generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78350,49149,49149,0.0,0.0,0.0,19.5,6.0,linear
2,77975,48998,48998,0.0,0.0,0.0,19.5,6.0,linear
3,80611,50533,50533,0.0,0.0,0.0,19.5,6.0,linear
4,81016,51106,51106,0.0,0.0,0.0,19.5,6.0,linear
5,77526,49668,49668,0.0,0.0,0.0,19.5,6.0,linear
6,76863,49325,49325,0.0,0.0,0.0,19.5,6.0,linear
7,78295,49723,49723,0.0,0.0,0.0,19.5,6.0,linear
8,79418,49881,49881,0.0,0.0,0.0,19.5,6.0,linear
9,79025,49905,49905,0.0,0.0,0.0,19.5,6.0,linear
10,78322,49798,49798,0.0,0.0,0.0,19.5,6.0,linear
11,78907,50362,50362,0.0,0.0,0.0,19.5,6.0,linear
12,196279,50377,50377,0.483221,0.483221,0.0,19.5,6.0,linear
13,273414,59262,59262,0.559987,0.559987,0.0,19.5,6.0,linear
14,281100,64038,64038,0.554191,0.554191,0.0,19.5,6.0,linear
15,281471,65367,65367,0.568143,0.568143,0.0,19.5,6.0,linear
16,271567,62077,62077,0.599673,0.599673,0.0,19.5,6.0,linear
17,257787,55400,55400,0.63982,0.63982,0.0,19.5,6.0,linear
18,243316,46896,46896,0.683406,0.683406,0.0,19.5,6.0,linear
19,229920,37798,37798,0.730168,0.730168,0.0,19.5,6.0,linear
20,218369,29872,29872,0.775749,0.775749,0.0,19.5,6.0,linear
21,209258,23293,23293,0.821348,0.821348,0.0,19.5,6.0,linear
22,201175,17517,17517,0.863336,0.863336,0.0,19.5,6.0,linear
23,194087,12832,12832,0.897912,0.897912,0.0,19.5,6.0,linear
24,188969,9223,9223,0.928163,0.928163,0.0,19.5,6.0,linear
25,184492,6343,6343,0.951537,0.951537,0.0,19.5,6.0,linear
26,180945,4044,4044,0.969424,0.969424,0.0,19.5,6.0,linear
27,178806,2431,2431,0.982169,0.982169,0.0,19.5,6.0,linear
28,178010,1355,1355,0.990324,0.990324,0.0,19.5,6.0,linear
29,176709,734,734,0.995009,0.995009,0.0,19.5,6.0,linear
30,176416,367,367,0.997535,0.997535,0.0,19.5,6.0,linear
31,176242,190,190,0.998786,0.998786,0.0,19.5,6.0,linear
32,176359,77,77,0.999495,0.999495,0.0,19.5,6.0,linear
33,175725,36,36,0.999767,0.999767,0.0,19.5,6.0,linear
34,176017,15,15,0.999915,0.999915,0.0,19.5,6.0,linear
35,175963,4,4,0.999977,0.999977,0.0,19.5,6.0,linear
36,175574,3,3,0.999983,0.999983,0.0,19.5,6.0,linear
37,175880,1,1,0.999994,0.999994,0.0,19.5,6.0,linear
38,175891,0,0,1.0,1.0,0.0,19.5,6.0,linear

