generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78660,49557,49557,0.0,0.0,0.0,24.0,8.0,linear
2,78153,49145,49145,0.0,0.0,0.0,24.0,8.0,linear
3,81205,51025,51025,0.0,0.0,0.0,24.0,8.0,linear
4,80512,51055,51055,0.0,0.0,0.0,24.0,8.0,linear
5,76657,49237,49237,0.0,0.0,0.0,24.0,8.0,linear
6,77214,49255,49255,0.0,0.0,0.0,24.0,8.0,linear
7,78840,49855,49855,0.0,0.0,0.0,24.0,8.0,linear
8,81655,51133,51133,0.0,0.0,0.0,24.0,8.0,linear
9,79776,50424,50424,0.0,0.0,0.0,24.0,8.0,linear
10,77188,49493,49493,0.0,0.0,0.0,24.0,8.0,linear
11,78058,50023,50023,0.0,0.0,0.0,24.0,8.0,linear
12,223251,50141,50141,0.515879,0.515879,0.0,24.0,8.0,linear
13,323433,63718,63718,0.582501,0.582501,0.0,24.0,8.0,linear
14,335699,71589,71589,0.569473,0.569473,0.0,24.0,8.0,linear
15,339619,75496,75496,0.576972,0.576972,0.0,24.0,8.0,linear
16,331152,73697,73697,0.601856,0.601856,0.0,24.0,8.0,linear
17,318516,67884,67884,0.633777,0.633777,0.0,24.0,8.0,linear
18,302841,59339,59339,0.667072,0.667072,0.0,24.0,8.0,linear
19,289541,50024,50024,0.705003,0.705003,0.0,24.0,8.0,linear
20,277936,41920,41920,0.744368,0.744368,0.0,24.0,8.0,linear
21,267186,34389,34389,0.783364,0.783364,0.0,24.0,8.0,linear
22,256366,27531,27531,0.82221,0.82221,0.0,24.0,8.0,linear
23,247302,21663,21663,0.860345,0.860345,0.0,24.0,8.0,linear
24,239553,16412,16412,0.893905,0.893905,0.0,24.0,8.0,linear
25,232391,11802,11802,0.922326,0.922326,0.0,24.0,8.0,linear
26,227158,8241,8241,0.946462,0.946462,0.0,24.0,8.0,linear
27,223587,5496,5496,0.964277,0.964277,0.0,24.0,8.0,linear
28,220784,3589,3589,0.976988,0.976988,0.0,24.0,8.0,linear
29,219505,2188,2188,0.986475,0.986475,0.0,24.0,8.0,linear
30,218293,1348,1348,0.991713,0.991713,0.0,24.0,8.0,linear
31,217480,759,759,0.995458,0.995458,0.0,24.0,8.0,linear
32,216599,428,428,0.997475,0.997475,0.0,24.0,8.0,linear
33,216349,230,230,0.998655,0.998655,0.0,24.0,8.0,linear
34,216505,105,105,0.999386,0.999386,0.0,24.0,8.0,linear
35,217072,58,58,0.999701,0.999701,0.0,24.0,8.0,linear
36,216928,28,28,0.999866,0.999866,0.0,24.0,8.0,linear
37,216480,7,7,0.999968,0.999968,0.0,24.0,8.0,linear
38,216677,2,2,0.999991,0.999991,0.0,24.0,8.0,linear
39,216810,0,0,1.0,1.0,0.0,24.0,8.0,linear

