generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78360,49352,49352,0.0,0.0,0.0,12.0,4.0,linear
2,78073,49155,49155,0.0,0.0,0.0,12.0,4.0,linear
3,78412,49425,49425,0.0,0.0,0.0,12.0,4.0,linear
4,78858,49941,49941,0.0,0.0,0.0,12.0,4.0,linear
5,79095,50212,50212,0.0,0.0,0.0,12.0,4.0,linear
6,79256,50426,50426,0.0,0.0,0.0,12.0,4.0,linear
7,78575,49999,49999,0.0,0.0,0.0,12.0,4.0,linear
8,78033,49857,49857,0.0,0.0,0.0,12.0,4.0,linear
9,78247,49965,49965,0.0,0.0,0.0,12.0,4.0,linear
10,78420,50020,50020,0.0,0.0,0.0,12.0,4.0,linear
11,78601,50093,50093,0.0,0.0,0.0,12.0,4.0,linear
12,150947,50260,50260,0.423027,0.442971,0.0,12.0,4.0,linear
13,183136,46489,46489,0.552551,0.592737,0.0,12.0,4.0,linear
14,176881,40136,40136,0.589023,0.658657,0.0,12.0,4.0,linear
15,172048,33407,33407,0.625278,0.724602,0.0,12.0,4.0,linear
16,167602,26741,26741,0.660294,0.784932,0.0,12.0,4.0,linear
17,162557,20153,20153,0.696068,0.839218,0.0,12.0,4.0,linear
18,156522,14348,14348,0.730888,0.880151,0.0,12.0,4.0,linear
19,150446,10279,10279,0.765911,0.9095,0.0,12.0,4.0,linear
20,142662,7213,7213,0.800786,0.930713,0.0,12.0,4.0,linear
21,135606,4998,4998,0.835105,0.946292,0.0,12.0,4.0,linear
22,129352,3565,3565,0.868415,0.959008,0.0,12.0,4.0,linear
23,123791,2563,2563,0.897649,0.969688,0.0,12.0,4.0,linear
24,120136,1849,1849,0.922563,0.977955,0.0,12.0,4.0,linear
25,116457,1229,1229,0.942917,0.984975,0.0,12.0,4.0,linear
26,113922,800,800,0.958696,0.990455,0.0,12.0,4.0,linear
27,112744,508,508,0.97155,0.993938,0.0,12.0,4.0,linear
28,111495,319,319,0.981002,0.996348,0.0,12.0,4.0,linear
29,110258,185,185,0.987797,0.99789,0.0,12.0,4.0,linear
30,109260,105,105,0.992786,0.998805,0.0,12.0,4.0,linear
31,109063,58,58,0.995381,0.99936,0.0,12.0,4.0,linear
32,108668,23,23,0.997509,0.999743,0.0,12.0,4.0,linear
33,108548,15,15,0.998614,0.999843,0.0,12.0,4.0,linear
34,108489,8,8,0.999244,0.999917,0.0,12.0,4.0,linear
35,108449,4,4,0.999576,0.999963,0.0,12.0,4.0,linear
36,108257,1,1,0.999811,0.999991,0.0,12.0,4.0,linear
37,108005,0,0,0.99988,1.0,0.0,12.0,4.0,linear

