generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78021,49157,49157,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
2,77900,49092,49092,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
3,80490,50452,50452,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
4,80365,50584,50584,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
5,78716,50100,50100,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
6,78230,49883,49883,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
7,78792,50118,50118,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
8,78941,50221,50221,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
9,78879,50205,50205,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
10,78659,50140,50140,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
11,79115,50355,50355,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
12,86267,49371,49371,0.0906122,0.102743,0.0,0.0,0.5,1.5,6.0,linear
13,90044,48251,48251,0.145579,0.178141,0.0,0.0,0.5,1.5,6.0,linear
14,87871,45694,45694,0.173212,0.233893,0.0,0.0,0.5,1.5,6.0,linear
15,87141,43064,43064,0.203525,0.295502,0.0,0.0,0.5,1.5,6.0,linear
16,86909,40327,40327,0.231387,0.353582,0.0,0.0,0.5,1.5,6.0,linear
17,86585,37592,37592,0.256504,0.406381,0.0,0.0,0.5,1.5,6.0,linear
18,86932,35145,35145,0.278375,0.451923,0.0,0.0,0.5,1.5,6.0,linear
19,87015,32927,32927,0.294862,0.485088,0.0,0.0,0.5,1.5,6.0,linear
20,86394,31120,31120,0.309675,0.516533,0.0,0.0,0.5,1.5,6.0,linear
21,85758,29307,29307,0.32324,0.541948,0.0,0.0,0.5,1.5,6.0,linear
22,84751,27674,27674,0.334717,0.56273,0.0,0.0,0.5,1.5,6.0,linear
23,82851,25957,25957,0.345934,0.584171,0.0,0.0,0.5,1.5,6.0,linear
24,81103,24187,24187,0.356927,0.603961,0.0,0.0,0.5,1.5,6.0,linear
25,79065,22613,22613,0.367549,0.622112,0.0,0.0,0.5,1.5,6.0,linear
