generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78592,49452,49452,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
2,78197,49190,49190,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
3,79256,50004,50004,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
4,79775,50355,50355,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
5,79000,50047,50047,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
6,78007,49680,49680,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
7,78706,50120,50120,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
8,79188,50388,50388,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
9,78127,49777,49777,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
10,78076,49806,49806,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
11,78941,50217,50217,0.0,0.0,0.0,0.0,0.5,1.3,6.0,linear
12,86781,50321,50321,0.0781407,0.0891276,0.0,0.0,0.5,1.3,6.0,linear
13,89350,49231,49231,0.130171,0.15996,0.0,0.0,0.5,1.3,6.0,linear
14,85568,46008,46008,0.156972,0.212527,7.79059e-05,0.0,0.5,1.3,6.0,linear
15,83425,42951,42944,0.18441,0.26958,0.000308618,0.0,0.5,1.3,6.0,linear
16,84391,40830,40798,0.209864,0.324454,0.000849569,0.0,0.5,1.3,6.0,linear
17,85891,38714,38612,0.231813,0.369258,0.00186359,0.0,0.5,1.3,6.0,linear
18,85294,36231,36027,0.251735,0.410461,0.00339011,0.0,0.5,1.3,6.0,linear
19,85912,34752,34378,0.265143,0.438628,0.00543683,0.0,0.5,1.3,6.0,linear
20,85638,33282,32698,0.275782,0.461016,0.00827529,0.0,0.5,1.3,6.0,linear
21,85539,32070,31168,0.284379,0.477626,0.0111712,0.0,0.5,1.3,6.0,linear
22,84862,30990,29798,0.290901,0.490836,0.0146293,0.0,0.5,1.3,6.0,linear
23,84794,30286,28748,0.298433,0.5052,0.0187602,0.0,0.5,1.3,6.0,linear
24,84679,29600,27704,0.303097,0.514538,0.0233949,0.0,0.5,1.3,6.0,linear
25,83880,28965,26708,0.307204,0.522885,0.0277024,0.0,0.5,1.3,6.0,linear
26,83622,28370,25735,0.311053,0.53032,0.0324511,0.0,0.5,1.3,6.0,linear
27,82992,27954,24994,0.315181,0.537581,0.0370897,0.0,0.5,1.3,6.0,linear
28,81986,27379,24041,0.318175,0.543336,0.0417075,0.0,0.5,1.3,6.0,linear
29,81859,26835,23110,0.321764,0.54928,0.0468082,0.0,0.5,1.3,6.0,linear
30,81339,26408,22325,0.3243,0.554507,0.0521925,0.0,0.5,1.3,6.0,linear
31,81086,25880,21496,0.325974,0.557892,0.0573069,0.0,0.5,1.3,6.0,linear
32,80467,25356,20707,0.329011,0.562799,0.0617135,0.0,0.5,1.3,6.0,linear
33,80204,24991,20004,0.330921,0.565421,0.0663922,0.0,0.5,1.3,6.0,linear
34,79866,24760,19491,0.331348,0.565831,0.0703758,0.0,0.5,1.3,6.0,linear
35,79097,24550,19017,0.332052,0.56797,0.0762209,0.0,0.5,1.3,6.0,linear
36,78875,24508,18558,0.332223,0.568464,0.0803032,0.0,0.5,1.3,6.0,linear
37,78724,24579,18349,0.331253,0.566092,0.0853656,0.0,0.5,1.3,6.0,linear
38,78498,24680,18043,0.331926,0.566484,0.0893259,0.0,0.5,1.3,6.0,linear
39,78407,24666,17739,0.331464,0.565814,0.0928981,0.0,0.5,1.3,6.0,linear
40,78481,24577,17377,0.332472,0.567821,0.0963442,0.0,0.5,1.3,6.0,linear
41,78685,24330,17028,0.33355,0.57004,0.0993446,0.0,0.5,1.3,6.0,linear
42,78965,24403,16877,0.333171,0.569073,0.10267,0.0,0.5,1.3,6.0,linear
43,78314,24436,16749,0.33319,0.569979,0.105759,0.0,0.5,1.3,6.0,linear
44,78433,24140,16327,0.333956,0.570675,0.10838,0.0,0.5,1.3,6.0,linear
45,78130,24030,16009,0.334107,0.570492,0.110698,0.0,0.5,1.3,6.0,linear
46,77994,23985,15884,0.333808,0.570355,0.112318,0.0,0.5,1.3,6.0,linear
47,77662,23867,15720,0.334048,0.571114,0.114434,0.0,0.5,1.3,6.0,linear
48,77529,23778,15471,0.334316,0.571146,0.115817,0.0,0.5,1.3,6.0,linear
49,77475,23783,15431,0.333697,0.570312,0.118594,0.0,0.5,1.3,6.0,linear
50,77444,23899,15289,0.33409,0.571195,0.121103,0.0,0.5,1.3,6.0,linear
51,77816,24075,15220,0.334133,0.571053,0.122696,0.0,0.5,1.3,6.0,linear
52,77797,23955,14953,0.335587,0.573145,0.123415,0.0,0.5,1.3,6.0,linear
53,78084,23945,14871,0.333582,0.569828,0.12665,0.0,0.5,1.3,6.0,linear
54,78440,24219,14827,0.333408,0.569805,0.128575,0.0,0.5,1.3,6.0,linear
55,78322,24031,14611,0.334399,0.57099,0.12965,0.0,0.5,1.3,6.0,linear
56,78208,24041,14567,0.334696,0.57186,0.131294,0.0,0.5,1.3,6.0,linear
57,78224,24069,14446,0.334499,0.571508,0.132649,0.0,0.5,1.3,6.0,linear
58,77856,23873,14344,0.333926,0.569812,0.133445,0.0,0.5,1.3,6.0,linear
59,77980,23825,14244,0.334266,0.570109,0.13402,0.0,0.5,1.3,6.0,linear
60,77554,23830,14223,0.334021,0.570092,0.134732,0.0,0.5,1.3,6.0,linear
61,77563,23961,14246,0.333508,0.569171,0.135202,0.0,0.5,1.3,6.0,linear
62,77872,24082,14284,0.335196,0.57214,0.135261,0.0,0.5,1.3,6.0,linear
63,77588,23983,14264,0.333438,0.569067,0.135469,0.0,0.5,1.3,6.0,linear
64,77851,24130,14317,0.334669,0.571085,0.136544,0.0,0.5,1.3,6.0,linear
65,77733,23978,14083,0.335782,0.573198,0.136618,0.0,0.5,1.3,6.0,linear
66,77538,23776,13913,0.336478,0.575595,0.13754,0.0,0.5,1.3,6.0,linear
67,77220,23506,13647,0.335874,0.573827,0.138201,0.0,0.5,1.3,6.0,linear
68,77292,23547,13660,0.336145,0.574456,0.138832,0.0,0.5,1.3,6.0,linear
69,77433,23673,13634,0.336171,0.574604,0.140036,0.0,0.5,1.3,6.0,linear
70,77541,23557,13514,0.337375,0.57663,0.140591,0.0,0.5,1.3,6.0,linear
71,77733,23587,13490,0.337521,0.575828,0.141669,0.0,0.5,1.3,6.0,linear
72,77300,23453,13318,0.337365,0.576554,0.142218,0.0,0.5,1.3,6.0,linear
73,76670,23348,13240,0.338302,0.578265,0.142333,0.0,0.5,1.3,6.0,linear
74,77381,23439,13273,0.339788,0.579666,0.142224,0.0,0.5,1.3,6.0,linear
75,77278,23450,13285,0.337086,0.575736,0.142885,0.0,0.5,1.3,6.0,linear
76,77151,23526,13272,0.337089,0.576235,0.144206,0.0,0.5,1.3,6.0,linear
77,77099,23452,13229,0.337786,0.577231,0.144552,0.0,0.5,1.3,6.0,linear
78,77333,23471,13195,0.336874,0.575646,0.144838,0.0,0.5,1.3,6.0,linear
79,77532,23642,13269,0.336999,0.575371,0.145532,0.0,0.5,1.3,6.0,linear
80,77375,23648,13304,0.33878,0.578633,0.145228,0.0,0.5,1.3,6.0,linear
81,77443,23501,13252,0.338376,0.577668,0.145369,0.0,0.5,1.3,6.0,linear
82,77396,23567,13377,0.33852,0.577196,0.145088,0.0,0.5,1.3,6.0,linear
83,77329,23644,13339,0.337396,0.576004,0.146245,0.0,0.5,1.3,6.0,linear
84,77106,23620,13263,0.336195,0.573577,0.145239,0.0,0.5,1.3,6.0,linear
85,77470,23661,13308,0.337477,0.575367,0.144962,0.0,0.5,1.3,6.0,linear
86,77554,23538,13195,0.338073,0.577835,0.145007,0.0,0.5,1.3,6.0,linear
87,76884,23211,13023,0.338384,0.578175,0.14598,0.0,0.5,1.3,6.0,linear
88,76836,23191,12933,0.339745,0.580168,0.145348,0.0,0.5,1.3,6.0,linear
89,76490,23054,12867,0.339261,0.579886,0.145538,0.0,0.5,1.3,6.0,linear
90,76069,22997,12820,0.340497,0.581643,0.145747,0.0,0.5,1.3,6.0,linear
91,76262,22973,12822,0.339846,0.580024,0.145554,0.0,0.5,1.3,6.0,linear
92,76789,23243,13005,0.338927,0.58029,0.146183,0.0,0.5,1.3,6.0,linear
93,76890,23204,12916,0.340943,0.582841,0.14604,0.0,0.5,1.3,6.0,linear
94,76508,22882,12825,0.341788,0.582409,0.145367,0.0,0.5,1.3,6.0,linear
95,75793,22879,12779,0.34096,0.58247,0.146148,0.0,0.5,1.3,6.0,linear
96,75919,22867,12874,0.341136,0.58305,0.14563,0.0,0.5,1.3,6.0,linear
97,75832,22843,12857,0.339822,0.57986,0.145367,0.0,0.5,1.3,6.0,linear
98,75652,22995,12792,0.340259,0.580355,0.145816,0.0,0.5,1.3,6.0,linear
99,76176,22958,12768,0.340158,0.579904,0.146365,0.0,0.5,1.3,6.0,linear
100,76276,23137,12813,0.339435,0.578908,0.147265,0.0,0.5,1.3,6.0,linear
101,76133,23037,12715,0.339055,0.578984,0.148242,0.0,0.5,1.3,6.0,linear
102,76692,23134,12701,0.3385,0.577941,0.147632,0.0,0.5,1.3,6.0,linear
103,76392,23222,12827,0.338779,0.578477,0.147636,0.0,0.5,1.3,6.0,linear
104,76078,23014,12623,0.338421,0.57789,0.147758,0.0,0.5,1.3,6.0,linear
105,76343,23127,12823,0.338596,0.578619,0.147779,0.0,0.5,1.3,6.0,linear
106,76241,22953,12741,0.33773,0.576505,0.148249,0.0,0.5,1.3,6.0,linear
107,76355,23142,12813,0.337901,0.57585,0.147521,0.0,0.5,1.3,6.0,linear
108,76817,23358,12952,0.338426,0.576982,0.14784,0.0,0.5,1.3,6.0,linear
109,76800,23522,13051,0.336776,0.574328,0.147987,0.0,0.5,1.3,6.0,linear
110,77073,23741,13148,0.335452,0.572829,0.14844,0.0,0.5,1.3,6.0,linear
111,76971,23773,13179,0.337726,0.577002,0.147537,0.0,0.5,1.3,6.0,linear
112,77072,23656,13106,0.336701,0.574563,0.147847,0.0,0.5,1.3,6.0,linear
113,76760,23541,12986,0.335316,0.572502,0.147769,0.0,0.5,1.3,6.0,linear
114,77097,23743,13179,0.336647,0.575086,0.146785,0.0,0.5,1.3,6.0,linear
115,77445,23742,13217,0.337962,0.576822,0.147039,0.0,0.5,1.3,6.0,linear
116,77237,23487,13079,0.338254,0.57676,0.146475,0.0,0.5,1.3,6.0,linear
117,77132,23421,13083,0.338534,0.577874,0.145725,0.0,0.5,1.3,6.0,linear
118,76626,23300,13036,0.338743,0.578368,0.145492,0.0,0.5,1.3,6.0,linear
