generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78367,49254,49254,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
2,78213,48965,48965,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
3,79582,49999,49999,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
4,80780,50801,50801,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
5,79444,50514,50514,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
6,77478,49648,49648,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
7,77607,49674,49674,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
8,79596,50219,50219,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
9,79812,50539,50539,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
10,77261,49567,49567,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
11,77746,49695,49695,0.0,0.0,0.0,0.0,0.5,0.1,6.0,linear
12,79824,50528,50528,0.00693671,0.0082799,0.0,0.0,0.5,0.1,6.0,linear
13,80254,50255,50255,0.0120841,0.0157803,0.0,0.0,0.5,0.1,6.0,linear
14,79018,49475,49475,0.0155043,0.0224869,2.81555e-05,0.0,0.5,0.1,6.0,linear
15,77255,48598,48595,0.0195541,0.0308465,0.000157806,0.0,0.5,0.1,6.0,linear
16,79287,49279,49267,0.0228495,0.0375508,0.000487614,0.0,0.5,0.1,6.0,linear
17,80091,49235,49188,0.0262005,0.0440911,0.00104451,0.0,0.5,0.1,6.0,linear
18,78408,48092,47986,0.0294461,0.0502494,0.00188286,0.0,0.5,0.1,6.0,linear
19,78873,48278,48080,0.0319393,0.0553068,0.00298464,0.0,0.5,0.1,6.0,linear
20,79842,48604,48303,0.0335826,0.0593085,0.00428013,0.0,0.5,0.1,6.0,linear
21,80334,48684,48235,0.0358453,0.0633506,0.00578631,0.0,0.5,0.1,6.0,linear
22,79683,48022,47444,0.0380948,0.0681012,0.00741971,0.0,0.5,0.1,6.0,linear
23,78939,47566,46820,0.0401438,0.0722842,0.00934039,0.0,0.5,0.1,6.0,linear
24,79993,48049,47097,0.041938,0.0757198,0.0113857,0.0,0.5,0.1,6.0,linear
25,80348,48178,47032,0.042465,0.0770268,0.013608,0.0,0.5,0.1,6.0,linear
26,79987,47915,46538,0.043914,0.0798108,0.0157635,0.0,0.5,0.1,6.0,linear
27,79347,47492,45890,0.0464548,0.0849188,0.0180338,0.0,0.5,0.1,6.0,linear
28,79255,47486,45619,0.0476881,0.0875416,0.0204416,0.0,0.5,0.1,6.0,linear
29,80292,47885,45759,0.0494836,0.090927,0.0229327,0.0,0.5,0.1,6.0,linear
30,80112,47486,45094,0.0503001,0.0924021,0.0264516,0.0,0.5,0.1,6.0,linear
31,79103,46981,44334,0.051031,0.0938034,0.0297684,0.0,0.5,0.1,6.0,linear
32,79641,47297,44313,0.0521909,0.0960223,0.0324455,0.0,0.5,0.1,6.0,linear
33,79861,47365,44105,0.0515845,0.0954436,0.0357354,0.0,0.5,0.1,6.0,linear
34,80269,47469,43819,0.0532065,0.0988057,0.0390426,0.0,0.5,0.1,6.0,linear
35,80594,47331,43293,0.0538711,0.0998323,0.0418145,0.0,0.5,0.1,6.0,linear
36,79839,46805,42574,0.054805,0.101274,0.0452084,0.0,0.5,0.1,6.0,linear
37,80270,46987,42463,0.0555624,0.1029,0.0476552,0.0,0.5,0.1,6.0,linear
38,80981,47341,42532,0.0549307,0.1019,0.0513572,0.0,0.5,0.1,6.0,linear
39,80386,47251,41994,0.0555595,0.103078,0.0544237,0.0,0.5,0.1,6.0,linear
40,79621,46892,41360,0.0556638,0.103409,0.0572609,0.0,0.5,0.1,6.0,linear
41,80155,47149,41318,0.056257,0.104492,0.0599401,0.0,0.5,0.1,6.0,linear
42,80639,47393,41279,0.0560268,0.103986,0.0631382,0.0,0.5,0.1,6.0,linear
43,80851,47440,41011,0.0561889,0.104643,0.0657475,0.0,0.5,0.1,6.0,linear
44,81048,47572,41068,0.056212,0.104123,0.0676092,0.0,0.5,0.1,6.0,linear
45,79963,47041,40330,0.0555974,0.10316,0.0695281,0.0,0.5,0.1,6.0,linear
46,79337,46815,40025,0.0561529,0.104286,0.071969,0.0,0.5,0.1,6.0,linear
47,80102,47093,39941,0.0556854,0.103493,0.0743811,0.0,0.5,0.1,6.0,linear
48,80006,46932,39535,0.055924,0.103935,0.0758486,0.0,0.5,0.1,6.0,linear
49,80085,46803,39267,0.0558227,0.103603,0.0775332,0.0,0.5,0.1,6.0,linear
50,80456,46797,39042,0.0559597,0.103873,0.0792799,0.0,0.5,0.1,6.0,linear
51,81559,47567,39521,0.0558555,0.103885,0.0819669,0.0,0.5,0.1,6.0,linear
52,81222,47553,39237,0.0556978,0.103236,0.0846674,0.0,0.5,0.1,6.0,linear
53,80202,47391,38881,0.0566414,0.105334,0.0865224,0.0,0.5,0.1,6.0,linear
54,80401,47146,38481,0.056934,0.105974,0.0880314,0.0,0.5,0.1,6.0,linear
55,79880,46774,38136,0.0573679,0.107102,0.0900568,0.0,0.5,0.1,6.0,linear
56,81025,47280,38288,0.0575928,0.107289,0.0909544,0.0,0.5,0.1,6.0,linear
57,80902,47250,38032,0.0572684,0.106663,0.0928847,0.0,0.5,0.1,6.0,linear
58,80559,46966,37639,0.0576438,0.107165,0.0949448,0.0,0.5,0.1,6.0,linear
59,80435,46987,37571,0.0576384,0.107201,0.0966101,0.0,0.5,0.1,6.0,linear
60,81203,47363,37676,0.0571383,0.106511,0.0974181,0.0,0.5,0.1,6.0,linear
61,81244,47376,37640,0.0566952,0.10567,0.0990583,0.0,0.5,0.1,6.0,linear
62,80953,47034,37214,0.0571057,0.106315,0.0992095,0.0,0.5,0.1,6.0,linear
63,80908,47148,37213,0.0580237,0.108041,0.0999128,0.0,0.5,0.1,6.0,linear
64,82058,47705,37596,0.0572159,0.106473,0.101555,0.0,0.5,0.1,6.0,linear
65,81389,47508,37351,0.057703,0.107536,0.10279,0.0,0.5,0.1,6.0,linear
66,80791,47288,37170,0.05759,0.107091,0.102917,0.0,0.5,0.1,6.0,linear
67,79759,46891,36779,0.058545,0.109031,0.103485,0.0,0.5,0.1,6.0,linear
68,81148,47243,36925,0.0583183,0.108571,0.104288,0.0,0.5,0.1,6.0,linear
69,80859,47055,36708,0.0585782,0.109147,0.104621,0.0,0.5,0.1,6.0,linear
70,81262,47271,36760,0.0588408,0.109578,0.106456,0.0,0.5,0.1,6.0,linear
71,81045,47327,36682,0.0590308,0.110035,0.107847,0.0,0.5,0.1,6.0,linear
72,82028,47695,36765,0.0589872,0.110355,0.109114,0.0,0.5,0.1,6.0,linear
73,81353,47385,36411,0.0587587,0.109752,0.110677,0.0,0.5,0.1,6.0,linear
74,80332,47022,35973,0.0586852,0.109402,0.112145,0.0,0.5,0.1,6.0,linear
75,79775,46836,35678,0.0601846,0.112382,0.112642,0.0,0.5,0.1,6.0,linear
76,80899,47250,35901,0.0593214,0.110776,0.112543,0.0,0.5,0.1,6.0,linear
77,81132,47285,36045,0.059371,0.110267,0.112778,0.0,0.5,0.1,6.0,linear
78,80744,47301,35901,0.0600296,0.112077,0.112492,0.0,0.5,0.1,6.0,linear
79,81665,47697,36209,0.060639,0.113081,0.112819,0.0,0.5,0.1,6.0,linear
80,81630,47459,35988,0.0605157,0.113188,0.113599,0.0,0.5,0.1,6.0,linear
81,81153,47204,35751,0.060424,0.113178,0.114025,0.0,0.5,0.1,6.0,linear
82,80670,46934,35472,0.0606599,0.113414,0.115512,0.0,0.5,0.1,6.0,linear
83,81505,47300,35670,0.0600777,0.112205,0.116507,0.0,0.5,0.1,6.0,linear
84,81455,47299,35586,0.0596588,0.111322,0.117042,0.0,0.5,0.1,6.0,linear
85,81160,47323,35499,0.0593668,0.110855,0.117851,0.0,0.5,0.1,6.0,linear
86,81027,47313,35406,0.0592535,0.110669,0.117713,0.0,0.5,0.1,6.0,linear
87,81601,47602,35510,0.0584996,0.109013,0.119374,0.0,0.5,0.1,6.0,linear
88,80790,47283,35216,0.059397,0.110861,0.119697,0.0,0.5,0.1,6.0,linear
89,80390,46977,34989,0.0598332,0.111711,0.120113,0.0,0.5,0.1,6.0,linear
90,81348,47389,35394,0.0598315,0.111883,0.120121,0.0,0.5,0.1,6.0,linear
91,81906,47676,35538,0.0597209,0.11153,0.119828,0.0,0.5,0.1,6.0,linear
92,81965,47658,35522,0.0590362,0.110238,0.11973,0.0,0.5,0.1,6.0,linear
93,80730,47326,35291,0.0593808,0.110645,0.119217,0.0,0.5,0.1,6.0,linear
94,80418,47118,35213,0.0591926,0.110375,0.119192,0.0,0.5,0.1,6.0,linear
95,80836,46959,35069,0.0590179,0.110045,0.11919,0.0,0.5,0.1,6.0,linear
96,80877,47087,35277,0.0588949,0.109568,0.118641,0.0,0.5,0.1,6.0,linear
97,81576,47400,35561,0.0587353,0.109598,0.118593,0.0,0.5,0.1,6.0,linear
98,81044,47049,35249,0.0579005,0.108138,0.117989,0.0,0.5,0.1,6.0,linear
99,81077,47319,35473,0.0576345,0.107551,0.117995,0.0,0.5,0.1,6.0,linear
100,81780,47761,35657,0.0575711,0.107366,0.118621,0.0,0.5,0.1,6.0,linear
101,81997,47944,35802,0.0566126,0.105068,0.118722,0.0,0.5,0.1,6.0,linear
102,80867,47450,35497,0.0559209,0.10387,0.118765,0.0,0.5,0.1,6.0,linear
103,79716,46946,35185,0.0568485,0.105629,0.117837,0.0,0.5,0.1,6.0,linear
104,80351,47387,35590,0.0575105,0.107145,0.117402,0.0,0.5,0.1,6.0,linear
105,81102,47351,35628,0.0571914,0.106645,0.117323,0.0,0.5,0.1,6.0,linear
106,81282,47281,35559,0.0572596,0.106728,0.117681,0.0,0.5,0.1,6.0,linear
107,81090,47175,35452,0.0571124,0.106334,0.118083,0.0,0.5,0.1,6.0,linear
108,81607,47499,35642,0.0566141,0.105247,0.117651,0.0,0.5,0.1,6.0,linear
109,81839,47667,35835,0.0565092,0.10522,0.117502,0.0,0.5,0.1,6.0,linear
110,81580,47572,35655,0.0560601,0.104345,0.117502,0.0,0.5,0.1,6.0,linear
111,81151,47605,35723,0.0561161,0.104499,0.117627,0.0,0.5,0.1,6.0,linear
112,81697,47877,35939,0.0567464,0.105422,0.116998,0.0,0.5,0.1,6.0,linear
113,81137,47568,35781,0.056741,0.105398,0.117161,0.0,0.5,0.1,6.0,linear
114,80030,47066,35385,0.0565824,0.105219,0.116867,0.0,0.5,0.1,6.0,linear
115,80375,47133,35492,0.0571286,0.106203,0.116579,0.0,0.5,0.1,6.0,linear
116,81677,47613,35901,0.0564171,0.104958,0.116397,0.0,0.5,0.1,6.0,linear
117,81713,47646,35921,0.0569615,0.105905,0.116313,0.0,0.5,0.1,6.0,linear
118,81917,47845,36018,0.0566064,0.105429,0.117031,0.0,0.5,0.1,6.0,linear
119,81893,47954,36031,0.056341,0.10453,0.117211,0.0,0.5,0.1,6.0,linear
120,80676,47357,35704,0.0569896,0.10577,0.116531,0.0,0.5,0.1,6.0,linear
121,80425,47291,35679,0.0562052,0.104535,0.116608,0.0,0.5,0.1,6.0,linear
122,80985,47306,35775,0.0562935,0.104837,0.116911,0.0,0.5,0.1,6.0,linear
123,80950,47293,35679,0.0558713,0.103902,0.116075,0.0,0.5,0.1,6.0,linear
124,81628,47442,35766,0.0566703,0.105337,0.115906,0.0,0.5,0.1,6.0,linear
125,81003,47246,35685,0.0566341,0.105288,0.116307,0.0,0.5,0.1,6.0,linear
126,80800,47175,35522,0.0570662,0.105896,0.116183,0.0,0.5,0.1,6.0,linear
127,80871,47341,35661,0.0567933,0.105679,0.116581,0.0,0.5,0.1,6.0,linear
128,80984,47158,35583,0.0576835,0.107473,0.115801,0.0,0.5,0.1,6.0,linear
129,81089,47334,35683,0.0574652,0.10692,0.116339,0.0,0.5,0.1,6.0,linear
