generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78270,49220,49220,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
2,78170,49153,49153,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
3,79047,49640,49640,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
4,80865,50894,50894,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
5,79584,50587,50587,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
6,78356,50062,50062,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
7,76856,49356,49356,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
8,77624,49599,49599,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
9,79856,50298,50298,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
10,79889,50379,50379,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
11,78981,50384,50384,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
12,78511,50325,50325,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
13,78362,50223,50223,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
14,77205,49407,49407,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
15,78002,49713,49713,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
16,79359,50299,50299,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
17,79866,50660,50660,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
18,78926,50415,50415,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
19,77017,49634,49634,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
20,77765,49937,49937,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
21,79225,50276,50276,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
22,78416,49429,49429,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
23,77067,49146,49146,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
24,78844,50050,50050,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
25,80227,50664,50664,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
26,79652,50310,50310,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
27,77516,49481,49481,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
28,77760,49780,49780,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
29,79905,50682,50682,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
30,79207,50218,50218,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
31,77763,49541,49541,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
32,78020,49829,49829,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
33,79330,50444,50444,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
34,79603,50673,50673,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
35,77951,49712,49712,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
36,77055,49281,49281,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
37,78807,50070,50070,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
38,79413,50138,50138,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
39,78951,49880,49880,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
40,78409,49725,49725,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
41,78935,50150,50150,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear
42,78944,50242,50242,0.0,0.0,0.0,0.0,0.5,0.0,6.0,linear

