generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78708,49288,49288,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
2,78688,49223,49223,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
3,80192,50226,50226,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
4,80548,50524,50524,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
5,78590,49767,49767,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
6,77875,49758,49758,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
7,77624,49695,49695,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
8,79139,50331,50331,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
9,79422,50314,50314,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
10,77457,49390,49390,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
11,78127,49772,49772,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
12,88920,50647,50647,0.0895796,0.10238,0.0,0.0,0.5,1.5,6.0,linear
13,91113,48629,48629,0.145995,0.179227,0.0,0.0,0.5,1.5,6.0,linear
14,87828,45623,45623,0.175307,0.235882,4.19614e-06,0.0,0.5,1.5,6.0,linear
15,85903,42559,42558,0.203978,0.296448,3.72193e-05,0.0,0.5,1.5,6.0,linear
16,86030,39974,39966,0.230495,0.352302,0.000136907,0.0,0.5,1.5,6.0,linear
17,87010,37443,37422,0.255831,0.404348,0.0002603,0.0,0.5,1.5,6.0,linear
18,86652,34907,34879,0.275806,0.444624,0.000508607,0.0,0.5,1.5,6.0,linear
19,86641,33116,33073,0.291103,0.477271,0.000696373,0.0,0.5,1.5,6.0,linear
20,86884,31782,31713,0.302477,0.500791,0.000872203,0.0,0.5,1.5,6.0,linear
21,85967,30434,30342,0.312624,0.52079,0.00124815,0.0,0.5,1.5,6.0,linear
22,85380,28803,28681,0.320007,0.535249,0.00149285,0.0,0.5,1.5,6.0,linear
23,84565,27705,27559,0.327142,0.548447,0.00193098,0.0,0.5,1.5,6.0,linear
24,83954,27036,26840,0.332797,0.559188,0.00250412,0.0,0.5,1.5,6.0,linear
25,83087,26075,25822,0.336704,0.567263,0.00321954,0.0,0.5,1.5,6.0,linear
26,82361,25468,25165,0.340365,0.573441,0.00383546,0.0,0.5,1.5,6.0,linear
27,81495,24795,24460,0.344694,0.580803,0.00455219,0.0,0.5,1.5,6.0,linear
28,80825,24161,23786,0.346333,0.582925,0.00514462,0.0,0.5,1.5,6.0,linear
29,79840,23774,23360,0.34903,0.58801,0.00582346,0.0,0.5,1.5,6.0,linear
30,78856,23303,22871,0.351238,0.591326,0.006608,0.0,0.5,1.5,6.0,linear
31,78689,23023,22550,0.353744,0.595738,0.00711553,0.0,0.5,1.5,6.0,linear
32,78368,22612,22046,0.357744,0.601992,0.00777379,0.0,0.5,1.5,6.0,linear
33,77702,22007,21416,0.360905,0.607998,0.0087919,0.0,0.5,1.5,6.0,linear
34,76856,21677,21036,0.361681,0.608996,0.00975754,0.0,0.5,1.5,6.0,linear
35,76302,21513,20790,0.36382,0.611345,0.0103546,0.0,0.5,1.5,6.0,linear
36,75801,21122,20365,0.365609,0.615192,0.0113091,0.0,0.5,1.5,6.0,linear
37,75320,20954,20127,0.366776,0.617123,0.0122125,0.0,0.5,1.5,6.0,linear
38,75234,20740,19860,0.368022,0.61881,0.0133748,0.0,0.5,1.5,6.0,linear
39,74892,20612,19672,0.369364,0.621272,0.0143929,0.0,0.5,1.5,6.0,linear
40,73918,20283,19318,0.369624,0.622583,0.0151259,0.0,0.5,1.5,6.0,linear
41,73799,19997,18997,0.370904,0.624557,0.0160195,0.0,0.5,1.5,6.0,linear
42,73560,19807,18785,0.371777,0.624799,0.0169262,0.0,0.5,1.5,6.0,linear
43,73171,19717,18660,0.371479,0.624131,0.0179429,0.0,0.5,1.5,6.0,linear
44,73369,19975,18797,0.372411,0.625086,0.0184591,0.0,0.5,1.5,6.0,linear
45,73062,19726,18498,0.373948,0.628361,0.0196792,0.0,0.5,1.5,6.0,linear
46,72974,19529,18234,0.374341,0.627724,0.0207339,0.0,0.5,1.5,6.0,linear
47,72576,19535,18155,0.375667,0.630321,0.0222721,0.0,0.5,1.5,6.0,linear
48,72403,19402,17948,0.377777,0.633839,0.0234458,0.0,0.5,1.5,6.0,linear
49,72326,19199,17718,0.379023,0.636574,0.0254296,0.0,0.5,1.5,6.0,linear
50,72407,19170,17552,0.379047,0.637052,0.0262257,0.0,0.5,1.5,6.0,linear
51,72233,19079,17378,0.379178,0.636166,0.0278138,0.0,0.5,1.5,6.0,linear
52,71605,18719,16975,0.381308,0.639523,0.0294631,0.0,0.5,1.5,6.0,linear
53,71397,18649,16769,0.380917,0.638675,0.0310969,0.0,0.5,1.5,6.0,linear
54,71019,18582,16675,0.38209,0.641332,0.0327954,0.0,0.5,1.5,6.0,linear
55,70871,18324,16358,0.38369,0.643503,0.0337775,0.0,0.5,1.5,6.0,linear
56,70568,18239,16158,0.382724,0.64143,0.0353954,0.0,0.5,1.5,6.0,linear
57,70684,18268,16091,0.383744,0.642434,0.0370379,0.0,0.5,1.5,6.0,linear
58,70326,18147,15844,0.383817,0.642544,0.0400659,0.0,0.5,1.5,6.0,linear
59,70004,18067,15654,0.383542,0.642519,0.0427754,0.0,0.5,1.5,6.0,linear
60,70039,18019,15482,0.384079,0.642292,0.045244,0.0,0.5,1.5,6.0,linear
61,69789,17951,15295,0.383034,0.640636,0.0484898,0.0,0.5,1.5,6.0,linear
62,69888,17959,15110,0.383507,0.639832,0.0504124,0.0,0.5,1.5,6.0,linear
63,69669,18107,15092,0.384337,0.642003,0.0523323,0.0,0.5,1.5,6.0,linear
64,69535,17959,14778,0.383683,0.640932,0.0552427,0.0,0.5,1.5,6.0,linear
65,69562,18060,14704,0.383994,0.641455,0.0586556,0.0,0.5,1.5,6.0,linear
66,69502,18071,14538,0.381571,0.637617,0.0615621,0.0,0.5,1.5,6.0,linear
67,69970,18267,14642,0.380858,0.636656,0.0649304,0.0,0.5,1.5,6.0,linear
68,70043,18375,14513,0.3814,0.638278,0.0672936,0.0,0.5,1.5,6.0,linear
69,70581,18387,14375,0.380825,0.636801,0.0712241,0.0,0.5,1.5,6.0,linear
70,70652,18401,14219,0.382786,0.640644,0.0732723,0.0,0.5,1.5,6.0,linear
71,70264,18303,14074,0.381155,0.638783,0.0757027,0.0,0.5,1.5,6.0,linear
72,70431,18436,14070,0.380013,0.636184,0.0784721,0.0,0.5,1.5,6.0,linear
73,70177,18326,13810,0.380062,0.635138,0.0818011,0.0,0.5,1.5,6.0,linear
74,70193,18349,13598,0.378293,0.632501,0.0854549,0.0,0.5,1.5,6.0,linear
75,70440,18601,13563,0.37704,0.630407,0.0897635,0.0,0.5,1.5,6.0,linear
76,70698,18729,13398,0.377386,0.630825,0.0930469,0.0,0.5,1.5,6.0,linear
77,70656,18821,13337,0.375518,0.627928,0.0969983,0.0,0.5,1.5,6.0,linear
78,71071,19053,13328,0.375384,0.627755,0.100987,0.0,0.5,1.5,6.0,linear
79,71250,19113,13263,0.374253,0.626578,0.104793,0.0,0.5,1.5,6.0,linear
80,71823,19346,13289,0.373876,0.625614,0.108114,0.0,0.5,1.5,6.0,linear
81,71952,19391,13214,0.371815,0.623853,0.111901,0.0,0.5,1.5,6.0,linear
82,72500,19582,13165,0.372178,0.62401,0.114713,0.0,0.5,1.5,6.0,linear
83,72496,19636,12985,0.371296,0.622431,0.117986,0.0,0.5,1.5,6.0,linear
84,72831,19776,12874,0.370296,0.619813,0.122709,0.0,0.5,1.5,6.0,linear
85,72905,19868,12612,0.369568,0.618265,0.128486,0.0,0.5,1.5,6.0,linear
86,72735,19981,12363,0.367985,0.615513,0.133358,0.0,0.5,1.5,6.0,linear
87,73220,20156,12267,0.369089,0.618285,0.13782,0.0,0.5,1.5,6.0,linear
88,73544,20185,12085,0.36681,0.614976,0.143226,0.0,0.5,1.5,6.0,linear
89,74200,20425,11938,0.364734,0.611293,0.148009,0.0,0.5,1.5,6.0,linear
90,74177,20609,11759,0.363862,0.609285,0.152415,0.0,0.5,1.5,6.0,linear
91,74266,20832,11723,0.36242,0.60667,0.15696,0.0,0.5,1.5,6.0,linear
92,74643,21085,11624,0.360136,0.603884,0.161325,0.0,0.5,1.5,6.0,linear
93,75513,21351,11603,0.360307,0.604234,0.166288,0.0,0.5,1.5,6.0,linear
94,75928,21315,11407,0.357695,0.600391,0.171187,0.0,0.5,1.5,6.0,linear
95,75836,21663,11373,0.35671,0.59786,0.176909,0.0,0.5,1.5,6.0,linear
96,76430,22037,11393,0.355496,0.596405,0.181947,0.0,0.5,1.5,6.0,linear
97,76957,22289,11209,0.355607,0.596181,0.186465,0.0,0.5,1.5,6.0,linear
98,76809,22240,11039,0.355027,0.595402,0.191726,0.0,0.5,1.5,6.0,linear
99,77348,22266,10784,0.353677,0.593351,0.196488,0.0,0.5,1.5,6.0,linear
100,77928,22732,10822,0.351756,0.590339,0.201275,0.0,0.5,1.5,6.0,linear
101,77685,22813,10649,0.351527,0.589735,0.204375,0.0,0.5,1.5,6.0,linear
102,77971,23060,10592,0.348412,0.583952,0.211175,0.0,0.5,1.5,6.0,linear
103,78468,23650,10612,0.346796,0.58149,0.215934,0.0,0.5,1.5,6.0,linear
104,79256,23909,10531,0.344349,0.57734,0.222471,0.0,0.5,1.5,6.0,linear
105,79769,24137,10380,0.343467,0.57623,0.226939,0.0,0.5,1.5,6.0,linear
106,80013,24094,10103,0.343773,0.576655,0.231447,0.0,0.5,1.5,6.0,linear
107,80064,24209,9803,0.341746,0.573269,0.237771,0.0,0.5,1.5,6.0,linear
108,80517,24452,9634,0.339862,0.570104,0.244962,0.0,0.5,1.5,6.0,linear
109,80776,24810,9510,0.338886,0.567909,0.250701,0.0,0.5,1.5,6.0,linear
110,80784,24738,9254,0.338145,0.565632,0.257333,0.0,0.5,1.5,6.0,linear
111,81115,24950,9074,0.334882,0.559539,0.264632,0.0,0.5,1.5,6.0,linear
112,81275,25196,8848,0.332554,0.556013,0.270497,0.0,0.5,1.5,6.0,linear
113,81521,25569,8764,0.332837,0.556533,0.276199,0.0,0.5,1.5,6.0,linear
114,81479,25577,8481,0.331603,0.554721,0.282289,0.0,0.5,1.5,6.0,linear
115,82073,25791,8269,0.330144,0.552375,0.289671,0.0,0.5,1.5,6.0,linear
116,82518,26011,8017,0.331046,0.554001,0.294744,0.0,0.5,1.5,6.0,linear
117,82829,26250,7894,0.330173,0.551844,0.300237,0.0,0.5,1.5,6.0,linear
118,82445,26289,7698,0.328479,0.550125,0.30631,0.0,0.5,1.5,6.0,linear
119,82772,26424,7489,0.32631,0.545914,0.312912,0.0,0.5,1.5,6.0,linear
120,83065,26768,7326,0.323833,0.540952,0.320212,0.0,0.5,1.5,6.0,linear
121,83044,26955,7189,0.324522,0.542403,0.326128,0.0,0.5,1.5,6.0,linear
122,83341,27046,6953,0.324667,0.542746,0.3309,0.0,0.5,1.5,6.0,linear
123,84122,27174,6692,0.323718,0.540555,0.336849,0.0,0.5,1.5,6.0,linear
124,84332,27394,6584,0.321276,0.536259,0.344149,0.0,0.5,1.5,6.0,linear
125,84285,27795,6497,0.319701,0.533636,0.350611,0.0,0.5,1.5,6.0,linear
126,84700,27914,6343,0.319312,0.532838,0.357058,0.0,0.5,1.5,6.0,linear
127,84785,27932,6148,0.319633,0.533229,0.361747,0.0,0.5,1.5,6.0,linear
128,84671,27663,5859,0.320067,0.533864,0.366202,0.0,0.5,1.5,6.0,linear
