generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78392,49360,49360,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
2,78569,49494,49494,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
3,78854,50055,50055,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
4,78838,50093,50093,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
5,78751,49885,49885,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
6,78335,49781,49781,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
7,79006,50093,50093,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
8,78782,50149,50149,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
9,78259,49938,49938,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
10,77122,49506,49506,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
11,78715,50011,50011,0.0,0.0,0.0,0.0,0.5,1.7,6.0,linear
12,89957,50507,50507,0.100718,0.114173,0.0,0.0,0.5,1.7,6.0,linear
13,92702,48552,48552,0.163882,0.198454,0.0,0.0,0.5,1.7,6.0,linear
14,87870,44792,44792,0.194205,0.259553,0.0,0.0,0.5,1.7,6.0,linear
15,87013,41973,41973,0.223775,0.322241,0.0,0.0,0.5,1.7,6.0,linear
16,88097,39440,39440,0.250361,0.380021,0.0,0.0,0.5,1.7,6.0,linear
17,88104,36428,36428,0.277275,0.435213,0.0,0.0,0.5,1.7,6.0,linear
18,87520,33517,33517,0.298298,0.47969,0.0,0.0,0.5,1.7,6.0,linear
19,87522,31372,31372,0.315962,0.513728,0.0,0.0,0.5,1.7,6.0,linear
20,87184,29536,29536,0.329807,0.540129,0.0,0.0,0.5,1.7,6.0,linear
21,85954,27577,27577,0.339783,0.559801,0.0,0.0,0.5,1.7,6.0,linear
22,84817,26276,26276,0.348434,0.577265,0.0,0.0,0.5,1.7,6.0,linear
23,83364,25015,25015,0.355325,0.589865,0.0,0.0,0.5,1.7,6.0,linear
24,82547,24252,24252,0.361467,0.599859,0.0,0.0,0.5,1.7,6.0,linear
25,81332,23284,23284,0.367178,0.609856,0.0,0.0,0.5,1.7,6.0,linear
26,80086,22497,22497,0.37057,0.615738,0.0,0.0,0.5,1.7,6.0,linear
27,79077,21840,21840,0.376022,0.624581,0.0,0.0,0.5,1.7,6.0,linear
28,77969,21117,21117,0.38089,0.631208,0.0,0.0,0.5,1.7,6.0,linear
29,76899,20533,20533,0.384072,0.637515,0.0,0.0,0.5,1.7,6.0,linear
30,75913,20090,20090,0.387621,0.643263,0.0,0.0,0.5,1.7,6.0,linear
31,75370,19476,19476,0.390007,0.646192,0.0,0.0,0.5,1.7,6.0,linear
32,74274,18897,18897,0.393019,0.651876,0.0,0.0,0.5,1.7,6.0,linear
33,73086,18375,18375,0.395306,0.65497,0.0,0.0,0.5,1.7,6.0,linear
34,72171,17984,17984,0.398204,0.658297,0.0,0.0,0.5,1.7,6.0,linear
35,71414,17559,17559,0.402912,0.665993,0.0,0.0,0.5,1.7,6.0,linear
36,70504,17023,17023,0.407101,0.67211,0.0,0.0,0.5,1.7,6.0,linear
37,69368,16368,16368,0.410343,0.676141,0.0,0.0,0.5,1.7,6.0,linear
38,68497,16020,16020,0.412141,0.677366,0.0,0.0,0.5,1.7,6.0,linear
39,67418,15597,15597,0.415147,0.681877,0.0,0.0,0.5,1.7,6.0,linear
40,66556,15312,15312,0.418275,0.685254,0.0,0.0,0.5,1.7,6.0,linear
41,65754,14935,14935,0.423196,0.691868,0.0,0.0,0.5,1.7,6.0,linear
42,64438,14400,14400,0.424822,0.694923,0.0,0.0,0.5,1.7,6.0,linear
43,64127,14287,14287,0.427217,0.697565,0.0,0.0,0.5,1.7,6.0,linear
44,63240,13953,13953,0.430849,0.702493,0.0,0.0,0.5,1.7,6.0,linear
45,62192,13405,13405,0.433305,0.707161,0.0,0.0,0.5,1.7,6.0,linear
46,61460,12909,12909,0.437063,0.709757,0.0,0.0,0.5,1.7,6.0,linear
47,60423,12560,12560,0.440462,0.712873,0.0,0.0,0.5,1.7,6.0,linear
48,59165,12153,12153,0.443746,0.715939,0.0,0.0,0.5,1.7,6.0,linear
49,58283,11750,11750,0.447607,0.720912,0.0,0.0,0.5,1.7,6.0,linear
