generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78201,49178,49178,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
2,77927,49046,49046,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
3,79534,50095,50095,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
4,80469,50731,50731,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
5,77967,49640,49640,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
6,77961,49780,49780,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
7,78314,49908,49908,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
8,78131,49742,49742,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
9,79007,50282,50282,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
10,78802,50249,50249,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
11,78709,50267,50267,0.0,0.0,0.0,0.0,0.5,0.8,6.0,linear
12,82831,49791,49791,0.0522949,0.0605908,0.0,0.0,0.5,0.8,6.0,linear
13,84209,48778,48778,0.0861516,0.108998,0.0,0.0,0.5,0.8,6.0,linear
14,83298,47310,47310,0.105635,0.147896,5.70215e-05,0.0,0.5,0.8,6.0,linear
15,82652,45438,45431,0.125791,0.188547,0.000357907,0.0,0.5,0.8,6.0,linear
16,81780,43377,43328,0.146662,0.231757,0.001224,0.0,0.5,0.8,6.0,linear
17,82798,42143,42001,0.163278,0.26626,0.00247321,0.0,0.5,0.8,6.0,linear
18,83453,40753,40478,0.177922,0.296429,0.0046433,0.0,0.5,0.8,6.0,linear
19,83715,39444,38941,0.189114,0.319636,0.00752281,0.0,0.5,0.8,6.0,linear
20,83948,38676,37843,0.198268,0.338436,0.0110529,0.0,0.5,0.8,6.0,linear
21,84212,37928,36776,0.206974,0.356338,0.0154807,0.0,0.5,0.8,6.0,linear
22,84557,37363,35726,0.213068,0.368333,0.0201695,0.0,0.5,0.8,6.0,linear
23,84469,36801,34686,0.219613,0.381539,0.0255271,0.0,0.5,0.8,6.0,linear
24,84175,36343,33710,0.222889,0.388244,0.0308859,0.0,0.5,0.8,6.0,linear
25,83630,35798,32639,0.226063,0.394642,0.0365737,0.0,0.5,0.8,6.0,linear
