generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78106,49068,49068,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
2,78247,49074,49074,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
3,79100,49858,49858,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
4,79724,50219,50219,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
5,79868,50434,50434,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
6,77931,49752,49752,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
7,78048,49882,49882,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
8,78051,49788,49788,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
9,78256,49678,49678,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
10,77633,49229,49229,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
11,78832,49836,49836,0.0,0.0,0.0,0.0,0.5,3.0,6.0,linear
12,97241,50262,50262,0.161757,0.179179,0.0,0.0,0.5,3.0,6.0,linear
13,103014,47616,47616,0.24894,0.292711,0.0,0.0,0.5,3.0,6.0,linear
14,99350,43692,43692,0.283689,0.362966,0.0,0.0,0.5,3.0,6.0,linear
15,97558,39636,39636,0.320244,0.438479,3.72451e-06,0.0,0.5,3.0,6.0,linear
16,96939,35503,35502,0.352863,0.507847,1.09133e-05,0.0,0.5,3.0,6.0,linear
17,96606,31408,31407,0.381525,0.56789,2.52312e-05,0.0,0.5,3.0,6.0,linear
18,95653,27710,27710,0.405324,0.615376,4.30574e-05,0.0,0.5,3.0,6.0,linear
19,94352,24877,24874,0.423278,0.649456,5.09755e-05,0.0,0.5,3.0,6.0,linear
20,92604,22488,22483,0.439454,0.6785,8.12204e-05,0.0,0.5,3.0,6.0,linear
21,90208,20312,20303,0.452369,0.69875,9.11452e-05,0.0,0.5,3.0,6.0,linear
22,87537,18461,18450,0.464711,0.715767,0.000161085,0.0,0.5,3.0,6.0,linear
23,84914,17069,17056,0.474929,0.728693,0.0002069,0.0,0.5,3.0,6.0,linear
24,82075,15628,15613,0.486844,0.745159,0.000197675,0.0,0.5,3.0,6.0,linear
25,79093,14117,14102,0.496917,0.757722,0.000226087,0.0,0.5,3.0,6.0,linear
26,76553,13026,13010,0.507974,0.769311,0.000255621,0.0,0.5,3.0,6.0,linear
27,73244,11743,11721,0.51936,0.780914,0.000286812,0.0,0.5,3.0,6.0,linear
28,70693,10760,10735,0.53035,0.788643,0.00030601,0.0,0.5,3.0,6.0,linear
29,67192,9800,9782,0.541874,0.799526,0.000394591,0.0,0.5,3.0,6.0,linear
30,64554,8855,8832,0.555416,0.812027,0.000498543,0.0,0.5,3.0,6.0,linear
31,61601,7890,7870,0.567768,0.822791,0.000559056,0.0,0.5,3.0,6.0,linear
32,59336,6994,6972,0.582842,0.834758,0.000546549,0.0,0.5,3.0,6.0,linear
33,56836,6197,6177,0.599842,0.844708,0.000509498,0.0,0.5,3.0,6.0,linear
34,53834,5455,5436,0.615291,0.854706,0.000498435,0.0,0.5,3.0,6.0,linear
35,51061,4798,4784,0.631508,0.864284,0.000608525,0.0,0.5,3.0,6.0,linear
36,48703,4189,4173,0.652914,0.874434,0.000543922,0.0,0.5,3.0,6.0,linear
37,46131,3646,3636,0.675273,0.886285,0.000428016,0.0,0.5,3.0,6.0,linear
38,43649,3084,3072,0.696402,0.900514,0.000445026,0.0,0.5,3.0,6.0,linear
39,41752,2525,2516,0.718934,0.912457,0.000464828,0.0,0.5,3.0,6.0,linear
40,40051,2107,2098,0.744061,0.924858,0.000395594,0.0,0.5,3.0,6.0,linear
41,37987,1693,1688,0.768152,0.935389,0.00038869,0.0,0.5,3.0,6.0,linear
42,36364,1378,1375,0.798293,0.945133,0.000359548,0.0,0.5,3.0,6.0,linear
43,34582,1023,1021,0.82298,0.955954,0.000304638,0.0,0.5,3.0,6.0,linear
44,33255,822,821,0.848548,0.963235,0.000271931,0.0,0.5,3.0,6.0,linear
45,32098,668,667,0.877766,0.971391,0.000173566,0.0,0.5,3.0,6.0,linear
46,30652,464,464,0.900119,0.978961,0.000152235,0.0,0.5,3.0,6.0,linear
47,29744,330,329,0.920861,0.985325,0.000127336,0.0,0.5,3.0,6.0,linear
48,29190,216,215,0.938455,0.990405,0.000115007,0.0,0.5,3.0,6.0,linear
49,28760,143,143,0.954781,0.993231,5.077e-05,0.0,0.5,3.0,6.0,linear
50,28277,82,82,0.969258,0.996212,3.4756e-05,0.0,0.5,3.0,6.0,linear
51,27796,54,54,0.980675,0.997685,1.78107e-05,0.0,0.5,3.0,6.0,linear
52,27628,24,24,0.987747,0.998958,0.0,0.0,0.5,3.0,6.0,linear
53,27379,11,11,0.993389,0.999563,0.0,0.0,0.5,3.0,6.0,linear
54,27291,7,7,0.996596,0.999744,0.0,0.0,0.5,3.0,6.0,linear
55,27283,0,0,0.998188,1.0,0.0,0.0,0.5,3.0,6.0,linear

