generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78013,48893,48893,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
2,77977,49014,49014,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
3,80714,50693,50693,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
4,80076,50620,50620,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
5,77523,49481,49481,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
6,77076,49190,49190,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
7,78729,49985,49985,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
8,78931,50047,50047,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
9,77750,49369,49369,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
10,77527,49490,49490,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
11,79052,50140,50140,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
12,89275,50387,50387,0.095177,0.108526,0.0,0.0,0.5,1.6,6.0,linear
13,91859,48421,48421,0.155268,0.189969,0.0,0.0,0.5,1.6,6.0,linear
14,88404,45239,45239,0.183628,0.246861,0.0,0.0,0.5,1.6,6.0,linear
15,87157,42507,42507,0.212722,0.308271,0.0,0.0,0.5,1.6,6.0,linear
16,88413,40096,40096,0.241986,0.369109,0.0,0.0,0.5,1.6,6.0,linear
17,87835,37024,37024,0.267456,0.422333,0.0,0.0,0.5,1.6,6.0,linear
18,87077,33965,33965,0.291094,0.470529,0.0,0.0,0.5,1.6,6.0,linear
19,87095,31697,31697,0.308432,0.505203,0.0,0.0,0.5,1.6,6.0,linear
20,86600,29928,29928,0.322956,0.534966,0.0,0.0,0.5,1.6,6.0,linear
21,85532,28043,28043,0.338131,0.564111,0.0,0.0,0.5,1.6,6.0,linear
22,83742,26200,26200,0.351773,0.589157,0.0,0.0,0.5,1.6,6.0,linear
23,81539,24249,24249,0.365678,0.614534,0.0,0.0,0.5,1.6,6.0,linear
24,79306,22395,22395,0.377662,0.635269,0.0,0.0,0.5,1.6,6.0,linear
25,76790,20469,20469,0.388361,0.653394,0.0,0.0,0.5,1.6,6.0,linear
26,74387,18843,18843,0.40054,0.673594,0.0,0.0,0.5,1.6,6.0,linear
27,71500,17205,17205,0.413107,0.692626,0.0,0.0,0.5,1.6,6.0,linear
28,68198,15427,15427,0.425669,0.709956,0.0,0.0,0.5,1.6,6.0,linear
29,64388,13835,13835,0.436862,0.726029,0.0,0.0,0.5,1.6,6.0,linear
30,60844,12439,12439,0.450321,0.743703,0.0,0.0,0.5,1.6,6.0,linear
31,57299,11037,11037,0.462603,0.75759,0.0,0.0,0.5,1.6,6.0,linear
32,54146,9738,9738,0.475084,0.772039,0.0,0.0,0.5,1.6,6.0,linear
33,50080,8461,8461,0.488074,0.785357,0.0,0.0,0.5,1.6,6.0,linear
34,47313,7475,7475,0.504602,0.799167,0.0,0.0,0.5,1.6,6.0,linear
35,43803,6341,6341,0.523531,0.818267,0.0,0.0,0.5,1.6,6.0,linear
36,40569,5268,5268,0.543,0.834691,0.0,0.0,0.5,1.6,6.0,linear
37,37601,4459,4459,0.563088,0.848588,0.0,0.0,0.5,1.6,6.0,linear
38,34125,3634,3634,0.587037,0.865966,0.0,0.0,0.5,1.6,6.0,linear
39,31207,2933,2933,0.615776,0.884948,0.0,0.0,0.5,1.6,6.0,linear
40,28233,2276,2276,0.645974,0.902404,0.0,0.0,0.5,1.6,6.0,linear
41,25918,1687,1687,0.682617,0.919014,0.0,0.0,0.5,1.6,6.0,linear
42,23575,1255,1255,0.716985,0.931615,0.0,0.0,0.5,1.6,6.0,linear
43,21507,884,884,0.756591,0.946053,0.0,0.0,0.5,1.6,6.0,linear
44,19703,595,595,0.798449,0.959105,0.0,0.0,0.5,1.6,6.0,linear
45,18319,413,413,0.839015,0.96918,0.0,0.0,0.5,1.6,6.0,linear
46,17247,279,279,0.875395,0.978938,0.0,0.0,0.5,1.6,6.0,linear
47,16534,194,194,0.907098,0.985175,0.0,0.0,0.5,1.6,6.0,linear
48,15885,129,129,0.932079,0.990409,0.0,0.0,0.5,1.6,6.0,linear
49,15502,70,70,0.951824,0.994672,0.0,0.0,0.5,1.6,6.0,linear
50,15151,35,35,0.970508,0.997461,0.0,0.0,0.5,1.6,6.0,linear
51,14920,17,17,0.982415,0.998737,0.0,0.0,0.5,1.6,6.0,linear
52,14777,9,9,0.991456,0.999325,0.0,0.0,0.5,1.6,6.0,linear
53,14789,4,4,0.995613,0.99973,0.0,0.0,0.5,1.6,6.0,linear
54,14521,2,2,0.997729,0.999862,0.0,0.0,0.5,1.6,6.0,linear
55,14424,0,0,0.999238,1.0,0.0,0.0,0.5,1.6,6.0,linear

