generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78322,49268,49268,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
2,78548,49395,49395,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
3,79851,50129,50129,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
4,79909,50498,50498,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
5,78651,50175,50175,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
6,78032,50079,50079,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
7,78328,50195,50195,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
8,78429,50048,50048,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
9,77662,49596,49596,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
10,78974,50220,50220,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
11,79704,50371,50371,0.0,0.0,0.0,0.0,0.5,1.5,6.0,linear
12,87475,49802,49802,0.0905084,0.103167,0.0,0.0,0.5,1.5,6.0,linear
13,89869,48338,48338,0.14572,0.178305,0.0,0.0,0.5,1.5,6.0,linear
14,87549,45580,45580,0.173501,0.233376,5.89568e-05,0.0,0.5,1.5,6.0,linear
15,86272,42601,42595,0.202434,0.294303,0.000307445,0.0,0.5,1.5,6.0,linear
16,86845,40189,40157,0.229507,0.349638,0.000884863,0.0,0.5,1.5,6.0,linear
17,86431,37298,37211,0.254652,0.400956,0.00190454,0.0,0.5,1.5,6.0,linear
18,86469,34949,34746,0.27443,0.442116,0.00347247,0.0,0.5,1.5,6.0,linear
19,86927,33144,32754,0.289148,0.472815,0.00597007,0.0,0.5,1.5,6.0,linear
20,87234,31919,31257,0.300633,0.497124,0.00857163,0.0,0.5,1.5,6.0,linear
21,86784,30553,29617,0.310055,0.51516,0.0119925,0.0,0.5,1.5,6.0,linear
22,85778,29256,27984,0.317909,0.530857,0.0158902,0.0,0.5,1.5,6.0,linear
23,85316,28299,26710,0.325503,0.54599,0.0200609,0.0,0.5,1.5,6.0,linear
24,83907,27189,25261,0.332378,0.559052,0.0244116,0.0,0.5,1.5,6.0,linear
25,83035,26242,23985,0.340065,0.573566,0.0285589,0.0,0.5,1.5,6.0,linear
26,81701,25202,22624,0.343123,0.577761,0.0329998,0.0,0.5,1.5,6.0,linear
27,81300,24641,21738,0.347505,0.585392,0.0381238,0.0,0.5,1.5,6.0,linear
28,80243,23950,20765,0.351088,0.592666,0.0429193,0.0,0.5,1.5,6.0,linear
29,79865,23363,19854,0.354564,0.598388,0.0479273,0.0,0.5,1.5,6.0,linear
30,79204,22888,19070,0.35814,0.603764,0.0529724,0.0,0.5,1.5,6.0,linear
31,78536,22441,18214,0.361446,0.60897,0.0581419,0.0,0.5,1.5,6.0,linear
32,77174,21911,17444,0.361201,0.608499,0.0639905,0.0,0.5,1.5,6.0,linear
33,76399,21546,16774,0.362043,0.610046,0.0698232,0.0,0.5,1.5,6.0,linear
34,76283,21414,16353,0.363437,0.61143,0.0744153,0.0,0.5,1.5,6.0,linear
35,75769,20997,15722,0.366317,0.61545,0.0793528,0.0,0.5,1.5,6.0,linear
36,75381,20842,15222,0.36607,0.614648,0.0833635,0.0,0.5,1.5,6.0,linear
37,74807,20711,14952,0.366544,0.616294,0.0880023,0.0,0.5,1.5,6.0,linear
38,74324,20351,14406,0.367141,0.616857,0.0919106,0.0,0.5,1.5,6.0,linear
39,74093,20229,14134,0.367513,0.616289,0.0965926,0.0,0.5,1.5,6.0,linear
40,73453,20073,13703,0.367469,0.61679,0.0992394,0.0,0.5,1.5,6.0,linear
41,73748,20232,13527,0.368597,0.617945,0.102891,0.0,0.5,1.5,6.0,linear
42,73242,20150,13237,0.368019,0.617108,0.106257,0.0,0.5,1.5,6.0,linear
43,73378,20238,13160,0.36752,0.61665,0.110408,0.0,0.5,1.5,6.0,linear
44,73641,20370,13059,0.368948,0.618713,0.1122,0.0,0.5,1.5,6.0,linear
45,73660,20342,12900,0.371274,0.622393,0.113394,0.0,0.5,1.5,6.0,linear
