generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78554,49361,49361,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
2,78641,49368,49368,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
3,79391,50112,50112,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
4,80169,50609,50609,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
5,79241,50339,50339,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
6,78702,50304,50304,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
7,77001,49495,49495,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
8,77779,49770,49770,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
9,78600,49908,49908,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
10,80260,50798,50798,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
11,78989,50305,50305,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
12,89430,49782,49782,0.110814,0.124563,0.0,0.0,0.5,1.9,6.0,linear
13,93800,48178,48178,0.176567,0.21225,0.0,0.0,0.5,1.9,6.0,linear
14,90218,44628,44628,0.207765,0.274786,0.0,0.0,0.5,1.9,6.0,linear
15,88554,41364,41364,0.237914,0.338832,4.00805e-06,0.0,0.5,1.9,6.0,linear
16,89051,38592,38592,0.266973,0.401259,7.7795e-06,0.0,0.5,1.9,6.0,linear
17,90038,35889,35888,0.291978,0.453509,2.2985e-05,0.0,0.5,1.9,6.0,linear
18,89818,33243,33240,0.313827,0.497974,3.78785e-05,0.0,0.5,1.9,6.0,linear
19,89139,30872,30866,0.33176,0.533272,7.21325e-05,0.0,0.5,1.9,6.0,linear
20,87976,28872,28861,0.343866,0.558085,0.000106299,0.0,0.5,1.9,6.0,linear
21,87389,27244,27233,0.354456,0.577583,0.000137558,0.0,0.5,1.9,6.0,linear
22,86485,25804,25788,0.364678,0.596852,0.000211644,0.0,0.5,1.9,6.0,linear
23,85157,24567,24546,0.37133,0.609529,0.000249398,0.0,0.5,1.9,6.0,linear
24,83641,23393,23370,0.377008,0.619233,0.000363659,0.0,0.5,1.9,6.0,linear
25,82503,22413,22388,0.384769,0.631564,0.000440885,0.0,0.5,1.9,6.0,linear
26,81074,21441,21407,0.38921,0.637517,0.000494269,0.0,0.5,1.9,6.0,linear
27,79454,20463,20420,0.394005,0.645685,0.00060723,0.0,0.5,1.9,6.0,linear
28,77756,19704,19657,0.39733,0.649434,0.000621314,0.0,0.5,1.9,6.0,linear
29,76858,19236,19190,0.401954,0.655731,0.000701588,0.0,0.5,1.9,6.0,linear
30,75538,18641,18585,0.405484,0.661627,0.000797967,0.0,0.5,1.9,6.0,linear
31,74976,18220,18159,0.408514,0.666731,0.000997335,0.0,0.5,1.9,6.0,linear
32,73525,17659,17599,0.412909,0.673682,0.00097815,0.0,0.5,1.9,6.0,linear
33,72720,17027,16963,0.417774,0.680144,0.00106305,0.0,0.5,1.9,6.0,linear
34,71761,16638,16572,0.419363,0.681309,0.00110442,0.0,0.5,1.9,6.0,linear
35,70669,16205,16132,0.422875,0.686411,0.00129093,0.0,0.5,1.9,6.0,linear
36,69782,15615,15535,0.428315,0.692986,0.00145763,0.0,0.5,1.9,6.0,linear
37,68453,15040,14956,0.431762,0.697789,0.00156127,0.0,0.5,1.9,6.0,linear
38,67389,14569,14482,0.435046,0.702841,0.00174435,0.0,0.5,1.9,6.0,linear
39,66199,14006,13908,0.440099,0.708861,0.00169493,0.0,0.5,1.9,6.0,linear
40,65344,13591,13493,0.443767,0.711521,0.00196168,0.0,0.5,1.9,6.0,linear
41,64038,13132,13036,0.44766,0.715177,0.00206906,0.0,0.5,1.9,6.0,linear
42,62604,12686,12594,0.450815,0.719498,0.00199987,0.0,0.5,1.9,6.0,linear
43,61600,12322,12217,0.455827,0.726323,0.00220568,0.0,0.5,1.9,6.0,linear
44,60446,11785,11673,0.459671,0.732057,0.00222437,0.0,0.5,1.9,6.0,linear
45,59517,11350,11242,0.464726,0.737057,0.00226122,0.0,0.5,1.9,6.0,linear
46,57936,10730,10640,0.468709,0.740709,0.00235928,0.0,0.5,1.9,6.0,linear
