generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77735,48776,48776,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
2,77791,48827,48827,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
3,80365,50297,50297,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
4,80846,51031,51031,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
5,78699,50313,50313,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
6,77318,49652,49652,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
7,77835,49842,49842,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
8,78766,50141,50141,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
9,79355,50368,50368,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
10,78779,50373,50373,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
11,77632,49811,49811,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
12,85015,49835,49835,0.0739015,0.0848694,0.0,0.0,0.5,1.2,6.0,linear
13,88607,49018,49018,0.12061,0.148417,0.0,0.0,0.5,1.2,6.0,linear
14,85439,45962,45962,0.147901,0.201345,0.000172636,0.0,0.5,1.2,6.0,linear
15,83373,43139,43115,0.174407,0.25805,0.000835633,0.0,0.5,1.2,6.0,linear
16,84294,41075,40977,0.198171,0.307267,0.00217838,0.0,0.5,1.2,6.0,linear
17,85999,39520,39274,0.218734,0.35005,0.00487624,0.0,0.5,1.2,6.0,linear
18,85508,37205,36640,0.235905,0.386166,0.00866712,0.0,0.5,1.2,6.0,linear
19,85917,35824,34834,0.250497,0.415169,0.0140082,0.0,0.5,1.2,6.0,linear
20,86169,34761,33164,0.261073,0.437212,0.0207241,0.0,0.5,1.2,6.0,linear
21,85537,33561,31316,0.26873,0.453494,0.0286588,0.0,0.5,1.2,6.0,linear
22,85139,32485,29423,0.276292,0.468268,0.0382379,0.0,0.5,1.2,6.0,linear
23,84879,31829,27836,0.28324,0.482025,0.0489559,0.0,0.5,1.2,6.0,linear
24,84643,30974,26168,0.289228,0.493498,0.0604715,0.0,0.5,1.2,6.0,linear
25,84396,30307,24581,0.29281,0.501006,0.0726632,0.0,0.5,1.2,6.0,linear
26,83759,29568,22971,0.295433,0.506426,0.0850568,0.0,0.5,1.2,6.0,linear
27,83486,29239,21685,0.298135,0.511387,0.0986768,0.0,0.5,1.2,6.0,linear
28,83164,28881,20374,0.302001,0.517838,0.11144,0.0,0.5,1.2,6.0,linear
29,82819,28411,19058,0.304174,0.522174,0.125184,0.0,0.5,1.2,6.0,linear
30,82075,28048,17817,0.30478,0.524046,0.139931,0.0,0.5,1.2,6.0,linear
31,82035,27778,16747,0.30485,0.523869,0.153966,0.0,0.5,1.2,6.0,linear
32,82092,27856,15918,0.305413,0.524021,0.168649,0.0,0.5,1.2,6.0,linear
33,81665,27746,14911,0.305279,0.522767,0.184218,0.0,0.5,1.2,6.0,linear
34,81383,27721,14071,0.304068,0.52214,0.200184,0.0,0.5,1.2,6.0,linear
35,81754,27883,13315,0.302633,0.519678,0.214285,0.0,0.5,1.2,6.0,linear
