generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78626,49645,49645,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
2,78761,49658,49658,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
3,78569,49895,49895,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
4,78890,49969,49969,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
5,78987,50073,50073,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
6,78435,49905,49905,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
7,78233,49916,49916,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
8,78128,49681,49681,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
9,78525,49900,49900,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
10,78701,49886,49886,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
11,78856,50060,50060,0.0,0.0,0.0,0.0,0.5,1.2,6.0,linear
12,85639,50020,50020,0.0746594,0.0866176,0.0,0.0,0.5,1.2,6.0,linear
13,88951,49000,49000,0.121879,0.150923,0.0,0.0,0.5,1.2,6.0,linear
14,86044,46270,46270,0.145832,0.198586,4.28541e-06,0.0,0.5,1.2,6.0,linear
15,84117,43405,43404,0.172849,0.252752,8.49986e-06,0.0,0.5,1.2,6.0,linear
16,83658,40890,40888,0.197001,0.304131,2.48791e-05,0.0,0.5,1.2,6.0,linear
17,84719,39012,39010,0.217789,0.348172,3.63825e-05,0.0,0.5,1.2,6.0,linear
18,85785,37408,37404,0.235007,0.383913,6.74394e-05,0.0,0.5,1.2,6.0,linear
19,85977,35925,35915,0.250681,0.41619,0.000102069,0.0,0.5,1.2,6.0,linear
20,86026,34623,34612,0.261625,0.438896,0.000152446,0.0,0.5,1.2,6.0,linear
21,85953,33708,33690,0.270955,0.457896,0.00017862,0.0,0.5,1.2,6.0,linear
22,85860,32728,32713,0.278918,0.473257,0.000242551,0.0,0.5,1.2,6.0,linear
23,84407,31447,31421,0.284755,0.484952,0.000293526,0.0,0.5,1.2,6.0,linear
24,84303,30959,30927,0.289682,0.494232,0.000317837,0.0,0.5,1.2,6.0,linear
25,83528,30125,30089,0.293495,0.502056,0.00044901,0.0,0.5,1.2,6.0,linear
26,83368,29539,29494,0.298853,0.512305,0.000488585,0.0,0.5,1.2,6.0,linear
27,83158,28900,28850,0.303152,0.519867,0.00060526,0.0,0.5,1.2,6.0,linear
28,82262,27986,27941,0.306498,0.526985,0.000695294,0.0,0.5,1.2,6.0,linear
29,81790,27603,27555,0.308174,0.530398,0.000727569,0.0,0.5,1.2,6.0,linear
30,81445,27376,27323,0.310929,0.535892,0.000769983,0.0,0.5,1.2,6.0,linear
31,81036,26995,26928,0.31332,0.540444,0.000871024,0.0,0.5,1.2,6.0,linear
32,80723,26481,26398,0.314799,0.542259,0.000921659,0.0,0.5,1.2,6.0,linear
33,80334,26391,26305,0.314954,0.542533,0.00119925,0.0,0.5,1.2,6.0,linear
34,80096,26258,26154,0.31487,0.542022,0.00127598,0.0,0.5,1.2,6.0,linear
35,80019,26379,26272,0.317479,0.546879,0.00131412,0.0,0.5,1.2,6.0,linear
36,79831,26246,26130,0.319485,0.551192,0.00144997,0.0,0.5,1.2,6.0,linear
37,79918,25926,25806,0.321924,0.555542,0.00163634,0.0,0.5,1.2,6.0,linear
38,79455,25513,25383,0.321829,0.555248,0.00179566,0.0,0.5,1.2,6.0,linear
39,78947,25307,25165,0.322534,0.556199,0.00190137,0.0,0.5,1.2,6.0,linear
40,79205,25133,24976,0.323868,0.559115,0.00196817,0.0,0.5,1.2,6.0,linear
41,79301,25100,24937,0.323566,0.556796,0.00216215,0.0,0.5,1.2,6.0,linear
42,79428,25345,25161,0.323849,0.557574,0.00244665,0.0,0.5,1.2,6.0,linear
43,78774,25144,24950,0.325208,0.561649,0.00282015,0.0,0.5,1.2,6.0,linear
44,78552,24945,24736,0.325673,0.561529,0.00295084,0.0,0.5,1.2,6.0,linear
45,77951,24902,24684,0.324805,0.560381,0.00324941,0.0,0.5,1.2,6.0,linear
46,78441,25067,24840,0.32492,0.560068,0.00327801,0.0,0.5,1.2,6.0,linear
47,78039,24766,24511,0.326009,0.562651,0.00368509,0.0,0.5,1.2,6.0,linear
48,78410,24848,24577,0.325433,0.561168,0.00384032,0.0,0.5,1.2,6.0,linear
49,78030,24695,24387,0.324911,0.560583,0.0039589,0.0,0.5,1.2,6.0,linear
50,78189,24824,24500,0.325933,0.562467,0.00412579,0.0,0.5,1.2,6.0,linear
51,77748,24583,24244,0.326571,0.563333,0.00465599,0.0,0.5,1.2,6.0,linear
