generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78207,49266,49266,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
2,78227,49198,49198,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
3,80204,50447,50447,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
4,80067,50578,50578,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
5,78946,50173,50173,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
6,78444,49576,49576,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
7,78485,49885,49885,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
8,79189,50115,50115,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
9,78661,49893,49893,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
10,78163,49727,49727,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
11,79735,50411,50411,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
12,80579,50369,50369,0.0130997,0.0152646,0.0,0.0,0.5,0.2,6.0,linear
13,79959,49633,49633,0.023189,0.0300822,0.0,0.0,0.5,0.2,6.0,linear
14,78583,48709,48709,0.0298969,0.0432056,4.63878e-05,0.0,0.5,0.2,6.0,linear
15,78573,48259,48254,0.0371325,0.0580261,0.000315807,0.0,0.5,0.2,6.0,linear
16,79694,47902,47866,0.0438781,0.0713774,0.000848434,0.0,0.5,0.2,6.0,linear
17,79838,47618,47518,0.0505861,0.0849396,0.00190157,0.0,0.5,0.2,6.0,linear
18,80601,47499,47296,0.0552707,0.0945335,0.00343661,0.0,0.5,0.2,6.0,linear
19,80754,47447,47090,0.0599836,0.104048,0.00534957,0.0,0.5,0.2,6.0,linear
20,80792,47024,46473,0.0646573,0.112968,0.00755965,0.0,0.5,0.2,6.0,linear
21,79992,46507,45728,0.0688271,0.121618,0.0102229,0.0,0.5,0.2,6.0,linear
22,80270,46277,45236,0.0717919,0.127643,0.0132119,0.0,0.5,0.2,6.0,linear
23,80500,46039,44728,0.0757476,0.135129,0.0168196,0.0,0.5,0.2,6.0,linear
24,80346,45593,43887,0.0786936,0.141394,0.020717,0.0,0.5,0.2,6.0,linear
25,80311,45319,43203,0.0804069,0.144924,0.0251848,0.0,0.5,0.2,6.0,linear
26,81196,45590,42985,0.0833225,0.150802,0.0297093,0.0,0.5,0.2,6.0,linear
27,81265,45726,42634,0.0858013,0.155751,0.034466,0.0,0.5,0.2,6.0,linear
28,81263,45567,42038,0.0871638,0.158481,0.0389517,0.0,0.5,0.2,6.0,linear
29,80306,45104,41082,0.0884731,0.161228,0.0435591,0.0,0.5,0.2,6.0,linear
30,81011,45311,40876,0.089435,0.163213,0.0481816,0.0,0.5,0.2,6.0,linear
31,81247,45393,40464,0.0902557,0.164471,0.0526665,0.0,0.5,0.2,6.0,linear
32,80876,45151,39853,0.0924869,0.168995,0.0571499,0.0,0.5,0.2,6.0,linear
33,80831,44836,39088,0.093246,0.170952,0.0612948,0.0,0.5,0.2,6.0,linear
34,81036,45034,38844,0.0949263,0.174047,0.065471,0.0,0.5,0.2,6.0,linear
35,81589,45149,38523,0.0949163,0.174279,0.0698122,0.0,0.5,0.2,6.0,linear
36,81251,44741,37797,0.0967749,0.177593,0.0739539,0.0,0.5,0.2,6.0,linear
37,80646,44120,36834,0.0974369,0.179212,0.0777206,0.0,0.5,0.2,6.0,linear
38,81643,44488,36731,0.0979016,0.180541,0.0818494,0.0,0.5,0.2,6.0,linear
39,81977,44670,36426,0.0981339,0.181281,0.0861005,0.0,0.5,0.2,6.0,linear
40,82213,44717,36064,0.097826,0.18039,0.0901694,0.0,0.5,0.2,6.0,linear
41,81315,44330,35295,0.0993365,0.183454,0.0934842,0.0,0.5,0.2,6.0,linear
42,81725,44711,35395,0.0984031,0.182085,0.0968996,0.0,0.5,0.2,6.0,linear
43,82404,45188,35362,0.0980265,0.181171,0.100415,0.0,0.5,0.2,6.0,linear
44,82529,45269,35042,0.0986781,0.182159,0.103713,0.0,0.5,0.2,6.0,linear
45,82031,44871,34328,0.0988829,0.18254,0.107268,0.0,0.5,0.2,6.0,linear
46,81811,44901,33992,0.0998392,0.184548,0.110195,0.0,0.5,0.2,6.0,linear
47,81995,44910,33704,0.0987607,0.182785,0.113339,0.0,0.5,0.2,6.0,linear
48,81601,44478,33175,0.0993793,0.183586,0.115034,0.0,0.5,0.2,6.0,linear
49,81803,44511,32979,0.101376,0.186733,0.117698,0.0,0.5,0.2,6.0,linear
50,81636,44200,32462,0.100479,0.185757,0.120635,0.0,0.5,0.2,6.0,linear
51,82299,44657,32598,0.100338,0.185596,0.122966,0.0,0.5,0.2,6.0,linear
52,82590,44862,32481,0.0999781,0.184932,0.125048,0.0,0.5,0.2,6.0,linear
53,83137,45262,32556,0.0998051,0.184546,0.127312,0.0,0.5,0.2,6.0,linear
54,82246,44981,32202,0.100341,0.185058,0.12854,0.0,0.5,0.2,6.0,linear
55,81230,44327,31558,0.100661,0.185818,0.130634,0.0,0.5,0.2,6.0,linear
56,81067,44168,31214,0.100659,0.186225,0.132486,0.0,0.5,0.2,6.0,linear
57,81926,44475,31380,0.100203,0.185607,0.13338,0.0,0.5,0.2,6.0,linear
58,82577,44924,31556,0.100443,0.185998,0.135206,0.0,0.5,0.2,6.0,linear
59,82816,45162,31640,0.099842,0.184564,0.135902,0.0,0.5,0.2,6.0,linear
60,81993,44844,31329,0.10035,0.185422,0.136361,0.0,0.5,0.2,6.0,linear
61,82019,44879,31283,0.100687,0.186217,0.137483,0.0,0.5,0.2,6.0,linear
62,81988,44861,31080,0.101272,0.187758,0.138112,0.0,0.5,0.2,6.0,linear
63,82072,44726,30896,0.101222,0.187689,0.13851,0.0,0.5,0.2,6.0,linear
64,82495,44805,30907,0.101867,0.188615,0.139555,0.0,0.5,0.2,6.0,linear
65,82694,44829,30870,0.101135,0.187228,0.14059,0.0,0.5,0.2,6.0,linear
