generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78329,49287,49287,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
2,78461,49302,49302,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
3,79049,49796,49796,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
4,79354,50125,50125,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
5,79921,50505,50505,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
6,78519,49901,49901,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
7,77443,49459,49459,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
8,78896,50330,50330,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
9,79169,50234,50234,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
10,77973,49571,49571,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
11,78449,49979,49979,0.0,0.0,0.0,0.0,0.5,1.4,6.0,linear
12,87640,50535,50535,0.0845195,0.0967253,0.0,0.0,0.5,1.4,6.0,linear
13,90237,48914,48914,0.13847,0.16989,0.0,0.0,0.5,1.4,6.0,linear
14,86411,45578,45578,0.166993,0.226328,0.0,0.0,0.5,1.4,6.0,linear
15,84700,42643,42643,0.193025,0.281773,0.0,0.0,0.5,1.4,6.0,linear
16,85477,40501,40501,0.220178,0.338255,0.0,0.0,0.5,1.4,6.0,linear
17,87092,38403,38403,0.243887,0.387934,0.0,0.0,0.5,1.4,6.0,linear
18,87192,36085,36085,0.264193,0.430301,0.0,0.0,0.5,1.4,6.0,linear
19,86796,33994,33994,0.28189,0.466634,0.0,0.0,0.5,1.4,6.0,linear
20,86383,32245,32245,0.296675,0.495658,0.0,0.0,0.5,1.4,6.0,linear
21,85987,30658,30658,0.307166,0.517177,0.0,0.0,0.5,1.4,6.0,linear
22,84588,28880,28880,0.319698,0.540359,0.0,0.0,0.5,1.4,6.0,linear
23,82890,27293,27293,0.329407,0.559028,0.0,0.0,0.5,1.4,6.0,linear
24,81887,25874,25874,0.339789,0.577913,0.0,0.0,0.5,1.4,6.0,linear
25,80669,24469,24469,0.348392,0.593719,0.0,0.0,0.5,1.4,6.0,linear
26,78593,23076,23076,0.357607,0.610612,0.0,0.0,0.5,1.4,6.0,linear
27,76530,21847,21847,0.365111,0.622869,0.0,0.0,0.5,1.4,6.0,linear
28,74854,20576,20576,0.373301,0.636424,0.0,0.0,0.5,1.4,6.0,linear
29,72659,19353,19353,0.380317,0.647497,0.0,0.0,0.5,1.4,6.0,linear
30,70560,18284,18284,0.386934,0.656504,0.0,0.0,0.5,1.4,6.0,linear
31,68620,17358,17358,0.392766,0.666097,0.0,0.0,0.5,1.4,6.0,linear
32,66691,16412,16412,0.399464,0.676445,0.0,0.0,0.5,1.4,6.0,linear
33,64839,15529,15529,0.405056,0.684656,0.0,0.0,0.5,1.4,6.0,linear
34,62984,14678,14678,0.411603,0.692826,0.0,0.0,0.5,1.4,6.0,linear
35,60752,13815,13815,0.419036,0.703501,0.0,0.0,0.5,1.4,6.0,linear
36,59090,12850,12850,0.427654,0.714912,0.0,0.0,0.5,1.4,6.0,linear
37,56766,11985,11985,0.43518,0.724731,0.0,0.0,0.5,1.4,6.0,linear
38,54386,11020,11020,0.444704,0.736926,0.0,0.0,0.5,1.4,6.0,linear
39,52042,10134,10134,0.453909,0.746408,0.0,0.0,0.5,1.4,6.0,linear
40,49694,9231,9231,0.463944,0.758005,0.0,0.0,0.5,1.4,6.0,linear
41,47177,8330,8330,0.473171,0.767224,0.0,0.0,0.5,1.4,6.0,linear
42,45036,7594,7594,0.484967,0.780483,0.0,0.0,0.5,1.4,6.0,linear
43,42621,6832,6832,0.498514,0.792482,0.0,0.0,0.5,1.4,6.0,linear
44,39675,6036,6036,0.50809,0.801699,0.0,0.0,0.5,1.4,6.0,linear
45,37700,5337,5337,0.523199,0.813428,0.0,0.0,0.5,1.4,6.0,linear
46,35085,4699,4699,0.539097,0.825259,0.0,0.0,0.5,1.4,6.0,linear
47,32589,4036,4036,0.556565,0.839062,0.0,0.0,0.5,1.4,6.0,linear
48,30356,3470,3470,0.57598,0.853958,0.0,0.0,0.5,1.4,6.0,linear
49,28274,2854,2854,0.596734,0.867976,0.0,0.0,0.5,1.4,6.0,linear
50,26463,2404,2404,0.619242,0.879278,0.0,0.0,0.5,1.4,6.0,linear
51,24581,1952,1952,0.646362,0.894303,0.0,0.0,0.5,1.4,6.0,linear
52,22760,1614,1614,0.676443,0.907999,0.0,0.0,0.5,1.4,6.0,linear
53,20883,1218,1218,0.705836,0.926607,0.0,0.0,0.5,1.4,6.0,linear
54,19664,929,929,0.736919,0.937318,0.0,0.0,0.5,1.4,6.0,linear
55,18249,708,708,0.77194,0.946874,0.0,0.0,0.5,1.4,6.0,linear
56,16882,517,517,0.808964,0.957298,0.0,0.0,0.5,1.4,6.0,linear
57,15787,383,383,0.845105,0.966604,0.0,0.0,0.5,1.4,6.0,linear
58,15035,246,246,0.877882,0.977128,0.0,0.0,0.5,1.4,6.0,linear
59,14350,170,170,0.909025,0.984066,0.0,0.0,0.5,1.4,6.0,linear
60,13838,114,114,0.932405,0.988642,0.0,0.0,0.5,1.4,6.0,linear
61,13363,70,70,0.952348,0.992186,0.0,0.0,0.5,1.4,6.0,linear
62,12900,52,52,0.96695,0.995067,0.0,0.0,0.5,1.4,6.0,linear
63,13058,29,29,0.977659,0.997354,0.0,0.0,0.5,1.4,6.0,linear
64,12788,24,24,0.984548,0.998064,0.0,0.0,0.5,1.4,6.0,linear
65,12778,10,10,0.989207,0.999224,0.0,0.0,0.5,1.4,6.0,linear
66,12843,5,5,0.993558,0.999612,0.0,0.0,0.5,1.4,6.0,linear
67,12797,2,2,0.9961,0.999844,0.0,0.0,0.5,1.4,6.0,linear
68,12664,0,0,0.998106,1.0,0.0,0.0,0.5,1.4,6.0,linear

