generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78843,49518,49518,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
2,78567,49279,49279,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
3,79519,50242,50242,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
4,80044,50645,50645,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
5,78697,49935,49935,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
6,77874,49789,49789,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
7,77539,49679,49679,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
8,78269,49874,49874,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
9,78801,49850,49850,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
10,78438,49548,49548,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
11,78687,49811,49811,0.0,0.0,0.0,0.0,0.5,1.6,6.0,linear
12,88897,50405,50405,0.0949464,0.107832,0.0,0.0,0.5,1.6,6.0,linear
13,91921,48654,48654,0.154526,0.187244,0.0,0.0,0.5,1.6,6.0,linear
14,87322,44995,44995,0.183242,0.245962,0.0,0.0,0.5,1.6,6.0,linear
15,86987,42382,42382,0.21299,0.307797,0.0,0.0,0.5,1.6,6.0,linear
16,87522,39887,39887,0.238848,0.363189,0.0,0.0,0.5,1.6,6.0,linear
17,87893,37031,37031,0.26423,0.41549,0.0,0.0,0.5,1.6,6.0,linear
18,87272,34476,34476,0.283695,0.456171,0.0,0.0,0.5,1.6,6.0,linear
19,87096,32561,32561,0.299947,0.489568,0.0,0.0,0.5,1.6,6.0,linear
20,87419,30961,30961,0.313448,0.515365,0.0,0.0,0.5,1.6,6.0,linear
21,86920,29533,29533,0.322281,0.5336,0.0,0.0,0.5,1.6,6.0,linear
22,85750,28169,28169,0.33001,0.548974,0.0,0.0,0.5,1.6,6.0,linear
23,85015,27125,27125,0.336653,0.561437,0.0,0.0,0.5,1.6,6.0,linear
24,84211,26320,26320,0.3446,0.574983,0.0,0.0,0.5,1.6,6.0,linear
25,82611,25217,25217,0.35029,0.585292,0.0,0.0,0.5,1.6,6.0,linear
26,81744,24391,24391,0.35366,0.591534,0.0,0.0,0.5,1.6,6.0,linear
27,80874,23796,23796,0.358566,0.600463,0.0,0.0,0.5,1.6,6.0,linear
28,79861,22887,22887,0.363407,0.609658,0.0,0.0,0.5,1.6,6.0,linear
29,79004,22192,22192,0.369051,0.617867,0.0,0.0,0.5,1.6,6.0,linear
30,77977,21321,21321,0.373167,0.624993,0.0,0.0,0.5,1.6,6.0,linear
31,76903,20793,20793,0.376286,0.62918,0.0,0.0,0.5,1.6,6.0,linear
32,75914,20358,20358,0.378824,0.633075,0.0,0.0,0.5,1.6,6.0,linear
33,75119,20070,20070,0.381111,0.637182,0.0,0.0,0.5,1.6,6.0,linear
34,74521,19519,19519,0.384582,0.642495,0.0,0.0,0.5,1.6,6.0,linear
35,73651,19010,19010,0.387285,0.64646,0.0,0.0,0.5,1.6,6.0,linear
36,72573,18599,18599,0.388651,0.647915,0.0,0.0,0.5,1.6,6.0,linear
37,71800,18311,18311,0.390137,0.649547,0.0,0.0,0.5,1.6,6.0,linear
38,71187,18087,18087,0.392455,0.652319,0.0,0.0,0.5,1.6,6.0,linear
39,70611,17854,17854,0.392976,0.653045,0.0,0.0,0.5,1.6,6.0,linear
40,70153,17584,17584,0.394961,0.656235,0.0,0.0,0.5,1.6,6.0,linear
41,69612,17170,17170,0.396283,0.658925,0.0,0.0,0.5,1.6,6.0,linear
42,69189,16940,16940,0.39898,0.66191,0.0,0.0,0.5,1.6,6.0,linear
43,68161,16523,16523,0.400769,0.664072,0.0,0.0,0.5,1.6,6.0,linear
44,67623,16267,16267,0.403846,0.667619,0.0,0.0,0.5,1.6,6.0,linear
45,66519,15902,15902,0.404471,0.668368,0.0,0.0,0.5,1.6,6.0,linear
46,66532,15731,15731,0.405058,0.668538,0.0,0.0,0.5,1.6,6.0,linear
47,65995,15699,15699,0.406941,0.670816,0.0,0.0,0.5,1.6,6.0,linear
48,65410,15516,15516,0.408495,0.673623,0.0,0.0,0.5,1.6,6.0,linear
49,65143,15361,15361,0.411605,0.678433,0.0,0.0,0.5,1.6,6.0,linear
50,64682,14984,14984,0.415242,0.684719,0.0,0.0,0.5,1.6,6.0,linear
51,63928,14605,14605,0.417677,0.689294,0.0,0.0,0.5,1.6,6.0,linear
52,63340,14266,14266,0.420262,0.69289,0.0,0.0,0.5,1.6,6.0,linear
53,62541,13997,13997,0.422273,0.69464,0.0,0.0,0.5,1.6,6.0,linear
54,61671,13671,13671,0.423764,0.694664,0.0,0.0,0.5,1.6,6.0,linear
55,61118,13522,13522,0.425924,0.698312,0.0,0.0,0.5,1.6,6.0,linear
56,60682,13318,13318,0.426864,0.698782,0.0,0.0,0.5,1.6,6.0,linear
57,59917,13173,13173,0.430999,0.70477,0.0,0.0,0.5,1.6,6.0,linear
58,59089,12869,12869,0.432293,0.706809,0.0,0.0,0.5,1.6,6.0,linear
59,58743,12566,12566,0.434205,0.709571,0.0,0.0,0.5,1.6,6.0,linear
60,58230,12198,12198,0.438706,0.713119,0.0,0.0,0.5,1.6,6.0,linear
61,57392,11856,11856,0.439787,0.714465,0.0,0.0,0.5,1.6,6.0,linear
62,56531,11643,11643,0.442969,0.718393,0.0,0.0,0.5,1.6,6.0,linear
63,55816,11362,11362,0.446105,0.722184,0.0,0.0,0.5,1.6,6.0,linear
64,55162,11060,11060,0.446978,0.722932,0.0,0.0,0.5,1.6,6.0,linear
65,54883,10989,10989,0.448276,0.724237,0.0,0.0,0.5,1.6,6.0,linear
66,54077,10713,10713,0.450516,0.72608,0.0,0.0,0.5,1.6,6.0,linear
67,53570,10530,10530,0.452457,0.727264,0.0,0.0,0.5,1.6,6.0,linear
68,53113,10418,10418,0.454275,0.726577,0.0,0.0,0.5,1.6,6.0,linear
69,51934,10137,10137,0.456241,0.730278,0.0,0.0,0.5,1.6,6.0,linear
70,51341,9899,9899,0.460234,0.734709,0.0,0.0,0.5,1.6,6.0,linear
71,50674,9672,9672,0.46374,0.740411,0.0,0.0,0.5,1.6,6.0,linear
72,50431,9420,9420,0.467681,0.744944,0.0,0.0,0.5,1.6,6.0,linear
73,49344,9018,9018,0.471169,0.749977,0.0,0.0,0.5,1.6,6.0,linear
74,48743,8742,8742,0.474092,0.751834,0.0,0.0,0.5,1.6,6.0,linear
75,47685,8422,8422,0.479273,0.75772,0.0,0.0,0.5,1.6,6.0,linear
76,47072,8133,8133,0.483409,0.758281,0.0,0.0,0.5,1.6,6.0,linear
77,45848,7893,7893,0.486535,0.763836,0.0,0.0,0.5,1.6,6.0,linear
78,44896,7540,7540,0.490406,0.766356,0.0,0.0,0.5,1.6,6.0,linear
79,44154,7253,7253,0.496257,0.771086,0.0,0.0,0.5,1.6,6.0,linear
80,43341,7037,7037,0.500456,0.774084,0.0,0.0,0.5,1.6,6.0,linear
81,42123,6531,6531,0.5074,0.781607,0.0,0.0,0.5,1.6,6.0,linear
82,41343,6274,6274,0.512829,0.78417,0.0,0.0,0.5,1.6,6.0,linear
83,39684,6014,6014,0.516874,0.789406,0.0,0.0,0.5,1.6,6.0,linear
84,38956,5737,5737,0.524351,0.794224,0.0,0.0,0.5,1.6,6.0,linear
85,38028,5382,5382,0.53153,0.801819,0.0,0.0,0.5,1.6,6.0,linear
86,37251,5014,5014,0.540919,0.808516,0.0,0.0,0.5,1.6,6.0,linear
87,35761,4700,4700,0.548809,0.813748,0.0,0.0,0.5,1.6,6.0,linear
88,34730,4458,4458,0.559899,0.822182,0.0,0.0,0.5,1.6,6.0,linear
89,33213,4135,4135,0.565943,0.827473,0.0,0.0,0.5,1.6,6.0,linear
90,32342,3857,3857,0.576921,0.833637,0.0,0.0,0.5,1.6,6.0,linear
91,31303,3444,3444,0.591791,0.844867,0.0,0.0,0.5,1.6,6.0,linear
92,29930,3047,3047,0.605565,0.853093,0.0,0.0,0.5,1.6,6.0,linear
93,28273,2687,2687,0.621159,0.864539,0.0,0.0,0.5,1.6,6.0,linear
94,27220,2323,2323,0.641336,0.877554,0.0,0.0,0.5,1.6,6.0,linear
95,25844,2001,2001,0.661711,0.889832,0.0,0.0,0.5,1.6,6.0,linear
96,24488,1674,1674,0.682282,0.900501,0.0,0.0,0.5,1.6,6.0,linear
97,23259,1414,1414,0.712458,0.913367,0.0,0.0,0.5,1.6,6.0,linear
98,21521,1135,1135,0.737525,0.925286,0.0,0.0,0.5,1.6,6.0,linear
