generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78193,49289,49289,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
2,78550,49424,49424,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
3,79602,50223,50223,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
4,79548,50308,50308,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
5,78941,50229,50229,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
6,78679,50213,50213,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
7,78278,49911,49911,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
8,77755,49815,49815,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
9,78558,49827,49827,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
10,79957,50337,50337,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
11,80090,50534,50534,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
12,84442,49999,49999,0.0628667,0.0726909,0.0,0.0,0.5,1.0,6.0,linear
13,86167,48824,48824,0.104658,0.130087,0.0,0.0,0.5,1.0,6.0,linear
14,83499,46408,46408,0.127045,0.175946,0.0,0.0,0.5,1.0,6.0,linear
15,82988,44251,44251,0.150843,0.223674,4.29679e-06,0.0,0.5,1.0,6.0,linear
16,82978,42030,42030,0.174109,0.271969,2.51893e-05,0.0,0.5,1.0,6.0,linear
17,83939,40342,40340,0.192857,0.311785,7.41424e-05,0.0,0.5,1.0,6.0,linear
18,84140,38594,38584,0.210188,0.347059,0.000125808,0.0,0.5,1.0,6.0,linear
19,84676,37313,37299,0.223776,0.374654,0.000244113,0.0,0.5,1.0,6.0,linear
20,84888,36266,36244,0.233799,0.395598,0.00030142,0.0,0.5,1.0,6.0,linear
21,84843,35262,35236,0.242619,0.413812,0.000419078,0.0,0.5,1.0,6.0,linear
22,84552,34457,34411,0.248271,0.425597,0.000594842,0.0,0.5,1.0,6.0,linear
23,84358,33899,33845,0.255248,0.438169,0.000733595,0.0,0.5,1.0,6.0,linear
24,84168,33179,33115,0.259966,0.448017,0.000846151,0.0,0.5,1.0,6.0,linear
25,83608,32570,32481,0.263707,0.456118,0.00109021,0.0,0.5,1.0,6.0,linear
26,83558,32074,31957,0.268648,0.465901,0.00123121,0.0,0.5,1.0,6.0,linear
27,83423,31588,31460,0.272075,0.472325,0.00150278,0.0,0.5,1.0,6.0,linear
28,83052,31109,30958,0.276253,0.480494,0.00177002,0.0,0.5,1.0,6.0,linear
29,83033,30608,30455,0.278379,0.484775,0.00192236,0.0,0.5,1.0,6.0,linear
30,82669,30320,30152,0.279871,0.487101,0.00215243,0.0,0.5,1.0,6.0,linear
31,82171,30073,29875,0.281951,0.491795,0.00238074,0.0,0.5,1.0,6.0,linear
32,81937,29616,29392,0.283517,0.493985,0.00260177,0.0,0.5,1.0,6.0,linear
33,81809,29633,29415,0.283735,0.495208,0.00274925,0.0,0.5,1.0,6.0,linear
34,81789,29718,29485,0.285245,0.498739,0.00282898,0.0,0.5,1.0,6.0,linear
35,81716,29379,29149,0.286043,0.50012,0.00307547,0.0,0.5,1.0,6.0,linear
36,81491,29124,28864,0.28689,0.501849,0.00342274,0.0,0.5,1.0,6.0,linear
37,81323,28992,28682,0.285237,0.499715,0.00380942,0.0,0.5,1.0,6.0,linear
38,81558,29146,28812,0.28591,0.500806,0.00419518,0.0,0.5,1.0,6.0,linear
39,81765,29096,28739,0.287909,0.502971,0.00446836,0.0,0.5,1.0,6.0,linear
40,81276,29021,28616,0.288881,0.50456,0.00481641,0.0,0.5,1.0,6.0,linear
41,81375,28985,28551,0.289146,0.505649,0.00543639,0.0,0.5,1.0,6.0,linear
42,81273,28956,28482,0.290581,0.508322,0.00558825,0.0,0.5,1.0,6.0,linear
43,81287,28808,28320,0.290759,0.509092,0.00582618,0.0,0.5,1.0,6.0,linear
44,80951,28633,28121,0.291041,0.509828,0.00644625,0.0,0.5,1.0,6.0,linear
45,81230,28429,27865,0.291564,0.511293,0.00668544,0.0,0.5,1.0,6.0,linear
46,81133,28436,27864,0.291054,0.509515,0.00722214,0.0,0.5,1.0,6.0,linear
47,80860,28396,27807,0.29225,0.511731,0.00747936,0.0,0.5,1.0,6.0,linear
48,80754,28548,27930,0.292351,0.512112,0.0076731,0.0,0.5,1.0,6.0,linear
49,80500,28378,27741,0.291542,0.511942,0.00809907,0.0,0.5,1.0,6.0,linear
50,81123,28435,27758,0.291447,0.510744,0.00878785,0.0,0.5,1.0,6.0,linear
51,80756,28442,27734,0.291978,0.511399,0.009392,0.0,0.5,1.0,6.0,linear
52,80676,28308,27544,0.293668,0.513308,0.00948462,0.0,0.5,1.0,6.0,linear
53,80205,28165,27428,0.293181,0.513322,0.00994979,0.0,0.5,1.0,6.0,linear
54,80468,28116,27330,0.293762,0.514544,0.0101662,0.0,0.5,1.0,6.0,linear
55,80142,28028,27177,0.29311,0.513454,0.0108772,0.0,0.5,1.0,6.0,linear
56,80307,27953,27035,0.293899,0.514473,0.0115094,0.0,0.5,1.0,6.0,linear
57,80291,27905,26919,0.29313,0.51346,0.0120388,0.0,0.5,1.0,6.0,linear
58,80236,27956,26953,0.292473,0.511969,0.0128495,0.0,0.5,1.0,6.0,linear
59,80660,28337,27274,0.291968,0.510908,0.0134447,0.0,0.5,1.0,6.0,linear
60,80668,28342,27232,0.292642,0.512107,0.0141347,0.0,0.5,1.0,6.0,linear
61,80846,28305,27130,0.293457,0.514509,0.0148661,0.0,0.5,1.0,6.0,linear
62,80882,28220,26956,0.292993,0.513627,0.0163134,0.0,0.5,1.0,6.0,linear
63,80591,28114,26723,0.292948,0.513414,0.0169991,0.0,0.5,1.0,6.0,linear
64,80919,28248,26787,0.292012,0.511353,0.0181194,0.0,0.5,1.0,6.0,linear
65,80557,28303,26786,0.292951,0.512205,0.0191887,0.0,0.5,1.0,6.0,linear
66,80580,28468,26938,0.291031,0.508852,0.0201525,0.0,0.5,1.0,6.0,linear
67,80846,28681,27103,0.290838,0.509209,0.0204168,0.0,0.5,1.0,6.0,linear
68,81036,28534,26935,0.289749,0.507082,0.0209138,0.0,0.5,1.0,6.0,linear
69,81269,28618,26995,0.290172,0.507664,0.0215183,0.0,0.5,1.0,6.0,linear
70,81068,28444,26721,0.291609,0.511085,0.0218819,0.0,0.5,1.0,6.0,linear
71,81050,28341,26565,0.290406,0.507827,0.0229949,0.0,0.5,1.0,6.0,linear
72,81100,28458,26595,0.289226,0.506646,0.023541,0.0,0.5,1.0,6.0,linear
73,81098,28715,26765,0.288697,0.505074,0.0249442,0.0,0.5,1.0,6.0,linear
74,81092,28784,26709,0.286679,0.500583,0.0258425,0.0,0.5,1.0,6.0,linear
75,81256,28973,26835,0.286455,0.499843,0.0271714,0.0,0.5,1.0,6.0,linear
76,81114,29152,26925,0.285249,0.498299,0.0286031,0.0,0.5,1.0,6.0,linear
77,80900,29031,26714,0.285795,0.49967,0.0296619,0.0,0.5,1.0,6.0,linear
78,81471,28942,26557,0.285965,0.499696,0.0305759,0.0,0.5,1.0,6.0,linear
79,81697,29048,26560,0.285607,0.499776,0.0315059,0.0,0.5,1.0,6.0,linear
80,81876,29316,26742,0.286115,0.500036,0.0318171,0.0,0.5,1.0,6.0,linear
81,81656,29205,26627,0.285299,0.498323,0.0326163,0.0,0.5,1.0,6.0,linear
82,81781,29238,26570,0.2867,0.500323,0.0334698,0.0,0.5,1.0,6.0,linear
83,81847,29238,26459,0.285449,0.49876,0.0347606,0.0,0.5,1.0,6.0,linear
84,81545,29089,26252,0.284977,0.497698,0.0357773,0.0,0.5,1.0,6.0,linear
85,82012,29369,26452,0.286264,0.499824,0.0369315,0.0,0.5,1.0,6.0,linear
86,81645,29160,26204,0.286616,0.501412,0.0379641,0.0,0.5,1.0,6.0,linear
87,81839,29318,26240,0.285511,0.499964,0.0392865,0.0,0.5,1.0,6.0,linear
88,81760,29400,26160,0.285342,0.499128,0.0402659,0.0,0.5,1.0,6.0,linear
89,81447,29193,25921,0.28617,0.499976,0.04158,0.0,0.5,1.0,6.0,linear
90,81366,29188,25751,0.28533,0.498541,0.0429637,0.0,0.5,1.0,6.0,linear
91,81720,29295,25735,0.285681,0.498818,0.0439198,0.0,0.5,1.0,6.0,linear
92,82104,29286,25687,0.286005,0.498916,0.0460184,0.0,0.5,1.0,6.0,linear
93,81725,29142,25427,0.285102,0.497997,0.0472437,0.0,0.5,1.0,6.0,linear
94,81700,29189,25325,0.286554,0.500621,0.0488911,0.0,0.5,1.0,6.0,linear
95,81159,28934,24976,0.285188,0.497781,0.0503639,0.0,0.5,1.0,6.0,linear
96,81262,29111,25129,0.28349,0.495246,0.0519558,0.0,0.5,1.0,6.0,linear
97,81790,29601,25430,0.283036,0.494328,0.0529768,0.0,0.5,1.0,6.0,linear
98,81940,29418,25180,0.283623,0.49457,0.0538777,0.0,0.5,1.0,6.0,linear
99,81699,29385,24979,0.283007,0.494062,0.0557497,0.0,0.5,1.0,6.0,linear
100,81785,29619,25054,0.280831,0.490854,0.0579275,0.0,0.5,1.0,6.0,linear
101,82059,29752,25010,0.281053,0.489894,0.0595031,0.0,0.5,1.0,6.0,linear
102,82154,29760,24936,0.281338,0.490686,0.0608249,0.0,0.5,1.0,6.0,linear
103,82270,29778,24899,0.281242,0.490292,0.0622969,0.0,0.5,1.0,6.0,linear
104,82171,30089,25048,0.28079,0.489935,0.0638991,0.0,0.5,1.0,6.0,linear
105,82433,30168,24983,0.280501,0.489958,0.0655288,0.0,0.5,1.0,6.0,linear
106,82558,29817,24572,0.281658,0.491143,0.0671217,0.0,0.5,1.0,6.0,linear
107,82640,29935,24531,0.280807,0.49039,0.0684202,0.0,0.5,1.0,6.0,linear
108,82488,30113,24551,0.28028,0.488349,0.0707399,0.0,0.5,1.0,6.0,linear
109,82337,29958,24240,0.280174,0.487827,0.0722947,0.0,0.5,1.0,6.0,linear
110,82411,30090,24189,0.279982,0.487953,0.0749224,0.0,0.5,1.0,6.0,linear
111,82302,29980,23932,0.280919,0.489529,0.0769518,0.0,0.5,1.0,6.0,linear
112,82596,29992,23763,0.281555,0.491144,0.0796604,0.0,0.5,1.0,6.0,linear
113,82269,29687,23324,0.279533,0.48738,0.0821622,0.0,0.5,1.0,6.0,linear
114,82044,29873,23359,0.279397,0.488241,0.0843056,0.0,0.5,1.0,6.0,linear
115,82279,29876,23213,0.279383,0.487653,0.0871167,0.0,0.5,1.0,6.0,linear
116,82385,30076,23153,0.278478,0.486347,0.089078,0.0,0.5,1.0,6.0,linear
117,82222,29961,22861,0.279061,0.487503,0.0913939,0.0,0.5,1.0,6.0,linear
118,82382,30047,22815,0.278346,0.485309,0.0933654,0.0,0.5,1.0,6.0,linear
119,82285,30208,22840,0.27884,0.486663,0.0960995,0.0,0.5,1.0,6.0,linear
120,82609,30021,22491,0.279041,0.486216,0.0987721,0.0,0.5,1.0,6.0,linear
121,82535,30336,22441,0.276937,0.482333,0.101936,0.0,0.5,1.0,6.0,linear
122,83136,30561,22323,0.277241,0.482278,0.10428,0.0,0.5,1.0,6.0,linear
123,82843,30693,22289,0.27724,0.483059,0.106064,0.0,0.5,1.0,6.0,linear
124,82681,30423,21892,0.278041,0.483786,0.110755,0.0,0.5,1.0,6.0,linear
125,82851,30462,21710,0.277617,0.483304,0.113708,0.0,0.5,1.0,6.0,linear
126,82943,30566,21516,0.275837,0.480381,0.1161,0.0,0.5,1.0,6.0,linear
127,82602,30445,21358,0.276435,0.48102,0.119098,0.0,0.5,1.0,6.0,linear
128,82502,30371,21016,0.276792,0.481895,0.121224,0.0,0.5,1.0,6.0,linear
129,82651,30524,20890,0.27621,0.480547,0.124599,0.0,0.5,1.0,6.0,linear
130,83013,30520,20688,0.27679,0.482145,0.129015,0.0,0.5,1.0,6.0,linear
131,83011,30535,20454,0.276545,0.481506,0.132427,0.0,0.5,1.0,6.0,linear
132,83111,30492,20229,0.276415,0.481001,0.135547,0.0,0.5,1.0,6.0,linear
133,83102,30459,20050,0.275473,0.479571,0.138342,0.0,0.5,1.0,6.0,linear
