generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78089,49139,49139,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
2,78093,49169,49169,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
3,80225,50482,50482,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
4,80275,50749,50749,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
5,78034,49701,49701,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
6,77523,49672,49672,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
7,79300,50282,50282,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
8,79442,50254,50254,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
9,78132,49661,49661,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
10,77891,49699,49699,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
11,79083,50377,50377,0.0,0.0,0.0,0.0,0.5,1.1,6.0,linear
12,86064,50522,50522,0.0683456,0.0786033,0.0,0.0,0.5,1.1,6.0,linear
13,87750,49064,49064,0.112613,0.139245,0.0,0.0,0.5,1.1,6.0,linear
14,84825,46639,46639,0.136904,0.187642,0.0,0.0,0.5,1.1,6.0,linear
15,83567,44085,44085,0.162536,0.239659,0.0,0.0,0.5,1.1,6.0,linear
16,83466,41739,41739,0.18488,0.287916,0.0,0.0,0.5,1.1,6.0,linear
17,84349,39921,39921,0.205324,0.330548,0.0,0.0,0.5,1.1,6.0,linear
18,85256,38212,38212,0.224842,0.370877,0.0,0.0,0.5,1.1,6.0,linear
19,85580,36387,36387,0.241489,0.404871,0.0,0.0,0.5,1.1,6.0,linear
20,85839,35097,35097,0.255151,0.432204,0.0,0.0,0.5,1.1,6.0,linear
21,85585,33844,33844,0.265782,0.454526,0.0,0.0,0.5,1.1,6.0,linear
22,85217,32860,32860,0.276596,0.475888,0.0,0.0,0.5,1.1,6.0,linear
23,84525,31492,31492,0.28752,0.497161,0.0,0.0,0.5,1.1,6.0,linear
24,83443,30103,30103,0.297473,0.516342,0.0,0.0,0.5,1.1,6.0,linear
25,82134,28829,28829,0.305775,0.532152,0.0,0.0,0.5,1.1,6.0,linear
