generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78357,49236,49236,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
2,78085,49148,49148,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
3,79362,49974,49974,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
4,80430,50799,50799,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
5,79390,50477,50477,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
6,78329,50058,50058,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
7,77523,49526,49526,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
8,78457,49727,49727,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
9,79271,50025,50025,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
10,78646,49830,49830,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
11,78608,50113,50113,0.0,0.0,0.0,0.0,0.5,0.6,6.0,linear
12,82313,50061,50061,0.0393146,0.0458731,0.0,0.0,0.5,0.6,6.0,linear
13,83195,49156,49156,0.0673423,0.0853852,0.0,0.0,0.5,0.6,6.0,linear
14,81293,47499,47499,0.083703,0.118184,0.000143113,0.0,0.5,0.6,6.0,linear
15,80780,46147,46132,0.0988858,0.149925,0.000806002,0.0,0.5,0.6,6.0,linear
16,80951,44717,44634,0.116562,0.185779,0.00247699,0.0,0.5,0.6,6.0,linear
17,81652,43404,43131,0.130107,0.214256,0.00536708,0.0,0.5,0.6,6.0,linear
18,82571,42636,42058,0.141742,0.238264,0.00945086,0.0,0.5,0.6,6.0,linear
19,83174,42182,41169,0.150984,0.2569,0.0149629,0.0,0.5,0.6,6.0,linear
20,83705,41999,40366,0.158281,0.272057,0.0223269,0.0,0.5,0.6,6.0,linear
21,84112,41323,38933,0.165847,0.287113,0.0300964,0.0,0.5,0.6,6.0,linear
22,83296,40205,37035,0.172815,0.300872,0.0392034,0.0,0.5,0.6,6.0,linear
23,83321,39648,35536,0.178893,0.313028,0.0486897,0.0,0.5,0.6,6.0,linear
24,83647,39288,34192,0.183751,0.323341,0.0585603,0.0,0.5,0.6,6.0,linear
25,83890,39085,33006,0.187424,0.331167,0.0686675,0.0,0.5,0.6,6.0,linear
26,84194,38879,31748,0.192553,0.340757,0.0792457,0.0,0.5,0.6,6.0,linear
27,83184,37926,29905,0.195848,0.347983,0.0903955,0.0,0.5,0.6,6.0,linear
28,83394,37797,28808,0.19829,0.353573,0.0996902,0.0,0.5,0.6,6.0,linear
29,83513,37600,27760,0.200042,0.35663,0.110132,0.0,0.5,0.6,6.0,linear
30,84070,37489,26738,0.201894,0.360911,0.11847,0.0,0.5,0.6,6.0,linear
31,83918,37325,25782,0.20392,0.364222,0.126664,0.0,0.5,0.6,6.0,linear
32,84336,37163,24913,0.204798,0.366035,0.134943,0.0,0.5,0.6,6.0,linear
33,84219,37065,24033,0.204495,0.365718,0.142385,0.0,0.5,0.6,6.0,linear
34,83954,37229,23347,0.2051,0.366816,0.150246,0.0,0.5,0.6,6.0,linear
35,84001,37096,22631,0.205579,0.367746,0.157177,0.0,0.5,0.6,6.0,linear
36,83768,36966,21888,0.207816,0.372649,0.163008,0.0,0.5,0.6,6.0,linear
