generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78142,49251,49251,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
2,78654,49290,49290,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
3,80184,50476,50476,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
4,80902,50922,50922,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
5,78356,49763,49763,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
6,77951,49723,49723,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
7,78864,50364,50364,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
8,78982,50343,50343,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
9,77712,49685,49685,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
10,77146,49230,49230,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
11,78903,50003,50003,0.0,0.0,0.0,0.0,0.5,2.8,6.0,linear
12,96660,50618,50618,0.152657,0.170498,0.0,0.0,0.5,2.8,6.0,linear
13,102065,47949,47949,0.236788,0.279292,0.0,0.0,0.5,2.8,6.0,linear
14,97576,43749,43749,0.27177,0.350622,0.0,0.0,0.5,2.8,6.0,linear
15,96021,39979,39979,0.305335,0.421356,0.0,0.0,0.5,2.8,6.0,linear
16,96004,36140,36140,0.338993,0.49051,0.0,0.0,0.5,2.8,6.0,linear
17,95193,32056,32056,0.367038,0.550123,0.0,0.0,0.5,2.8,6.0,linear
18,94395,28600,28600,0.392281,0.599535,7.2906e-06,0.0,0.5,2.8,6.0,linear
19,92681,25535,25533,0.409578,0.63438,1.46659e-05,0.0,0.5,2.8,6.0,linear
20,91780,23371,23369,0.423411,0.65932,2.60078e-05,0.0,0.5,2.8,6.0,linear
21,89628,21474,21471,0.436592,0.682685,6.05909e-05,0.0,0.5,2.8,6.0,linear
22,87687,19607,19603,0.448619,0.69996,5.07682e-05,0.0,0.5,2.8,6.0,linear
23,84724,17835,17830,0.459651,0.715422,5.23699e-05,0.0,0.5,2.8,6.0,linear
24,82268,16542,16538,0.470991,0.730166,7.09167e-05,0.0,0.5,2.8,6.0,linear
25,79398,15101,15098,0.479809,0.740436,5.6205e-05,0.0,0.5,2.8,6.0,linear
26,76480,13990,13987,0.488703,0.750492,4.51353e-05,0.0,0.5,2.8,6.0,linear
27,73798,12857,12855,0.499682,0.762207,4.67784e-05,0.0,0.5,2.8,6.0,linear
28,71091,11932,11930,0.508391,0.769249,5.8678e-05,0.0,0.5,2.8,6.0,linear
29,68623,11014,11013,0.518649,0.781411,3.54359e-05,0.0,0.5,2.8,6.0,linear
30,66404,10038,10038,0.527688,0.787755,2.11441e-05,0.0,0.5,2.8,6.0,linear
31,63802,9310,9309,0.537508,0.796403,1.66012e-05,0.0,0.5,2.8,6.0,linear
32,61390,8517,8516,0.550149,0.807094,4.64554e-05,0.0,0.5,2.8,6.0,linear
33,59082,7735,7733,0.562724,0.81638,4.86186e-05,0.0,0.5,2.8,6.0,linear
34,56720,7025,7023,0.575197,0.82738,5.73826e-05,0.0,0.5,2.8,6.0,linear
35,54152,6325,6322,0.588133,0.839667,0.00010025,0.0,0.5,2.8,6.0,linear
36,52140,5647,5644,0.603094,0.848515,9.2213e-05,0.0,0.5,2.8,6.0,linear
37,49667,4916,4914,0.620803,0.860954,0.000105452,0.0,0.5,2.8,6.0,linear
38,47300,4215,4213,0.639832,0.871222,5.66022e-05,0.0,0.5,2.8,6.0,linear
39,44888,3642,3642,0.660583,0.881897,8.65861e-06,0.0,0.5,2.8,6.0,linear
40,42604,3156,3156,0.681149,0.891562,9.31116e-06,0.0,0.5,2.8,6.0,linear
41,40313,2700,2700,0.703187,0.903575,9.95917e-06,0.0,0.5,2.8,6.0,linear
42,38314,2234,2234,0.725623,0.915891,1.06011e-05,0.0,0.5,2.8,6.0,linear
43,36432,1856,1856,0.752405,0.927851,0.0,0.0,0.5,2.8,6.0,linear
44,34892,1497,1497,0.779962,0.9395,0.0,0.0,0.5,2.8,6.0,linear
45,33240,1138,1138,0.803192,0.951492,0.0,0.0,0.5,2.8,6.0,linear
46,31750,811,811,0.834263,0.962456,0.0,0.0,0.5,2.8,6.0,linear
47,30552,611,611,0.863152,0.970451,0.0,0.0,0.5,2.8,6.0,linear
48,29270,433,433,0.891226,0.978185,0.0,0.0,0.5,2.8,6.0,linear
49,28213,303,303,0.917952,0.984478,0.0,0.0,0.5,2.8,6.0,linear
50,27464,210,210,0.939951,0.989986,0.0,0.0,0.5,2.8,6.0,linear
51,26570,139,139,0.957806,0.993619,0.0,0.0,0.5,2.8,6.0,linear
52,26160,76,76,0.972284,0.996387,0.0,0.0,0.5,2.8,6.0,linear
53,25884,42,42,0.981847,0.997972,0.0,0.0,0.5,2.8,6.0,linear
54,25691,24,24,0.988846,0.998799,0.0,0.0,0.5,2.8,6.0,linear
55,25584,10,10,0.994634,0.999493,0.0,0.0,0.5,2.8,6.0,linear
56,25488,3,3,0.99714,0.999843,0.0,0.0,0.5,2.8,6.0,linear
57,25314,1,1,0.998638,0.999961,0.0,0.0,0.5,2.8,6.0,linear
58,25088,0,0,0.999382,1.0,0.0,0.0,0.5,2.8,6.0,linear

