generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78439,49302,49302,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
2,78281,49349,49349,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
3,79563,50159,50159,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
4,78884,50123,50123,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
5,78858,50203,50203,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
6,78590,49972,49972,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
7,78721,50020,50020,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
8,78254,49636,49636,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
9,78161,49377,49377,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
10,79200,49881,49881,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
11,79809,50373,50373,0.0,0.0,0.0,0.0,0.5,1.0,6.0,linear
12,85556,50563,50563,0.0624214,0.071526,0.0,0.0,0.5,1.0,6.0,linear
13,85927,48873,48873,0.104052,0.129343,0.0,0.0,0.5,1.0,6.0,linear
14,83704,46589,46589,0.126746,0.17437,7.87539e-05,0.0,0.5,1.0,6.0,linear
15,82417,44167,44159,0.149851,0.22186,0.000385565,0.0,0.5,1.0,6.0,linear
16,82488,42182,42137,0.17189,0.268072,0.00104716,0.0,0.5,1.0,6.0,linear
17,83374,40436,40312,0.194038,0.314096,0.00242532,0.0,0.5,1.0,6.0,linear
18,84227,38802,38522,0.210694,0.348814,0.00443367,0.0,0.5,1.0,6.0,linear
19,84416,37497,36982,0.223866,0.375031,0.00737117,0.0,0.5,1.0,6.0,linear
20,84856,36502,35682,0.234483,0.396715,0.0109189,0.0,0.5,1.0,6.0,linear
21,85168,35556,34383,0.24178,0.411559,0.0150977,0.0,0.5,1.0,6.0,linear
22,84521,34611,33001,0.250004,0.428541,0.0198041,0.0,0.5,1.0,6.0,linear
23,84095,33759,31657,0.256064,0.440359,0.0247502,0.0,0.5,1.0,6.0,linear
24,84134,33157,30631,0.260446,0.44946,0.0302814,0.0,0.5,1.0,6.0,linear
25,83950,32598,29589,0.265064,0.459471,0.0353439,0.0,0.5,1.0,6.0,linear
26,83560,31951,28462,0.270493,0.470163,0.04106,0.0,0.5,1.0,6.0,linear
27,83507,31324,27338,0.273197,0.475327,0.0471486,0.0,0.5,1.0,6.0,linear
28,83316,30956,26443,0.27507,0.478472,0.0534635,0.0,0.5,1.0,6.0,linear
29,82682,30648,25646,0.277116,0.482966,0.0601093,0.0,0.5,1.0,6.0,linear
30,82413,30236,24748,0.278495,0.484761,0.0666967,0.0,0.5,1.0,6.0,linear
31,82317,30092,24115,0.280047,0.488538,0.0716796,0.0,0.5,1.0,6.0,linear
32,82184,30008,23574,0.280569,0.489291,0.0777806,0.0,0.5,1.0,6.0,linear
33,82128,29682,23005,0.282508,0.492486,0.0822358,0.0,0.5,1.0,6.0,linear
34,82514,29754,22682,0.283528,0.494574,0.0870578,0.0,0.5,1.0,6.0,linear
35,82575,29869,22346,0.28193,0.492743,0.092142,0.0,0.5,1.0,6.0,linear
36,82407,29926,21955,0.28262,0.493419,0.0968501,0.0,0.5,1.0,6.0,linear
37,82116,29769,21503,0.283428,0.495448,0.10124,0.0,0.5,1.0,6.0,linear
38,82244,29613,21004,0.284419,0.497239,0.105703,0.0,0.5,1.0,6.0,linear
39,82379,29649,20621,0.28513,0.498477,0.108449,0.0,0.5,1.0,6.0,linear
40,82320,29652,20397,0.284659,0.497666,0.113051,0.0,0.5,1.0,6.0,linear
41,81825,29525,19976,0.284433,0.497358,0.116109,0.0,0.5,1.0,6.0,linear
42,81593,29393,19588,0.285126,0.497871,0.119718,0.0,0.5,1.0,6.0,linear
43,81578,29304,19251,0.283748,0.495734,0.123385,0.0,0.5,1.0,6.0,linear
44,81444,29330,19004,0.284138,0.496311,0.124941,0.0,0.5,1.0,6.0,linear
45,81418,29298,18823,0.285597,0.499268,0.128085,0.0,0.5,1.0,6.0,linear
46,81418,29132,18534,0.284718,0.49704,0.131007,0.0,0.5,1.0,6.0,linear
47,81698,29244,18437,0.284373,0.494745,0.132652,0.0,0.5,1.0,6.0,linear
48,81535,29468,18450,0.282274,0.492072,0.135038,0.0,0.5,1.0,6.0,linear
49,82059,29623,18318,0.283652,0.494494,0.137434,0.0,0.5,1.0,6.0,linear
50,81710,29453,18048,0.283932,0.496131,0.138939,0.0,0.5,1.0,6.0,linear
51,82122,29579,17908,0.285011,0.498215,0.140246,0.0,0.5,1.0,6.0,linear
52,81870,29292,17659,0.284618,0.497341,0.141772,0.0,0.5,1.0,6.0,linear
53,81907,29353,17526,0.282711,0.493682,0.143383,0.0,0.5,1.0,6.0,linear
54,82290,29681,17708,0.282075,0.492252,0.145343,0.0,0.5,1.0,6.0,linear
55,82207,29684,17654,0.281958,0.491347,0.146427,0.0,0.5,1.0,6.0,linear
56,82236,29654,17497,0.282307,0.492794,0.146818,0.0,0.5,1.0,6.0,linear
57,82176,29672,17518,0.280579,0.489615,0.148121,0.0,0.5,1.0,6.0,linear
58,82207,29865,17598,0.280351,0.489319,0.149255,0.0,0.5,1.0,6.0,linear
59,82257,29827,17543,0.281446,0.491522,0.149743,0.0,0.5,1.0,6.0,linear
60,82469,29734,17413,0.282047,0.492051,0.150172,0.0,0.5,1.0,6.0,linear
61,82370,29713,17356,0.283591,0.49443,0.149882,0.0,0.5,1.0,6.0,linear
62,82079,29666,17273,0.28214,0.49208,0.150193,0.0,0.5,1.0,6.0,linear
63,82101,29687,17253,0.283063,0.495179,0.151426,0.0,0.5,1.0,6.0,linear
64,82545,29693,17211,0.283013,0.494748,0.152577,0.0,0.5,1.0,6.0,linear
65,82438,29625,17103,0.28454,0.497173,0.151741,0.0,0.5,1.0,6.0,linear
66,82098,29373,16980,0.284074,0.495606,0.152197,0.0,0.5,1.0,6.0,linear
67,81992,29489,17042,0.283755,0.495431,0.152257,0.0,0.5,1.0,6.0,linear
68,81725,29269,16870,0.28483,0.498042,0.152447,0.0,0.5,1.0,6.0,linear
69,81690,29208,16720,0.286742,0.500969,0.152534,0.0,0.5,1.0,6.0,linear
70,81443,29178,16652,0.285855,0.499383,0.152843,0.0,0.5,1.0,6.0,linear
71,81185,29115,16646,0.285875,0.5001,0.153762,0.0,0.5,1.0,6.0,linear
72,81577,29046,16513,0.286749,0.500745,0.155066,0.0,0.5,1.0,6.0,linear
73,81767,29213,16506,0.285831,0.499261,0.155526,0.0,0.5,1.0,6.0,linear
74,81873,29160,16388,0.286571,0.500763,0.156113,0.0,0.5,1.0,6.0,linear
75,81546,28981,16197,0.286801,0.501336,0.157047,0.0,0.5,1.0,6.0,linear
76,81751,29024,16211,0.286572,0.500308,0.158091,0.0,0.5,1.0,6.0,linear
77,81544,29097,16103,0.285612,0.498783,0.159872,0.0,0.5,1.0,6.0,linear
78,81301,29123,16101,0.286267,0.500108,0.159825,0.0,0.5,1.0,6.0,linear
79,81682,29176,16101,0.285853,0.499218,0.159646,0.0,0.5,1.0,6.0,linear
80,81436,29183,16254,0.28546,0.499024,0.159024,0.0,0.5,1.0,6.0,linear
81,81614,29072,16145,0.286908,0.500549,0.158526,0.0,0.5,1.0,6.0,linear
82,81360,28921,16111,0.286512,0.500016,0.158115,0.0,0.5,1.0,6.0,linear
83,81513,29013,16146,0.286053,0.500096,0.157978,0.0,0.5,1.0,6.0,linear
84,81736,29076,16186,0.286709,0.500332,0.157675,0.0,0.5,1.0,6.0,linear
85,81379,28931,16125,0.286024,0.500184,0.158207,0.0,0.5,1.0,6.0,linear
86,81756,29025,16062,0.287152,0.501432,0.158849,0.0,0.5,1.0,6.0,linear
87,81522,28926,16145,0.287635,0.503196,0.158271,0.0,0.5,1.0,6.0,linear
88,81276,28910,16152,0.286686,0.500402,0.159081,0.0,0.5,1.0,6.0,linear
89,81373,29227,16252,0.285992,0.499479,0.159755,0.0,0.5,1.0,6.0,linear
90,81552,29016,16072,0.285598,0.498798,0.159783,0.0,0.5,1.0,6.0,linear
91,81880,29320,16274,0.283897,0.495231,0.159281,0.0,0.5,1.0,6.0,linear
92,82332,29422,16363,0.282832,0.493284,0.159744,0.0,0.5,1.0,6.0,linear
93,82589,29759,16478,0.28271,0.493382,0.159381,0.0,0.5,1.0,6.0,linear
94,82212,29727,16571,0.281882,0.491587,0.159292,0.0,0.5,1.0,6.0,linear
95,82172,29709,16595,0.281757,0.491596,0.158627,0.0,0.5,1.0,6.0,linear
96,82306,29787,16577,0.281386,0.490578,0.158182,0.0,0.5,1.0,6.0,linear
97,82446,29988,16843,0.282061,0.492193,0.15807,0.0,0.5,1.0,6.0,linear
98,82557,30069,16808,0.281785,0.49173,0.157338,0.0,0.5,1.0,6.0,linear
99,82257,29784,16676,0.281597,0.491574,0.158022,0.0,0.5,1.0,6.0,linear
100,82555,30145,16814,0.281626,0.491278,0.158327,0.0,0.5,1.0,6.0,linear
101,82631,29856,16648,0.282892,0.493656,0.157675,0.0,0.5,1.0,6.0,linear
102,82464,29656,16549,0.282978,0.493273,0.157991,0.0,0.5,1.0,6.0,linear
103,82109,29633,16641,0.283794,0.495118,0.158303,0.0,0.5,1.0,6.0,linear
