generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78644,49648,49648,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
2,78369,49291,49291,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
3,78407,49486,49486,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
4,79675,50302,50302,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
5,79656,50336,50336,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
6,78971,50128,50128,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
7,77932,49894,49894,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
8,77873,49650,49650,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
9,78318,49725,49725,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
10,79491,50553,50553,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
11,79646,50566,50566,0.0,0.0,0.0,0.0,0.5,1.9,6.0,linear
12,88259,49193,49193,0.112583,0.12691,0.0,0.0,0.5,1.9,6.0,linear
13,92133,47416,47416,0.177806,0.214351,0.0,0.0,0.5,1.9,6.0,linear
14,90501,44820,44820,0.207278,0.274938,0.0,0.0,0.5,1.9,6.0,linear
15,89768,41842,41842,0.238397,0.34156,0.0,0.0,0.5,1.9,6.0,linear
16,89763,38607,38607,0.268659,0.40308,0.0,0.0,0.5,1.9,6.0,linear
17,89446,35551,35551,0.294948,0.458909,0.0,0.0,0.5,1.9,6.0,linear
18,89361,32834,32834,0.319109,0.507684,0.0,0.0,0.5,1.9,6.0,linear
19,88937,30305,30305,0.337051,0.544254,0.0,0.0,0.5,1.9,6.0,linear
20,88134,28173,28173,0.352973,0.575266,0.0,0.0,0.5,1.9,6.0,linear
21,86511,26030,26030,0.367952,0.60341,0.0,0.0,0.5,1.9,6.0,linear
22,84440,23945,23945,0.381774,0.627626,0.0,0.0,0.5,1.9,6.0,linear
23,81438,21802,21802,0.393539,0.648375,0.0,0.0,0.5,1.9,6.0,linear
24,79244,19939,19939,0.40743,0.670513,0.0,0.0,0.5,1.9,6.0,linear
25,76352,18278,18278,0.41791,0.685916,0.0,0.0,0.5,1.9,6.0,linear
26,73392,16709,16709,0.430474,0.704381,0.0,0.0,0.5,1.9,6.0,linear
27,70422,15198,15198,0.440606,0.718627,0.0,0.0,0.5,1.9,6.0,linear
28,67212,13899,13899,0.451132,0.732846,0.0,0.0,0.5,1.9,6.0,linear
29,64185,12584,12584,0.463136,0.747758,0.0,0.0,0.5,1.9,6.0,linear
30,60878,11180,11180,0.476246,0.762987,0.0,0.0,0.5,1.9,6.0,linear
31,57830,10070,10070,0.490532,0.778561,0.0,0.0,0.5,1.9,6.0,linear
32,54440,8822,8822,0.504571,0.793095,0.0,0.0,0.5,1.9,6.0,linear
33,51621,7794,7794,0.517959,0.806842,0.0,0.0,0.5,1.9,6.0,linear
34,48712,6792,6792,0.532808,0.818863,0.0,0.0,0.5,1.9,6.0,linear
35,45294,5835,5835,0.550777,0.832272,0.0,0.0,0.5,1.9,6.0,linear
36,41909,4959,4959,0.568013,0.845427,0.0,0.0,0.5,1.9,6.0,linear
37,39068,4214,4214,0.589198,0.858113,0.0,0.0,0.5,1.9,6.0,linear
38,36333,3392,3392,0.615009,0.875401,0.0,0.0,0.5,1.9,6.0,linear
39,33674,2793,2793,0.641455,0.890383,0.0,0.0,0.5,1.9,6.0,linear
40,30778,2243,2243,0.673189,0.904326,0.0,0.0,0.5,1.9,6.0,linear
41,28289,1764,1764,0.703841,0.9172,0.0,0.0,0.5,1.9,6.0,linear
42,26333,1324,1324,0.740471,0.93226,0.0,0.0,0.5,1.9,6.0,linear
43,24479,983,983,0.772343,0.943816,0.0,0.0,0.5,1.9,6.0,linear
44,22930,730,730,0.806727,0.95598,0.0,0.0,0.5,1.9,6.0,linear
45,21612,513,513,0.842767,0.967777,0.0,0.0,0.5,1.9,6.0,linear
46,20487,361,361,0.873276,0.975554,0.0,0.0,0.5,1.9,6.0,linear
47,19530,253,253,0.903111,0.982608,0.0,0.0,0.5,1.9,6.0,linear
48,18996,165,165,0.929159,0.988239,0.0,0.0,0.5,1.9,6.0,linear
49,18300,97,97,0.949878,0.993642,0.0,0.0,0.5,1.9,6.0,linear
50,18015,65,65,0.966331,0.995914,0.0,0.0,0.5,1.9,6.0,linear
51,17682,31,31,0.978285,0.998046,0.0,0.0,0.5,1.9,6.0,linear
52,17562,20,20,0.986382,0.998641,0.0,0.0,0.5,1.9,6.0,linear
53,17307,11,11,0.991773,0.999252,0.0,0.0,0.5,1.9,6.0,linear
54,17346,3,3,0.995598,0.999827,0.0,0.0,0.5,1.9,6.0,linear
55,17221,0,0,0.998113,1.0,0.0,0.0,0.5,1.9,6.0,linear

