drive_fitness,drop_ratio,drive_efficiency,low_density_growth_rate,density_growth_curve,weeks_to_suppression,type
1.0,19.0,0.0,3.0,linear,23.700,RIDL
1.0,19.0,0.0,4.0,linear,25.250,RIDL
1.0,19.0,0.0,5.0,linear,25.700,RIDL
1.0,19.0,0.0,6.0,linear,27.700,RIDL
1.0,19.0,0.0,7.0,linear,28.750,RIDL
1.0,19.0,0.0,8.0,linear,30.950,RIDL
1.0,19.0,0.0,9.0,linear,32.050,RIDL
1.0,20.0,0.0,10.0,linear,33.350,RIDL
1.0,20.0,0.0,11.0,linear,36.050,RIDL
1.0,20.0,0.0,12.0,linear,38.600,RIDL
1.0,20.0,0.0,13.0,linear,41.450,RIDL
1.0,20.0,0.0,14.0,linear,43.950,RIDL
1.0,20.0,0.0,15.0,linear,48.650,RIDL
1.0,20.0,0.0,16.0,linear,54.700,RIDL
1.0,20.0,0.0,2.0,linear,21.900,RIDL
1.0,20.0,0.0,3.0,linear,23.150,RIDL
1.0,20.0,0.0,4.0,linear,24.550,RIDL
1.0,20.0,0.0,5.0,linear,26.100,RIDL
1.0,20.0,0.0,6.0,linear,27.300,RIDL
1.0,20.0,0.0,7.0,linear,28.450,RIDL
1.0,20.0,0.0,8.0,linear,30.650,RIDL
1.0,20.0,0.0,9.0,linear,32.300,RIDL
1.0,2.0,0.0,10.0,linear,NAN,RIDL
1.0,2.0,0.0,11.0,linear,NAN,RIDL
1.0,2.0,0.0,12.0,linear,NAN,RIDL
1.0,2.0,0.0,13.0,linear,NAN,RIDL
1.0,2.0,0.0,14.0,linear,NAN,RIDL
1.0,2.0,0.0,15.0,linear,NAN,RIDL
1.0,2.0,0.0,16.0,linear,NAN,RIDL
1.0,2.0,0.0,2.0,linear,34.050,RIDL
1.0,2.0,0.0,3.0,linear,42.250,RIDL
1.0,2.0,0.0,4.0,linear,60.600,RIDL
1.0,2.0,0.0,5.0,linear,NAN,RIDL
1.0,2.0,0.0,6.0,linear,NAN,RIDL
1.0,2.0,0.0,7.0,linear,NAN,RIDL
1.0,2.0,0.0,8.0,linear,NAN,RIDL
1.0,2.0,0.0,9.0,linear,NAN,RIDL
1.0,3.0,0.0,10.0,linear,NAN,RIDL
1.0,3.0,0.0,11.0,linear,NAN,RIDL
1.0,3.0,0.0,12.0,linear,NAN,RIDL
1.0,3.0,0.0,13.0,linear,NAN,RIDL
1.0,3.0,0.0,14.0,linear,NAN,RIDL
1.0,3.0,0.0,15.0,linear,NAN,RIDL
1.0,3.0,0.0,16.0,linear,NAN,RIDL
1.0,3.0,0.0,2.0,linear,30.600,RIDL
1.0,3.0,0.0,3.0,linear,35.750,RIDL
1.0,3.0,0.0,4.0,linear,43.400,RIDL
1.0,3.0,0.0,5.0,linear,58.950,RIDL
1.0,3.0,0.0,6.0,linear,182.650,RIDL
1.0,3.0,0.0,7.0,linear,NAN,RIDL
1.0,3.0,0.0,8.0,linear,NAN,RIDL
1.0,3.0,0.0,9.0,linear,NAN,RIDL
1.0,4.0,0.0,10.0,linear,NAN,RIDL
1.0,4.0,0.0,11.0,linear,NAN,RIDL
1.0,4.0,0.0,12.0,linear,NAN,RIDL
1.0,4.0,0.0,13.0,linear,NAN,RIDL
1.0,4.0,0.0,14.0,linear,NAN,RIDL
1.0,4.0,0.0,15.0,linear,NAN,RIDL
1.0,4.0,0.0,16.0,linear,NAN,RIDL
1.0,4.0,0.0,2.0,linear,28.000,RIDL
1.0,4.0,0.0,3.0,linear,32.100,RIDL
1.0,4.0,0.0,4.0,linear,37.900,RIDL
1.0,4.0,0.0,5.0,linear,45.150,RIDL
1.0,4.0,0.0,6.0,linear,60.650,RIDL
1.0,4.0,0.0,7.0,linear,148.250,RIDL
1.0,4.0,0.0,8.0,linear,NAN,RIDL
1.0,4.0,0.0,9.0,linear,NAN,RIDL
1.0,5.0,0.0,10.0,linear,NAN,RIDL
1.0,5.0,0.0,11.0,linear,NAN,RIDL
1.0,5.0,0.0,12.0,linear,NAN,RIDL
1.0,5.0,0.0,13.0,linear,NAN,RIDL
1.0,5.0,0.0,14.0,linear,NAN,RIDL
1.0,5.0,0.0,15.0,linear,NAN,RIDL
1.0,5.0,0.0,16.0,linear,NAN,RIDL
1.0,5.0,0.0,2.0,linear,27.050,RIDL
1.0,5.0,0.0,3.0,linear,30.400,RIDL
1.0,5.0,0.0,4.0,linear,35.000,RIDL
1.0,5.0,0.0,5.0,linear,39.450,RIDL
1.0,5.0,0.0,6.0,linear,47.800,RIDL
1.0,5.0,0.0,7.0,linear,63.550,RIDL
1.0,5.0,0.0,8.0,linear,163.500,RIDL
1.0,5.0,0.0,9.0,linear,NAN,RIDL
1.0,6.0,0.0,10.0,linear,NAN,RIDL
1.0,6.0,0.0,11.0,linear,NAN,RIDL
1.0,6.0,0.0,12.0,linear,NAN,RIDL
1.0,6.0,0.0,13.0,linear,NAN,RIDL
1.0,6.0,0.0,14.0,linear,NAN,RIDL
1.0,6.0,0.0,15.0,linear,NAN,RIDL
1.0,6.0,0.0,16.0,linear,NAN,RIDL
1.0,6.0,0.0,2.0,linear,25.350,RIDL
1.0,6.0,0.0,3.0,linear,28.500,RIDL
1.0,6.0,0.0,4.0,linear,32.000,RIDL
1.0,6.0,0.0,5.0,linear,36.450,RIDL
1.0,6.0,0.0,6.0,linear,42.500,RIDL
1.0,6.0,0.0,7.0,linear,50.300,RIDL
1.0,6.0,0.0,8.0,linear,68.050,RIDL
1.0,6.0,0.0,9.0,linear,232.450,RIDL
1.0,7.0,0.0,10.0,linear,NAN,RIDL
1.0,7.0,0.0,11.0,linear,NAN,RIDL
1.0,7.0,0.0,12.0,linear,NAN,RIDL
1.0,7.0,0.0,13.0,linear,NAN,RIDL
1.0,7.0,0.0,14.0,linear,NAN,RIDL
1.0,7.0,0.0,15.0,linear,NAN,RIDL
1.0,7.0,0.0,16.0,linear,NAN,RIDL
1.0,7.0,0.0,2.0,linear,25.350,RIDL
1.0,7.0,0.0,3.0,linear,28.000,RIDL
1.0,7.0,0.0,4.0,linear,31.150,RIDL
1.0,7.0,0.0,5.0,linear,33.950,RIDL
1.0,7.0,0.0,6.0,linear,38.500,RIDL
1.0,7.0,0.0,7.0,linear,44.950,RIDL
1.0,7.0,0.0,8.0,linear,53.700,RIDL
1.0,7.0,0.0,9.0,linear,75.150,RIDL
1.0,8.0,0.0,10.0,linear,84.900,RIDL
1.0,8.0,0.0,11.0,linear,NAN,RIDL
1.0,8.0,0.0,12.0,linear,NAN,RIDL
1.0,8.0,0.0,13.0,linear,NAN,RIDL
1.0,8.0,0.0,14.0,linear,NAN,RIDL
1.0,8.0,0.0,15.0,linear,NAN,RIDL
1.0,8.0,0.0,16.0,linear,NAN,RIDL
1.0,8.0,0.0,2.0,linear,25.300,RIDL
1.0,8.0,0.0,3.0,linear,27.250,RIDL
1.0,8.0,0.0,4.0,linear,30.150,RIDL
1.0,8.0,0.0,5.0,linear,32.950,RIDL
1.0,8.0,0.0,6.0,linear,36.700,RIDL
1.0,8.0,0.0,7.0,linear,40.750,RIDL
1.0,8.0,0.0,8.0,linear,46.900,RIDL
1.0,8.0,0.0,9.0,linear,57.650,RIDL
1.0,9.0,0.0,10.0,linear,62.600,RIDL
1.0,9.0,0.0,11.0,linear,98.000,RIDL
1.0,9.0,0.0,12.0,linear,NAN,RIDL
1.0,9.0,0.0,13.0,linear,NAN,RIDL
1.0,9.0,0.0,14.0,linear,NAN,RIDL
1.0,9.0,0.0,15.0,linear,NAN,RIDL
1.0,9.0,0.0,16.0,linear,NAN,RIDL
1.0,9.0,0.0,2.0,linear,24.000,RIDL
1.0,9.0,0.0,3.0,linear,26.400,RIDL
1.0,9.0,0.0,4.0,linear,29.450,RIDL
1.0,9.0,0.0,5.0,linear,31.450,RIDL
1.0,9.0,0.0,6.0,linear,34.050,RIDL
1.0,9.0,0.0,7.0,linear,38.650,RIDL
1.0,9.0,0.0,8.0,linear,42.950,RIDL
1.0,9.0,0.0,9.0,linear,49.700,RIDL
1.0,0.0,0.0,10.0,linear,NAN,SIT
1.0,0.0,0.0,11.0,linear,NAN,SIT
1.0,0.0,0.0,12.0,linear,NAN,SIT
1.0,0.0,0.0,13.0,linear,NAN,SIT
1.0,0.0,0.0,14.0,linear,NAN,SIT
1.0,0.0,0.0,15.0,linear,NAN,SIT
1.0,0.0,0.0,16.0,linear,NAN,SIT
1.0,0.0,0.0,2.0,linear,NAN,SIT
1.0,0.0,0.0,3.0,linear,NAN,SIT
1.0,0.0,0.0,4.0,linear,NAN,SIT
1.0,0.0,0.0,5.0,linear,NAN,SIT
1.0,0.0,0.0,6.0,linear,NAN,SIT
1.0,0.0,0.0,7.0,linear,NAN,SIT
1.0,0.0,0.0,8.0,linear,NAN,SIT
1.0,0.0,0.0,9.0,linear,NAN,SIT
1.0,10.5,0.0,10.0,linear,NAN,SIT
1.0,10.5,0.0,11.0,linear,NAN,SIT
1.0,10.5,0.0,12.0,linear,NAN,SIT
1.0,10.5,0.0,13.0,linear,NAN,SIT
1.0,10.5,0.0,14.0,linear,NAN,SIT
1.0,10.5,0.0,15.0,linear,NAN,SIT
1.0,10.5,0.0,16.0,linear,NAN,SIT
1.0,10.5,0.0,2.0,linear,22.200,SIT
1.0,10.5,0.0,3.0,linear,24.300,SIT
1.0,10.5,0.0,4.0,linear,26.600,SIT
1.0,10.5,0.0,5.0,linear,29.450,SIT
1.0,10.5,0.0,6.0,linear,33.700,SIT
1.0,10.5,0.0,7.0,linear,39.250,SIT
1.0,10.5,0.0,8.0,linear,55.150,SIT
1.0,10.5,0.0,9.0,linear,NAN,SIT
1.0,12.0,0.0,10.0,linear,NAN,SIT
1.0,12.0,0.0,11.0,linear,NAN,SIT
1.0,12.0,0.0,12.0,linear,NAN,SIT
1.0,12.0,0.0,13.0,linear,NAN,SIT
1.0,12.0,0.0,14.0,linear,NAN,SIT
1.0,12.0,0.0,15.0,linear,NAN,SIT
1.0,12.0,0.0,16.0,linear,NAN,SIT
1.0,12.0,0.0,2.0,linear,21.800,SIT
1.0,12.0,0.0,3.0,linear,23.500,SIT
1.0,12.0,0.0,4.0,linear,26.100,SIT
1.0,12.0,0.0,5.0,linear,28.000,SIT
1.0,12.0,0.0,6.0,linear,32.050,SIT
1.0,12.0,0.0,7.0,linear,36.400,SIT
1.0,12.0,0.0,8.0,linear,43.250,SIT
1.0,12.0,0.0,9.0,linear,66.750,SIT
1.0,13.5,0.0,10.0,linear,100.900,SIT
1.0,13.5,0.0,11.0,linear,NAN,SIT
1.0,13.5,0.0,12.0,linear,NAN,SIT
1.0,13.5,0.0,13.0,linear,NAN,SIT
1.0,13.5,0.0,14.0,linear,NAN,SIT
1.0,13.5,0.0,15.0,linear,NAN,SIT
1.0,13.5,0.0,16.0,linear,NAN,SIT
1.0,13.5,0.0,2.0,linear,21.250,SIT
1.0,13.5,0.0,3.0,linear,23.300,SIT
1.0,13.5,0.0,4.0,linear,25.350,SIT
1.0,13.5,0.0,5.0,linear,27.650,SIT
1.0,13.5,0.0,6.0,linear,29.500,SIT
1.0,13.5,0.0,7.0,linear,33.150,SIT
1.0,13.5,0.0,8.0,linear,38.900,SIT
1.0,13.5,0.0,9.0,linear,48.600,SIT
1.0,15.0,0.0,10.0,linear,56.750,SIT
1.0,15.0,0.0,11.0,linear,NAN,SIT
1.0,15.0,0.0,12.0,linear,NAN,SIT
1.0,15.0,0.0,13.0,linear,NAN,SIT
1.0,15.0,0.0,14.0,linear,NAN,SIT
1.0,15.0,0.0,15.0,linear,NAN,SIT
1.0,15.0,0.0,16.0,linear,NAN,SIT
1.0,15.0,0.0,2.0,linear,20.800,SIT
1.0,15.0,0.0,3.0,linear,23.050,SIT
1.0,15.0,0.0,4.0,linear,24.400,SIT
1.0,15.0,0.0,5.0,linear,26.350,SIT
1.0,15.0,0.0,6.0,linear,29.050,SIT
1.0,15.0,0.0,7.0,linear,32.000,SIT
1.0,15.0,0.0,8.0,linear,35.250,SIT
1.0,15.0,0.0,9.0,linear,42.050,SIT
1.0,1.5,0.0,10.0,linear,NAN,SIT
1.0,1.5,0.0,11.0,linear,NAN,SIT
1.0,1.5,0.0,12.0,linear,NAN,SIT
1.0,1.5,0.0,13.0,linear,NAN,SIT
1.0,1.5,0.0,14.0,linear,NAN,SIT
1.0,1.5,0.0,15.0,linear,NAN,SIT
1.0,1.5,0.0,16.0,linear,NAN,SIT
1.0,1.5,0.0,2.0,linear,36.250,SIT
1.0,1.5,0.0,3.0,linear,94.250,SIT
1.0,1.5,0.0,4.0,linear,NAN,SIT
1.0,1.5,0.0,5.0,linear,NAN,SIT
1.0,1.5,0.0,6.0,linear,NAN,SIT
1.0,1.5,0.0,7.0,linear,NAN,SIT
1.0,1.5,0.0,8.0,linear,NAN,SIT
1.0,1.5,0.0,9.0,linear,NAN,SIT
1.0,16.5,0.0,10.0,linear,46.600,SIT
1.0,16.5,0.0,11.0,linear,70.900,SIT
1.0,16.5,0.0,12.0,linear,NAN,SIT
1.0,16.5,0.0,13.0,linear,NAN,SIT
1.0,16.5,0.0,14.0,linear,NAN,SIT
1.0,16.5,0.0,15.0,linear,NAN,SIT
1.0,16.5,0.0,16.0,linear,NAN,SIT
1.0,16.5,0.0,2.0,linear,20.650,SIT
1.0,16.5,0.0,3.0,linear,22.750,SIT
1.0,16.5,0.0,4.0,linear,23.950,SIT
1.0,16.5,0.0,5.0,linear,26.000,SIT
1.0,16.5,0.0,6.0,linear,27.550,SIT
1.0,16.5,0.0,7.0,linear,30.300,SIT
1.0,16.5,0.0,8.0,linear,33.650,SIT
1.0,16.5,0.0,9.0,linear,38.150,SIT
1.0,18.0,0.0,10.0,linear,41.800,SIT
1.0,18.0,0.0,11.0,linear,53.400,SIT
1.0,18.0,0.0,12.0,linear,112.350,SIT
1.0,18.0,0.0,13.0,linear,NAN,SIT
1.0,18.0,0.0,14.0,linear,NAN,SIT
1.0,18.0,0.0,15.0,linear,NAN,SIT
1.0,18.0,0.0,16.0,linear,NAN,SIT
1.0,18.0,0.0,2.0,linear,20.350,SIT
1.0,18.0,0.0,3.0,linear,22.300,SIT
1.0,18.0,0.0,4.0,linear,23.800,SIT
1.0,18.0,0.0,5.0,linear,24.900,SIT
1.0,18.0,0.0,6.0,linear,27.650,SIT
1.0,18.0,0.0,7.0,linear,29.900,SIT
1.0,18.0,0.0,8.0,linear,31.900,SIT
1.0,18.0,0.0,9.0,linear,35.750,SIT
1.0,19.5,0.0,10.0,linear,38.700,SIT
1.0,19.5,0.0,11.0,linear,46.250,SIT
1.0,19.5,0.0,12.0,linear,63.650,SIT
1.0,19.5,0.0,13.0,linear,NAN,SIT
1.0,19.5,0.0,14.0,linear,NAN,SIT
1.0,19.5,0.0,15.0,linear,NAN,SIT
1.0,19.5,0.0,16.0,linear,NAN,SIT
1.0,19.5,0.0,2.0,linear,20.100,SIT
1.0,19.5,0.0,3.0,linear,22.050,SIT
1.0,19.5,0.0,4.0,linear,23.150,SIT
1.0,19.5,0.0,5.0,linear,25.200,SIT
1.0,19.5,0.0,6.0,linear,26.600,SIT
1.0,19.5,0.0,7.0,linear,28.650,SIT
1.0,19.5,0.0,8.0,linear,31.550,SIT
1.0,19.5,0.0,9.0,linear,34.050,SIT
1.0,21.0,0.0,10.0,linear,36.700,SIT
1.0,21.0,0.0,11.0,linear,42.200,SIT
1.0,21.0,0.0,12.0,linear,51.700,SIT
1.0,21.0,0.0,13.0,linear,84.050,SIT
1.0,21.0,0.0,14.0,linear,NAN,SIT
1.0,21.0,0.0,15.0,linear,NAN,SIT
1.0,21.0,0.0,16.0,linear,NAN,SIT
1.0,21.0,0.0,2.0,linear,20.200,SIT
1.0,21.0,0.0,3.0,linear,21.700,SIT
1.0,21.0,0.0,4.0,linear,23.450,SIT
1.0,21.0,0.0,5.0,linear,24.700,SIT
1.0,21.0,0.0,6.0,linear,26.050,SIT
1.0,21.0,0.0,7.0,linear,27.850,SIT
1.0,21.0,0.0,8.0,linear,30.150,SIT
1.0,21.0,0.0,9.0,linear,32.450,SIT
1.0,22.5,0.0,10.0,linear,34.850,SIT
1.0,22.5,0.0,11.0,linear,38.450,SIT
1.0,22.5,0.0,12.0,linear,46.550,SIT
1.0,22.5,0.0,13.0,linear,60.150,SIT
1.0,22.5,0.0,14.0,linear,182.850,SIT
1.0,22.5,0.0,15.0,linear,NAN,SIT
1.0,22.5,0.0,16.0,linear,NAN,SIT
1.0,22.5,0.0,2.0,linear,20.100,SIT
1.0,22.5,0.0,3.0,linear,21.950,SIT
1.0,22.5,0.0,4.0,linear,23.350,SIT
1.0,22.5,0.0,5.0,linear,24.250,SIT
1.0,22.5,0.0,6.0,linear,25.750,SIT
1.0,22.5,0.0,7.0,linear,27.300,SIT
1.0,22.5,0.0,8.0,linear,29.550,SIT
1.0,22.5,0.0,9.0,linear,31.450,SIT
1.0,24.0,0.0,10.0,linear,33.650,SIT
1.0,24.0,0.0,11.0,linear,36.950,SIT
1.0,24.0,0.0,12.0,linear,42.400,SIT
1.0,24.0,0.0,13.0,linear,50.850,SIT
1.0,24.0,0.0,14.0,linear,74.250,SIT
1.0,24.0,0.0,15.0,linear,NAN,SIT
1.0,24.0,0.0,16.0,linear,NAN,SIT
1.0,24.0,0.0,2.0,linear,19.750,SIT
1.0,24.0,0.0,3.0,linear,21.700,SIT
1.0,24.0,0.0,4.0,linear,22.550,SIT
1.0,24.0,0.0,5.0,linear,23.650,SIT
1.0,24.0,0.0,6.0,linear,25.450,SIT
1.0,24.0,0.0,7.0,linear,27.050,SIT
1.0,24.0,0.0,8.0,linear,29.600,SIT
1.0,24.0,0.0,9.0,linear,30.850,SIT
1.0,25.5,0.0,10.0,linear,32.600,SIT
1.0,25.5,0.0,11.0,linear,35.200,SIT
1.0,25.5,0.0,12.0,linear,40.250,SIT
1.0,25.5,0.0,13.0,linear,46.300,SIT
1.0,25.5,0.0,14.0,linear,58.050,SIT
1.0,25.5,0.0,15.0,linear,111.350,SIT
1.0,25.5,0.0,16.0,linear,NAN,SIT
1.0,25.5,0.0,2.0,linear,19.750,SIT
1.0,25.5,0.0,3.0,linear,21.200,SIT
1.0,25.5,0.0,4.0,linear,22.600,SIT
1.0,25.5,0.0,5.0,linear,24.100,SIT
1.0,25.5,0.0,6.0,linear,24.700,SIT
1.0,25.5,0.0,7.0,linear,26.400,SIT
1.0,25.5,0.0,8.0,linear,28.150,SIT
1.0,25.5,0.0,9.0,linear,30.050,SIT
1.0,27.0,0.0,10.0,linear,31.350,SIT
1.0,27.0,0.0,11.0,linear,33.950,SIT
1.0,27.0,0.0,12.0,linear,37.700,SIT
1.0,27.0,0.0,13.0,linear,43.350,SIT
1.0,27.0,0.0,14.0,linear,50.800,SIT
1.0,27.0,0.0,15.0,linear,69.800,SIT
1.0,27.0,0.0,16.0,linear,NAN,SIT
1.0,27.0,0.0,2.0,linear,19.650,SIT
1.0,27.0,0.0,3.0,linear,20.900,SIT
1.0,27.0,0.0,4.0,linear,22.300,SIT
1.0,27.0,0.0,5.0,linear,24.200,SIT
1.0,27.0,0.0,6.0,linear,25.200,SIT
1.0,27.0,0.0,7.0,linear,26.050,SIT
1.0,27.0,0.0,8.0,linear,27.950,SIT
1.0,27.0,0.0,9.0,linear,29.300,SIT
1.0,28.5,0.0,10.0,linear,30.800,SIT
1.0,28.5,0.0,11.0,linear,33.100,SIT
1.0,28.5,0.0,12.0,linear,37.000,SIT
1.0,28.5,0.0,13.0,linear,41.100,SIT
1.0,28.5,0.0,14.0,linear,46.400,SIT
1.0,28.5,0.0,15.0,linear,56.800,SIT
1.0,28.5,0.0,16.0,linear,94.750,SIT
1.0,28.5,0.0,2.0,linear,19.700,SIT
1.0,28.5,0.0,3.0,linear,20.800,SIT
1.0,28.5,0.0,4.0,linear,22.250,SIT
1.0,28.5,0.0,5.0,linear,23.400,SIT
1.0,28.5,0.0,6.0,linear,24.550,SIT
1.0,28.5,0.0,7.0,linear,25.850,SIT
1.0,28.5,0.0,8.0,linear,27.200,SIT
1.0,28.5,0.0,9.0,linear,29.000,SIT
1.0,30.0,0.0,10.0,linear,30.200,SIT
1.0,30.0,0.0,11.0,linear,33.050,SIT
1.0,30.0,0.0,12.0,linear,34.900,SIT
1.0,30.0,0.0,13.0,linear,38.650,SIT
1.0,30.0,0.0,14.0,linear,43.500,SIT
1.0,30.0,0.0,15.0,linear,50.750,SIT
1.0,30.0,0.0,16.0,linear,65.500,SIT
1.0,30.0,0.0,2.0,linear,19.600,SIT
1.0,30.0,0.0,3.0,linear,20.750,SIT
1.0,30.0,0.0,4.0,linear,22.100,SIT
1.0,30.0,0.0,5.0,linear,23.300,SIT
1.0,30.0,0.0,6.0,linear,24.350,SIT
1.0,30.0,0.0,7.0,linear,25.500,SIT
1.0,30.0,0.0,8.0,linear,27.300,SIT
1.0,30.0,0.0,9.0,linear,28.600,SIT
1.0,3.0,0.0,10.0,linear,NAN,SIT
1.0,3.0,0.0,11.0,linear,NAN,SIT
1.0,3.0,0.0,12.0,linear,NAN,SIT
1.0,3.0,0.0,13.0,linear,NAN,SIT
1.0,3.0,0.0,14.0,linear,NAN,SIT
1.0,3.0,0.0,15.0,linear,NAN,SIT
1.0,3.0,0.0,16.0,linear,NAN,SIT
1.0,3.0,0.0,2.0,linear,28.250,SIT
1.0,3.0,0.0,3.0,linear,35.600,SIT
1.0,3.0,0.0,4.0,linear,59.600,SIT
1.0,3.0,0.0,5.0,linear,NAN,SIT
1.0,3.0,0.0,6.0,linear,NAN,SIT
1.0,3.0,0.0,7.0,linear,NAN,SIT
1.0,3.0,0.0,8.0,linear,NAN,SIT
1.0,3.0,0.0,9.0,linear,NAN,SIT
1.0,4.5,0.0,10.0,linear,NAN,SIT
1.0,4.5,0.0,11.0,linear,NAN,SIT
1.0,4.5,0.0,12.0,linear,NAN,SIT
1.0,4.5,0.0,13.0,linear,NAN,SIT
1.0,4.5,0.0,14.0,linear,NAN,SIT
1.0,4.5,0.0,15.0,linear,NAN,SIT
1.0,4.5,0.0,16.0,linear,NAN,SIT
1.0,4.5,0.0,2.0,linear,25.500,SIT
1.0,4.5,0.0,3.0,linear,29.850,SIT
1.0,4.5,0.0,4.0,linear,37.200,SIT
1.0,4.5,0.0,5.0,linear,59.300,SIT
1.0,4.5,0.0,6.0,linear,NAN,SIT
1.0,4.5,0.0,7.0,linear,NAN,SIT
1.0,4.5,0.0,8.0,linear,NAN,SIT
1.0,4.5,0.0,9.0,linear,NAN,SIT
1.0,6.0,0.0,10.0,linear,NAN,SIT
1.0,6.0,0.0,11.0,linear,NAN,SIT
1.0,6.0,0.0,12.0,linear,NAN,SIT
1.0,6.0,0.0,13.0,linear,NAN,SIT
1.0,6.0,0.0,14.0,linear,NAN,SIT
1.0,6.0,0.0,15.0,linear,NAN,SIT
1.0,6.0,0.0,16.0,linear,NAN,SIT
1.0,6.0,0.0,2.0,linear,24.000,SIT
1.0,6.0,0.0,3.0,linear,27.600,SIT
1.0,6.0,0.0,4.0,linear,32.250,SIT
1.0,6.0,0.0,5.0,linear,40.100,SIT
1.0,6.0,0.0,6.0,linear,67.500,SIT
1.0,6.0,0.0,7.0,linear,NAN,SIT
1.0,6.0,0.0,8.0,linear,NAN,SIT
1.0,6.0,0.0,9.0,linear,NAN,SIT
1.0,7.5,0.0,10.0,linear,NAN,SIT
1.0,7.5,0.0,11.0,linear,NAN,SIT
1.0,7.5,0.0,12.0,linear,NAN,SIT
1.0,7.5,0.0,13.0,linear,NAN,SIT
1.0,7.5,0.0,14.0,linear,NAN,SIT
1.0,7.5,0.0,15.0,linear,NAN,SIT
1.0,7.5,0.0,16.0,linear,NAN,SIT
1.0,7.5,0.0,2.0,linear,23.300,SIT
1.0,7.5,0.0,3.0,linear,26.500,SIT
1.0,7.5,0.0,4.0,linear,29.250,SIT
1.0,7.5,0.0,5.0,linear,33.850,SIT
1.0,7.5,0.0,6.0,linear,42.900,SIT
1.0,7.5,0.0,7.0,linear,85.000,SIT
1.0,7.5,0.0,8.0,linear,NAN,SIT
1.0,7.5,0.0,9.0,linear,NAN,SIT
1.0,9.0,0.0,10.0,linear,NAN,SIT
1.0,9.0,0.0,11.0,linear,NAN,SIT
1.0,9.0,0.0,12.0,linear,NAN,SIT
1.0,9.0,0.0,13.0,linear,NAN,SIT
1.0,9.0,0.0,14.0,linear,NAN,SIT
1.0,9.0,0.0,15.0,linear,NAN,SIT
1.0,9.0,0.0,16.0,linear,NAN,SIT
1.0,9.0,0.0,2.0,linear,22.850,SIT
1.0,9.0,0.0,3.0,linear,25.450,SIT
1.0,9.0,0.0,4.0,linear,27.200,SIT
1.0,9.0,0.0,5.0,linear,31.600,SIT
1.0,9.0,0.0,6.0,linear,36.650,SIT
1.0,9.0,0.0,7.0,linear,47.850,SIT
1.0,9.0,0.0,8.0,linear,191.250,SIT
1.0,9.0,0.0,9.0,linear,NAN,SIT
