sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76038,47736,28433,0.0,0.0,80335,50553,28433,0.0,0.0,0.5,1.0,6.0,3.0
2,75016,46733,32635,0.0,0.0,81141,51102,28995,0.0,0.0,0.5,1.0,6.0,3.0
3,78745,48610,32699,0.0,0.0,82106,52213,26085,0.0,0.0,0.5,1.0,6.0,3.0
4,81550,50331,28674,0.0,0.0,79888,51547,24844,0.0,0.0,0.5,1.0,6.0,3.0
5,79174,49514,27610,0.0,0.0,77150,50190,27671,0.0,0.0,0.5,1.0,6.0,3.0
6,76271,48417,30964,0.0,0.0,77861,50513,29056,0.0,0.0,0.5,1.0,6.0,3.0
7,77800,49118,30879,0.0,0.0,80221,51368,28002,0.0,0.0,0.5,1.0,6.0,3.0
8,79026,49435,28813,0.0,0.0,80807,51585,25274,0.0,0.0,0.5,1.0,6.0,3.0
9,77706,48643,29206,0.0,0.0,78121,50712,26923,0.0,0.0,0.5,1.0,6.0,3.0
10,76712,48250,31094,0.0,0.0,78034,50851,28002,0.0,0.0,0.5,1.0,6.0,3.0
11,78408,49415,31000,0.0,0.0,79080,51273,28176,0.0,0.0,0.5,1.0,6.0,3.0
12,97241,50120,28528,0.178124,0.0872126,80991,51622,25853,0.00856885,0.0,0.5,1.0,6.0,3.0
13,101342,46863,27863,0.266035,0.165811,79959,50600,26300,0.0182218,0.00722433,0.5,1.0,6.0,3.0
14,94810,41573,35276,0.303206,0.227293,78920,49897,27959,0.0197859,0.0174362,0.5,1.0,6.0,3.0
15,94124,37749,39316,0.332997,0.27981,79168,49891,28488,0.0234817,0.0280293,0.5,1.0,6.0,3.0
16,95050,33891,41042,0.363546,0.319319,79570,49416,29313,0.0275292,0.0370484,0.5,1.0,6.0,3.0
17,94134,29786,43287,0.393296,0.34515,80362,49056,29805,0.0319367,0.0470726,0.5,1.0,6.0,3.0
18,92836,26591,43210,0.419148,0.365726,81220,49201,29630,0.0374415,0.0523962,0.5,1.0,6.0,3.0
19,90547,23638,43068,0.442019,0.372794,81090,48695,29690,0.0413861,0.0608791,0.5,1.0,6.0,3.0
20,88677,21361,41883,0.460074,0.379414,80685,48030,30429,0.0442523,0.0657432,0.5,1.0,6.0,3.0
21,86075,19458,40775,0.474795,0.388596,80242,47513,31321,0.0457366,0.0691549,0.5,1.0,6.0,3.0
22,83512,17487,39408,0.492702,0.394983,81058,47757,32294,0.047355,0.0746269,0.5,1.0,6.0,3.0
23,80938,15804,37388,0.508735,0.40065,82382,48367,31713,0.0494161,0.0793996,0.5,1.0,6.0,3.0
24,77817,14484,35260,0.520947,0.40909,82602,48367,30338,0.05173,0.0818446,0.5,1.0,6.0,3.0
25,74295,13020,34310,0.537492,0.413713,81083,47479,30225,0.0533157,0.0843342,0.5,1.0,6.0,3.0
26,71288,11781,30909,0.554097,0.414992,79496,46665,32971,0.0537889,0.0881077,0.5,1.0,6.0,3.0
27,67850,10523,29705,0.569595,0.419256,80861,46904,32832,0.0557809,0.0919225,0.5,1.0,6.0,3.0
28,65408,9477,27403,0.585869,0.420921,81776,46807,32510,0.0575169,0.0904799,0.5,1.0,6.0,3.0
29,62352,8457,25580,0.603694,0.42586,82002,47108,32204,0.0570474,0.0945069,0.5,1.0,6.0,3.0
30,59289,7546,22992,0.619339,0.428453,81444,46905,32721,0.058003,0.0935485,0.5,1.0,6.0,3.0
31,56285,6820,21482,0.63683,0.432106,81775,47058,33157,0.0582024,0.095093,0.5,1.0,6.0,3.0
32,53642,6005,19398,0.654888,0.432673,82241,47332,31860,0.0577024,0.0962021,0.5,1.0,6.0,3.0
