sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77057,48425,28265,0.0,0.0,79094,49766,28862,0.0,0.0,0.5,1.0,6.0,3.0
2,76466,47863,31645,0.0,0.0,80008,50433,28117,0.0,0.0,0.5,1.0,6.0,3.0
3,79358,49460,31561,0.0,0.0,79992,50960,27625,0.0,0.0,0.5,1.0,6.0,3.0
4,81463,50844,27177,0.0,0.0,79224,50858,26249,0.0,0.0,0.5,1.0,6.0,3.0
5,78620,49782,27761,0.0,0.0,77207,49819,28130,0.0,0.0,0.5,1.0,6.0,3.0
6,76891,49276,29544,0.0,0.0,77825,50084,29022,0.0,0.0,0.5,1.0,6.0,3.0
7,77606,49531,28937,0.0,0.0,79103,50606,28699,0.0,0.0,0.5,1.0,6.0,3.0
8,77680,49219,28495,0.0,0.0,79930,51010,26886,0.0,0.0,0.5,1.0,6.0,3.0
9,77490,48677,30343,0.0,0.0,78286,50264,27319,0.0,0.0,0.5,1.0,6.0,3.0
10,78565,49331,29880,0.0,0.0,77918,50156,28806,0.0,0.0,0.5,1.0,6.0,3.0
11,79384,49923,29312,0.0,0.0,79089,50564,27655,0.0,0.0,0.5,1.0,6.0,3.0
12,96850,49949,28372,0.182829,0.0800085,79322,50585,27916,0.00402158,0.0,0.5,1.0,6.0,3.0
13,102102,47152,28460,0.268648,0.162649,79394,50352,27541,0.00861526,0.00301369,0.5,1.0,6.0,3.0
14,97383,42722,33924,0.301382,0.222262,78654,49918,28071,0.00962443,0.00842507,0.5,1.0,6.0,3.0
15,96109,38956,37910,0.333866,0.275758,78923,49915,29092,0.0114985,0.0134573,0.5,1.0,6.0,3.0
16,95716,34877,40612,0.363367,0.318071,79188,49773,28285,0.013569,0.0188616,0.5,1.0,6.0,3.0
17,95070,30857,43030,0.392169,0.35208,79048,49515,28505,0.0162053,0.0238905,0.5,1.0,6.0,3.0
18,94153,27073,43302,0.423444,0.362905,78902,49023,29443,0.0180414,0.0259145,0.5,1.0,6.0,3.0
19,92550,24191,43453,0.444425,0.375026,79608,49219,29705,0.0201613,0.0301969,0.5,1.0,6.0,3.0
20,90802,22016,42332,0.461146,0.384697,79970,49176,29398,0.0214706,0.0331825,0.5,1.0,6.0,3.0
21,88249,19820,40954,0.478487,0.387984,79853,48953,29723,0.0232114,0.0370588,0.5,1.0,6.0,3.0
