sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76045,47634,28630,0.0,0.0,79755,50295,28637,0.0,0.0,0.5,1.0,6.0,3.0
2,75108,46837,32853,0.0,0.0,80926,51421,28281,0.0,0.0,0.5,1.0,6.0,3.0
3,78612,48661,32386,0.0,0.0,81395,52059,25934,0.0,0.0,0.5,1.0,6.0,3.0
4,81201,50016,29552,0.0,0.0,79497,51354,24937,0.0,0.0,0.5,1.0,6.0,3.0
5,80217,49883,28312,0.0,0.0,76669,50039,27293,0.0,0.0,0.5,1.0,6.0,3.0
6,77632,49092,28011,0.0,0.0,77470,50380,29364,0.0,0.0,0.5,1.0,6.0,3.0
7,75795,48307,30214,0.0,0.0,79948,51298,26996,0.0,0.0,0.5,1.0,6.0,3.0
8,76825,48656,31179,0.0,0.0,79533,51115,26048,0.0,0.0,0.5,1.0,6.0,3.0
9,78782,49285,30903,0.0,0.0,78149,50512,27852,0.0,0.0,0.5,1.0,6.0,3.0
10,79632,49551,28200,0.0,0.0,79129,51155,28900,0.0,0.0,0.5,1.0,6.0,3.0
11,77578,48725,30430,0.0,0.0,81002,52132,25931,0.0,0.0,0.5,1.0,6.0,3.0
12,95506,49120,30065,0.181748,0.0784301,79982,51299,26356,0.00907704,0.0,0.5,1.0,6.0,3.0
13,101500,46824,29571,0.264916,0.160495,79500,50672,26313,0.0184906,0.00684073,0.5,1.0,6.0,3.0
14,96840,42331,34363,0.29605,0.223554,78481,49995,28739,0.0197819,0.0165629,0.5,1.0,6.0,3.0
15,95056,38135,38071,0.330263,0.274724,79947,50151,28544,0.0233217,0.0284999,0.5,1.0,6.0,3.0
16,94279,34096,40918,0.361305,0.318918,80329,49888,28066,0.027599,0.0388548,0.5,1.0,6.0,3.0
17,93666,30332,42782,0.390344,0.348979,79664,48991,29147,0.0318839,0.0460425,0.5,1.0,6.0,3.0
18,92578,26563,43600,0.420894,0.362741,79747,48553,29742,0.0362145,0.0533925,0.5,1.0,6.0,3.0
19,91223,23678,43092,0.443211,0.377297,80044,48281,30706,0.039928,0.0605093,0.5,1.0,6.0,3.0
20,88764,20994,42531,0.463775,0.384849,81069,48156,31500,0.0436912,0.0658889,0.5,1.0,6.0,3.0
21,86363,18945,39662,0.481039,0.392378,81953,48398,30950,0.0462765,0.0707916,0.5,1.0,6.0,3.0
22,82642,16822,39233,0.497659,0.395917,81547,47946,29826,0.0478497,0.0761919,0.5,1.0,6.0,3.0
23,80150,15411,36590,0.512246,0.399836,80334,47309,31310,0.0518709,0.0788885,0.5,1.0,6.0,3.0
24,76549,13996,34431,0.526591,0.405303,80575,47196,31763,0.0519516,0.0841545,0.5,1.0,6.0,3.0
25,73266,12603,33102,0.542216,0.410096,80902,47149,31844,0.0537749,0.088227,0.5,1.0,6.0,3.0
26,70258,11512,30559,0.556848,0.414821,80792,46862,32094,0.0544175,0.0850315,0.5,1.0,6.0,3.0
