sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75168,47241,28821,0.0,0.0,81314,51427,28254,0.0,0.0,0.5,1.0,6.0,3.0
2,74140,46129,33767,0.0,0.0,82641,52560,26171,0.0,0.0,0.5,1.0,6.0,3.0
3,78421,48012,33085,0.0,0.0,80742,52341,24059,0.0,0.0,0.5,1.0,6.0,3.0
4,80997,49534,30725,0.0,0.0,77812,51116,26681,0.0,0.0,0.5,1.0,6.0,3.0
5,80347,49495,28523,0.0,0.0,78245,51319,26939,0.0,0.0,0.5,1.0,6.0,3.0
6,77217,48414,29066,0.0,0.0,79193,51625,26868,0.0,0.0,0.5,1.0,6.0,3.0
7,75734,47664,30936,0.0,0.0,79509,51535,25547,0.0,0.0,0.5,1.0,6.0,3.0
8,76651,47689,32246,0.0,0.0,78353,50990,26599,0.0,0.0,0.5,1.0,6.0,3.0
9,78598,48368,30887,0.0,0.0,78715,51265,26902,0.0,0.0,0.5,1.0,6.0,3.0
10,78737,48511,30256,0.0,0.0,79207,51444,27095,0.0,0.0,0.5,1.0,6.0,3.0
11,78126,48591,30545,0.0,0.0,79956,51737,25055,0.0,0.0,0.5,1.0,6.0,3.0
12,95031,48842,29916,0.178247,0.0807595,79413,51038,26792,0.0134235,0.0,0.5,1.0,6.0,3.0
13,100005,46069,29892,0.262177,0.165278,80839,51216,27175,0.026361,0.00848206,0.5,1.0,6.0,3.0
14,94692,41067,34969,0.297575,0.229489,80862,50957,27651,0.0288454,0.0234711,0.5,1.0,6.0,3.0
15,92858,36813,39347,0.330445,0.279157,81138,50604,26433,0.0331534,0.0414633,0.5,1.0,6.0,3.0
16,92975,33207,42029,0.361796,0.319744,79576,49029,27488,0.0413064,0.0507494,0.5,1.0,6.0,3.0
17,92789,29478,43127,0.391032,0.354488,78712,47902,30771,0.045857,0.0663612,0.5,1.0,6.0,3.0
18,90663,25607,43606,0.422046,0.364365,80805,48083,31446,0.0532269,0.0726642,0.5,1.0,6.0,3.0
19,89070,22693,42782,0.444925,0.377448,82561,48086,30596,0.0580117,0.0813015,0.5,1.0,6.0,3.0
20,86835,20125,41229,0.465014,0.384438,82562,47856,31164,0.0617718,0.0905051,0.5,1.0,6.0,3.0
21,83670,18098,39425,0.481738,0.389321,82359,47414,30999,0.0645952,0.0975999,0.5,1.0,6.0,3.0
22,80417,16152,38138,0.499664,0.395196,81701,46893,31890,0.0691913,0.103324,0.5,1.0,6.0,3.0
23,77377,14672,35825,0.514623,0.398911,81633,46329,32439,0.0718766,0.106847,0.5,1.0,6.0,3.0
24,74313,13400,33897,0.528629,0.405965,81580,45878,33943,0.0748284,0.117314,0.5,1.0,6.0,3.0
25,70999,12049,32709,0.544705,0.413495,82723,45826,32827,0.0783639,0.116215,0.5,1.0,6.0,3.0
26,68132,10822,29765,0.560471,0.414665,82595,45758,34397,0.0794237,0.12129,0.5,1.0,6.0,3.0
27,64752,9707,27526,0.576036,0.42033,83219,45894,33651,0.079417,0.122716,0.5,1.0,6.0,3.0
28,61592,8447,26285,0.594493,0.421647,83058,45770,33164,0.0812143,0.124487,0.5,1.0,6.0,3.0
29,58863,7547,22998,0.610621,0.42582,82216,45259,33588,0.0823258,0.128141,0.5,1.0,6.0,3.0
30,55777,6696,21446,0.630654,0.431899,81560,44956,35280,0.0840302,0.126389,0.5,1.0,6.0,3.0
31,52917,5903,18888,0.6517,0.434138,82638,45349,34901,0.0838779,0.127045,0.5,1.0,6.0,3.0
32,49642,5103,17054,0.674076,0.436672,83612,45769,33735,0.0837679,0.128042,0.5,1.0,6.0,3.0
33,46849,4399,14821,0.694519,0.44275,82511,45491,33062,0.0833162,0.124871,0.5,1.0,6.0,3.0
34,44231,3704,13340,0.720468,0.443816,81612,45118,34851,0.0826227,0.127873,0.5,1.0,6.0,3.0
35,42242,3113,11640,0.742922,0.448282,82163,45442,34512,0.0823181,0.126825,0.5,1.0,6.0,3.0
36,39692,2632,9941,0.764083,0.454984,82106,45037,33820,0.0818941,0.125,0.5,1.0,6.0,3.0
37,37605,2128,8272,0.789509,0.455996,81623,44830,35182,0.0811597,0.12424,0.5,1.0,6.0,3.0
38,35453,1673,6774,0.815389,0.465087,82417,45223,34683,0.0803293,0.122265,0.5,1.0,6.0,3.0
39,33602,1300,5686,0.842018,0.470981,82765,45604,34357,0.0787531,0.123541,0.5,1.0,6.0,3.0
40,32063,981,4380,0.865328,0.472945,82769,46002,33184,0.0786043,0.118416,0.5,1.0,6.0,3.0
41,30737,708,3229,0.889986,0.471663,81624,45482,32803,0.0775813,0.119074,0.5,1.0,6.0,3.0
42,29342,551,2369,0.911407,0.483326,80332,44941,34212,0.0762025,0.120426,0.5,1.0,6.0,3.0
43,28055,375,1941,0.933773,0.484029,80672,44809,34741,0.0761169,0.1177,0.5,1.0,6.0,3.0
44,27486,258,1214,0.948337,0.475288,81706,45207,35324,0.0755208,0.114158,0.5,1.0,6.0,3.0
45,26769,180,823,0.96255,0.491495,82950,45866,33208,0.0743822,0.111509,0.5,1.0,6.0,3.0
46,26258,107,657,0.97416,0.491629,82067,45789,34151,0.0735801,0.11455,0.5,1.0,6.0,3.0
47,25918,54,368,0.982773,0.490489,82613,46197,33567,0.0743043,0.111568,0.5,1.0,6.0,3.0
48,25782,28,147,0.988577,0.5,82107,46274,33303,0.0715773,0.10954,0.5,1.0,6.0,3.0
49,25363,16,103,0.993908,0.5,81655,46078,32904,0.0709448,0.107677,0.5,1.0,6.0,3.0
50,25122,7,35,0.996935,0.5,81043,45655,33359,0.0700801,0.108921,0.5,1.0,6.0,3.0
51,25140,2,20,0.998886,0.5,81024,45656,34026,0.0706396,0.107976,0.5,1.0,6.0,3.0
52,24899,1,0,0.999337,NAN,81567,45900,34304,0.0694398,0.110264,0.5,1.0,6.0,3.0
53,24883,0,7,0.999879,0.5,82229,46058,33098,0.0710698,0.107831,0.5,1.0,6.0,3.0
54,7871,0,0,0.999682,NAN,80792,45834,34079,0.0583474,0.105021,0.5,1.0,6.0,3.0
55,1,0,0,0.5,NAN,80205,46176,33396,0.0448787,0.101255,0.5,1.0,6.0,3.0
56,1,0,0,0.5,NAN,80029,46378,33705,0.0437716,0.0923305,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80547,46704,33391,0.0408705,0.0868647,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80752,47126,32213,0.0377823,0.0818769,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,80279,47410,32660,0.0351649,0.0734691,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,80529,48089,31359,0.0318829,0.06939,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79926,48075,30054,0.0291144,0.0659147,0.5,1.0,6.0,3.0
