sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73162,45580,28696,0.0,0.0,83327,52805,28291,0.0,0.0,0.5,1.0,6.0,3.0
2,70877,43728,35954,0.0,0.0,85779,54733,23104,0.0,0.0,0.5,1.0,6.0,3.0
3,77090,46421,36416,0.0,0.0,81824,53682,20360,0.0,0.0,0.5,1.0,6.0,3.0
4,81812,48867,30765,0.0,0.0,75853,51111,25173,0.0,0.0,0.5,1.0,6.0,3.0
5,79477,48282,29606,0.0,0.0,76885,51007,28227,0.0,0.0,0.5,1.0,6.0,3.0
6,75916,47069,31065,0.0,0.0,80805,52739,26564,0.0,0.0,0.5,1.0,6.0,3.0
7,75502,46898,32571,0.0,0.0,82191,53446,24308,0.0,0.0,0.5,1.0,6.0,3.0
8,76790,47279,32021,0.0,0.0,80788,53047,23677,0.0,0.0,0.5,1.0,6.0,3.0
9,77052,47033,32316,0.0,0.0,78679,52185,24510,0.0,0.0,0.5,1.0,6.0,3.0
10,77576,47505,31363,0.0,0.0,78570,52042,25865,0.0,0.0,0.5,1.0,6.0,3.0
11,76972,47372,31981,0.0,0.0,79427,52390,25331,0.0,0.0,0.5,1.0,6.0,3.0
12,93235,47235,31899,0.173454,0.0867112,81559,52252,25187,0.0225481,0.0,0.5,1.0,6.0,3.0
13,98016,44584,31785,0.255616,0.171905,83234,52322,25126,0.0424226,0.0140492,0.5,1.0,6.0,3.0
14,93181,39859,36507,0.291798,0.234078,82832,51964,25669,0.0462925,0.0402041,0.5,1.0,6.0,3.0
15,91096,35572,39987,0.326524,0.282329,81896,50939,25625,0.054441,0.0632976,0.5,1.0,6.0,3.0
16,90393,31408,42745,0.36047,0.322459,80131,48645,27765,0.0652057,0.0840627,0.5,1.0,6.0,3.0
17,89542,27646,43357,0.391129,0.34721,79886,47066,31680,0.0757705,0.102967,0.5,1.0,6.0,3.0
18,87731,24095,43297,0.418558,0.363709,82536,46914,32490,0.0849872,0.115789,0.5,1.0,6.0,3.0
19,85393,21256,42519,0.443233,0.371481,84326,46806,32007,0.0911641,0.130331,0.5,1.0,6.0,3.0
20,82896,19065,40359,0.462381,0.385354,84496,46106,32720,0.0997089,0.138203,0.5,1.0,6.0,3.0
21,79123,16776,38477,0.482666,0.390064,84486,45883,33324,0.105159,0.146831,0.5,1.0,6.0,3.0
22,75667,14995,36347,0.500086,0.39841,84241,45247,33383,0.109044,0.153971,0.5,1.0,6.0,3.0
23,71971,13427,33879,0.518778,0.400248,83787,44358,34776,0.113365,0.159938,0.5,1.0,6.0,3.0
24,68339,11876,32210,0.535873,0.407606,83947,43954,35180,0.117151,0.164795,0.5,1.0,6.0,3.0
25,65160,10652,29488,0.551258,0.413083,83794,43303,35560,0.120629,0.166999,0.5,1.0,6.0,3.0
26,61970,9423,27558,0.570671,0.417864,83998,43023,36816,0.122003,0.168962,0.5,1.0,6.0,3.0
27,58913,8334,24445,0.591771,0.424054,84916,43281,36125,0.123216,0.169813,0.5,1.0,6.0,3.0
28,55175,7156,22978,0.614499,0.429345,84961,43223,36105,0.123486,0.172081,0.5,1.0,6.0,3.0
29,52083,6104,19772,0.634794,0.431519,84387,43190,36490,0.123206,0.175281,0.5,1.0,6.0,3.0
30,48931,5177,17374,0.660031,0.435104,84133,43124,36506,0.123846,0.172095,0.5,1.0,6.0,3.0
31,46019,4383,15517,0.684543,0.439357,83898,43037,36391,0.122732,0.173216,0.5,1.0,6.0,3.0
32,42935,3727,13355,0.708082,0.448147,84211,42824,36558,0.123529,0.172466,0.5,1.0,6.0,3.0
33,40172,3035,11363,0.733459,0.450409,83798,42579,36531,0.123977,0.173113,0.5,1.0,6.0,3.0
34,37917,2443,9434,0.763286,0.459137,83317,42478,36675,0.122706,0.173061,0.5,1.0,6.0,3.0
35,35294,1905,8107,0.794427,0.463982,83045,42492,37547,0.121133,0.165899,0.5,1.0,6.0,3.0
36,33321,1477,6412,0.820624,0.465377,84163,43110,36813,0.119554,0.166083,0.5,1.0,6.0,3.0
37,31407,1102,4701,0.848776,0.472346,84262,43356,35990,0.118363,0.168297,0.5,1.0,6.0,3.0
38,29663,806,3556,0.876614,0.470332,83523,42890,35931,0.118129,0.165679,0.5,1.0,6.0,3.0
39,28296,593,2808,0.901612,0.479167,82672,42683,36640,0.117634,0.162609,0.5,1.0,6.0,3.0
40,27131,404,1999,0.92199,0.484492,83004,42842,36702,0.116,0.160713,0.5,1.0,6.0,3.0
41,26239,280,1301,0.942071,0.481168,83549,42949,37011,0.114795,0.157413,0.5,1.0,6.0,3.0
42,25432,176,1058,0.959677,0.486295,83849,43228,36449,0.113078,0.1615,0.5,1.0,6.0,3.0
43,24918,101,622,0.97241,0.496785,83864,43606,36350,0.112182,0.156891,0.5,1.0,6.0,3.0
44,24450,57,363,0.981738,0.5,83587,43771,35949,0.110914,0.160241,0.5,1.0,6.0,3.0
45,23909,34,236,0.988498,0.493644,83534,43672,36259,0.113044,0.156306,0.5,1.0,6.0,3.0
46,23887,21,147,0.992988,0.496599,83460,43789,35073,0.110077,0.155233,0.5,1.0,6.0,3.0
47,23728,8,102,0.995807,0.5,82341,43342,36487,0.110474,0.154795,0.5,1.0,6.0,3.0
48,23554,1,14,0.997389,0.5,82977,43361,35952,0.110832,0.152898,0.5,1.0,6.0,3.0
