sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74460,46382,28393,0.0,0.0,82003,51854,28361,0.0,0.0,0.5,1.0,6.0,3.0
2,72230,44687,35182,0.0,0.0,83834,53549,25153,0.0,0.0,0.5,1.0,6.0,3.0
3,77699,47355,34681,0.0,0.0,81310,52827,23517,0.0,0.0,0.5,1.0,6.0,3.0
4,81494,49281,30646,0.0,0.0,78267,51591,24499,0.0,0.0,0.5,1.0,6.0,3.0
5,79817,49011,29099,0.0,0.0,77008,50963,26840,0.0,0.0,0.5,1.0,6.0,3.0
6,76609,47934,30570,0.0,0.0,78875,51634,27571,0.0,0.0,0.5,1.0,6.0,3.0
7,76111,47594,31725,0.0,0.0,80869,52341,25423,0.0,0.0,0.5,1.0,6.0,3.0
8,77152,47821,31160,0.0,0.0,80225,52143,24807,0.0,0.0,0.5,1.0,6.0,3.0
9,77639,47769,31440,0.0,0.0,78519,51443,25904,0.0,0.0,0.5,1.0,6.0,3.0
10,77719,47860,31875,0.0,0.0,79000,51760,25693,0.0,0.0,0.5,1.0,6.0,3.0
11,78174,48391,31652,0.0,0.0,79106,51628,26610,0.0,0.0,0.5,1.0,6.0,3.0
12,95131,48667,29919,0.173645,0.0876533,81451,51942,25421,0.0181582,0.0,0.5,1.0,6.0,3.0
13,98330,45216,30486,0.25661,0.164846,82226,51929,25168,0.0344173,0.0110259,0.5,1.0,6.0,3.0
14,93234,40255,36493,0.295246,0.231305,81187,51324,26456,0.038011,0.0323745,0.5,1.0,6.0,3.0
15,91833,36377,39892,0.328542,0.279066,80812,50557,26273,0.0439477,0.0486431,0.5,1.0,6.0,3.0
16,92129,32560,41642,0.358041,0.318873,79649,49060,28903,0.0519278,0.0708923,0.5,1.0,6.0,3.0
17,91123,28559,43571,0.389677,0.34329,80639,48239,31169,0.0612359,0.0863679,0.5,1.0,6.0,3.0
18,89838,25292,43425,0.415949,0.363408,82037,47638,30202,0.0696332,0.0972287,0.5,1.0,6.0,3.0
19,87529,22308,42406,0.440905,0.370832,82081,46860,31976,0.0752976,0.107346,0.5,1.0,6.0,3.0
20,84832,19989,41491,0.459272,0.383216,82700,46537,33074,0.080399,0.115952,0.5,1.0,6.0,3.0
21,81861,17858,39331,0.478592,0.389362,83956,46382,32695,0.0866168,0.122297,0.5,1.0,6.0,3.0
