sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77481,48729,28470,0.0,0.0,79307,49873,28534,0.0,0.0,0.5,1.0,6.0,3.0
2,76730,48110,31689,0.0,0.0,79715,50232,29720,0.0,0.0,0.5,1.0,6.0,3.0
3,79403,49643,30366,0.0,0.0,80942,51360,27811,0.0,0.0,0.5,1.0,6.0,3.0
4,80521,50292,29388,0.0,0.0,80135,51238,27024,0.0,0.0,0.5,1.0,6.0,3.0
5,80161,50275,28025,0.0,0.0,78808,50501,26866,0.0,0.0,0.5,1.0,6.0,3.0
6,78094,49525,27958,0.0,0.0,77464,49963,29644,0.0,0.0,0.5,1.0,6.0,3.0
7,76897,49039,29640,0.0,0.0,79581,50734,28162,0.0,0.0,0.5,1.0,6.0,3.0
8,77628,49090,29853,0.0,0.0,79696,50881,26752,0.0,0.0,0.5,1.0,6.0,3.0
9,78307,49219,29919,0.0,0.0,78282,49967,27398,0.0,0.0,0.5,1.0,6.0,3.0
10,79188,49761,29061,0.0,0.0,77769,50021,29114,0.0,0.0,0.5,1.0,6.0,3.0
11,78942,49679,29001,0.0,0.0,79423,50696,27380,0.0,0.0,0.5,1.0,6.0,3.0
12,96101,49600,28802,0.183213,0.0790223,79110,50264,28180,0.00460119,0.0,0.5,1.0,6.0,3.0
13,102036,47158,29884,0.270057,0.160303,79629,50373,28141,0.00861495,0.00321595,0.5,1.0,6.0,3.0
14,98480,43043,33579,0.299645,0.225007,79578,50617,27647,0.00930534,0.00810214,0.5,1.0,6.0,3.0
15,96370,38884,37411,0.332936,0.279584,78980,50153,27861,0.0113573,0.0132623,0.5,1.0,6.0,3.0
16,95556,34744,40767,0.364441,0.320823,78481,49742,29171,0.0133472,0.0182373,0.5,1.0,6.0,3.0
17,94983,30515,42795,0.395497,0.349667,79478,49863,27964,0.0161177,0.0215456,0.5,1.0,6.0,3.0
18,93989,26982,43227,0.42322,0.364275,78558,48960,28587,0.0182731,0.0268479,0.5,1.0,6.0,3.0
19,92703,24167,42843,0.444711,0.378487,78360,48507,30510,0.0201123,0.0306293,0.5,1.0,6.0,3.0
20,90500,21583,42405,0.465906,0.382608,79838,49132,30252,0.0215687,0.0331879,0.5,1.0,6.0,3.0
21,88222,19693,40742,0.480549,0.393267,80751,49460,29337,0.0226623,0.0376487,0.5,1.0,6.0,3.0
22,84995,17643,39390,0.496735,0.397563,79990,49011,29576,0.0244281,0.0407932,0.5,1.0,6.0,3.0
23,82050,16054,37023,0.511676,0.400643,79381,48791,29518,0.0258626,0.0392472,0.5,1.0,6.0,3.0
24,78606,14507,35720,0.525329,0.406677,79287,48657,31138,0.0267888,0.0444955,0.5,1.0,6.0,3.0
25,75870,13158,33436,0.540477,0.406927,80538,49201,29320,0.0273722,0.0462995,0.5,1.0,6.0,3.0
26,72757,12076,31034,0.55427,0.412306,79744,48575,30414,0.0289614,0.0485632,0.5,1.0,6.0,3.0
