sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77110,48331,28569,0.0,0.0,78635,49316,28634,0.0,0.0,0.5,1.0,6.0,3.0
2,76752,47912,31548,0.0,0.0,79356,49984,29716,0.0,0.0,0.5,1.0,6.0,3.0
3,79633,49477,31510,0.0,0.0,80963,51127,27729,0.0,0.0,0.5,1.0,6.0,3.0
4,81569,50751,27397,0.0,0.0,79996,50783,26031,0.0,0.0,0.5,1.0,6.0,3.0
5,78658,49681,28091,0.0,0.0,77459,49850,28883,0.0,0.0,0.5,1.0,6.0,3.0
6,77204,49239,29831,0.0,0.0,78593,50465,27964,0.0,0.0,0.5,1.0,6.0,3.0
7,77828,49473,29121,0.0,0.0,78744,50324,28005,0.0,0.0,0.5,1.0,6.0,3.0
8,78192,49474,28827,0.0,0.0,78707,50420,28906,0.0,0.0,0.5,1.0,6.0,3.0
9,77784,49184,29154,0.0,0.0,79853,50866,27723,0.0,0.0,0.5,1.0,6.0,3.0
10,77803,49162,29731,0.0,0.0,79615,50866,27286,0.0,0.0,0.5,1.0,6.0,3.0
11,78814,49800,29276,0.0,0.0,78999,50943,27431,0.0,0.0,0.5,1.0,6.0,3.0
12,96469,49813,28516,0.182794,0.0812351,78657,50364,28068,0.00465311,0.0,0.5,1.0,6.0,3.0
13,101960,47021,29494,0.269459,0.162457,79386,50563,28583,0.0090948,0.00402337,0.5,1.0,6.0,3.0
14,97564,42870,34255,0.300562,0.230054,80045,50831,28033,0.00976326,0.00841865,0.5,1.0,6.0,3.0
15,96367,38860,38085,0.334648,0.278141,79826,50433,26035,0.0115,0.01425,0.5,1.0,6.0,3.0
16,96448,34792,40742,0.364772,0.323634,77185,48998,28632,0.0137851,0.0193839,0.5,1.0,6.0,3.0
17,95200,30596,43026,0.396444,0.349254,77535,48777,29410,0.0157864,0.0233424,0.5,1.0,6.0,3.0
18,94528,27033,43195,0.423726,0.364799,78859,48982,29775,0.0188057,0.0272376,0.5,1.0,6.0,3.0
19,92638,24078,43043,0.444618,0.37509,79940,49024,30117,0.0205029,0.0315769,0.5,1.0,6.0,3.0
20,90613,21672,42295,0.463929,0.384738,80260,49174,29867,0.0221094,0.0341849,0.5,1.0,6.0,3.0
21,88092,19588,40965,0.479958,0.395106,80421,49257,29781,0.0233521,0.0387999,0.5,1.0,6.0,3.0
22,84681,17458,39255,0.497077,0.395376,80417,49400,30364,0.0249574,0.0426657,0.5,1.0,6.0,3.0
23,81767,15886,37217,0.511337,0.401967,80564,49120,29063,0.0266931,0.0424939,0.5,1.0,6.0,3.0
24,78942,14487,35661,0.526348,0.407013,79673,48648,30780,0.027274,0.0454191,0.5,1.0,6.0,3.0
25,75796,13336,33483,0.539751,0.409611,80005,48789,29707,0.027867,0.0483388,0.5,1.0,6.0,3.0
26,72756,12195,32294,0.554724,0.411981,79277,48509,29581,0.0287599,0.0502349,0.5,1.0,6.0,3.0
27,70013,11100,30269,0.566409,0.418316,79109,47926,31938,0.0303632,0.0505824,0.5,1.0,6.0,3.0
28,67272,9929,28196,0.581676,0.420379,80705,48688,31637,0.030469,0.0533552,0.5,1.0,6.0,3.0
29,64465,9011,26462,0.596704,0.420112,81487,49165,30583,0.0308331,0.0519079,0.5,1.0,6.0,3.0
