sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78453,49143,28839,0.0,0.0,78386,49450,28436,0.0,0.0,0.5,1.0,6.0,3.0
2,78550,49417,30868,0.0,0.0,78303,49182,29997,0.0,0.0,0.5,1.0,6.0,3.0
3,80816,50705,27233,0.0,0.0,79750,50150,29004,0.0,0.0,0.5,1.0,6.0,3.0
4,78574,49981,27796,0.0,0.0,79764,50256,27886,0.0,0.0,0.5,1.0,6.0,3.0
5,77784,49557,29231,0.0,0.0,78791,49882,28120,0.0,0.0,0.5,1.0,6.0,3.0
6,78376,50038,29736,0.0,0.0,78027,49547,28953,0.0,0.0,0.5,1.0,6.0,3.0
7,79799,50724,27780,0.0,0.0,78380,49699,29369,0.0,0.0,0.5,1.0,6.0,3.0
8,78757,50173,28282,0.0,0.0,79145,50105,27954,0.0,0.0,0.5,1.0,6.0,3.0
9,78341,49998,28572,0.0,0.0,78464,49767,29012,0.0,0.0,0.5,1.0,6.0,3.0
10,78426,50203,27994,0.0,0.0,78904,50220,28328,0.0,0.0,0.5,1.0,6.0,3.0
11,78161,49909,28624,0.0,0.0,78636,50114,28203,0.0,0.0,0.5,1.0,6.0,3.0
12,96108,49558,28579,0.187216,0.0782218,78157,49905,28989,0.0,0.0,0.5,1.0,6.0,3.0
13,102999,47205,29155,0.273037,0.159269,78816,50313,28734,0.0,0.0,0.5,1.0,6.0,3.0
14,99292,43464,33276,0.301767,0.225808,78854,49928,27730,0.0,0.0,0.5,1.0,6.0,3.0
15,97946,39721,37761,0.335047,0.277456,77931,49504,28966,0.0,0.0,0.5,1.0,6.0,3.0
16,97497,35723,40085,0.365032,0.320481,78423,49892,28965,0.0,0.0,0.5,1.0,6.0,3.0
17,97021,31646,42126,0.394729,0.346461,78982,50283,29051,0.0,0.0,0.5,1.0,6.0,3.0
18,96010,27911,43658,0.422341,0.363439,79584,50589,26856,0.0,0.0,0.5,1.0,6.0,3.0
19,94656,24977,43263,0.444383,0.376661,77450,49497,28128,0.0,0.0,0.5,1.0,6.0,3.0
20,92746,22453,42767,0.463184,0.385788,77188,49355,30660,0.0,0.0,0.5,1.0,6.0,3.0
21,90376,20349,41312,0.479773,0.390165,79942,50812,28395,0.0,0.0,0.5,1.0,6.0,3.0
22,87564,18519,39982,0.494227,0.397641,79401,50603,28283,0.0,0.0,0.5,1.0,6.0,3.0
23,84934,16755,37979,0.509972,0.400182,78810,50345,26426,0.0,0.0,0.5,1.0,6.0,3.0
24,81813,15363,36176,0.52257,0.406665,76594,49107,28626,0.0,0.0,0.5,1.0,6.0,3.0
25,78420,14161,34383,0.536279,0.410872,77119,49168,30523,0.0,0.0,0.5,1.0,6.0,3.0
26,75237,12783,33833,0.551889,0.414684,79287,50237,29260,0.0,0.0,0.5,1.0,6.0,3.0
27,73190,11768,30889,0.564059,0.417463,79814,50303,28293,0.0,0.0,0.5,1.0,6.0,3.0
28,70231,10563,29602,0.579787,0.420816,79561,50459,28111,0.0,0.0,0.5,1.0,6.0,3.0
29,67212,9539,27230,0.593451,0.427249,78535,50217,28205,0.0,0.0,0.5,1.0,6.0,3.0
30,64262,8500,25655,0.609505,0.428591,78193,49953,27734,0.0,0.0,0.5,1.0,6.0,3.0
31,61723,7644,23146,0.624597,0.427979,77519,49566,30044,0.0,0.0,0.5,1.0,6.0,3.0
32,58770,6893,21376,0.640029,0.433664,79071,50037,28181,0.0,0.0,0.5,1.0,6.0,3.0
33,56022,6117,19785,0.659161,0.435052,78463,49603,28898,0.0,0.0,0.5,1.0,6.0,3.0
34,53448,5481,18202,0.676218,0.438386,78923,50003,28895,0.0,0.0,0.5,1.0,6.0,3.0
35,51229,4889,16278,0.692811,0.441424,79150,50095,28526,0.0,0.0,0.5,1.0,6.0,3.0
36,48972,4335,14664,0.710671,0.450525,79083,50182,29674,0.0,0.0,0.5,1.0,6.0,3.0
37,46375,3690,13401,0.732582,0.455302,80026,50766,27859,0.0,0.0,0.5,1.0,6.0,3.0
38,44357,3067,11430,0.755461,0.457612,78834,50233,27324,0.0,0.0,0.5,1.0,6.0,3.0
39,42045,2543,9501,0.779296,0.457847,77191,49506,28462,0.0,0.0,0.5,1.0,6.0,3.0
40,39509,2070,7876,0.802045,0.458418,77375,49594,29918,0.0,0.0,0.5,1.0,6.0,3.0
41,37369,1704,6731,0.82456,0.466647,79449,50610,29233,0.0,0.0,0.5,1.0,6.0,3.0
42,35944,1357,5639,0.849113,0.470651,80195,50966,27538,0.0,0.0,0.5,1.0,6.0,3.0

