sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75441,47193,28735,0.0,0.0,81272,51332,28352,0.0,0.0,0.5,1.0,6.0,3.0
2,73673,45730,34403,0.0,0.0,82530,52565,26346,0.0,0.0,0.5,1.0,6.0,3.0
3,78736,47966,33400,0.0,0.0,81301,52504,23719,0.0,0.0,0.5,1.0,6.0,3.0
4,81641,49806,30070,0.0,0.0,77632,51020,25901,0.0,0.0,0.5,1.0,6.0,3.0
5,79935,49444,28688,0.0,0.0,77149,50727,28049,0.0,0.0,0.5,1.0,6.0,3.0
6,76871,48387,29628,0.0,0.0,79340,51542,28535,0.0,0.0,0.5,1.0,6.0,3.0
7,76114,47882,31055,0.0,0.0,81589,52707,25080,0.0,0.0,0.5,1.0,6.0,3.0
8,77167,48131,31895,0.0,0.0,79576,51762,25356,0.0,0.0,0.5,1.0,6.0,3.0
9,78610,48632,30310,0.0,0.0,77993,50833,26208,0.0,0.0,0.5,1.0,6.0,3.0
10,78151,48423,29934,0.0,0.0,78104,50976,28277,0.0,0.0,0.5,1.0,6.0,3.0
11,77195,48137,30732,0.0,0.0,80112,51864,26076,0.0,0.0,0.5,1.0,6.0,3.0
12,94487,48477,31625,0.179443,0.0834308,80480,51578,25295,0.0132952,0.0,0.5,1.0,6.0,3.0
13,100924,46325,29506,0.259259,0.166593,80248,51006,26881,0.0267795,0.00974666,0.5,1.0,6.0,3.0
14,95238,41143,34989,0.295245,0.2272,80561,51092,27586,0.0293442,0.0255746,0.5,1.0,6.0,3.0
15,93314,37024,39014,0.33099,0.279771,80993,50624,26824,0.0337313,0.0407098,0.5,1.0,6.0,3.0
16,92520,33100,41862,0.362695,0.319777,79698,49097,28142,0.0395179,0.054456,0.5,1.0,6.0,3.0
17,92321,29313,42902,0.39139,0.352058,79366,47988,30669,0.0469597,0.0665167,0.5,1.0,6.0,3.0
18,90525,25413,43459,0.422303,0.368635,81068,47992,30816,0.0535353,0.0771515,0.5,1.0,6.0,3.0
19,88616,22266,42900,0.447442,0.375979,81793,47781,31165,0.0579451,0.0856249,0.5,1.0,6.0,3.0
20,86626,20065,40889,0.465247,0.385152,82312,47666,32735,0.0630588,0.0927906,0.5,1.0,6.0,3.0
21,83303,17876,39699,0.484172,0.390589,83359,47694,30589,0.0664175,0.0975187,0.5,1.0,6.0,3.0
22,80080,16234,37985,0.49832,0.398789,82103,46967,32583,0.0687368,0.103904,0.5,1.0,6.0,3.0
23,76838,14484,35601,0.515162,0.400129,82664,46831,31788,0.0713854,0.107666,0.5,1.0,6.0,3.0
24,73343,13119,33682,0.530835,0.410442,81852,46216,32315,0.0742071,0.112703,0.5,1.0,6.0,3.0
25,70149,11707,31434,0.548532,0.412833,81603,45844,33401,0.0764862,0.118499,0.5,1.0,6.0,3.0
26,66866,10543,29439,0.564599,0.419681,81953,45718,33967,0.0791551,0.117261,0.5,1.0,6.0,3.0
27,63646,9343,27207,0.58321,0.423641,82963,45953,34238,0.0802225,0.119575,0.5,1.0,6.0,3.0
28,60476,8250,25064,0.602098,0.426009,83461,45928,33429,0.0804687,0.123157,0.5,1.0,6.0,3.0
29,57475,7264,22643,0.618817,0.428963,82740,45622,33483,0.081877,0.125347,0.5,1.0,6.0,3.0
30,54184,6306,20790,0.639561,0.432924,82009,45250,34260,0.0836555,0.127773,0.5,1.0,6.0,3.0
31,51515,5542,18038,0.658701,0.435081,82198,45096,34862,0.0827271,0.125782,0.5,1.0,6.0,3.0
32,48582,4743,16563,0.682784,0.441617,82900,45431,33713,0.0827141,0.127354,0.5,1.0,6.0,3.0
33,46161,4104,14375,0.702931,0.449357,82238,45109,34070,0.0833374,0.129601,0.5,1.0,6.0,3.0
34,43532,3411,12916,0.728257,0.451765,81737,44756,35013,0.0845027,0.13018,0.5,1.0,6.0,3.0
35,41206,2857,10761,0.749466,0.455394,82243,44928,35484,0.0848644,0.124563,0.5,1.0,6.0,3.0
36,38712,2326,8951,0.778802,0.461792,83431,45688,34389,0.0834642,0.126581,0.5,1.0,6.0,3.0
37,36333,1846,7503,0.805108,0.464281,83013,45581,32391,0.0823546,0.127721,0.5,1.0,6.0,3.0
38,34481,1409,6046,0.833894,0.467251,80788,44645,34696,0.0817448,0.123948,0.5,1.0,6.0,3.0
39,32635,1041,4632,0.859307,0.467617,81269,44829,34976,0.0811687,0.12014,0.5,1.0,6.0,3.0
40,31169,777,3437,0.883795,0.475851,82289,45301,33545,0.0792573,0.121777,0.5,1.0,6.0,3.0
41,29671,569,2770,0.908328,0.481408,81404,44808,34370,0.0781043,0.119072,0.5,1.0,6.0,3.0
42,28262,395,1830,0.929587,0.484973,81774,45197,34801,0.0771578,0.120499,0.5,1.0,6.0,3.0
43,27651,267,1442,0.947922,0.478155,82348,45577,33482,0.0768568,0.118556,0.5,1.0,6.0,3.0
44,26849,185,910,0.960017,0.488462,81940,45412,34303,0.0770259,0.115865,0.5,1.0,6.0,3.0
45,26280,107,641,0.971823,0.48752,81877,45418,34169,0.075589,0.112266,0.5,1.0,6.0,3.0
46,25782,66,359,0.980626,0.48468,82060,45702,33949,0.0735377,0.118177,0.5,1.0,6.0,3.0
47,25328,44,192,0.987721,0.5,81725,45477,34277,0.0744693,0.115938,0.5,1.0,6.0,3.0
48,25364,29,115,0.992746,0.5,81916,45777,34085,0.0735876,0.111794,0.5,1.0,6.0,3.0
49,25093,16,72,0.995855,0.5,82530,46199,32563,0.0730643,0.111845,0.5,1.0,6.0,3.0
50,25114,8,57,0.997691,0.5,81246,45724,33612,0.0729205,0.111314,0.5,1.0,6.0,3.0
51,25054,4,28,0.998663,0.5,81261,45603,33752,0.0732086,0.109001,0.5,1.0,6.0,3.0
52,24982,2,27,0.999159,0.5,81203,45609,34124,0.0716907,0.112179,0.5,1.0,6.0,3.0
53,24785,0,13,0.999455,0.5,81660,45779,32895,0.0722508,0.107007,0.5,1.0,6.0,3.0
54,7917,0,0,0.999116,NAN,79966,45396,33962,0.058725,0.107002,0.5,1.0,6.0,3.0
55,4,0,0,0.5,NAN,79519,45925,33915,0.045989,0.101622,0.5,1.0,6.0,3.0
56,1,0,0,0.5,NAN,80172,46378,33293,0.044286,0.0971526,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80228,46418,32828,0.0420988,0.0915682,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80240,46946,33060,0.039332,0.0845281,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,80247,47602,31936,0.0356711,0.0789548,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79710,47543,31319,0.0334462,0.072895,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79064,47351,31589,0.0308231,0.0681408,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,78726,47266,31890,0.0285611,0.0644873,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79521,47898,31158,0.0263578,0.0595192,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79550,48291,30825,0.0242426,0.0565288,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79073,47991,30869,0.0229788,0.0525446,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,79191,48211,30766,0.0215365,0.0486901,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79314,48316,30864,0.0198704,0.0450039,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79307,48447,30889,0.0184095,0.0416006,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79798,48748,30413,0.0170054,0.0406241,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79558,48744,29539,0.0156992,0.0363587,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,78668,48491,29859,0.0147137,0.0338424,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,78649,48641,30580,0.0136874,0.0331753,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,79249,48849,30601,0.0130096,0.0310938,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,79942,49165,29972,0.0122214,0.0280929,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,79852,49124,29902,0.0113335,0.0262691,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79606,49438,29203,0.0103259,0.0247749,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78806,49166,29663,0.00952339,0.0217105,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,79017,49508,29944,0.00854247,0.0204548,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,79480,49670,29073,0.00798314,0.0195198,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,79048,49589,29505,0.00755237,0.0169124,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,79111,49751,29747,0.00687009,0.0165899,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,79433,49941,29241,0.00626314,0.0152013,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,79295,49853,28448,0.00584526,0.0139553,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,78510,49398,28119,0.00546427,0.0140297,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,77567,49021,30606,0.00527931,0.0121381,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,79368,49812,29477,0.00488232,0.0122808,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,79528,49886,28846,0.00463359,0.0111454,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,79180,49750,28044,0.00416772,0.0101983,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,77908,49284,29113,0.00398547,0.0102532,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,78112,49347,30237,0.00382144,0.00907828,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79637,50186,29126,0.00364152,0.00908123,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,79618,49989,28375,0.00358587,0.00787665,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,78726,49699,29411,0.00309936,0.00807521,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,79185,50245,28508,0.00299931,0.00798022,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,78552,49917,27178,0.00292163,0.00739569,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,76771,49162,29669,0.00274192,0.0067579,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,78069,49701,28681,0.00243374,0.00650256,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,78214,49513,28820,0.00233973,0.00602012,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,78649,49610,28926,0.00221236,0.00516836,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,78749,49824,29653,0.00203177,0.00568239,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,79545,50188,27643,0.00200515,0.00479326,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,78391,49836,28821,0.00186246,0.00477083,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,78342,49842,29395,0.00176789,0.0036911,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,79119,50297,27867,0.00164309,0.00477267,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,78216,49693,28602,0.00161092,0.00365359,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,78169,49652,28543,0.00143919,0.003013,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,78185,49733,29159,0.00127262,0.00341233,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,78812,49876,28600,0.00121809,0.00281469,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,78692,49934,29061,0.0011437,0.00256357,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,78972,50074,28527,0.00103201,0.00294458,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,78752,50093,28384,0.000965055,0.00229002,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,78508,49876,28272,0.000904366,0.00210456,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,78018,49539,30112,0.000916455,0.00195935,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,79527,50184,28616,0.000760748,0.00200937,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,79413,50182,28223,0.00076184,0.00184247,0.5,1.0,6.0,3.0
116,0,0,0,NAN,NAN,78769,49963,28077,0.000691897,0.00249314,0.5,1.0,6.0,3.0
117,0,0,0,NAN,NAN,77994,49689,29064,0.000711593,0.00182356,0.5,1.0,6.0,3.0
118,0,0,0,NAN,NAN,78628,49949,29328,0.000718574,0.00143208,0.5,1.0,6.0,3.0
119,0,0,0,NAN,NAN,79473,50371,28421,0.000666893,0.00165371,0.5,1.0,6.0,3.0
120,0,0,0,NAN,NAN,78826,49955,28160,0.000551848,0.00161577,0.5,1.0,6.0,3.0
121,0,0,0,NAN,NAN,78188,49601,30288,0.000517982,0.00151875,0.5,1.0,6.0,3.0
122,0,0,0,NAN,NAN,79773,50347,28823,0.000532762,0.00150921,0.5,1.0,6.0,3.0
123,0,0,0,NAN,NAN,79725,50286,28022,0.000589526,0.000892156,0.5,1.0,6.0,3.0
124,0,0,0,NAN,NAN,78641,49849,27733,0.000483209,0.00122598,0.5,1.0,6.0,3.0
125,0,0,0,NAN,NAN,77728,49548,29900,0.000379529,0.00108696,0.5,1.0,6.0,3.0
126,0,0,0,NAN,NAN,79320,50508,28663,0.000441251,0.00116875,0.5,1.0,6.0,3.0
127,0,0,0,NAN,NAN,79326,50421,26765,0.000516854,0.00121427,0.5,1.0,6.0,3.0
128,0,0,0,NAN,NAN,77079,49171,27376,0.00047354,0.000730567,0.5,1.0,6.0,3.0
129,0,0,0,NAN,NAN,76105,48720,31203,0.000348203,0.00100952,0.5,1.0,6.0,3.0
130,0,0,0,NAN,NAN,79655,50308,30264,0.000288745,0.00137127,0.5,1.0,6.0,3.0
131,0,0,0,NAN,NAN,81313,51279,26729,0.000289007,0.000823076,0.5,1.0,6.0,3.0
132,0,0,0,NAN,NAN,78733,50101,27928,0.000304828,0.000948869,0.5,1.0,6.0,3.0
133,0,0,0,NAN,NAN,77827,49951,29299,0.000379046,0.000802075,0.5,1.0,6.0,3.0
134,0,0,0,NAN,NAN,78719,50382,28563,0.000349344,0.000630186,0.5,1.0,6.0,3.0
135,0,0,0,NAN,NAN,78924,50199,27557,0.000285084,0.000743913,0.5,1.0,6.0,3.0
136,0,0,0,NAN,NAN,77490,49226,28385,0.000232288,0.000880747,0.5,1.0,6.0,3.0
137,0,0,0,NAN,NAN,77295,49114,29925,0.000297561,0.000584795,0.5,1.0,6.0,3.0
138,0,0,0,NAN,NAN,79095,50139,29744,0.000297111,0.000588354,0.5,1.0,6.0,3.0
139,0,0,0,NAN,NAN,80056,50661,27327,0.000212351,0.000494017,0.5,1.0,6.0,3.0
140,0,0,0,NAN,NAN,78096,49715,27758,0.000160059,0.000450321,0.5,1.0,6.0,3.0
