sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
151,0,0,0,NAN,NAN,78313,49895,28852,8.30003e-05,0.000103979,0.5,1.0,6.0,3.0
152,0,0,0,NAN,NAN,78630,49835,28120,4.45123e-05,0.000142248,0.5,1.0,6.0,3.0
153,0,0,0,NAN,NAN,78134,49823,29301,3.19963e-05,0.000153578,0.5,1.0,6.0,3.0
154,0,0,0,NAN,NAN,78957,50194,27834,5.06605e-05,7.18546e-05,0.5,1.0,6.0,3.0
155,0,0,0,NAN,NAN,78065,49897,28344,3.84295e-05,1.76404e-05,0.5,1.0,6.0,3.0
156,0,0,0,NAN,NAN,78086,49859,28982,2.56128e-05,1.72521e-05,0.5,1.0,6.0,3.0
157,0,0,0,NAN,NAN,78496,50103,28537,1.27395e-05,0.000105127,0.5,1.0,6.0,3.0
158,0,0,0,NAN,NAN,78796,49986,27857,1.90365e-05,0.0,0.5,1.0,6.0,3.0
159,0,0,0,NAN,NAN,77892,49456,29857,1.28383e-05,3.3493e-05,0.5,1.0,6.0,3.0
160,0,0,0,NAN,NAN,79475,50370,28094,6.29129e-06,5.33922e-05,0.5,1.0,6.0,3.0
161,0,0,0,NAN,NAN,79079,50063,28674,6.32279e-06,0.0,0.5,1.0,6.0,3.0
162,0,0,0,NAN,NAN,78685,49952,29194,6.35445e-06,3.42536e-05,0.5,1.0,6.0,3.0
163,0,0,0,NAN,NAN,79016,50369,28222,0.0,0.0,0.5,1.0,6.0,3.0

