sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76180,47920,28508,0.0,0.0,80400,50950,28714,0.0,0.0,0.5,1.0,6.0,3.0
2,75156,47104,32391,0.0,0.0,81385,51645,26163,0.0,0.0,0.5,1.0,6.0,3.0
3,78506,48855,32148,0.0,0.0,79730,51420,26484,0.0,0.0,0.5,1.0,6.0,3.0
4,80675,50117,28274,0.0,0.0,78491,50912,25680,0.0,0.0,0.5,1.0,6.0,3.0
5,78349,48990,28043,0.0,0.0,76868,49916,28603,0.0,0.0,0.5,1.0,6.0,3.0
6,76436,48114,30856,0.0,0.0,78809,50614,29679,0.0,0.0,0.5,1.0,6.0,3.0
7,77858,48922,30935,0.0,0.0,81454,51819,26474,0.0,0.0,0.5,1.0,6.0,3.0
8,78910,49352,29269,0.0,0.0,80099,51300,25382,0.0,0.0,0.5,1.0,6.0,3.0
9,78028,48783,29406,0.0,0.0,77782,50456,27395,0.0,0.0,0.5,1.0,6.0,3.0
10,77471,48704,29936,0.0,0.0,78163,50802,27412,0.0,0.0,0.5,1.0,6.0,3.0
11,77549,48904,30434,0.0,0.0,78992,51184,27110,0.0,0.0,0.5,1.0,6.0,3.0
12,95436,49127,29497,0.180582,0.0844662,79792,51009,26951,0.00897333,0.0,0.5,1.0,6.0,3.0
13,100847,46337,30485,0.266369,0.167115,80050,50776,27122,0.0181137,0.00584396,0.5,1.0,6.0,3.0
14,96852,42094,34542,0.298264,0.231255,80118,50742,27823,0.0200017,0.0181684,0.5,1.0,6.0,3.0
15,95298,38009,37832,0.332273,0.278349,80017,50336,27779,0.0239887,0.0271608,0.5,1.0,6.0,3.0
16,94248,33939,40968,0.363573,0.317357,79741,49634,28594,0.028254,0.0387319,0.5,1.0,6.0,3.0
17,93738,30014,42699,0.392642,0.348837,79770,49191,29613,0.0319481,0.0491845,0.5,1.0,6.0,3.0
18,92255,26228,43293,0.421977,0.363742,80214,48909,30125,0.0369013,0.0556183,0.5,1.0,6.0,3.0
19,90812,23418,42948,0.443994,0.373603,80653,48438,29959,0.0410214,0.0597316,0.5,1.0,6.0,3.0
20,88737,20944,41736,0.463488,0.381685,80534,47940,31011,0.044267,0.0690723,0.5,1.0,6.0,3.0
21,85917,19036,40113,0.478409,0.391644,81139,48042,31019,0.0466052,0.0721816,0.5,1.0,6.0,3.0
22,82619,17271,38653,0.49577,0.39733,81182,47821,31141,0.0482311,0.076555,0.5,1.0,6.0,3.0
23,79887,15685,36698,0.510108,0.403155,81132,47559,31640,0.0505411,0.0781764,0.5,1.0,6.0,3.0
24,76419,14002,35357,0.527022,0.403272,81521,47614,31701,0.0523914,0.0844926,0.5,1.0,6.0,3.0
25,73847,12820,32613,0.540625,0.409361,81611,47510,31788,0.0543983,0.0859129,0.5,1.0,6.0,3.0
26,70594,11586,30912,0.557335,0.414807,81451,46977,31977,0.0545788,0.0867655,0.5,1.0,6.0,3.0
