sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75191,46990,28732,0.0,0.0,81268,51576,28440,0.0,0.0,0.5,1.0,6.0,3.0
2,73942,45856,33875,0.0,0.0,82666,52682,24972,0.0,0.0,0.5,1.0,6.0,3.0
3,78318,47998,33429,0.0,0.0,79802,51428,25155,0.0,0.0,0.5,1.0,6.0,3.0
4,81574,49740,30491,0.0,0.0,77961,50912,27821,0.0,0.0,0.5,1.0,6.0,3.0
5,80334,49551,27498,0.0,0.0,79469,51558,27775,0.0,0.0,0.5,1.0,6.0,3.0
6,76198,47850,30703,0.0,0.0,80793,52098,26108,0.0,0.0,0.5,1.0,6.0,3.0
7,76534,47944,31386,0.0,0.0,79724,51770,25315,0.0,0.0,0.5,1.0,6.0,3.0
8,78017,48610,31118,0.0,0.0,78333,51316,27036,0.0,0.0,0.5,1.0,6.0,3.0
9,78511,48662,29940,0.0,0.0,79272,51857,26876,0.0,0.0,0.5,1.0,6.0,3.0
10,77610,48273,29736,0.0,0.0,79710,51992,26616,0.0,0.0,0.5,1.0,6.0,3.0
11,76974,47981,30989,0.0,0.0,79726,51808,25695,0.0,0.0,0.5,1.0,6.0,3.0
12,94776,48424,32252,0.179159,0.0843204,79780,51356,26127,0.0131361,0.0,0.5,1.0,6.0,3.0
13,101388,46423,29685,0.258857,0.167391,80606,51166,27717,0.0263628,0.00889346,0.5,1.0,6.0,3.0
14,95657,41455,34687,0.294511,0.231009,81776,51550,26816,0.0292568,0.0263835,0.5,1.0,6.0,3.0
15,93427,37093,39107,0.330044,0.28142,80854,50495,27329,0.0342098,0.0393355,0.5,1.0,6.0,3.0
16,93174,33127,41977,0.361603,0.320187,79933,49374,28502,0.040315,0.0524349,0.5,1.0,6.0,3.0
17,92987,29237,42644,0.393646,0.347646,79982,48490,30357,0.0463542,0.0664921,0.5,1.0,6.0,3.0
18,90888,25431,43330,0.42186,0.363732,81344,48436,30590,0.0525054,0.0751389,0.5,1.0,6.0,3.0
19,89149,22587,42761,0.446029,0.376757,82180,48093,30038,0.0581954,0.0844597,0.5,1.0,6.0,3.0
20,86820,20356,41326,0.465037,0.386585,81406,47308,30949,0.0636624,0.088872,0.5,1.0,6.0,3.0
21,83844,18071,39822,0.484286,0.392509,81251,47178,33128,0.0658577,0.101093,0.5,1.0,6.0,3.0
22,80300,16084,37775,0.501401,0.398716,82822,47288,31399,0.0690336,0.107217,0.5,1.0,6.0,3.0
23,76766,14515,35365,0.515072,0.404934,82094,46580,31136,0.0728677,0.110146,0.5,1.0,6.0,3.0
24,73313,12896,33953,0.53247,0.408182,80861,45757,33544,0.0768541,0.113582,0.5,1.0,6.0,3.0
25,70190,11638,31195,0.550214,0.414393,81480,45655,33383,0.0772275,0.119058,0.5,1.0,6.0,3.0
26,66723,10353,29304,0.567893,0.417912,82173,45641,34777,0.0789371,0.122178,0.5,1.0,6.0,3.0
27,63605,9201,27030,0.584781,0.41933,83320,45813,33327,0.0802448,0.121583,0.5,1.0,6.0,3.0
28,60465,8260,24353,0.601464,0.424075,82671,45428,33845,0.0811409,0.123194,0.5,1.0,6.0,3.0
29,57061,7281,23020,0.620818,0.427845,82665,45377,33901,0.0820238,0.126928,0.5,1.0,6.0,3.0
30,54348,6507,20543,0.636647,0.432678,82354,45195,34539,0.0830804,0.126972,0.5,1.0,6.0,3.0
31,51905,5710,19188,0.658675,0.435194,82615,45407,34248,0.0827695,0.129263,0.5,1.0,6.0,3.0
32,49369,4995,16519,0.674269,0.442612,82560,45137,34534,0.083945,0.127469,0.5,1.0,6.0,3.0
33,46372,4167,15198,0.699193,0.447427,82646,45298,34457,0.0830288,0.127724,0.5,1.0,6.0,3.0
34,44357,3457,12382,0.723865,0.449443,82574,45229,34309,0.0823807,0.125113,0.5,1.0,6.0,3.0
35,41384,2778,10943,0.751281,0.455268,82355,45125,34128,0.0818772,0.124209,0.5,1.0,6.0,3.0
36,38836,2242,8989,0.777951,0.457059,82147,45034,34505,0.0812568,0.125475,0.5,1.0,6.0,3.0
37,36364,1769,7114,0.804051,0.459024,82080,45120,34679,0.0798124,0.122293,0.5,1.0,6.0,3.0
38,34199,1412,5703,0.832978,0.471857,82199,45336,34263,0.0789,0.123836,0.5,1.0,6.0,3.0
39,32470,1051,4765,0.861318,0.462749,82072,45323,34094,0.0784372,0.119992,0.5,1.0,6.0,3.0
40,30970,855,3707,0.883242,0.465336,81961,45457,33974,0.0776528,0.118532,0.5,1.0,6.0,3.0
41,29658,647,2761,0.904596,0.471387,81885,45533,33826,0.0769005,0.120469,0.5,1.0,6.0,3.0
42,28607,490,2320,0.923131,0.480388,81273,45172,33839,0.0757263,0.120113,0.5,1.0,6.0,3.0
43,27789,363,1718,0.938141,0.488068,81510,45240,34397,0.0760275,0.1161,0.5,1.0,6.0,3.0
44,27149,246,1209,0.954013,0.490488,81824,45475,33996,0.0758029,0.113852,0.5,1.0,6.0,3.0
45,26595,152,881,0.966309,0.492054,81910,45680,33504,0.075644,0.115509,0.5,1.0,6.0,3.0
46,25967,85,453,0.975469,0.498896,81648,45686,34023,0.0735719,0.114805,0.5,1.0,6.0,3.0
47,25528,46,289,0.984958,0.5,81672,45522,34181,0.0739237,0.115327,0.5,1.0,6.0,3.0
48,25319,23,163,0.991054,0.5,82171,45892,33516,0.0743328,0.110246,0.5,1.0,6.0,3.0
49,25030,10,84,0.994906,0.5,81948,45816,33664,0.0726192,0.111529,0.5,1.0,6.0,3.0
50,25048,3,57,0.996946,0.5,81786,45658,33704,0.0722495,0.111693,0.5,1.0,6.0,3.0
51,24945,0,16,0.998256,0.5,81683,45728,34001,0.0732711,0.108703,0.5,1.0,6.0,3.0
52,8015,0,0,0.997255,NAN,80943,46006,33412,0.0596037,0.108659,0.5,1.0,6.0,3.0
53,16,0,0,0.5,NAN,79490,45919,32948,0.0460435,0.106683,0.5,1.0,6.0,3.0
54,1,0,0,0.5,NAN,79094,45610,33635,0.0456925,0.0963877,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,79448,46125,33975,0.0425687,0.0893745,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80625,47143,33123,0.0390574,0.0866769,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,81122,47740,31659,0.036667,0.0798035,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,79939,47676,31343,0.033388,0.0721852,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79426,47723,30748,0.0305882,0.0708176,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,78355,47362,32402,0.0290026,0.0641781,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79731,47963,32064,0.0273419,0.060083,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,80297,48282,31478,0.0250819,0.0552608,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,80395,48597,30228,0.0228808,0.0521702,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79263,48290,30398,0.0210691,0.0475196,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,78824,48481,30362,0.019404,0.0452539,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,78759,48247,30669,0.0184677,0.0424696,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,78889,48326,31140,0.0169225,0.0414098,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79680,48807,30114,0.0162713,0.0357641,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79504,48809,30400,0.0147225,0.0335362,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79450,49018,30347,0.0134676,0.0320954,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,79736,49426,29322,0.0124912,0.0292784,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,78846,48918,29802,0.0119473,0.0269109,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,78815,49007,30126,0.0107467,0.0263228,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,79023,49142,29889,0.00987054,0.0249423,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,79279,49286,29816,0.00942242,0.0234941,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79378,49555,28734,0.00890045,0.020568,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78377,49092,29802,0.00825497,0.0189417,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,78722,49368,29081,0.00727243,0.0178639,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,78397,49123,29458,0.00668393,0.0167866,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,78509,49249,29155,0.00640054,0.0151261,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78774,49628,29090,0.00597913,0.0150739,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,78862,49520,29231,0.00580127,0.0141288,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,78848,49620,28939,0.00557402,0.0135976,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,78367,49508,29399,0.00544234,0.0126535,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,78816,49517,29377,0.00494823,0.0121013,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,79068,49778,29472,0.00463525,0.0104506,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,79408,50029,28925,0.00427539,0.00988764,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,79039,50032,27414,0.00368173,0.00921062,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,77286,49288,30048,0.00357115,0.0082701,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,78866,50180,29333,0.00329039,0.00804555,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79423,50191,28121,0.00313511,0.00741439,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,78601,49735,27348,0.00284348,0.00647214,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,77053,49163,30360,0.00264104,0.00698287,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,78755,49783,29329,0.00250143,0.00608613,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,79327,50058,29186,0.00226909,0.00603029,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,79528,50197,28111,0.00227593,0.00556722,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,78607,49909,28169,0.00208633,0.0048635,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,77867,49561,28021,0.00187499,0.00551372,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,77487,49263,29378,0.00193581,0.00411873,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,78425,49521,28956,0.00175327,0.00412695,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,78738,49678,29124,0.00159389,0.00365678,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,79031,49806,28029,0.00151839,0.00379964,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,77999,49403,29109,0.00151284,0.00319489,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,78764,49989,28507,0.00139658,0.00333251,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,78712,49994,28236,0.00129586,0.00311659,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,78263,49662,28505,0.0011883,0.00294685,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,78332,49683,30050,0.00105959,0.00271215,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,79679,50458,28570,0.0010103,0.00248512,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,79143,50249,27660,0.000909746,0.00256688,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,77894,49636,28107,0.000988523,0.00186786,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,77399,49468,29380,0.000813964,0.00197413,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,78323,49904,28571,0.00065115,0.00196003,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,78465,50044,28465,0.000790161,0.00212542,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,78469,49889,29267,0.000783749,0.00162299,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,78945,50086,28948,0.000747356,0.00146815,0.5,1.0,6.0,3.0
116,0,0,0,NAN,NAN,79228,50247,28121,0.000605846,0.00142242,0.5,1.0,6.0,3.0
117,0,0,0,NAN,NAN,78516,50028,28587,0.000433033,0.00171407,0.5,1.0,6.0,3.0
118,0,0,0,NAN,NAN,78412,49962,28240,0.000497373,0.00118626,0.5,1.0,6.0,3.0
119,0,0,0,NAN,NAN,77966,49669,29469,0.000455327,0.00140826,0.5,1.0,6.0,3.0
120,0,0,0,NAN,NAN,79091,50268,28833,0.000493103,0.000849721,0.5,1.0,6.0,3.0
121,0,0,0,NAN,NAN,79260,50290,27986,0.00042266,0.00117916,0.5,1.0,6.0,3.0
122,0,0,0,NAN,NAN,78633,49998,27758,0.000419671,0.00122487,0.5,1.0,6.0,3.0
123,0,0,0,NAN,NAN,77607,49693,28813,0.000425219,0.00112796,0.5,1.0,6.0,3.0
124,0,0,0,NAN,NAN,77954,49761,29083,0.000416913,0.00123784,0.5,1.0,6.0,3.0
125,0,0,0,NAN,NAN,78673,50097,29226,0.000438524,0.000804079,0.5,1.0,6.0,3.0
126,0,0,0,NAN,NAN,79332,50354,27822,0.000346644,0.000826684,0.5,1.0,6.0,3.0
127,0,0,0,NAN,NAN,78470,50100,29351,0.000305849,0.000834725,0.5,1.0,6.0,3.0
128,0,0,0,NAN,NAN,79074,50408,28881,0.000290867,0.000623247,0.5,1.0,6.0,3.0
129,0,0,0,NAN,NAN,79496,50719,26948,0.000283033,0.000686507,0.5,1.0,6.0,3.0
130,0,0,0,NAN,NAN,77667,49744,28636,0.000283261,0.000593658,0.5,1.0,6.0,3.0
131,0,0,0,NAN,NAN,77644,49750,28667,0.000238267,0.000645341,0.5,1.0,6.0,3.0
132,0,0,0,NAN,NAN,77765,49421,28697,0.000244326,0.000418162,0.5,1.0,6.0,3.0
133,0,0,0,NAN,NAN,78189,49391,30035,0.000185448,0.000432828,0.5,1.0,6.0,3.0
134,0,0,0,NAN,NAN,79932,50466,28907,0.000168894,0.000536202,0.5,1.0,6.0,3.0
135,0,0,0,NAN,NAN,79779,50600,28022,0.000181752,0.000392549,0.5,1.0,6.0,3.0
136,0,0,0,NAN,NAN,78978,50248,26525,0.000158272,0.000471254,0.5,1.0,6.0,3.0
137,0,0,0,NAN,NAN,76527,49141,28850,0.00014374,0.000363951,0.5,1.0,6.0,3.0
138,0,0,0,NAN,NAN,77376,49245,30110,0.000129239,0.000398539,0.5,1.0,6.0,3.0
139,0,0,0,NAN,NAN,79286,50042,29315,0.000126126,0.000204673,0.5,1.0,6.0,3.0
140,0,0,0,NAN,NAN,79820,50367,27992,7.51691e-05,0.000375107,0.5,1.0,6.0,3.0
141,0,0,0,NAN,NAN,79055,50287,28090,0.00010752,0.000355999,0.5,1.0,6.0,3.0
142,0,0,0,NAN,NAN,78283,50009,27663,0.000114967,0.00030727,0.5,1.0,6.0,3.0
143,0,0,0,NAN,NAN,77480,49571,28415,0.000135519,0.00033433,0.5,1.0,6.0,3.0
144,0,0,0,NAN,NAN,77614,49396,29991,0.000135285,0.000166717,0.5,1.0,6.0,3.0
145,0,0,0,NAN,NAN,79147,50034,29337,7.58083e-05,0.000170433,0.5,1.0,6.0,3.0
146,0,0,0,NAN,NAN,80014,50336,28379,4.37423e-05,0.000317136,0.5,1.0,6.0,3.0
147,0,0,0,NAN,NAN,79337,50185,28065,6.30223e-05,0.000195974,0.5,1.0,6.0,3.0
148,0,0,0,NAN,NAN,78187,49698,29157,7.03442e-05,0.00012004,0.5,1.0,6.0,3.0
149,0,0,0,NAN,NAN,78934,50354,28435,6.33441e-05,0.000140672,0.5,1.0,6.0,3.0
150,0,0,0,NAN,NAN,78786,50449,28703,3.80778e-05,6.96791e-05,0.5,1.0,6.0,3.0
151,0,0,0,NAN,NAN,78742,50346,26996,2.53994e-05,0.000166691,0.5,1.0,6.0,3.0
152,0,0,0,NAN,NAN,77309,49497,28527,3.23378e-05,1.75273e-05,0.5,1.0,6.0,3.0
153,0,0,0,NAN,NAN,77554,49494,29109,3.86827e-05,8.58841e-05,0.5,1.0,6.0,3.0
154,0,0,0,NAN,NAN,78154,49641,28732,5.1181e-05,0.000104413,0.5,1.0,6.0,3.0
155,0,0,0,NAN,NAN,78464,49911,28701,3.82341e-05,5.2263e-05,0.5,1.0,6.0,3.0
156,0,0,0,NAN,NAN,78817,50199,29133,2.53752e-05,0.000120139,0.5,1.0,6.0,3.0
157,0,0,0,NAN,NAN,79296,50514,27328,3.15274e-05,3.65925e-05,0.5,1.0,6.0,3.0
158,0,0,0,NAN,NAN,78047,50018,28254,1.92192e-05,5.30898e-05,0.5,1.0,6.0,3.0
159,0,0,0,NAN,NAN,77762,49752,28754,1.28598e-05,6.95555e-05,0.5,1.0,6.0,3.0
160,0,0,0,NAN,NAN,78168,49872,28907,1.91894e-05,1.72968e-05,0.5,1.0,6.0,3.0
161,0,0,0,NAN,NAN,78665,50022,28156,6.35607e-06,3.55164e-05,0.5,1.0,6.0,3.0
162,0,0,0,NAN,NAN,78298,49814,28581,6.38586e-06,1.74941e-05,0.5,1.0,6.0,3.0
163,0,0,0,NAN,NAN,78374,49899,29599,6.37967e-06,1.68925e-05,0.5,1.0,6.0,3.0
164,0,0,0,NAN,NAN,79487,50385,27956,6.29034e-06,5.36557e-05,0.5,1.0,6.0,3.0
165,0,0,0,NAN,NAN,78565,49885,27866,1.90925e-05,0.0,0.5,1.0,6.0,3.0
166,0,0,0,NAN,NAN,77483,49249,28427,6.45303e-06,0.0,0.5,1.0,6.0,3.0
167,0,0,0,NAN,NAN,77622,49534,30197,6.44147e-06,3.31159e-05,0.5,1.0,6.0,3.0
168,0,0,0,NAN,NAN,79585,50565,28782,0.0,1.7372e-05,0.5,1.0,6.0,3.0
169,0,0,0,NAN,NAN,79843,50607,27191,0.0,0.0,0.5,1.0,6.0,3.0

