sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73632,46009,28501,0.0,0.0,83262,52604,28789,0.0,0.0,0.5,1.0,6.0,3.0
2,71040,43870,35500,0.0,0.0,85924,54874,22758,0.0,0.0,0.5,1.0,6.0,3.0
3,76759,46162,36245,0.0,0.0,81133,53269,20542,0.0,0.0,0.5,1.0,6.0,3.0
4,81851,49012,31390,0.0,0.0,75589,50823,26391,0.0,0.0,0.5,1.0,6.0,3.0
5,80176,48643,28304,0.0,0.0,77923,51848,28015,0.0,0.0,0.5,1.0,6.0,3.0
6,75213,46463,31229,0.0,0.0,81747,53457,25319,0.0,0.0,0.5,1.0,6.0,3.0
7,74819,46379,33652,0.0,0.0,81542,53224,21894,0.0,0.0,0.5,1.0,6.0,3.0
8,77574,47561,33022,0.0,0.0,77056,51205,25269,0.0,0.0,0.5,1.0,6.0,3.0
9,78725,47728,30605,0.0,0.0,78063,51867,28357,0.0,0.0,0.5,1.0,6.0,3.0
10,76809,47051,32066,0.0,0.0,82162,53627,25454,0.0,0.0,0.5,1.0,6.0,3.0
11,77114,47428,31992,0.0,0.0,81925,53501,22924,0.0,0.0,0.5,1.0,6.0,3.0
12,93610,47610,32665,0.17261,0.0881218,80606,52112,24542,0.022976,0.0,0.5,1.0,6.0,3.0
13,98971,45093,30695,0.252685,0.172373,81794,52056,26587,0.0434139,0.0137097,0.5,1.0,6.0,3.0
14,92727,39638,35747,0.292401,0.238006,82808,52203,25369,0.0450258,0.0402854,0.5,1.0,6.0,3.0
15,90242,34921,41045,0.332113,0.282483,81831,50814,25610,0.0535433,0.060738,0.5,1.0,6.0,3.0
16,90416,31264,42573,0.361346,0.320602,80130,48723,28495,0.0638338,0.0833129,0.5,1.0,6.0,3.0
17,89584,27383,43401,0.392096,0.345845,80675,47680,31446,0.0750046,0.102048,0.5,1.0,6.0,3.0
18,87884,24148,43155,0.419502,0.363411,83101,47247,30568,0.0837475,0.115938,0.5,1.0,6.0,3.0
19,85223,21200,42306,0.44329,0.371188,83158,46317,32428,0.0917711,0.127791,0.5,1.0,6.0,3.0
20,82542,19041,40044,0.462007,0.382142,83595,45983,33587,0.0965189,0.137122,0.5,1.0,6.0,3.0
21,79245,16920,38769,0.481646,0.388403,84849,45843,32929,0.103513,0.14431,0.5,1.0,6.0,3.0
22,75770,15158,37211,0.497809,0.395784,84608,45286,33716,0.108636,0.149276,0.5,1.0,6.0,3.0
23,72739,13458,34627,0.515157,0.402273,84111,44670,34068,0.112138,0.158536,0.5,1.0,6.0,3.0
24,69270,12090,32511,0.53246,0.409031,83643,43801,34959,0.115748,0.164478,0.5,1.0,6.0,3.0
25,65685,10700,30286,0.550559,0.41539,83931,43580,36159,0.11874,0.163721,0.5,1.0,6.0,3.0
26,62613,9483,27270,0.571982,0.419087,84948,43823,35274,0.120215,0.170026,0.5,1.0,6.0,3.0
27,58815,8220,24751,0.591201,0.424427,84592,43389,36229,0.122488,0.172693,0.5,1.0,6.0,3.0
28,55422,7187,22568,0.613529,0.427176,84173,43020,36104,0.122444,0.173831,0.5,1.0,6.0,3.0
29,52059,6117,20334,0.636547,0.430978,84097,42884,36680,0.12378,0.175191,0.5,1.0,6.0,3.0
30,49048,5273,18130,0.656816,0.438527,84387,42707,36061,0.124942,0.176077,0.5,1.0,6.0,3.0
31,46172,4454,15388,0.678539,0.444827,83409,42244,38094,0.124483,0.174293,0.5,1.0,6.0,3.0
32,43243,3618,13377,0.709918,0.447933,84657,42737,36896,0.124437,0.171834,0.5,1.0,6.0,3.0
33,40470,2951,11506,0.737126,0.453546,84365,42648,36807,0.123078,0.172576,0.5,1.0,6.0,3.0
34,37903,2377,9384,0.765151,0.455296,83964,42432,36764,0.122165,0.172451,0.5,1.0,6.0,3.0
35,35390,1905,7490,0.791904,0.459546,83645,42499,37048,0.121794,0.168052,0.5,1.0,6.0,3.0
36,33277,1495,6065,0.822836,0.470981,84016,42987,36931,0.12056,0.166554,0.5,1.0,6.0,3.0
37,31254,1047,4862,0.853107,0.46884,84214,43291,36107,0.119731,0.168084,0.5,1.0,6.0,3.0
38,29763,774,3462,0.87812,0.471982,83153,42868,36367,0.116881,0.161795,0.5,1.0,6.0,3.0
39,28283,554,2611,0.904501,0.475871,83405,43077,36080,0.116576,0.162833,0.5,1.0,6.0,3.0
40,26922,407,1796,0.926807,0.477728,83189,43028,36763,0.116746,0.159644,0.5,1.0,6.0,3.0
41,25925,258,1240,0.945207,0.480645,83193,43017,36230,0.113213,0.157742,0.5,1.0,6.0,3.0
42,25241,168,915,0.960303,0.493989,83245,43131,35979,0.112415,0.156953,0.5,1.0,6.0,3.0
43,24737,97,530,0.972996,0.496226,82973,43197,36671,0.110928,0.155791,0.5,1.0,6.0,3.0
44,24370,58,368,0.982294,0.5,83281,43668,36046,0.110037,0.154525,0.5,1.0,6.0,3.0
45,24051,34,227,0.988587,0.495595,83173,43488,36042,0.109897,0.155319,0.5,1.0,6.0,3.0
46,24077,10,135,0.992794,0.5,83204,43357,36087,0.108955,0.150705,0.5,1.0,6.0,3.0
47,23858,4,15,0.995704,0.5,83421,43727,36114,0.109577,0.153929,0.5,1.0,6.0,3.0
48,23608,2,22,0.998052,0.5,83237,43627,34570,0.109182,0.153052,0.5,1.0,6.0,3.0
49,23647,0,0,0.999197,NAN,82162,43165,36571,0.110033,0.151978,0.5,1.0,6.0,3.0
50,7347,0,0,0.999319,NAN,81170,43750,36372,0.0886473,0.150597,0.5,1.0,6.0,3.0
51,3,0,0,0.5,NAN,79976,44049,35542,0.0683142,0.145096,0.5,1.0,6.0,3.0
52,0,0,0,NAN,NAN,80088,44085,35618,0.0670388,0.134356,0.5,1.0,6.0,3.0
53,0,0,0,NAN,NAN,80407,44556,35924,0.0623391,0.1261,0.5,1.0,6.0,3.0
54,0,0,0,NAN,NAN,81116,45359,34232,0.0585889,0.119216,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,80593,45506,34180,0.0544526,0.109231,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80373,46074,33646,0.0501163,0.103266,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80423,46351,32695,0.0462057,0.0957486,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,79683,46480,33377,0.0418973,0.0944213,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79910,46803,32052,0.040483,0.0853925,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79116,46836,33583,0.0369078,0.081842,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,80516,47512,31103,0.035198,0.0763431,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79146,46944,31892,0.0327812,0.0712404,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79382,47348,32133,0.030454,0.0660847,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79697,47831,31428,0.0280625,0.0625875,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79618,47877,31004,0.0260494,0.058186,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,79138,47870,30443,0.0234843,0.0530664,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,78628,47896,30606,0.0215508,0.0526531,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,78457,47864,31661,0.0204889,0.0473295,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79580,48630,30968,0.0195652,0.0438679,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,80217,49023,30632,0.0178391,0.0429453,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,79889,49102,29712,0.0170862,0.0386881,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,78882,48733,29546,0.0157133,0.0354532,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,78274,48467,30531,0.0149219,0.0340146,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,78735,48814,31011,0.0137931,0.0321499,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,79991,49228,30153,0.0130202,0.0327662,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79976,49265,28280,0.0127976,0.0277935,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78234,48679,29682,0.0112483,0.0277272,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,78237,48751,30459,0.0107877,0.0259529,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,79016,49396,29843,0.0101815,0.0238079,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,79323,49391,29022,0.00954326,0.0211391,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78821,49268,29478,0.00846221,0.0202524,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,78726,49210,29681,0.00788177,0.0187999,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,79010,49493,29832,0.00734084,0.0188221,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,79566,49622,29384,0.00732725,0.0165566,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,79266,49644,27953,0.00664219,0.0167066,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,77696,48935,30227,0.00634524,0.0154167,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,79007,49581,29928,0.00599314,0.0141172,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,79480,49832,28506,0.00562406,0.0135585,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,78664,49548,28889,0.00508492,0.0129115,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,78349,49504,29886,0.00486924,0.0119287,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79323,49919,28768,0.00443125,0.010828,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,78908,49776,28827,0.00429614,0.0107365,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,78719,49579,28708,0.0040778,0.00978821,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,78465,49593,29734,0.00364494,0.0092823,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,79413,50055,29202,0.00356994,0.00917745,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,79363,50021,27330,0.00356589,0.00834248,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,77463,49321,28911,0.00328544,0.00735014,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,77741,49507,29564,0.00306788,0.00723853,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,78561,49743,28879,0.00285129,0.00682157,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,78881,49810,28643,0.00256716,0.00640645,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,78687,49758,28302,0.00240828,0.00575931,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,78138,49562,29958,0.00223323,0.00554109,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,79348,50169,27960,0.00221178,0.00522175,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,78109,49365,28797,0.00197801,0.00526096,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,78101,49364,29853,0.00183736,0.00492413,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,79331,50110,28910,0.00172694,0.00397786,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,79352,50352,28561,0.00158786,0.00386891,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,78933,50436,28022,0.00156462,0.00442509,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,78079,49818,27825,0.00158173,0.00321653,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,77524,49481,29023,0.00137377,0.0037901,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,78217,49616,30218,0.00132963,0.00335893,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,79687,50271,29360,0.00119216,0.00316757,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,80145,50519,27252,0.00118535,0.00291722,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,78283,49990,28278,0.00112413,0.00279369,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,77833,49815,28432,0.00109208,0.00214547,0.5,1.0,6.0,3.0
116,0,0,0,NAN,NAN,77847,49685,28181,0.000886354,0.00257266,0.5,1.0,6.0,3.0
117,0,0,0,NAN,NAN,77704,49560,28918,0.000823638,0.00200567,0.5,1.0,6.0,3.0
118,0,0,0,NAN,NAN,78250,49614,28142,0.000722045,0.00209651,0.5,1.0,6.0,3.0
119,0,0,0,NAN,NAN,77804,49518,30079,0.000745463,0.0017454,0.5,1.0,6.0,3.0
120,0,0,0,NAN,NAN,79692,50366,28162,0.000677609,0.00173993,0.5,1.0,6.0,3.0
121,0,0,0,NAN,NAN,79155,50060,27726,0.000593772,0.0020378,0.5,1.0,6.0,3.0
122,0,0,0,NAN,NAN,77987,49543,28931,0.000615487,0.00120977,0.5,1.0,6.0,3.0
123,0,0,0,NAN,NAN,78323,49804,29486,0.000542625,0.00127179,0.5,1.0,6.0,3.0
124,0,0,0,NAN,NAN,79107,50116,28199,0.000467721,0.00132983,0.5,1.0,6.0,3.0
125,0,0,0,NAN,NAN,78651,49928,28589,0.000445004,0.00115429,0.5,1.0,6.0,3.0
126,0,0,0,NAN,NAN,78427,49966,29237,0.000490902,0.000752471,0.5,1.0,6.0,3.0
127,0,0,0,NAN,NAN,79225,50235,28846,0.000328179,0.000728004,0.5,1.0,6.0,3.0
128,0,0,0,NAN,NAN,79311,50325,28041,0.000302606,0.000820228,0.5,1.0,6.0,3.0
129,0,0,0,NAN,NAN,78682,50085,28327,0.000235124,0.000653087,0.5,1.0,6.0,3.0
130,0,0,0,NAN,NAN,78366,49993,28212,0.000216931,0.000655749,0.5,1.0,6.0,3.0
