sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76071,47584,28837,0.0,0.0,80468,50688,28452,0.0,0.0,0.5,1.0,6.0,3.0
2,75204,46848,32821,0.0,0.0,81289,51584,26854,0.0,0.0,0.5,1.0,6.0,3.0
3,78803,48577,32388,0.0,0.0,80211,51495,25060,0.0,0.0,0.5,1.0,6.0,3.0
4,81202,50052,29128,0.0,0.0,77582,50366,26874,0.0,0.0,0.5,1.0,6.0,3.0
5,79437,49524,28560,0.0,0.0,77543,50316,28731,0.0,0.0,0.5,1.0,6.0,3.0
6,77537,48964,30213,0.0,0.0,79449,51082,27675,0.0,0.0,0.5,1.0,6.0,3.0
7,77951,49212,30372,0.0,0.0,79969,51296,27304,0.0,0.0,0.5,1.0,6.0,3.0
8,78733,49784,29593,0.0,0.0,79677,51249,26806,0.0,0.0,0.5,1.0,6.0,3.0
9,77991,48669,27900,0.0,0.0,78959,51279,26916,0.0,0.0,0.5,1.0,6.0,3.0
10,75749,47718,31271,0.0,0.0,78662,51112,26117,0.0,0.0,0.5,1.0,6.0,3.0
11,77980,48882,31910,0.0,0.0,77424,50164,27286,0.0,0.0,0.5,1.0,6.0,3.0
12,97529,49890,29557,0.177998,0.0871706,78528,50369,27587,0.00974175,0.0,0.5,1.0,6.0,3.0
13,102423,47081,28553,0.262085,0.167741,80164,50698,28413,0.0186742,0.00681026,0.5,1.0,6.0,3.0
14,95812,41947,34018,0.299279,0.227247,81311,51198,27123,0.0194808,0.0187295,0.5,1.0,6.0,3.0
15,93656,37603,38919,0.333972,0.277962,80186,50541,27706,0.0227596,0.0266549,0.5,1.0,6.0,3.0
16,94008,33667,41718,0.363448,0.319706,80075,50095,28602,0.0271558,0.0362737,0.5,1.0,6.0,3.0
17,94157,29758,42756,0.394267,0.351366,79779,49243,27841,0.031957,0.0444848,0.5,1.0,6.0,3.0
18,92431,26093,43437,0.423543,0.364355,78757,47880,30736,0.0366698,0.051617,0.5,1.0,6.0,3.0
19,90839,23170,42825,0.444704,0.377933,80300,48010,31554,0.0406289,0.0599924,0.5,1.0,6.0,3.0
20,88209,20746,41718,0.464834,0.385757,81961,48469,30735,0.0436549,0.0661298,0.5,1.0,6.0,3.0
21,85733,18751,40309,0.483536,0.391141,82150,48531,30344,0.0463603,0.0716616,0.5,1.0,6.0,3.0
22,82598,16855,38585,0.498396,0.395542,81145,48082,30428,0.0484503,0.0738629,0.5,1.0,6.0,3.0
23,79531,15281,36561,0.511932,0.399387,80348,47565,31625,0.0493416,0.0777549,0.5,1.0,6.0,3.0
24,76226,13878,34531,0.527077,0.403275,80976,47488,31904,0.0512312,0.0813848,0.5,1.0,6.0,3.0
25,73338,12702,32868,0.542625,0.408422,81476,47526,31953,0.0530279,0.0822771,0.5,1.0,6.0,3.0
26,70238,11497,30972,0.556992,0.411436,81641,47313,31326,0.054905,0.0862223,0.5,1.0,6.0,3.0
27,67352,10484,28755,0.570347,0.416588,81159,47051,32396,0.0555391,0.0879121,0.5,1.0,6.0,3.0
28,64439,9445,27472,0.585461,0.421465,81606,47241,31880,0.0562765,0.0909504,0.5,1.0,6.0,3.0
29,62044,8496,25240,0.602685,0.428685,81072,46950,32014,0.0563203,0.0919285,0.5,1.0,6.0,3.0
30,59136,7419,23423,0.621077,0.429386,80823,46634,32337,0.0578053,0.0939172,0.5,1.0,6.0,3.0
31,56330,6574,20498,0.635851,0.432091,80832,46515,32876,0.0586587,0.0954952,0.5,1.0,6.0,3.0
32,53013,5788,18871,0.65881,0.436967,81317,46746,33217,0.0585118,0.0964867,0.5,1.0,6.0,3.0
33,50254,5011,16609,0.682135,0.435457,81795,46988,32862,0.0587628,0.0974986,0.5,1.0,6.0,3.0
34,47392,4380,15082,0.701131,0.442481,81632,46956,31791,0.0591128,0.0956717,0.5,1.0,6.0,3.0
35,45330,3832,13168,0.72195,0.447031,80807,46572,32342,0.0589058,0.0933616,0.5,1.0,6.0,3.0
36,42717,3236,11810,0.745125,0.452371,80612,46552,32821,0.0581179,0.0936291,0.5,1.0,6.0,3.0
37,40706,2683,10515,0.766767,0.455825,80735,46358,33234,0.0570632,0.0942709,0.5,1.0,6.0,3.0
38,39028,2184,8218,0.789254,0.460453,81392,46705,32129,0.0567316,0.0941673,0.5,1.0,6.0,3.0
39,36633,1771,6935,0.814784,0.466835,80722,46495,32835,0.0576299,0.091838,0.5,1.0,6.0,3.0
40,34650,1395,5671,0.841068,0.471963,80935,46654,33418,0.0566504,0.0912532,0.5,1.0,6.0,3.0
41,32941,1054,4585,0.865912,0.474373,81637,47171,32285,0.0557897,0.0912963,0.5,1.0,6.0,3.0
42,31675,786,3363,0.888145,0.478739,81517,47340,31515,0.0555406,0.0888783,0.5,1.0,6.0,3.0
43,30252,539,2578,0.911907,0.481575,80337,46750,32180,0.0546946,0.092371,0.5,1.0,6.0,3.0
44,29175,373,1903,0.932751,0.479769,79939,46404,33648,0.055705,0.0890692,0.5,1.0,6.0,3.0
45,28247,271,1219,0.946667,0.490566,81071,46643,33297,0.0549518,0.0904736,0.5,1.0,6.0,3.0
46,27283,157,848,0.964099,0.494104,81986,47001,31948,0.0551863,0.0925723,0.5,1.0,6.0,3.0
47,26912,93,633,0.975104,0.490521,80912,46715,32690,0.0552885,0.0903334,0.5,1.0,6.0,3.0
