sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75287,47165,28712,0.0,0.0,81324,51339,28890,0.0,0.0,0.5,1.0,6.0,3.0
2,73963,46066,33240,0.0,0.0,83220,52608,26520,0.0,0.0,0.5,1.0,6.0,3.0
3,77847,47873,33542,0.0,0.0,82111,52930,23956,0.0,0.0,0.5,1.0,6.0,3.0
4,81077,49584,31038,0.0,0.0,78421,51374,24782,0.0,0.0,0.5,1.0,6.0,3.0
5,80781,49876,28266,0.0,0.0,76538,50427,28485,0.0,0.0,0.5,1.0,6.0,3.0
6,77343,48529,28585,0.0,0.0,79312,51314,28039,0.0,0.0,0.5,1.0,6.0,3.0
7,75136,47589,31455,0.0,0.0,80839,52018,26311,0.0,0.0,0.5,1.0,6.0,3.0
8,77060,48183,31661,0.0,0.0,80074,51730,25012,0.0,0.0,0.5,1.0,6.0,3.0
9,78564,48722,29788,0.0,0.0,78001,51102,25568,0.0,0.0,0.5,1.0,6.0,3.0
10,77458,48219,30946,0.0,0.0,77496,50857,27480,0.0,0.0,0.5,1.0,6.0,3.0
11,77997,48716,30794,0.0,0.0,79172,51617,27662,0.0,0.0,0.5,1.0,6.0,3.0
12,95046,48658,30461,0.178282,0.0866354,81677,52250,25285,0.0132718,0.0,0.5,1.0,6.0,3.0
13,100204,45973,31000,0.262654,0.16521,81045,51488,25606,0.026948,0.00972428,0.5,1.0,6.0,3.0
14,96099,41371,34049,0.296335,0.236453,79715,50768,26745,0.0281315,0.0260236,0.5,1.0,6.0,3.0
15,92790,36731,39824,0.332681,0.280773,79311,49859,28428,0.0348375,0.0389229,0.5,1.0,6.0,3.0
16,93122,32985,41563,0.363733,0.320898,80307,49381,29796,0.0405133,0.0523392,0.5,1.0,6.0,3.0
17,92010,29021,43472,0.39237,0.348144,81567,49251,29248,0.0472802,0.0658678,0.5,1.0,6.0,3.0
18,90861,25437,42890,0.420428,0.366169,81582,48712,29895,0.0534615,0.0761499,0.5,1.0,6.0,3.0
19,88326,22340,42739,0.445186,0.37502,81471,48128,30106,0.0593094,0.0832392,0.5,1.0,6.0,3.0
20,86024,20048,41320,0.464399,0.384257,80994,47357,31182,0.0630479,0.0947662,0.5,1.0,6.0,3.0
21,83142,18087,39548,0.481832,0.392485,81380,46908,32092,0.0665397,0.0972672,0.5,1.0,6.0,3.0
22,80018,16176,37989,0.49865,0.395983,81939,46748,32450,0.0690087,0.10379,0.5,1.0,6.0,3.0
23,77104,14650,36125,0.514668,0.401675,82458,46591,33010,0.0728128,0.112178,0.5,1.0,6.0,3.0
24,74274,13192,33702,0.530125,0.406756,82653,46367,32507,0.075938,0.115221,0.5,1.0,6.0,3.0
25,70524,11870,31787,0.546906,0.41237,82322,46133,32464,0.0782112,0.113911,0.5,1.0,6.0,3.0
26,67183,10627,29776,0.562166,0.415435,81825,45988,33452,0.0778002,0.120964,0.5,1.0,6.0,3.0
27,64275,9555,27384,0.578654,0.421213,81914,45816,33255,0.0791135,0.121049,0.5,1.0,6.0,3.0
28,61025,8431,25163,0.598959,0.425665,82014,45402,33998,0.0803521,0.125007,0.5,1.0,6.0,3.0
29,57660,7403,23100,0.617881,0.42868,82399,45372,33859,0.0816575,0.123571,0.5,1.0,6.0,3.0
30,54711,6494,21275,0.634479,0.429636,82372,45323,33600,0.0816054,0.126652,0.5,1.0,6.0,3.0
31,52315,5792,18991,0.652652,0.435996,81939,45265,34660,0.0830008,0.128304,0.5,1.0,6.0,3.0
32,49482,4980,17096,0.675043,0.434956,82438,45158,34236,0.0831473,0.125248,0.5,1.0,6.0,3.0
33,47018,4365,14994,0.694138,0.446012,82780,45382,33988,0.0827253,0.125971,0.5,1.0,6.0,3.0
34,44144,3698,13066,0.718478,0.447536,82155,45026,34099,0.0821192,0.128464,0.5,1.0,6.0,3.0
35,41829,3047,11495,0.743539,0.449804,81612,44894,33802,0.0818568,0.124564,0.5,1.0,6.0,3.0
36,39721,2505,9891,0.767428,0.457537,81348,44844,35427,0.0814587,0.123649,0.5,1.0,6.0,3.0
37,37404,2000,8155,0.793137,0.461312,82567,45554,34340,0.080147,0.121753,0.5,1.0,6.0,3.0
38,35552,1558,6500,0.819082,0.469846,82726,45661,34257,0.0797331,0.120734,0.5,1.0,6.0,3.0
39,33443,1206,5403,0.847786,0.468258,82623,45724,33951,0.0781502,0.11954,0.5,1.0,6.0,3.0
40,31683,909,4109,0.871966,0.478949,82486,45582,33537,0.0780132,0.121105,0.5,1.0,6.0,3.0
