sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78595,49378,28282,0.0,0.0,78464,49244,28306,0.0,0.0,0.5,1.0,6.0,3.0
2,78345,49258,30546,0.0,0.0,78169,49085,30612,0.0,0.0,0.5,1.0,6.0,3.0
3,80117,50507,29106,0.0,0.0,80264,50341,29454,0.0,0.0,0.5,1.0,6.0,3.0
4,80196,50727,27235,0.0,0.0,80631,50982,28398,0.0,0.0,0.5,1.0,6.0,3.0
5,78355,49976,27914,0.0,0.0,79900,50728,27480,0.0,0.0,0.5,1.0,6.0,3.0
6,77473,49638,29144,0.0,0.0,78009,49942,27598,0.0,0.0,0.5,1.0,6.0,3.0
7,78518,49900,29333,0.0,0.0,77072,49281,28244,0.0,0.0,0.5,1.0,6.0,3.0
8,79518,50390,28473,0.0,0.0,77040,49049,30507,0.0,0.0,0.5,1.0,6.0,3.0
9,79376,50408,27104,0.0,0.0,79605,50182,29682,0.0,0.0,0.5,1.0,6.0,3.0
10,77409,49484,29460,0.0,0.0,80390,50612,27613,0.0,0.0,0.5,1.0,6.0,3.0
11,78741,50155,28470,0.0,0.0,78921,50172,27420,0.0,0.0,0.5,1.0,6.0,3.0
12,96811,50278,28064,0.185661,0.0803342,77609,49840,28069,0.0,0.0,0.5,1.0,6.0,3.0
13,102723,47513,28348,0.272466,0.158971,77234,49467,28748,0.0,0.0,0.5,1.0,6.0,3.0
14,98266,43192,33789,0.305558,0.221433,77856,49553,29589,0.0,0.0,0.5,1.0,6.0,3.0
15,97528,39661,37803,0.334812,0.27892,79025,49999,29128,0.0,0.0,0.5,1.0,6.0,3.0
16,97847,35905,39799,0.363741,0.319694,79424,50367,28784,0.0,0.0,0.5,1.0,6.0,3.0
17,96852,31559,42842,0.393678,0.348513,79469,50513,28504,0.0,0.0,0.5,1.0,6.0,3.0
18,96097,27929,43289,0.422443,0.365035,79120,50504,27539,0.0,0.0,0.5,1.0,6.0,3.0
19,94702,24890,43343,0.444764,0.377962,77789,49980,28439,0.0,0.0,0.5,1.0,6.0,3.0
20,92380,22421,42649,0.463168,0.385753,77907,49782,28213,0.0,0.0,0.5,1.0,6.0,3.0
21,89973,20165,41200,0.481044,0.392961,77769,49543,28958,0.0,0.0,0.5,1.0,6.0,3.0
22,87333,18258,39883,0.496496,0.400033,78465,49699,29831,0.0,0.0,0.5,1.0,6.0,3.0
23,84498,16672,38087,0.510988,0.403169,79789,50493,27908,0.0,0.0,0.5,1.0,6.0,3.0
24,81724,15205,35661,0.525727,0.40871,78963,50264,27746,0.0,0.0,0.5,1.0,6.0,3.0
25,78292,13761,34871,0.540381,0.409954,77921,49745,27731,0.0,0.0,0.5,1.0,6.0,3.0
26,75485,12652,32878,0.55099,0.414213,77217,49343,29119,0.0,0.0,0.5,1.0,6.0,3.0
27,72846,11656,30623,0.56533,0.415897,78167,49688,29015,0.0,0.0,0.5,1.0,6.0,3.0
28,70040,10696,29589,0.579091,0.422488,78605,49745,29007,0.0,0.0,0.5,1.0,6.0,3.0
29,67329,9698,27146,0.592093,0.42498,79068,50001,29798,0.0,0.0,0.5,1.0,6.0,3.0
30,64089,8678,25425,0.607312,0.425447,80154,50668,27743,0.0,0.0,0.5,1.0,6.0,3.0
31,61509,7961,23347,0.62186,0.426564,78860,50233,27255,0.0,0.0,0.5,1.0,6.0,3.0
32,58750,7280,21723,0.637072,0.432629,77484,49502,29107,0.0,0.0,0.5,1.0,6.0,3.0
33,56208,6455,20739,0.654195,0.439799,78169,49866,29524,0.0,0.0,0.5,1.0,6.0,3.0
34,54066,5631,18815,0.671476,0.441031,79412,50272,27644,0.0,0.0,0.5,1.0,6.0,3.0
35,52250,4940,16651,0.688478,0.446189,78247,49660,28676,0.0,0.0,0.5,1.0,6.0,3.0
36,49704,4225,15010,0.710687,0.451233,78338,49743,29521,0.0,0.0,0.5,1.0,6.0,3.0
37,47204,3597,12725,0.732872,0.452967,79182,50232,29389,0.0,0.0,0.5,1.0,6.0,3.0
38,44432,3001,11070,0.757641,0.455827,80106,50687,28188,0.0,0.0,0.5,1.0,6.0,3.0
39,41640,2509,9636,0.778746,0.454027,79151,50314,27600,0.0,0.0,0.5,1.0,6.0,3.0
40,39450,2109,7868,0.802028,0.459837,77947,49690,28488,0.0,0.0,0.5,1.0,6.0,3.0
41,37605,1683,6945,0.826645,0.466307,78051,49693,30049,0.0,0.0,0.5,1.0,6.0,3.0
42,36015,1339,5802,0.848605,0.472337,79815,50569,28667,0.0,0.0,0.5,1.0,6.0,3.0

