sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74453,46531,28470,0.0,0.0,82094,52224,28410,0.0,0.0,0.5,1.0,6.0,3.0
2,72316,44880,35087,0.0,0.0,84126,53707,23991,0.0,0.0,0.5,1.0,6.0,3.0
3,77939,47108,34326,0.0,0.0,80805,52798,22599,0.0,0.0,0.5,1.0,6.0,3.0
4,81177,49036,30810,0.0,0.0,76774,50895,26657,0.0,0.0,0.5,1.0,6.0,3.0
5,79689,48744,29674,0.0,0.0,78192,51632,26689,0.0,0.0,0.5,1.0,6.0,3.0
6,77103,47934,31045,0.0,0.0,79450,51915,26762,0.0,0.0,0.5,1.0,6.0,3.0
7,76721,47727,31791,0.0,0.0,80602,52508,24697,0.0,0.0,0.5,1.0,6.0,3.0
8,77587,48063,30182,0.0,0.0,78995,51729,26195,0.0,0.0,0.5,1.0,6.0,3.0
9,76614,47377,31294,0.0,0.0,79444,51942,26133,0.0,0.0,0.5,1.0,6.0,3.0
10,76807,47473,32285,0.0,0.0,79773,52261,26175,0.0,0.0,0.5,1.0,6.0,3.0
11,78052,48074,32057,0.0,0.0,80176,52285,25345,0.0,0.0,0.5,1.0,6.0,3.0
12,95313,48459,30228,0.172358,0.0876671,80871,51957,25285,0.0173115,0.0,0.5,1.0,6.0,3.0
13,98753,45004,30404,0.256645,0.169106,81653,51668,26002,0.0336546,0.0118068,0.5,1.0,6.0,3.0
14,93235,40186,36041,0.294299,0.230779,81510,51303,26832,0.0378788,0.0317718,0.5,1.0,6.0,3.0
15,92215,36315,40066,0.329849,0.277879,81370,50497,27044,0.0439228,0.0514717,0.5,1.0,6.0,3.0
16,92027,32376,41971,0.359862,0.318946,80706,49246,28529,0.053224,0.0705072,0.5,1.0,6.0,3.0
17,91102,28567,43442,0.389964,0.351319,80444,48155,29595,0.0613532,0.085386,0.5,1.0,6.0,3.0
18,89411,24916,43665,0.420944,0.363243,80978,47264,31603,0.0704142,0.0968737,0.5,1.0,6.0,3.0
19,87569,22061,42592,0.443941,0.375869,82648,47185,32918,0.0766867,0.108846,0.5,1.0,6.0,3.0
20,85097,19636,41345,0.464617,0.383263,84309,47247,31326,0.0815927,0.114681,0.5,1.0,6.0,3.0
21,81613,17569,39167,0.481088,0.390482,83304,46302,32424,0.0860163,0.125031,0.5,1.0,6.0,3.0
22,78128,15598,37136,0.49913,0.39634,82607,45760,33331,0.0895324,0.129909,0.5,1.0,6.0,3.0
23,74665,13946,34969,0.51632,0.40453,83116,45659,34524,0.0921062,0.135876,0.5,1.0,6.0,3.0
24,71039,12429,33255,0.535509,0.4083,84141,45571,32750,0.0959223,0.139053,0.5,1.0,6.0,3.0
25,68007,11227,29997,0.551576,0.411191,82899,44728,34669,0.0984994,0.14513,0.5,1.0,6.0,3.0
26,64181,9956,29135,0.567723,0.415342,82893,44281,34212,0.100636,0.145227,0.5,1.0,6.0,3.0
27,61348,8903,25848,0.584762,0.421677,82721,44103,35992,0.102072,0.147894,0.5,1.0,6.0,3.0
28,58051,7853,24176,0.605829,0.422589,83907,44403,34883,0.101732,0.149184,0.5,1.0,6.0,3.0
29,55300,7030,21740,0.622143,0.431026,83673,44302,35030,0.10293,0.149643,0.5,1.0,6.0,3.0
30,52380,6085,19951,0.643862,0.434214,83440,44262,35153,0.102858,0.149717,0.5,1.0,6.0,3.0
31,49357,5204,17598,0.663715,0.437947,82979,43965,35554,0.102628,0.153822,0.5,1.0,6.0,3.0
32,46603,4424,15209,0.688271,0.440167,82909,43519,36381,0.103981,0.150587,0.5,1.0,6.0,3.0
33,43947,3775,13502,0.711835,0.445304,83696,43718,35366,0.104455,0.153014,0.5,1.0,6.0,3.0
34,41579,3177,11654,0.736033,0.449717,83235,43572,36042,0.10471,0.150574,0.5,1.0,6.0,3.0
35,39030,2578,10474,0.760761,0.451738,83399,43944,36259,0.103077,0.147357,0.5,1.0,6.0,3.0
36,37001,2129,8337,0.78383,0.463476,83552,44259,35823,0.101194,0.145968,0.5,1.0,6.0,3.0
37,34799,1645,7127,0.81238,0.461414,84012,44691,35144,0.0997774,0.144235,0.5,1.0,6.0,3.0
38,32980,1344,5429,0.836492,0.473384,83364,44535,35151,0.0992875,0.146681,0.5,1.0,6.0,3.0
39,30844,971,4665,0.863669,0.47299,82830,44315,34176,0.0999457,0.144122,0.5,1.0,6.0,3.0
40,29724,713,3334,0.888138,0.474055,81735,43803,35911,0.0994127,0.141252,0.5,1.0,6.0,3.0
41,28512,540,2470,0.911213,0.478543,82259,44147,35824,0.0968162,0.141023,0.5,1.0,6.0,3.0
42,27324,383,1778,0.931269,0.481159,82737,44303,34612,0.0956223,0.137525,0.5,1.0,6.0,3.0
43,26539,254,1311,0.950036,0.482075,82311,44215,36057,0.0941308,0.140805,0.5,1.0,6.0,3.0
44,25949,165,955,0.963563,0.487435,83241,44682,35583,0.0941543,0.143341,0.5,1.0,6.0,3.0
45,25453,105,595,0.972636,0.493277,83336,44820,35259,0.094821,0.138716,0.5,1.0,6.0,3.0
46,24915,57,350,0.982059,0.485714,82853,44672,34999,0.0937142,0.14099,0.5,1.0,6.0,3.0
47,24634,35,150,0.988126,0.5,82453,44579,34229,0.0939141,0.136755,0.5,1.0,6.0,3.0
48,24430,20,122,0.993676,0.5,81474,44157,35683,0.093987,0.136424,0.5,1.0,6.0,3.0
49,24308,11,71,0.996256,0.5,82454,44483,35176,0.0934339,0.136073,0.5,1.0,6.0,3.0
50,24347,5,23,0.99807,0.5,82705,44547,34519,0.0924793,0.135809,0.5,1.0,6.0,3.0
51,24183,1,17,0.999152,0.5,82126,44434,34963,0.0924433,0.133784,0.5,1.0,6.0,3.0
52,24197,0,6,0.999504,0.5,81871,44324,34997,0.0915037,0.131683,0.5,1.0,6.0,3.0
53,7660,0,0,0.999347,NAN,80751,44583,35453,0.0732003,0.132288,0.5,1.0,6.0,3.0
54,7,0,0,0.5,NAN,80244,44978,34845,0.0574622,0.120505,0.5,1.0,6.0,3.0
55,2,0,0,0.5,NAN,80521,45381,34406,0.0549174,0.118308,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80521,45440,34118,0.0529365,0.106058,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80658,46044,33676,0.0484887,0.0981857,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80456,46120,33199,0.0449252,0.093045,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79999,46686,32893,0.0402818,0.0891071,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79903,46761,32620,0.0374517,0.0779583,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,80200,47298,32557,0.0339838,0.0766348,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,80428,47775,32244,0.0317551,0.0683693,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,80403,48329,31530,0.0286246,0.0625436,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,80263,48637,31047,0.0261827,0.0593133,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79744,48457,30209,0.0244783,0.0553477,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,78620,47902,30882,0.0229903,0.0529597,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,78865,48140,31604,0.0217016,0.0502784,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79799,48634,30437,0.0205516,0.0473437,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79770,48675,30361,0.019669,0.0428675,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79165,48572,30312,0.0183478,0.0421615,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,78952,48568,30240,0.0168267,0.0390873,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,78607,48591,30296,0.0155139,0.0362259,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,79022,48931,30561,0.0147364,0.0320834,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,79832,49304,29707,0.0134783,0.0310701,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,79412,49242,29265,0.0124918,0.0275585,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,78843,49012,29720,0.0113517,0.0273385,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78573,49020,30501,0.0104807,0.0253762,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,79510,49343,29487,0.00999874,0.0248415,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,79058,49219,29064,0.00941081,0.0216075,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,78418,49171,30230,0.00879262,0.020741,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,79389,49696,29026,0.00813085,0.0190863,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,79124,49565,27139,0.00759567,0.0181105,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,76528,48287,31240,0.00695824,0.0169494,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,78896,49531,30443,0.00640717,0.015258,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,80294,50248,28823,0.00591576,0.0144503,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,79663,50014,27689,0.00530987,0.0144462,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,77495,48910,28216,0.00522614,0.0121917,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,76771,48527,30218,0.00468927,0.0118472,0.5,1.0,6.0,3.0
