sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78603,49503,28522,0.0,0.0,78019,49125,28904,0.0,0.0,0.5,1.0,6.0,3.0
2,78714,49458,29322,0.0,0.0,78501,49416,29933,0.0,0.0,0.5,1.0,6.0,3.0
3,79201,49864,28959,0.0,0.0,79659,50135,29659,0.0,0.0,0.5,1.0,6.0,3.0
4,79381,50157,28604,0.0,0.0,80578,50702,27246,0.0,0.0,0.5,1.0,6.0,3.0
5,79227,50256,27757,0.0,0.0,78671,49954,26663,0.0,0.0,0.5,1.0,6.0,3.0
6,78173,49785,28689,0.0,0.0,76474,49344,29488,0.0,0.0,0.5,1.0,6.0,3.0
7,78174,49890,29141,0.0,0.0,78060,49956,28986,0.0,0.0,0.5,1.0,6.0,3.0
8,78991,50176,28203,0.0,0.0,78845,50166,28080,0.0,0.0,0.5,1.0,6.0,3.0
9,78078,49743,28244,0.0,0.0,78324,49842,28184,0.0,0.0,0.5,1.0,6.0,3.0
10,78085,49763,29067,0.0,0.0,77830,49627,29574,0.0,0.0,0.5,1.0,6.0,3.0
11,78782,50102,28887,0.0,0.0,79231,50464,27085,0.0,0.0,0.5,1.0,6.0,3.0
12,97331,50283,28257,0.186775,0.0799271,77705,49621,28459,0.0,0.0,0.5,1.0,6.0,3.0
13,103709,47791,28490,0.274161,0.15802,77702,49546,29237,0.0,0.0,0.5,1.0,6.0,3.0
14,99845,43860,33060,0.305744,0.224365,78402,49738,30092,0.0,0.0,0.5,1.0,6.0,3.0
15,97371,39529,36295,0.335382,0.276057,80078,50422,28055,0.0,0.0,0.5,1.0,6.0,3.0
16,96502,35530,41017,0.365568,0.321732,78976,50191,28158,0.0,0.0,0.5,1.0,6.0,3.0
17,96955,31444,42142,0.3949,0.352333,78489,50076,28701,0.0,0.0,0.5,1.0,6.0,3.0
18,95121,27422,43393,0.424407,0.368112,78445,50094,27896,0.0,0.0,0.5,1.0,6.0,3.0
19,93972,24367,43092,0.448229,0.381173,77923,49773,28851,0.0,0.0,0.5,1.0,6.0,3.0
20,92109,21831,42422,0.468635,0.388006,78279,49746,28711,0.0,0.0,0.5,1.0,6.0,3.0
21,89526,19733,40858,0.483865,0.388137,78511,49771,28858,0.0,0.0,0.5,1.0,6.0,3.0
22,87081,18113,39642,0.496595,0.396423,79058,50186,28550,0.0,0.0,0.5,1.0,6.0,3.0
23,84268,16593,37678,0.510152,0.401866,78811,50177,28453,0.0,0.0,0.5,1.0,6.0,3.0
24,81045,15213,36372,0.522352,0.40648,78657,50020,28767,0.0,0.0,0.5,1.0,6.0,3.0
25,78462,13907,34750,0.536253,0.407036,78638,49892,28309,0.0,0.0,0.5,1.0,6.0,3.0
26,75833,12860,33265,0.548752,0.414084,78419,49779,28862,0.0,0.0,0.5,1.0,6.0,3.0
27,73024,11876,31457,0.561945,0.419255,78683,49927,29203,0.0,0.0,0.5,1.0,6.0,3.0
28,70117,10711,29923,0.577948,0.419844,79134,50236,28726,0.0,0.0,0.5,1.0,6.0,3.0
29,67657,9790,27182,0.591129,0.421989,79362,50496,29078,0.0,0.0,0.5,1.0,6.0,3.0
30,64358,8884,26085,0.605651,0.425896,79577,50634,27308,0.0,0.0,0.5,1.0,6.0,3.0
31,62354,8124,23638,0.620562,0.427468,78098,49954,28328,0.0,0.0,0.5,1.0,6.0,3.0
32,59773,7303,22068,0.636851,0.432889,77818,49654,28440,0.0,0.0,0.5,1.0,6.0,3.0
33,56934,6468,20356,0.652185,0.435253,77740,49355,29575,0.0,0.0,0.5,1.0,6.0,3.0
34,54564,5823,18686,0.669443,0.441534,79013,49968,29506,0.0,0.0,0.5,1.0,6.0,3.0
35,51875,5052,17295,0.688241,0.442729,80034,50662,28586,0.0,0.0,0.5,1.0,6.0,3.0
36,49788,4411,15388,0.704869,0.443592,79568,50488,26863,0.0,0.0,0.5,1.0,6.0,3.0
37,47612,3889,13135,0.723872,0.447887,77647,49818,28683,0.0,0.0,0.5,1.0,6.0,3.0
38,44927,3302,12496,0.746144,0.454265,77753,49588,29035,0.0,0.0,0.5,1.0,6.0,3.0
39,42996,2747,10453,0.767397,0.459868,78467,49718,28956,0.0,0.0,0.5,1.0,6.0,3.0
40,41046,2315,8335,0.789797,0.458008,78974,49937,28801,0.0,0.0,0.5,1.0,6.0,3.0
41,38598,1929,7340,0.814135,0.460286,79254,50410,28530,0.0,0.0,0.5,1.0,6.0,3.0
42,36650,1540,6234,0.837872,0.468239,78744,50229,28509,0.0,0.0,0.5,1.0,6.0,3.0

