sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76207,47868,28426,0.0,0.0,80370,50468,28548,0.0,0.0,0.5,1.0,6.0,3.0
2,74827,46851,32605,0.0,0.0,81556,51656,27399,0.0,0.0,0.5,1.0,6.0,3.0
3,78631,48827,32624,0.0,0.0,80738,51712,26084,0.0,0.0,0.5,1.0,6.0,3.0
4,81378,50441,28957,0.0,0.0,78958,50947,26192,0.0,0.0,0.5,1.0,6.0,3.0
5,79675,49992,27383,0.0,0.0,77793,50561,27953,0.0,0.0,0.5,1.0,6.0,3.0
6,76507,48661,29286,0.0,0.0,78886,50802,28247,0.0,0.0,0.5,1.0,6.0,3.0
7,76092,48231,30503,0.0,0.0,79919,51225,27335,0.0,0.0,0.5,1.0,6.0,3.0
8,77410,48637,30195,0.0,0.0,79835,51159,26520,0.0,0.0,0.5,1.0,6.0,3.0
9,78135,48770,30286,0.0,0.0,78796,51013,27027,0.0,0.0,0.5,1.0,6.0,3.0
10,78551,49129,30661,0.0,0.0,78718,51005,28066,0.0,0.0,0.5,1.0,6.0,3.0
11,79296,49653,29077,0.0,0.0,79515,51354,27277,0.0,0.0,0.5,1.0,6.0,3.0
12,95677,49233,29115,0.181026,0.0838743,80255,51200,26093,0.00903371,0.0,0.5,1.0,6.0,3.0
13,100395,46079,29986,0.26715,0.161959,79548,50486,27699,0.0180771,0.00595689,0.5,1.0,6.0,3.0
14,96320,41745,35357,0.30014,0.22772,79854,50575,28301,0.0197298,0.0173139,0.5,1.0,6.0,3.0
15,95020,37745,38464,0.331499,0.278715,80212,50277,28048,0.022908,0.0259912,0.5,1.0,6.0,3.0
16,94423,33855,41732,0.362105,0.318329,80132,49731,28625,0.026943,0.0347249,0.5,1.0,6.0,3.0
17,94256,30056,43038,0.392193,0.35155,79985,49334,28359,0.0310308,0.0454882,0.5,1.0,6.0,3.0
18,93237,26457,43508,0.422177,0.362382,79579,48527,30405,0.035914,0.051998,0.5,1.0,6.0,3.0
19,91305,23630,42798,0.443278,0.375239,80492,48456,30107,0.0398922,0.0595709,0.5,1.0,6.0,3.0
20,88718,21095,42078,0.463632,0.385605,80755,48227,30474,0.042728,0.0652195,0.5,1.0,6.0,3.0
21,86283,18802,40425,0.481885,0.391948,80843,48029,30335,0.0451183,0.0725729,0.5,1.0,6.0,3.0
22,83082,16881,38648,0.498562,0.393591,80476,47406,31564,0.0481137,0.0757192,0.5,1.0,6.0,3.0
23,79664,15454,36585,0.511567,0.402077,81014,47487,31987,0.050985,0.0800013,0.5,1.0,6.0,3.0
24,76341,14110,35014,0.526873,0.403539,81684,47603,30170,0.0525256,0.0809745,0.5,1.0,6.0,3.0
25,73652,12911,33069,0.539456,0.411836,80222,46806,31925,0.0525916,0.085372,0.5,1.0,6.0,3.0
26,70761,11744,31228,0.554098,0.415973,80646,46759,33799,0.054764,0.0874582,0.5,1.0,6.0,3.0
27,67959,10550,29790,0.570837,0.419889,82493,47625,32563,0.0558835,0.0885975,0.5,1.0,6.0,3.0
28,65339,9508,26674,0.587276,0.423915,82672,47530,30297,0.0563069,0.0909496,0.5,1.0,6.0,3.0
29,61864,8482,25151,0.603364,0.426226,80534,46431,32621,0.0574726,0.0912142,0.5,1.0,6.0,3.0
30,58842,7492,22932,0.620178,0.429901,80526,46482,32875,0.0578447,0.0934144,0.5,1.0,6.0,3.0
31,56102,6612,21119,0.638302,0.431933,81248,46842,32054,0.0588445,0.0951675,0.5,1.0,6.0,3.0
32,53359,5832,18853,0.65704,0.440752,80838,46251,33241,0.0591368,0.0971992,0.5,1.0,6.0,3.0
33,50626,4997,17199,0.681764,0.443834,81294,46451,32587,0.0584176,0.0947617,0.5,1.0,6.0,3.0
34,47544,4200,15175,0.703433,0.443493,81441,46451,34010,0.0596628,0.0953396,0.5,1.0,6.0,3.0
35,45186,3664,12893,0.722768,0.443496,82660,47151,32619,0.0593395,0.0928753,0.5,1.0,6.0,3.0
36,42625,3120,11157,0.745384,0.455678,82218,47210,31944,0.0583145,0.0951509,0.5,1.0,6.0,3.0
37,40138,2578,9887,0.772348,0.457874,81186,46787,32963,0.0581627,0.0964415,0.5,1.0,6.0,3.0
38,38296,2121,8203,0.795553,0.461904,81150,46802,31922,0.0573506,0.0923188,0.5,1.0,6.0,3.0
39,36291,1675,6760,0.81906,0.459985,80505,46503,32493,0.0561704,0.0939433,0.5,1.0,6.0,3.0
40,34576,1348,5397,0.842535,0.468223,80134,46210,33292,0.0564118,0.0947675,0.5,1.0,6.0,3.0
41,32820,1020,4565,0.867063,0.475137,80719,46323,32276,0.0566967,0.0922357,0.5,1.0,6.0,3.0
42,31621,766,3550,0.890231,0.475211,80706,46406,34256,0.0555349,0.0932683,0.5,1.0,6.0,3.0
43,30397,561,2523,0.911143,0.475228,82230,47240,32700,0.0556488,0.0920948,0.5,1.0,6.0,3.0
44,29202,396,1980,0.930844,0.480303,81908,47245,32312,0.0558798,0.087336,0.5,1.0,6.0,3.0
45,28245,265,1397,0.947477,0.482105,81415,47099,31815,0.0548609,0.0893132,0.5,1.0,6.0,3.0
46,27564,179,892,0.961272,0.486547,80104,46351,32545,0.0536365,0.0869258,0.5,1.0,6.0,3.0
47,27023,120,586,0.973115,0.488908,80240,46499,33219,0.0535332,0.0867576,0.5,1.0,6.0,3.0
48,26568,77,437,0.98135,0.5,81234,46930,33257,0.0526073,0.0844785,0.5,1.0,6.0,3.0
49,26375,49,262,0.987261,0.5,81794,47183,32478,0.0512385,0.0864277,0.5,1.0,6.0,3.0
50,26229,19,134,0.992432,0.5,81595,47557,31998,0.0523316,0.0825677,0.5,1.0,6.0,3.0
51,25875,7,77,0.99542,0.5,81330,47555,31709,0.051955,0.0818222,0.5,1.0,6.0,3.0
52,25766,2,26,0.997303,0.5,80449,47164,31675,0.0509018,0.0861247,0.5,1.0,6.0,3.0
53,25681,0,16,0.998715,0.5,80190,46975,33016,0.0513343,0.0807942,0.5,1.0,6.0,3.0
54,8333,0,0,0.99784,NAN,80197,47308,32446,0.0416849,0.0809653,0.5,1.0,6.0,3.0
