sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73926,46076,28916,0.0,0.0,82339,52255,28464,0.0,0.0,0.5,1.0,6.0,3.0
2,72442,44524,35050,0.0,0.0,84263,53802,24714,0.0,0.0,0.5,1.0,6.0,3.0
3,77947,47283,35693,0.0,0.0,81263,52985,22653,0.0,0.0,0.5,1.0,6.0,3.0
4,82350,49840,30101,0.0,0.0,77042,50943,24640,0.0,0.0,0.5,1.0,6.0,3.0
5,79904,49000,27958,0.0,0.0,76430,50384,28453,0.0,0.0,0.5,1.0,6.0,3.0
6,75700,47368,30906,0.0,0.0,80065,51993,27816,0.0,0.0,0.5,1.0,6.0,3.0
7,75638,47242,33179,0.0,0.0,82037,52725,24572,0.0,0.0,0.5,1.0,6.0,3.0
8,78448,48267,31393,0.0,0.0,79968,51968,25660,0.0,0.0,0.5,1.0,6.0,3.0
9,78490,48286,30696,0.0,0.0,79193,51764,26296,0.0,0.0,0.5,1.0,6.0,3.0
10,77555,48093,31557,0.0,0.0,79764,52094,26093,0.0,0.0,0.5,1.0,6.0,3.0
11,77820,48170,30934,0.0,0.0,80020,52238,24556,0.0,0.0,0.5,1.0,6.0,3.0
12,94241,48183,31520,0.176569,0.0844543,79874,51437,26570,0.0173023,0.0,0.5,1.0,6.0,3.0
13,99689,45632,30487,0.258614,0.16922,82374,52067,26631,0.0338699,0.0119597,0.5,1.0,6.0,3.0
14,93799,40211,35507,0.29439,0.234573,82827,52116,25139,0.0369445,0.0312065,0.5,1.0,6.0,3.0
15,91861,35970,39803,0.329928,0.281549,80450,50259,26349,0.0437539,0.0528673,0.5,1.0,6.0,3.0
16,91820,32069,42274,0.361866,0.322905,78821,48219,28767,0.0540655,0.0705496,0.5,1.0,6.0,3.0
17,91202,28374,43495,0.392294,0.34781,79691,47565,32382,0.0626671,0.0861744,0.5,1.0,6.0,3.0
18,89521,24868,43075,0.420678,0.363714,83168,47893,31626,0.0704237,0.0988743,0.5,1.0,6.0,3.0
19,86701,21956,42878,0.444799,0.375554,83775,47391,31334,0.0770695,0.109402,0.5,1.0,6.0,3.0
20,84313,19660,40766,0.463582,0.386057,83731,46974,32413,0.082568,0.115309,0.5,1.0,6.0,3.0
21,81321,17465,39421,0.483799,0.392367,83738,46673,32368,0.0859407,0.126081,0.5,1.0,6.0,3.0
22,77902,15531,36990,0.501059,0.40027,82797,45621,33321,0.0895141,0.133414,0.5,1.0,6.0,3.0
23,74693,13822,34335,0.520845,0.402403,82824,45144,34280,0.0938315,0.13397,0.5,1.0,6.0,3.0
24,70862,12465,32295,0.535647,0.410296,83239,44710,34386,0.0974123,0.141584,0.5,1.0,6.0,3.0
25,67262,10985,30786,0.554199,0.411518,83272,44614,35255,0.0987427,0.145057,0.5,1.0,6.0,3.0
26,64233,9837,27581,0.569489,0.41496,83970,44778,35244,0.100655,0.149274,0.5,1.0,6.0,3.0
27,60761,8739,26491,0.587968,0.422577,84299,44616,34539,0.102148,0.149585,0.5,1.0,6.0,3.0
