sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73099,45368,28576,0.0,0.0,83607,52904,28620,0.0,0.0,0.5,1.0,6.0,3.0
2,70337,43336,37008,0.0,0.0,85955,55160,22909,0.0,0.0,0.5,1.0,6.0,3.0
3,77802,46786,35859,0.0,0.0,81476,53746,20643,0.0,0.0,0.5,1.0,6.0,3.0
4,82120,49188,31277,0.0,0.0,75824,51053,23384,0.0,0.0,0.5,1.0,6.0,3.0
5,80067,48674,28536,0.0,0.0,75305,50481,28311,0.0,0.0,0.5,1.0,6.0,3.0
6,75588,46939,31875,0.0,0.0,79967,52356,28390,0.0,0.0,0.5,1.0,6.0,3.0
7,76109,47353,32515,0.0,0.0,83379,53956,23770,0.0,0.0,0.5,1.0,6.0,3.0
8,77115,47646,31565,0.0,0.0,80961,53012,22461,0.0,0.0,0.5,1.0,6.0,3.0
9,76839,47051,30950,0.0,0.0,77684,51878,24784,0.0,0.0,0.5,1.0,6.0,3.0
10,75867,46451,32756,0.0,0.0,77781,52063,26531,0.0,0.0,0.5,1.0,6.0,3.0
11,77104,47253,33016,0.0,0.0,79602,52246,25367,0.0,0.0,0.5,1.0,6.0,3.0
12,94886,48038,31085,0.17129,0.0901399,82033,52164,25542,0.021662,0.0,0.5,1.0,6.0,3.0
13,98117,44655,31734,0.255175,0.173899,83848,52306,25858,0.0415752,0.0153531,0.5,1.0,6.0,3.0
14,92831,39700,36692,0.29049,0.238185,83330,52016,25218,0.0453498,0.0399318,0.5,1.0,6.0,3.0
15,90790,35226,40307,0.328962,0.28082,81833,50637,25551,0.0547334,0.0606239,0.5,1.0,6.0,3.0
16,90461,31173,43069,0.360233,0.319302,79992,48828,28398,0.0645315,0.0813614,0.5,1.0,6.0,3.0
17,90058,27633,43439,0.38971,0.344472,80439,47557,30092,0.0747026,0.102403,0.5,1.0,6.0,3.0
18,88118,24111,43586,0.417781,0.363523,81608,46718,32091,0.0830495,0.114845,0.5,1.0,6.0,3.0
19,85859,21466,41869,0.441282,0.369605,83539,46511,33052,0.0919391,0.128252,0.5,1.0,6.0,3.0
20,82675,19160,40772,0.459589,0.381598,84605,46122,33603,0.0993736,0.137026,0.5,1.0,6.0,3.0
21,79665,17275,38563,0.477355,0.391606,85416,46078,33383,0.104014,0.145553,0.5,1.0,6.0,3.0
22,75901,15185,36586,0.496146,0.393511,85108,45614,33549,0.108474,0.152002,0.5,1.0,6.0,3.0
23,72519,13649,34047,0.5139,0.397597,84380,44934,34127,0.113036,0.157602,0.5,1.0,6.0,3.0
24,68853,12309,32238,0.531262,0.405252,84381,44513,35148,0.116389,0.160934,0.5,1.0,6.0,3.0
25,65497,10835,30208,0.550941,0.413235,84294,44069,35199,0.116278,0.167434,0.5,1.0,6.0,3.0
26,62578,9555,27803,0.570392,0.416286,83910,43285,35205,0.120856,0.166226,0.5,1.0,6.0,3.0
27,59430,8387,25768,0.588179,0.42318,83728,43033,37003,0.120169,0.171473,0.5,1.0,6.0,3.0
28,56273,7328,22676,0.609413,0.423818,84396,42900,35743,0.121291,0.173223,0.5,1.0,6.0,3.0
29,52894,6386,20638,0.631678,0.432116,84074,42699,37318,0.122862,0.172383,0.5,1.0,6.0,3.0
30,49794,5405,18480,0.653312,0.441044,84859,42984,36000,0.122786,0.169167,0.5,1.0,6.0,3.0
31,46837,4554,16083,0.678641,0.44289,84128,42899,36703,0.122337,0.171512,0.5,1.0,6.0,3.0
32,43689,3732,14004,0.703884,0.447336,84286,42806,36584,0.123425,0.17073,0.5,1.0,6.0,3.0
33,40911,3084,11527,0.730439,0.452763,84254,42915,37192,0.122505,0.167966,0.5,1.0,6.0,3.0
34,37994,2466,9398,0.759133,0.454192,84469,43021,37257,0.119949,0.170129,0.5,1.0,6.0,3.0
35,35513,1995,7760,0.790358,0.455735,84691,43137,36388,0.120745,0.168847,0.5,1.0,6.0,3.0
36,33426,1556,6727,0.818884,0.463728,83813,42939,36306,0.119254,0.167025,0.5,1.0,6.0,3.0
37,31480,1197,5196,0.842821,0.46353,83289,42899,35923,0.118221,0.16598,0.5,1.0,6.0,3.0
38,30134,898,3973,0.871126,0.473823,82580,42428,37158,0.11811,0.161069,0.5,1.0,6.0,3.0
39,28776,667,3127,0.89493,0.473617,83480,43101,36677,0.116477,0.161886,0.5,1.0,6.0,3.0
40,27681,477,2107,0.915845,0.47627,83895,43262,36120,0.114965,0.161545,0.5,1.0,6.0,3.0
41,26636,344,1647,0.935857,0.485124,83310,43261,36992,0.114596,0.157412,0.5,1.0,6.0,3.0
42,25844,216,1289,0.952658,0.489139,84091,43613,36477,0.11349,0.155482,0.5,1.0,6.0,3.0
43,25370,142,819,0.965274,0.490232,84209,43917,35605,0.110255,0.155751,0.5,1.0,6.0,3.0
44,24593,85,501,0.975013,0.499002,83489,43608,35655,0.110284,0.153976,0.5,1.0,6.0,3.0
45,24331,51,295,0.984423,0.49322,82862,43337,35980,0.110455,0.152196,0.5,1.0,6.0,3.0
46,23917,18,189,0.991136,0.486772,83014,43424,36641,0.110006,0.150037,0.5,1.0,6.0,3.0
47,23877,9,53,0.994116,0.5,83727,43803,35176,0.108328,0.148198,0.5,1.0,6.0,3.0
48,23628,3,38,0.99727,0.5,82954,43802,35967,0.106939,0.150958,0.5,1.0,6.0,3.0
49,23627,2,13,0.998857,0.5,82728,43622,35692,0.105823,0.149319,0.5,1.0,6.0,3.0
50,23541,1,15,0.999448,0.5,82773,43747,36304,0.10768,0.148014,0.5,1.0,6.0,3.0
51,23402,0,0,0.999701,NAN,83764,44089,35700,0.108107,0.151807,0.5,1.0,6.0,3.0
52,7311,0,0,0.999726,NAN,81706,43839,35876,0.0885064,0.149557,0.5,1.0,6.0,3.0
53,0,0,0,NAN,NAN,79768,43772,35804,0.0681664,0.144188,0.5,1.0,6.0,3.0
54,0,0,0,NAN,NAN,80011,44207,35573,0.0663034,0.133303,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,80443,44790,35530,0.0623112,0.121306,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80898,45405,33899,0.0571337,0.116272,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80404,45717,33582,0.052516,0.106873,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80012,46061,33371,0.0484802,0.101016,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79909,46253,32934,0.0442065,0.0950234,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79631,46510,33310,0.0412088,0.0906485,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,80025,46857,32247,0.0385692,0.0834186,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79646,47102,33247,0.035865,0.0784131,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,80405,47617,31636,0.0335489,0.0728126,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79789,47353,32565,0.0310632,0.0670966,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,80460,48112,31234,0.0284613,0.0628482,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,79880,48114,30761,0.0262769,0.0590358,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79292,48138,31272,0.0245044,0.0563124,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79389,48191,31723,0.0233911,0.0517763,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79976,48431,30309,0.0219253,0.048418,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79310,48597,31066,0.0200605,0.0456287,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,79591,48790,30619,0.0189594,0.0425063,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,79575,48861,29286,0.0176877,0.0393703,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,78661,48477,30561,0.015999,0.0376133,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,78755,48723,30296,0.0149768,0.0359783,0.5,1.0,6.0,3.0
