sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75517,47316,28482,0.0,0.0,81107,51231,28699,0.0,0.0,0.5,1.0,6.0,3.0
2,73862,45845,33607,0.0,0.0,82789,52637,26212,0.0,0.0,0.5,1.0,6.0,3.0
3,78083,47999,32935,0.0,0.0,81254,52597,24215,0.0,0.0,0.5,1.0,6.0,3.0
4,80591,49408,29889,0.0,0.0,78013,51217,25273,0.0,0.0,0.5,1.0,6.0,3.0
5,79321,49229,28876,0.0,0.0,76979,50674,28146,0.0,0.0,0.5,1.0,6.0,3.0
6,76881,48356,29454,0.0,0.0,79373,51586,27439,0.0,0.0,0.5,1.0,6.0,3.0
7,76110,47870,30928,0.0,0.0,80113,51829,26394,0.0,0.0,0.5,1.0,6.0,3.0
8,77115,48091,31129,0.0,0.0,79651,51654,25056,0.0,0.0,0.5,1.0,6.0,3.0
9,77853,48283,30951,0.0,0.0,77930,50879,26557,0.0,0.0,0.5,1.0,6.0,3.0
10,78245,48559,31910,0.0,0.0,78540,51135,27665,0.0,0.0,0.5,1.0,6.0,3.0
11,79734,49479,29581,0.0,0.0,79936,51967,27652,0.0,0.0,0.5,1.0,6.0,3.0
12,94999,48689,29121,0.178191,0.0870849,82032,52280,24858,0.0127511,0.0,0.5,1.0,6.0,3.0
13,99236,45509,30550,0.264813,0.161833,80909,51348,24939,0.0258562,0.00896187,0.5,1.0,6.0,3.0
14,94758,41250,36277,0.295875,0.228299,78886,49996,28088,0.0298786,0.0240672,0.5,1.0,6.0,3.0
15,94234,37322,38494,0.328374,0.277991,79885,50156,29248,0.0337297,0.0399514,0.5,1.0,6.0,3.0
16,93605,33181,42100,0.360809,0.318349,81569,49990,28289,0.039862,0.05336,0.5,1.0,6.0,3.0
17,92582,29251,43409,0.389763,0.346092,81036,48876,28813,0.0465102,0.0677993,0.5,1.0,6.0,3.0
18,91481,25916,43264,0.417928,0.363882,80523,48088,30725,0.0530718,0.0766802,0.5,1.0,6.0,3.0
19,89287,22975,42858,0.442074,0.376044,81401,47841,31088,0.0589858,0.0860782,0.5,1.0,6.0,3.0
20,86603,20587,41437,0.460966,0.386394,81908,47767,31264,0.0636385,0.0909353,0.5,1.0,6.0,3.0
21,83323,18185,40212,0.482406,0.391028,82377,47406,31339,0.0673428,0.0978174,0.5,1.0,6.0,3.0
22,80482,16435,37910,0.497422,0.396927,81932,46910,31964,0.0692342,0.104743,0.5,1.0,6.0,3.0
23,76818,14588,36017,0.513428,0.402504,81605,46248,32281,0.0720176,0.110886,0.5,1.0,6.0,3.0
24,73919,13101,33586,0.531785,0.405273,81588,46030,33210,0.0742082,0.113445,0.5,1.0,6.0,3.0
25,70460,11833,31543,0.547055,0.409806,81877,45916,33613,0.0754363,0.116101,0.5,1.0,6.0,3.0
26,67273,10718,29692,0.56348,0.410498,82709,45828,33275,0.0786734,0.117115,0.5,1.0,6.0,3.0
27,64371,9763,27768,0.575546,0.414686,82631,45783,32878,0.0801455,0.121069,0.5,1.0,6.0,3.0
28,61155,8786,25710,0.590532,0.421431,81828,45573,33785,0.0803698,0.120157,0.5,1.0,6.0,3.0
29,58607,7795,23599,0.609603,0.427815,82247,45732,33666,0.0800272,0.12272,0.5,1.0,6.0,3.0
30,55690,6897,21946,0.628578,0.431263,82425,45531,34365,0.0813163,0.124502,0.5,1.0,6.0,3.0
