sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77738,48552,28595,0.0,0.0,79499,50015,28609,0.0,0.0,0.5,1.0,6.0,3.0
2,77099,48112,30263,0.0,0.0,79886,50417,28701,0.0,0.0,0.5,1.0,6.0,3.0
3,78324,48779,31557,0.0,0.0,80154,50879,27639,0.0,0.0,0.5,1.0,6.0,3.0
4,80546,50186,29088,0.0,0.0,79285,50800,26160,0.0,0.0,0.5,1.0,6.0,3.0
5,79647,50135,27937,0.0,0.0,77235,49878,27184,0.0,0.0,0.5,1.0,6.0,3.0
6,78026,49741,28599,0.0,0.0,76873,49639,29885,0.0,0.0,0.5,1.0,6.0,3.0
7,77204,49246,29011,0.0,0.0,79609,50876,28978,0.0,0.0,0.5,1.0,6.0,3.0
8,77267,49100,29703,0.0,0.0,80630,51161,26413,0.0,0.0,0.5,1.0,6.0,3.0
9,78149,49248,29830,0.0,0.0,78735,50468,27220,0.0,0.0,0.5,1.0,6.0,3.0
10,78643,49344,30353,0.0,0.0,77647,49906,28341,0.0,0.0,0.5,1.0,6.0,3.0
11,79808,50030,28616,0.0,0.0,78390,50280,28296,0.0,0.0,0.5,1.0,6.0,3.0
12,96457,49673,27757,0.182672,0.0794034,79586,50629,28954,0.00442289,0.0,0.5,1.0,6.0,3.0
13,101335,46904,30718,0.270094,0.163406,80541,50919,26981,0.00871606,0.0038175,0.5,1.0,6.0,3.0
14,98317,43066,33239,0.299384,0.221351,79084,50373,27658,0.0098819,0.00815316,0.5,1.0,6.0,3.0
15,96104,38786,37889,0.330881,0.273747,78613,49952,27842,0.0122944,0.0128762,0.5,1.0,6.0,3.0
16,96228,35037,41020,0.361251,0.321234,78236,49479,29568,0.0137533,0.0186012,0.5,1.0,6.0,3.0
17,95496,30990,42267,0.392006,0.348593,79762,49980,28781,0.0159286,0.0246343,0.5,1.0,6.0,3.0
18,94053,27239,43311,0.421002,0.366662,79669,49598,29242,0.0183195,0.0275973,0.5,1.0,6.0,3.0
19,92565,24197,42937,0.445276,0.375748,79973,49331,28172,0.0206695,0.0315917,0.5,1.0,6.0,3.0
20,90409,21668,42328,0.464218,0.381875,78934,48769,31509,0.0227659,0.0344346,0.5,1.0,6.0,3.0
21,87999,19453,40836,0.480227,0.387073,80821,49456,29579,0.0235397,0.0386254,0.5,1.0,6.0,3.0
22,85477,17713,39492,0.494484,0.397663,80496,49213,29300,0.0240074,0.0390785,0.5,1.0,6.0,3.0
23,82436,16179,37047,0.509468,0.396523,79751,48747,29548,0.0249652,0.0417795,0.5,1.0,6.0,3.0
