sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74892,46977,28447,0.0,0.0,81140,51203,28508,0.0,0.0,0.5,1.0,6.0,3.0
2,73125,45593,34530,0.0,0.0,82525,52575,26622,0.0,0.0,0.5,1.0,6.0,3.0
3,78603,48212,32948,0.0,0.0,81700,52581,24038,0.0,0.0,0.5,1.0,6.0,3.0
4,81111,49479,29867,0.0,0.0,78254,51034,26159,0.0,0.0,0.5,1.0,6.0,3.0
5,79578,49019,29691,0.0,0.0,78024,51109,27563,0.0,0.0,0.5,1.0,6.0,3.0
6,77847,48664,29836,0.0,0.0,79614,51770,26719,0.0,0.0,0.5,1.0,6.0,3.0
7,76991,48355,31370,0.0,0.0,79627,51655,26354,0.0,0.0,0.5,1.0,6.0,3.0
8,78135,48807,30124,0.0,0.0,79316,51532,27264,0.0,0.0,0.5,1.0,6.0,3.0
9,77550,48222,29425,0.0,0.0,79880,51954,26147,0.0,0.0,0.5,1.0,6.0,3.0
10,76585,48007,31533,0.0,0.0,79655,51793,25460,0.0,0.0,0.5,1.0,6.0,3.0
11,78023,48560,31408,0.0,0.0,78447,51142,27276,0.0,0.0,0.5,1.0,6.0,3.0
12,95767,48970,29607,0.176543,0.0836795,80318,51727,26328,0.013073,0.0,0.5,1.0,6.0,3.0
13,100291,45856,29617,0.261619,0.167303,81224,51586,25028,0.0246848,0.0087502,0.5,1.0,6.0,3.0
14,94615,41064,35120,0.297395,0.230154,79714,50468,26517,0.0291229,0.0247954,0.5,1.0,6.0,3.0
15,93018,37037,39222,0.332022,0.281793,78932,49481,27841,0.0342763,0.0403362,0.5,1.0,6.0,3.0
16,92683,33012,41787,0.362035,0.322612,79285,48919,29383,0.0405688,0.054198,0.5,1.0,6.0,3.0
17,92249,29229,43176,0.392535,0.347624,80455,48578,29908,0.0479398,0.0661194,0.5,1.0,6.0,3.0
18,91102,25698,43447,0.420205,0.365883,81153,48001,30799,0.0537318,0.0768856,0.5,1.0,6.0,3.0
19,89308,22870,43221,0.443863,0.373788,81961,47856,30173,0.0581557,0.0863189,0.5,1.0,6.0,3.0
20,87244,20509,41569,0.461957,0.381005,81223,47205,31983,0.0631102,0.0931432,0.5,1.0,6.0,3.0
21,84465,18376,39928,0.47802,0.388737,82030,47033,32517,0.0681458,0.100424,0.5,1.0,6.0,3.0
22,80997,16398,38400,0.495173,0.397122,82742,46918,31520,0.0703693,0.108566,0.5,1.0,6.0,3.0
23,77857,14797,36015,0.511688,0.40193,81999,46402,33820,0.073318,0.10961,0.5,1.0,6.0,3.0
24,74591,13487,34272,0.528254,0.406979,82872,46641,32985,0.0753692,0.115916,0.5,1.0,6.0,3.0
25,71200,12173,32186,0.543904,0.412074,82561,46157,32658,0.0771127,0.12167,0.5,1.0,6.0,3.0
26,67781,10816,30176,0.560231,0.41712,81969,45679,33319,0.0789567,0.122108,0.5,1.0,6.0,3.0
27,65025,9618,27618,0.578285,0.420251,81835,45374,34504,0.0808273,0.121305,0.5,1.0,6.0,3.0
28,61595,8597,25024,0.596225,0.422734,82838,45689,33426,0.0813878,0.123557,0.5,1.0,6.0,3.0
29,57851,7563,23218,0.615106,0.427341,82472,45543,34110,0.0826038,0.130079,0.5,1.0,6.0,3.0
30,54957,6638,20996,0.633213,0.434559,82038,45094,34439,0.08312,0.127617,0.5,1.0,6.0,3.0
31,52028,5773,18982,0.653927,0.433463,82506,45183,34673,0.0828122,0.128313,0.5,1.0,6.0,3.0
32,49337,5055,17620,0.673734,0.439614,82725,45137,34306,0.0844787,0.127062,0.5,1.0,6.0,3.0
33,47116,4358,14428,0.695401,0.446666,82501,45006,34651,0.0831081,0.125523,0.5,1.0,6.0,3.0
34,44187,3581,13466,0.72295,0.449725,82777,45208,34546,0.0827464,0.125384,0.5,1.0,6.0,3.0
35,41669,3000,10852,0.745254,0.455999,82692,45441,34777,0.0816282,0.123947,0.5,1.0,6.0,3.0
36,39167,2445,9504,0.77347,0.464436,83051,45634,33523,0.0814078,0.125526,0.5,1.0,6.0,3.0
37,37060,1900,7704,0.800863,0.460345,82009,45441,34829,0.0801254,0.121666,0.5,1.0,6.0,3.0
38,34697,1487,5993,0.825677,0.463624,82679,45820,32640,0.0806855,0.122993,0.5,1.0,6.0,3.0
39,33121,1109,4850,0.854126,0.472371,81131,45035,34004,0.0793531,0.122706,0.5,1.0,6.0,3.0
40,31313,844,3710,0.878309,0.477089,80857,44725,34331,0.0782987,0.118537,0.5,1.0,6.0,3.0
41,29767,575,2724,0.90471,0.481645,81495,45090,34848,0.0780845,0.122719,0.5,1.0,6.0,3.0
42,28524,385,1951,0.927955,0.484111,82298,45332,34498,0.0790845,0.121935,0.5,1.0,6.0,3.0
43,27694,245,1382,0.948112,0.481187,82361,45442,33443,0.0780406,0.116736,0.5,1.0,6.0,3.0
44,26944,172,896,0.961253,0.487165,81421,44981,34326,0.0769028,0.118263,0.5,1.0,6.0,3.0
45,26180,113,604,0.972651,0.491722,81823,45316,34682,0.0765983,0.114036,0.5,1.0,6.0,3.0
46,25767,69,417,0.981119,0.498801,82387,45705,34814,0.0744474,0.111938,0.5,1.0,6.0,3.0
47,25444,42,240,0.987698,0.495833,83264,46278,32983,0.0739035,0.110784,0.5,1.0,6.0,3.0
48,25186,19,166,0.992337,0.496988,82170,46167,33000,0.0721309,0.109621,0.5,1.0,6.0,3.0
49,24919,13,96,0.995044,0.5,81169,45863,33398,0.0712095,0.112402,0.5,1.0,6.0,3.0
50,25013,5,74,0.997421,0.5,81051,45562,34190,0.0720411,0.109096,0.5,1.0,6.0,3.0
51,25070,3,5,0.998265,0.5,81746,45871,34053,0.0720158,0.110827,0.5,1.0,6.0,3.0
52,24999,1,16,0.99928,0.5,82272,46100,33539,0.072078,0.108441,0.5,1.0,6.0,3.0
53,24970,0,3,0.99966,0.5,82047,45999,33083,0.0724646,0.10782,0.5,1.0,6.0,3.0
54,7957,0,0,0.999623,NAN,80428,45664,33405,0.0584871,0.107753,0.5,1.0,6.0,3.0
55,3,0,0,0.5,NAN,79298,45808,33630,0.0447489,0.105486,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,79538,45902,32759,0.0447396,0.0938521,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,79331,46278,33416,0.042184,0.0889694,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,79985,46624,33217,0.0394324,0.0821567,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,80633,47130,32688,0.0358166,0.0770466,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,80517,47650,31514,0.03249,0.0707622,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79759,47736,30652,0.0295453,0.066733,0.5,1.0,6.0,3.0
