sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78229,49122,28648,0.0,0.0,78194,49003,28607,0.0,0.0,0.5,1.0,6.0,3.0
2,78645,49413,30854,0.0,0.0,78381,49134,30359,0.0,0.0,0.5,1.0,6.0,3.0
3,80418,50662,29134,0.0,0.0,80189,50430,30671,0.0,0.0,0.5,1.0,6.0,3.0
4,80636,51125,27326,0.0,0.0,81729,51489,26786,0.0,0.0,0.5,1.0,6.0,3.0
5,78821,50434,27075,0.0,0.0,79030,50447,27272,0.0,0.0,0.5,1.0,6.0,3.0
6,76969,49496,27694,0.0,0.0,77332,49448,28454,0.0,0.0,0.5,1.0,6.0,3.0
7,76456,49053,30075,0.0,0.0,77415,49549,29360,0.0,0.0,0.5,1.0,6.0,3.0
8,78620,49798,29469,0.0,0.0,78677,49827,29114,0.0,0.0,0.5,1.0,6.0,3.0
9,79646,50157,28792,0.0,0.0,79190,49861,28452,0.0,0.0,0.5,1.0,6.0,3.0
10,79716,50483,28065,0.0,0.0,78737,49948,28410,0.0,0.0,0.5,1.0,6.0,3.0
11,78562,50078,28830,0.0,0.0,78732,50137,28881,0.0,0.0,0.5,1.0,6.0,3.0
12,96832,50055,28472,0.186612,0.0746172,78831,50262,28108,0.0,0.0,0.5,1.0,6.0,3.0
13,103853,48022,28529,0.271388,0.157226,78233,49829,28659,0.0,0.0,0.5,1.0,6.0,3.0
14,99499,43905,32483,0.300953,0.221577,78391,49766,29050,0.0,0.0,0.5,1.0,6.0,3.0
15,97151,39757,36991,0.333563,0.275107,78632,49969,29154,0.0,0.0,0.5,1.0,6.0,3.0
16,96903,35687,39572,0.364204,0.317813,79481,50552,28555,0.0,0.0,0.5,1.0,6.0,3.0
17,96117,31528,42623,0.395149,0.345084,79305,50427,27413,0.0,0.0,0.5,1.0,6.0,3.0
18,95631,28076,43138,0.419942,0.367692,77753,49545,29098,0.0,0.0,0.5,1.0,6.0,3.0
19,94235,24850,43739,0.44528,0.375809,78269,49754,29516,0.0,0.0,0.5,1.0,6.0,3.0
20,92656,22452,42303,0.462836,0.385918,79197,50370,28966,0.0,0.0,0.5,1.0,6.0,3.0
21,90133,20171,41334,0.480912,0.390199,79750,50597,27881,0.0,0.0,0.5,1.0,6.0,3.0
22,87484,18459,39807,0.494148,0.393335,78458,49936,27461,0.0,0.0,0.5,1.0,6.0,3.0
23,84809,16820,37961,0.507747,0.400819,77310,49358,29603,0.0,0.0,0.5,1.0,6.0,3.0
24,81491,15422,36645,0.521708,0.402101,78459,49996,28468,0.0,0.0,0.5,1.0,6.0,3.0
25,78570,14260,34625,0.53264,0.408996,78379,49758,28444,0.0,0.0,0.5,1.0,6.0,3.0
26,75929,13042,33378,0.547913,0.413206,78400,49887,28787,0.0,0.0,0.5,1.0,6.0,3.0
27,73426,12000,31672,0.560285,0.418887,78474,50001,28618,0.0,0.0,0.5,1.0,6.0,3.0
28,70784,10840,29907,0.576267,0.422526,78829,50210,28654,0.0,0.0,0.5,1.0,6.0,3.0
29,68247,9811,27614,0.590722,0.419389,79059,50394,28315,0.0,0.0,0.5,1.0,6.0,3.0
30,65306,9002,25930,0.602556,0.427285,78534,50019,27730,0.0,0.0,0.5,1.0,6.0,3.0
31,62339,8075,23994,0.618714,0.428232,77857,49555,28662,0.0,0.0,0.5,1.0,6.0,3.0
32,59493,7372,22559,0.634503,0.432134,78028,49686,29277,0.0,0.0,0.5,1.0,6.0,3.0
33,57146,6636,20954,0.649879,0.439582,78995,50291,29113,0.0,0.0,0.5,1.0,6.0,3.0
34,54900,5828,19252,0.667851,0.441746,79518,50611,28473,0.0,0.0,0.5,1.0,6.0,3.0
35,52788,5117,17248,0.684673,0.4464,78993,50240,26835,0.0,0.0,0.5,1.0,6.0,3.0
36,50088,4327,15450,0.704859,0.450841,76973,49275,28553,0.0,0.0,0.5,1.0,6.0,3.0
37,47449,3658,13143,0.727634,0.450886,77406,49515,30250,0.0,0.0,0.5,1.0,6.0,3.0
38,44830,3114,11361,0.751216,0.455418,79652,50437,28698,0.0,0.0,0.5,1.0,6.0,3.0
39,42270,2600,9817,0.774509,0.457115,79476,50379,27059,0.0,0.0,0.5,1.0,6.0,3.0
40,39837,2162,8387,0.797839,0.461071,77477,49444,28577,0.0,0.0,0.5,1.0,6.0,3.0
41,37888,1728,7042,0.821236,0.465209,77709,49624,29889,0.0,0.0,0.5,1.0,6.0,3.0
42,36152,1356,5364,0.845292,0.471756,79461,50204,28781,0.0,0.0,0.5,1.0,6.0,3.0

