sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74277,46289,28384,0.0,0.0,82542,52329,28736,0.0,0.0,0.5,1.0,6.0,3.0
2,71779,44155,35103,0.0,0.0,84809,54270,22949,0.0,0.0,0.5,1.0,6.0,3.0
3,77478,46916,35253,0.0,0.0,80136,52592,22774,0.0,0.0,0.5,1.0,6.0,3.0
4,81677,49269,31386,0.0,0.0,76351,50809,26175,0.0,0.0,0.5,1.0,6.0,3.0
5,80484,49314,28262,0.0,0.0,77325,51035,28580,0.0,0.0,0.5,1.0,6.0,3.0
6,76459,47786,29759,0.0,0.0,80864,52511,26515,0.0,0.0,0.5,1.0,6.0,3.0
7,75117,47254,31634,0.0,0.0,81337,52874,24699,0.0,0.0,0.5,1.0,6.0,3.0
8,76466,47520,32297,0.0,0.0,79495,52064,25095,0.0,0.0,0.5,1.0,6.0,3.0
9,78286,48181,31985,0.0,0.0,78456,51633,25930,0.0,0.0,0.5,1.0,6.0,3.0
10,78862,48467,31162,0.0,0.0,78930,51717,26338,0.0,0.0,0.5,1.0,6.0,3.0
11,78235,48183,30590,0.0,0.0,79592,51929,26126,0.0,0.0,0.5,1.0,6.0,3.0
12,94094,47810,31219,0.176037,0.0851885,81411,52128,26302,0.0177003,0.0,0.5,1.0,6.0,3.0
13,98981,45151,31483,0.259696,0.164216,83043,52386,23823,0.0338861,0.0112916,0.5,1.0,6.0,3.0
14,94459,40412,35451,0.2929,0.231855,80723,51093,27126,0.0386879,0.0305427,0.5,1.0,6.0,3.0
15,92198,35953,40072,0.328478,0.279609,80955,50495,26723,0.0434624,0.0515286,0.5,1.0,6.0,3.0
16,91934,32323,42464,0.359894,0.321767,79990,49021,28549,0.0516127,0.0708606,0.5,1.0,6.0,3.0
17,91506,28469,43481,0.390597,0.350233,80468,48011,30839,0.0611796,0.0852654,0.5,1.0,6.0,3.0
18,89404,24768,43434,0.420938,0.365382,82151,47797,31701,0.0687636,0.0952178,0.5,1.0,6.0,3.0
19,87256,22041,42653,0.444216,0.376714,83449,47649,31394,0.0748122,0.108237,0.5,1.0,6.0,3.0
20,84674,19699,41267,0.46431,0.384908,83518,47268,32786,0.0811921,0.117138,0.5,1.0,6.0,3.0
21,81252,17467,39063,0.482979,0.387989,83945,46790,31479,0.0861933,0.125099,0.5,1.0,6.0,3.0
22,78027,15886,37421,0.496226,0.396863,82702,45529,32784,0.0903666,0.130368,0.5,1.0,6.0,3.0
23,74775,14251,35592,0.513093,0.400076,82575,45197,34586,0.0945383,0.132987,0.5,1.0,6.0,3.0
24,71799,12899,33463,0.527786,0.403565,84044,45448,33868,0.0971991,0.139453,0.5,1.0,6.0,3.0
25,68847,11693,30820,0.544446,0.412005,83905,45209,33916,0.0981825,0.144047,0.5,1.0,6.0,3.0
26,65121,10378,29130,0.562906,0.413474,83298,44529,34418,0.101215,0.147292,0.5,1.0,6.0,3.0
27,62361,9308,26925,0.578535,0.423083,82779,44257,35691,0.101421,0.147838,0.5,1.0,6.0,3.0
28,59047,8069,24863,0.598794,0.423863,84123,44478,35069,0.103366,0.15297,0.5,1.0,6.0,3.0
29,56133,7082,22386,0.618201,0.429822,83625,44179,34781,0.103516,0.152885,0.5,1.0,6.0,3.0
30,53060,6231,19699,0.639248,0.43388,82871,43841,36213,0.104445,0.151272,0.5,1.0,6.0,3.0
31,49872,5252,18271,0.661995,0.441191,83643,44186,35519,0.103768,0.148864,0.5,1.0,6.0,3.0
32,47428,4462,15665,0.685618,0.443409,83522,44391,35400,0.101165,0.152331,0.5,1.0,6.0,3.0
33,44303,3686,13541,0.709636,0.447197,83511,44317,35167,0.102891,0.150567,0.5,1.0,6.0,3.0
34,41523,3099,11603,0.736544,0.451737,82853,43933,35754,0.103913,0.149759,0.5,1.0,6.0,3.0
35,38963,2563,9814,0.761607,0.456338,83286,44110,35829,0.102574,0.152251,0.5,1.0,6.0,3.0
36,36529,2034,8252,0.788688,0.458858,83238,44035,35029,0.102429,0.150518,0.5,1.0,6.0,3.0
37,34727,1611,6776,0.815144,0.462736,82506,43683,35586,0.103168,0.151534,0.5,1.0,6.0,3.0
38,32794,1205,5255,0.843523,0.470885,82555,43855,36203,0.102513,0.150167,0.5,1.0,6.0,3.0
