sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77536,48704,28318,0.0,0.0,79226,50020,28354,0.0,0.0,0.5,1.0,6.0,3.0
2,76897,48211,31608,0.0,0.0,79597,50284,29348,0.0,0.0,0.5,1.0,6.0,3.0
3,79587,49536,30841,0.0,0.0,80577,51109,26284,0.0,0.0,0.5,1.0,6.0,3.0
4,80850,50355,28079,0.0,0.0,78340,50242,27979,0.0,0.0,0.5,1.0,6.0,3.0
5,78903,49628,28744,0.0,0.0,78307,50325,28943,0.0,0.0,0.5,1.0,6.0,3.0
6,77994,49555,29084,0.0,0.0,79377,50863,28920,0.0,0.0,0.5,1.0,6.0,3.0
7,77721,49322,29756,0.0,0.0,80720,51409,26917,0.0,0.0,0.5,1.0,6.0,3.0
8,78763,49656,28636,0.0,0.0,78927,50501,27065,0.0,0.0,0.5,1.0,6.0,3.0
9,78135,49143,30017,0.0,0.0,77874,50042,27859,0.0,0.0,0.5,1.0,6.0,3.0
10,78966,49877,29572,0.0,0.0,78016,50205,28776,0.0,0.0,0.5,1.0,6.0,3.0
11,79134,50115,28002,0.0,0.0,79261,50564,28021,0.0,0.0,0.5,1.0,6.0,3.0
12,95297,49514,27732,0.185263,0.0825761,79531,50464,28044,0.00505463,0.0,0.5,1.0,6.0,3.0
13,100378,46284,28987,0.274547,0.160227,79899,50498,27584,0.00926169,0.00373405,0.5,1.0,6.0,3.0
14,96485,42142,35400,0.306063,0.226102,79333,50291,28599,0.0106387,0.00942341,0.5,1.0,6.0,3.0
15,96391,38583,37481,0.333247,0.279502,79803,50543,27931,0.0118918,0.0152698,0.5,1.0,6.0,3.0
16,95558,34516,41388,0.362973,0.317556,79247,49929,28077,0.014846,0.0208356,0.5,1.0,6.0,3.0
17,95843,30854,42223,0.392752,0.351976,78670,49356,28772,0.0174971,0.0265883,0.5,1.0,6.0,3.0
18,94282,27012,43335,0.424556,0.363021,78690,48976,29827,0.0199898,0.0299393,0.5,1.0,6.0,3.0
19,92876,24292,43095,0.445713,0.375415,79497,49015,29971,0.0217933,0.0324814,0.5,1.0,6.0,3.0
20,90481,21934,41976,0.463429,0.385375,80198,49188,30089,0.0237101,0.0366911,0.5,1.0,6.0,3.0
21,87691,19604,40925,0.481355,0.393085,80480,49235,29758,0.0242917,0.0401237,0.5,1.0,6.0,3.0
22,84633,17568,38961,0.496497,0.39655,80172,49114,29751,0.0252644,0.0428725,0.5,1.0,6.0,3.0
23,81679,15978,37386,0.511019,0.405085,79972,48995,29852,0.0266781,0.0438497,0.5,1.0,6.0,3.0
24,78908,14539,35497,0.527779,0.40726,79820,48675,29530,0.0278376,0.0448866,0.5,1.0,6.0,3.0
25,75924,13095,33472,0.542793,0.408849,78969,47989,30748,0.0280933,0.0454501,0.5,1.0,6.0,3.0
26,72852,11903,31845,0.555716,0.416298,79802,48208,31965,0.0278189,0.0484749,0.5,1.0,6.0,3.0
27,69701,10702,29972,0.570501,0.414871,81278,48802,30901,0.0284825,0.0502896,0.5,1.0,6.0,3.0
28,66827,9826,27547,0.583424,0.422242,81282,48754,29553,0.0294346,0.0505363,0.5,1.0,6.0,3.0
29,63871,8846,26216,0.601854,0.425046,79831,48185,30450,0.0303266,0.0513957,0.5,1.0,6.0,3.0
30,61399,8042,23720,0.616109,0.425864,79397,48129,31406,0.0297618,0.0516939,0.5,1.0,6.0,3.0
31,58557,7185,22491,0.632478,0.431017,80127,48364,31428,0.0290227,0.051785,0.5,1.0,6.0,3.0
32,56281,6490,20447,0.647003,0.435418,80996,48802,30017,0.0305324,0.0527201,0.5,1.0,6.0,3.0
33,53563,5652,18728,0.666906,0.439369,80160,48308,29818,0.0310254,0.0518814,0.5,1.0,6.0,3.0
34,51165,5046,16561,0.68456,0.442636,79086,47790,31419,0.0314025,0.0538846,0.5,1.0,6.0,3.0
35,48597,4352,15207,0.705496,0.446965,79734,48107,31493,0.0307334,0.054917,0.5,1.0,6.0,3.0
36,46055,3765,13455,0.723895,0.45013,80642,48592,30536,0.030592,0.0534615,0.5,1.0,6.0,3.0
37,43852,3141,11483,0.746545,0.452843,80234,48281,31031,0.0311651,0.0515452,0.5,1.0,6.0,3.0
38,41948,2608,10152,0.770835,0.454147,80121,48497,31236,0.0298174,0.0533199,0.5,1.0,6.0,3.0
39,39759,2220,8225,0.792022,0.458359,80624,48789,30285,0.0301151,0.0512135,0.5,1.0,6.0,3.0
