sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76869,48228,28661,0.0,0.0,79621,50139,27978,0.0,0.0,0.5,1.0,6.0,3.0
2,76657,48080,31357,0.0,0.0,79430,50032,28343,0.0,0.0,0.5,1.0,6.0,3.0
3,79331,49723,30936,0.0,0.0,79497,50582,28860,0.0,0.0,0.5,1.0,6.0,3.0
4,80759,50628,27331,0.0,0.0,80126,51105,27469,0.0,0.0,0.5,1.0,6.0,3.0
5,78165,49718,27714,0.0,0.0,79295,50782,27335,0.0,0.0,0.5,1.0,6.0,3.0
6,76593,48982,29810,0.0,0.0,78551,50463,28465,0.0,0.0,0.5,1.0,6.0,3.0
7,77716,49604,29855,0.0,0.0,79023,50860,28183,0.0,0.0,0.5,1.0,6.0,3.0
8,78896,49676,28972,0.0,0.0,79400,51128,27494,0.0,0.0,0.5,1.0,6.0,3.0
9,78337,49385,28848,0.0,0.0,78863,50763,26459,0.0,0.0,0.5,1.0,6.0,3.0
10,77919,49179,29235,0.0,0.0,77275,49953,27399,0.0,0.0,0.5,1.0,6.0,3.0
11,78282,49396,29611,0.0,0.0,77302,49772,29979,0.0,0.0,0.5,1.0,6.0,3.0
12,96330,49568,28755,0.184055,0.0789428,80196,50914,28157,0.00451394,0.0,0.5,1.0,6.0,3.0
13,102001,46997,29689,0.268806,0.163444,80687,50886,26881,0.00912167,0.00321789,0.5,1.0,6.0,3.0
14,97808,42778,33423,0.299822,0.228391,78892,49807,27452,0.010001,0.00881539,0.5,1.0,6.0,3.0
15,95702,38480,38390,0.335568,0.2795,78022,49509,30581,0.0118684,0.0137667,0.5,1.0,6.0,3.0
16,96167,34801,41545,0.365234,0.321495,80432,50572,28016,0.0136699,0.0180076,0.5,1.0,6.0,3.0
17,96077,30819,42135,0.394912,0.352178,79764,49891,28097,0.0154268,0.0225291,0.5,1.0,6.0,3.0
18,94189,26940,43477,0.424248,0.363445,78958,49257,27604,0.0177499,0.0274236,0.5,1.0,6.0,3.0
19,92555,23933,43105,0.445816,0.375884,77485,48418,30229,0.0205395,0.0298058,0.5,1.0,6.0,3.0
20,90615,21530,42355,0.464277,0.3828,79264,49093,30575,0.0214158,0.0328209,0.5,1.0,6.0,3.0
21,88158,19489,40872,0.480302,0.390255,80741,49559,28893,0.0226836,0.0377946,0.5,1.0,6.0,3.0
22,85403,17846,38943,0.496253,0.39744,79667,48834,29227,0.024797,0.0383721,0.5,1.0,6.0,3.0
23,81954,16197,37381,0.511458,0.402878,79045,48514,30440,0.0263141,0.041475,0.5,1.0,6.0,3.0
24,79139,14656,35557,0.525474,0.403634,79655,48721,30557,0.0264892,0.0443924,0.5,1.0,6.0,3.0
25,75845,13382,33640,0.538862,0.407551,80280,48648,30540,0.0280269,0.0446627,0.5,1.0,6.0,3.0
26,73087,12177,32111,0.553587,0.413316,80647,48730,31130,0.0285131,0.0477514,0.5,1.0,6.0,3.0
27,70233,11100,30330,0.566109,0.418595,81235,48916,29839,0.0290823,0.0508898,0.5,1.0,6.0,3.0
28,67686,10075,28460,0.580992,0.42305,80338,48407,29470,0.030658,0.0502715,0.5,1.0,6.0,3.0
29,64864,9126,26609,0.597843,0.425608,79167,47875,30906,0.0306567,0.0529994,0.5,1.0,6.0,3.0
30,61999,8259,24763,0.612478,0.429411,79288,48049,31009,0.0305469,0.0520978,0.5,1.0,6.0,3.0
31,59360,7376,22844,0.628765,0.432083,79765,48041,31505,0.0303579,0.0524361,0.5,1.0,6.0,3.0
32,56641,6541,20322,0.645072,0.43603,80879,48652,30382,0.0308856,0.0537489,0.5,1.0,6.0,3.0
33,53709,5676,18920,0.665317,0.438901,80132,48460,30534,0.0312734,0.052417,0.5,1.0,6.0,3.0
34,51022,4940,16432,0.684656,0.441151,79849,48267,30226,0.030708,0.0555813,0.5,1.0,6.0,3.0
35,48154,4238,14607,0.706888,0.446053,79544,48113,31148,0.0319697,0.0541126,0.5,1.0,6.0,3.0
36,45640,3627,13043,0.730204,0.452733,80055,48175,30557,0.0318718,0.0550283,0.5,1.0,6.0,3.0
