sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76235,47910,28646,0.0,0.0,79845,50419,28499,0.0,0.0,0.5,1.0,6.0,3.0
2,75311,47053,31930,0.0,0.0,81114,51491,27773,0.0,0.0,0.5,1.0,6.0,3.0
3,78095,48326,32193,0.0,0.0,80973,52025,26275,0.0,0.0,0.5,1.0,6.0,3.0
4,80425,49581,29758,0.0,0.0,79398,51494,25345,0.0,0.0,0.5,1.0,6.0,3.0
5,79739,49665,28085,0.0,0.0,77193,50503,27009,0.0,0.0,0.5,1.0,6.0,3.0
6,77238,48721,29417,0.0,0.0,77353,50364,28255,0.0,0.0,0.5,1.0,6.0,3.0
7,76887,48360,30791,0.0,0.0,78924,51053,29477,0.0,0.0,0.5,1.0,6.0,3.0
8,78233,49252,30809,0.0,0.0,81450,52066,26232,0.0,0.0,0.5,1.0,6.0,3.0
9,79175,49840,29357,0.0,0.0,79946,51346,25302,0.0,0.0,0.5,1.0,6.0,3.0
10,78402,49189,28751,0.0,0.0,77425,50158,27230,0.0,0.0,0.5,1.0,6.0,3.0
11,77087,48548,30482,0.0,0.0,77758,50430,29812,0.0,0.0,0.5,1.0,6.0,3.0
12,95160,49085,31026,0.182041,0.0803681,81329,51661,27023,0.00912344,0.0,0.5,1.0,6.0,3.0
13,102354,46875,29639,0.263644,0.167212,81350,51413,26655,0.0170252,0.00619021,0.5,1.0,6.0,3.0
14,97242,42196,33215,0.297258,0.228481,80117,50512,26241,0.0194715,0.016882,0.5,1.0,6.0,3.0
15,94226,37404,38994,0.334112,0.27871,78626,49692,28848,0.0231794,0.0273329,0.5,1.0,6.0,3.0
16,94051,33808,41570,0.364962,0.316815,79830,49799,28604,0.0275836,0.0383163,0.5,1.0,6.0,3.0
17,94109,30165,43032,0.392136,0.349321,79778,49021,29271,0.0320264,0.0474873,0.5,1.0,6.0,3.0
18,92823,26456,43330,0.420909,0.36132,80061,48456,30023,0.0375027,0.052593,0.5,1.0,6.0,3.0
19,91162,23658,43020,0.443337,0.377859,80455,48437,31219,0.0404263,0.059451,0.5,1.0,6.0,3.0
20,88729,21210,41937,0.461597,0.381656,82057,48912,30272,0.0429153,0.0657869,0.5,1.0,6.0,3.0
21,86189,19030,40256,0.479342,0.390265,81507,48510,29303,0.0454501,0.0721257,0.5,1.0,6.0,3.0
22,82737,16900,39233,0.496247,0.396987,79625,47175,31025,0.0478493,0.0729251,0.5,1.0,6.0,3.0
23,79763,15263,36172,0.512631,0.398817,79944,47086,32718,0.0500475,0.0794517,0.5,1.0,6.0,3.0
24,76207,14066,34542,0.526953,0.405014,81630,47567,31620,0.0524991,0.0812935,0.5,1.0,6.0,3.0
25,73048,12718,33281,0.54241,0.410069,81582,47296,31975,0.0536822,0.0839719,0.5,1.0,6.0,3.0
26,70194,11588,30841,0.554734,0.416686,81766,47404,31917,0.054815,0.0857693,0.5,1.0,6.0,3.0
27,67486,10308,28892,0.571378,0.419199,81262,47287,32139,0.0554749,0.0907931,0.5,1.0,6.0,3.0
28,64084,9190,27202,0.587456,0.423425,81559,47184,32095,0.0571427,0.0912603,0.5,1.0,6.0,3.0
29,61308,8155,24223,0.605133,0.426908,81226,46810,32075,0.0574631,0.0928605,0.5,1.0,6.0,3.0
30,58296,7185,22848,0.625695,0.42925,80997,46562,33327,0.0586318,0.0956732,0.5,1.0,6.0,3.0
31,55316,6355,20174,0.643403,0.433132,81697,46797,32381,0.0592494,0.0939749,0.5,1.0,6.0,3.0
32,52200,5539,18257,0.663966,0.439201,81567,46808,33269,0.0591845,0.0960955,0.5,1.0,6.0,3.0
33,49512,4809,16874,0.685511,0.440915,81938,46773,32037,0.0583734,0.0955926,0.5,1.0,6.0,3.0
34,47283,4151,14643,0.705867,0.453254,80868,46564,33202,0.0585584,0.0993916,0.5,1.0,6.0,3.0
35,44547,3412,12723,0.731508,0.448047,81127,46383,32894,0.0592528,0.096051,0.5,1.0,6.0,3.0
36,42443,2937,10320,0.753681,0.459399,81141,46356,32802,0.0578376,0.0955734,0.5,1.0,6.0,3.0
37,39578,2294,9206,0.782442,0.462144,81190,46314,32469,0.057969,0.0927346,0.5,1.0,6.0,3.0
38,37457,1770,7669,0.809034,0.46362,81014,46516,33483,0.0570642,0.0918526,0.5,1.0,6.0,3.0
39,35528,1409,5672,0.833483,0.469499,81746,46847,33069,0.0567551,0.0937736,0.5,1.0,6.0,3.0
40,33380,1028,4643,0.8605,0.479001,81846,46908,32335,0.0571806,0.0933972,0.5,1.0,6.0,3.0
41,31908,757,3484,0.887646,0.47632,80958,46635,32862,0.0560043,0.0895563,0.5,1.0,6.0,3.0
42,30339,560,2591,0.910676,0.478966,81088,46829,33107,0.0555446,0.0906002,0.5,1.0,6.0,3.0
43,29095,375,1911,0.931827,0.487964,81476,46828,32002,0.0555808,0.0879008,0.5,1.0,6.0,3.0
44,28152,258,1265,0.949027,0.490909,80947,46690,32548,0.0551287,0.0871789,0.5,1.0,6.0,3.0
45,27618,157,850,0.964154,0.488235,80650,46752,32568,0.0533478,0.0864038,0.5,1.0,6.0,3.0
46,26980,95,516,0.974963,0.485465,80736,47024,32925,0.0521638,0.0847836,0.5,1.0,6.0,3.0
47,26459,63,354,0.983597,0.484463,81232,47276,32199,0.0516915,0.0858878,0.5,1.0,6.0,3.0
48,26272,42,245,0.989114,0.477551,81202,47328,31151,0.0521662,0.084604,0.5,1.0,6.0,3.0
49,26049,31,133,0.992764,0.5,79942,46648,32402,0.0517875,0.0826184,0.5,1.0,6.0,3.0
50,25885,23,123,0.99521,0.5,80356,47077,32449,0.0505874,0.0826836,0.5,1.0,6.0,3.0
51,25725,13,67,0.996735,0.5,80772,47207,32058,0.050203,0.0820388,0.5,1.0,6.0,3.0
52,25951,7,50,0.997842,0.5,81022,46997,31684,0.0505295,0.0812871,0.5,1.0,6.0,3.0
53,25751,6,33,0.998602,0.5,80427,46928,32621,0.05058,0.0777873,0.5,1.0,6.0,3.0
54,25723,2,13,0.999339,0.5,80985,47094,31553,0.0497314,0.0815295,0.5,1.0,6.0,3.0
55,25679,0,18,0.999533,0.5,80257,46642,33172,0.0497153,0.0802484,0.5,1.0,6.0,3.0
56,8283,0,0,0.998732,NAN,80679,47159,32280,0.0416217,0.0787949,0.5,1.0,6.0,3.0
57,6,0,0,0.5,NAN,79740,47178,31915,0.0320228,0.0759831,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,79435,47090,32285,0.0318751,0.0693046,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79788,47540,31321,0.0299168,0.0666486,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79477,47852,32806,0.0278697,0.0600957,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,80909,48660,30760,0.0257697,0.059119,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,80014,48632,29826,0.0239646,0.0519178,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,78736,48107,31033,0.0217308,0.0493668,0.5,1.0,6.0,3.0
