sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78017,49255,28463,0.0,0.0,78463,49473,28340,0.0,0.0,0.5,1.0,6.0,3.0
2,78169,49340,29607,0.0,0.0,78322,49455,30034,0.0,0.0,0.5,1.0,6.0,3.0
3,79474,50049,29452,0.0,0.0,79656,50161,28513,0.0,0.0,0.5,1.0,6.0,3.0
4,79954,50445,28466,0.0,0.0,79451,50441,29054,0.0,0.0,0.5,1.0,6.0,3.0
5,79350,50442,27088,0.0,0.0,79569,50558,28426,0.0,0.0,0.5,1.0,6.0,3.0
6,77654,49763,27696,0.0,0.0,79091,50373,27101,0.0,0.0,0.5,1.0,6.0,3.0
7,76965,49346,29839,0.0,0.0,77223,49398,28605,0.0,0.0,0.5,1.0,6.0,3.0
8,78492,49726,28882,0.0,0.0,77729,49656,29960,0.0,0.0,0.5,1.0,6.0,3.0
9,78666,49850,29214,0.0,0.0,79339,50277,29003,0.0,0.0,0.5,1.0,6.0,3.0
10,79469,50387,28731,0.0,0.0,79995,50577,27508,0.0,0.0,0.5,1.0,6.0,3.0
11,79586,50716,27257,0.0,0.0,78378,50031,28207,0.0,0.0,0.5,1.0,6.0,3.0
12,96025,49896,27772,0.188316,0.0755797,78020,50003,28675,0.0,0.0,0.5,1.0,6.0,3.0
13,102065,47321,28729,0.275222,0.158968,78221,50074,27769,0.0,0.0,0.5,1.0,6.0,3.0
14,98434,43262,32969,0.305062,0.22321,77580,49489,28349,0.0,0.0,0.5,1.0,6.0,3.0
15,96747,39292,37263,0.336946,0.278118,77800,49436,29206,0.0,0.0,0.5,1.0,6.0,3.0
16,96733,35216,40699,0.36852,0.318484,78455,49744,29673,0.0,0.0,0.5,1.0,6.0,3.0
17,96706,31324,42817,0.394738,0.353633,79825,50492,28727,0.0,0.0,0.5,1.0,6.0,3.0
18,96280,27750,43370,0.423276,0.366025,79291,50397,26885,0.0,0.0,0.5,1.0,6.0,3.0
19,94797,24794,43079,0.446211,0.376053,77476,49684,28769,0.0,0.0,0.5,1.0,6.0,3.0
20,92869,22398,42856,0.46543,0.383797,77913,49801,29113,0.0,0.0,0.5,1.0,6.0,3.0
21,90595,20425,41547,0.478812,0.392989,78594,49954,28228,0.0,0.0,0.5,1.0,6.0,3.0
22,87465,18399,39885,0.495621,0.39822,78486,49794,29127,0.0,0.0,0.5,1.0,6.0,3.0
23,84637,16750,38045,0.510456,0.403772,78906,49964,28227,0.0,0.0,0.5,1.0,6.0,3.0
24,81631,15273,36361,0.52428,0.405833,78320,49733,29562,0.0,0.0,0.5,1.0,6.0,3.0
25,78572,13979,34643,0.53745,0.41027,79360,50306,28740,0.0,0.0,0.5,1.0,6.0,3.0
26,75544,12599,32920,0.552579,0.415158,79329,50497,28534,0.0,0.0,0.5,1.0,6.0,3.0
27,72528,11580,30948,0.565016,0.417959,79246,50413,27941,0.0,0.0,0.5,1.0,6.0,3.0
28,69866,10560,29129,0.579517,0.421213,78341,49963,28128,0.0,0.0,0.5,1.0,6.0,3.0
29,66980,9646,27325,0.594021,0.426203,77893,49872,28987,0.0,0.0,0.5,1.0,6.0,3.0
30,63955,8708,25288,0.607537,0.426171,78658,50017,29171,0.0,0.0,0.5,1.0,6.0,3.0
31,61254,7794,23333,0.625273,0.431385,79391,50369,28684,0.0,0.0,0.5,1.0,6.0,3.0
32,58594,6979,21704,0.642685,0.432294,79228,50195,27418,0.0,0.0,0.5,1.0,6.0,3.0
33,55940,6296,19491,0.657731,0.438767,77715,49578,27889,0.0,0.0,0.5,1.0,6.0,3.0
34,53547,5448,18318,0.677946,0.443362,77231,49444,30030,0.0,0.0,0.5,1.0,6.0,3.0
35,51181,4737,16055,0.694887,0.447275,79315,50358,28118,0.0,0.0,0.5,1.0,6.0,3.0
36,48486,4009,14144,0.716186,0.448105,78561,49842,28465,0.0,0.0,0.5,1.0,6.0,3.0
37,46062,3476,11913,0.737441,0.456056,78555,49839,28437,0.0,0.0,0.5,1.0,6.0,3.0
38,43185,2842,10839,0.765636,0.460006,78145,49844,29336,0.0,0.0,0.5,1.0,6.0,3.0
39,41255,2268,9110,0.788971,0.462294,79071,50503,28366,0.0,0.0,0.5,1.0,6.0,3.0
40,39349,1844,7568,0.811761,0.470203,79057,50531,27182,0.0,0.0,0.5,1.0,6.0,3.0
41,37298,1389,5930,0.837042,0.47032,77386,49576,28882,0.0,0.0,0.5,1.0,6.0,3.0
42,35284,1089,4552,0.862884,0.475725,77995,49702,29551,0.0,0.0,0.5,1.0,6.0,3.0

