sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73512,45742,28567,0.0,0.0,83291,53179,28151,0.0,0.0,0.5,1.0,6.0,3.0
2,70819,43416,35216,0.0,0.0,85655,54936,21792,0.0,0.0,0.5,1.0,6.0,3.0
3,76152,45880,36237,0.0,0.0,80318,53198,21528,0.0,0.0,0.5,1.0,6.0,3.0
4,81321,48638,32512,0.0,0.0,75608,50848,25644,0.0,0.0,0.5,1.0,6.0,3.0
5,80924,49011,30639,0.0,0.0,77242,51475,28683,0.0,0.0,0.5,1.0,6.0,3.0
6,78403,48548,28596,0.0,0.0,81846,53379,26094,0.0,0.0,0.5,1.0,6.0,3.0
7,74402,46685,31736,0.0,0.0,82638,53795,22857,0.0,0.0,0.5,1.0,6.0,3.0
8,75203,46823,32781,0.0,0.0,79309,52586,23411,0.0,0.0,0.5,1.0,6.0,3.0
9,76844,47296,32589,0.0,0.0,77194,51755,25844,0.0,0.0,0.5,1.0,6.0,3.0
10,77702,47733,31504,0.0,0.0,78460,52160,25917,0.0,0.0,0.5,1.0,6.0,3.0
11,77310,47638,30642,0.0,0.0,79842,52452,25927,0.0,0.0,0.5,1.0,6.0,3.0
12,92312,46810,32187,0.176976,0.0892907,82597,52868,25211,0.0221316,0.0,0.5,1.0,6.0,3.0
13,97210,43981,32278,0.257535,0.172594,84045,52865,25512,0.0414183,0.0149537,0.5,1.0,6.0,3.0
14,93120,39619,36851,0.292633,0.234593,83522,52410,24097,0.0455329,0.0375773,0.5,1.0,6.0,3.0
15,91375,35407,40693,0.328367,0.279729,80935,50311,26565,0.0549762,0.0624506,0.5,1.0,6.0,3.0
16,91065,31846,42052,0.357421,0.321091,80072,48500,29182,0.0652475,0.0816428,0.5,1.0,6.0,3.0
17,89782,27943,43543,0.39063,0.347943,81343,47679,30734,0.0748497,0.101581,0.5,1.0,6.0,3.0
18,87801,24458,43729,0.417831,0.365124,82627,46868,31553,0.0840887,0.118753,0.5,1.0,6.0,3.0
19,85975,21583,42474,0.443926,0.37437,83578,46237,33175,0.0925782,0.129751,0.5,1.0,6.0,3.0
20,82855,19171,40241,0.461734,0.380818,85000,46199,33106,0.100471,0.133873,0.5,1.0,6.0,3.0
21,79027,17075,38927,0.479899,0.389678,85076,45987,33327,0.104742,0.144537,0.5,1.0,6.0,3.0
22,75859,15196,36750,0.498537,0.398912,84787,45636,33417,0.107864,0.150058,0.5,1.0,6.0,3.0
23,72455,13426,34231,0.516728,0.405948,84028,44687,34496,0.111665,0.15483,0.5,1.0,6.0,3.0
24,68961,11866,32166,0.53618,0.40835,84208,44188,35134,0.114983,0.163773,0.5,1.0,6.0,3.0
25,65503,10571,29355,0.553562,0.413609,84316,43576,35413,0.118874,0.166535,0.5,1.0,6.0,3.0
26,61856,9344,27577,0.573283,0.419099,83768,42977,36120,0.120362,0.168148,0.5,1.0,6.0,3.0
27,58930,8281,24531,0.59227,0.425625,84147,42836,36069,0.122179,0.170853,0.5,1.0,6.0,3.0
28,55246,7111,22618,0.613818,0.425833,84141,42835,36988,0.123204,0.173921,0.5,1.0,6.0,3.0
29,52154,6204,19789,0.633039,0.434054,84537,42844,36791,0.123685,0.176402,0.5,1.0,6.0,3.0
30,48791,5183,17675,0.65963,0.434116,84455,42624,36338,0.124463,0.171528,0.5,1.0,6.0,3.0
31,45923,4384,15837,0.683938,0.437614,83836,42659,37635,0.123831,0.174093,0.5,1.0,6.0,3.0
32,43202,3786,13160,0.704609,0.446277,84507,42947,36674,0.123197,0.175847,0.5,1.0,6.0,3.0
33,40403,3109,11783,0.733275,0.452262,84288,42743,37073,0.123197,0.17212,0.5,1.0,6.0,3.0
34,38117,2548,9699,0.760212,0.458346,84411,42785,36246,0.122223,0.174516,0.5,1.0,6.0,3.0
35,35422,1976,8105,0.789792,0.464713,83365,42460,37000,0.121502,0.169676,0.5,1.0,6.0,3.0
36,33648,1494,6376,0.819231,0.466986,83496,42654,37081,0.120257,0.172555,0.5,1.0,6.0,3.0
37,31361,1089,4969,0.847039,0.470115,83784,42320,36548,0.122535,0.16388,0.5,1.0,6.0,3.0
38,29892,804,3625,0.876338,0.473241,83823,42695,37556,0.12011,0.165673,0.5,1.0,6.0,3.0
39,28106,557,2823,0.902886,0.480517,84254,43136,37168,0.118825,0.164079,0.5,1.0,6.0,3.0
40,27008,373,1976,0.9248,0.489626,84243,43264,36037,0.115992,0.163457,0.5,1.0,6.0,3.0
41,26194,235,1223,0.945885,0.486917,83602,43135,36921,0.114423,0.159625,0.5,1.0,6.0,3.0
42,25232,135,805,0.963578,0.495031,83768,43355,36018,0.114125,0.15713,0.5,1.0,6.0,3.0
43,24572,74,459,0.976315,0.493464,83472,43372,35912,0.1119,0.155811,0.5,1.0,6.0,3.0
44,24211,41,218,0.985255,0.495413,83137,43368,36382,0.110456,0.154637,0.5,1.0,6.0,3.0
45,23802,14,150,0.992207,0.486667,83373,43713,36020,0.109592,0.153706,0.5,1.0,6.0,3.0
46,23724,10,54,0.995427,0.490741,83417,43830,35577,0.109462,0.154482,0.5,1.0,6.0,3.0
47,23559,7,54,0.997474,0.5,82835,43620,35621,0.109664,0.152536,0.5,1.0,6.0,3.0
48,23534,2,26,0.998534,0.5,82875,43751,36411,0.108229,0.15049,0.5,1.0,6.0,3.0
49,23694,2,14,0.999093,0.5,83425,43922,34845,0.107588,0.149161,0.5,1.0,6.0,3.0
50,23372,2,4,0.999358,0.5,82422,43387,35697,0.107853,0.148108,0.5,1.0,6.0,3.0
51,23609,0,9,0.999725,0.5,82566,43600,36841,0.106587,0.148354,0.5,1.0,6.0,3.0
52,7329,0,0,0.999454,NAN,82270,44323,35825,0.0859973,0.145597,0.5,1.0,6.0,3.0
53,3,0,0,0.5,NAN,80679,44574,35179,0.0660395,0.137994,0.5,1.0,6.0,3.0
54,2,0,0,0.5,NAN,80230,44697,34875,0.063748,0.12972,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,79938,44793,34546,0.0596024,0.119681,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,79919,45168,35571,0.0551746,0.11463,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,81127,45907,33781,0.0511729,0.102528,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80925,46363,33741,0.0462651,0.0967073,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,80847,46726,32505,0.042735,0.0898016,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,80047,46914,33058,0.0389334,0.0840039,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,80351,47418,32468,0.0361663,0.0791703,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,80401,47934,31241,0.0336812,0.0721648,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79608,47720,31059,0.0310898,0.0675972,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,78828,47574,31888,0.0288159,0.0675332,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79130,47840,31842,0.0270062,0.061444,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,79830,48029,31009,0.0257046,0.0569673,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79762,48185,30663,0.0237206,0.0539575,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79078,47905,31111,0.0225726,0.0507377,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79218,47924,30678,0.0205193,0.0470696,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79267,48222,31371,0.0190117,0.0449141,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,80118,48787,31121,0.0182855,0.0404711,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,80425,49263,29686,0.0171526,0.0371387,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,79543,49123,29866,0.0158028,0.0361783,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,78782,48729,29708,0.014502,0.0338966,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,78438,48866,30936,0.0129593,0.03205,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79745,49559,29791,0.0124397,0.0304958,0.5,1.0,6.0,3.0
