sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73853,46119,28603,0.0,0.0,82028,52250,28622,0.0,0.0,0.5,1.0,6.0,3.0
2,72005,44525,35534,0.0,0.0,84581,54070,23496,0.0,0.0,0.5,1.0,6.0,3.0
3,77981,47382,34765,0.0,0.0,80531,52724,23031,0.0,0.0,0.5,1.0,6.0,3.0
4,81575,49366,31406,0.0,0.0,77030,51444,25744,0.0,0.0,0.5,1.0,6.0,3.0
5,80770,49362,28370,0.0,0.0,77460,51482,27576,0.0,0.0,0.5,1.0,6.0,3.0
6,76713,48137,29591,0.0,0.0,79947,52191,26286,0.0,0.0,0.5,1.0,6.0,3.0
7,74983,47196,32143,0.0,0.0,80312,52293,25587,0.0,0.0,0.5,1.0,6.0,3.0
8,76975,47905,31353,0.0,0.0,79616,52122,25169,0.0,0.0,0.5,1.0,6.0,3.0
9,77419,47805,31797,0.0,0.0,78767,51753,26234,0.0,0.0,0.5,1.0,6.0,3.0
10,77908,48017,31660,0.0,0.0,79351,52005,26560,0.0,0.0,0.5,1.0,6.0,3.0
11,78388,48508,30395,0.0,0.0,79945,52285,25363,0.0,0.0,0.5,1.0,6.0,3.0
12,94149,48207,30452,0.176752,0.0838369,80746,51788,24888,0.0175984,0.0,0.5,1.0,6.0,3.0
13,98356,45288,31342,0.259694,0.16789,81129,51296,26725,0.0346978,0.0121983,0.5,1.0,6.0,3.0
14,94221,40431,35630,0.29625,0.232459,81981,51384,26912,0.037283,0.0313057,0.5,1.0,6.0,3.0
15,92344,36058,39944,0.33138,0.279904,81717,50799,26478,0.0437914,0.05142,0.5,1.0,6.0,3.0
16,91731,32059,42079,0.360745,0.323237,79983,49015,28143,0.0517235,0.0704083,0.5,1.0,6.0,3.0
17,90703,28128,43483,0.393047,0.345434,79972,47806,30881,0.0617466,0.0834008,0.5,1.0,6.0,3.0
18,89524,24868,43143,0.419295,0.364115,82215,47804,31582,0.0700663,0.0988854,0.5,1.0,6.0,3.0
19,87203,22120,42231,0.442318,0.374594,83521,47639,31560,0.0757474,0.107288,0.5,1.0,6.0,3.0
20,84123,19835,41205,0.461907,0.383643,83552,46987,31274,0.0805786,0.118117,0.5,1.0,6.0,3.0
21,81229,17674,39235,0.481971,0.392112,82322,45876,32791,0.0870484,0.120841,0.5,1.0,6.0,3.0
22,78158,15655,37580,0.499853,0.398483,82538,45815,33925,0.0885047,0.133043,0.5,1.0,6.0,3.0
23,74869,13970,34763,0.517183,0.398613,83434,45446,33004,0.0933612,0.135408,0.5,1.0,6.0,3.0
24,71194,12688,33000,0.531541,0.404894,82986,44723,34515,0.0971188,0.141026,0.5,1.0,6.0,3.0
