sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75336,47012,28777,0.0,0.0,80944,51274,28583,0.0,0.0,0.5,1.0,6.0,3.0
2,73805,45751,33945,0.0,0.0,82793,52656,26537,0.0,0.0,0.5,1.0,6.0,3.0
3,78415,47968,33284,0.0,0.0,81365,52559,24058,0.0,0.0,0.5,1.0,6.0,3.0
4,81185,49583,31334,0.0,0.0,78447,51474,25759,0.0,0.0,0.5,1.0,6.0,3.0
5,80991,49783,28762,0.0,0.0,77714,50949,26848,0.0,0.0,0.5,1.0,6.0,3.0
6,77982,48802,28868,0.0,0.0,78264,51034,27171,0.0,0.0,0.5,1.0,6.0,3.0
7,76027,47874,30872,0.0,0.0,79306,51267,27594,0.0,0.0,0.5,1.0,6.0,3.0
8,76827,47983,31402,0.0,0.0,80251,51704,26276,0.0,0.0,0.5,1.0,6.0,3.0
9,78049,48379,30488,0.0,0.0,79690,51597,26191,0.0,0.0,0.5,1.0,6.0,3.0
10,77916,48239,30392,0.0,0.0,79077,51537,25633,0.0,0.0,0.5,1.0,6.0,3.0
11,77661,48254,30554,0.0,0.0,78337,51129,26949,0.0,0.0,0.5,1.0,6.0,3.0
12,94915,48490,30902,0.179192,0.0838942,80043,51442,27111,0.0139675,0.0,0.5,1.0,6.0,3.0
13,100650,46104,30053,0.261699,0.164709,81850,51896,26772,0.0259743,0.00997311,0.5,1.0,6.0,3.0
14,95499,41390,34868,0.294411,0.230297,81595,51289,25452,0.028188,0.0271688,0.5,1.0,6.0,3.0
15,93399,37011,39793,0.330282,0.280049,79376,49743,26781,0.0336752,0.0386655,0.5,1.0,6.0,3.0
16,93165,33151,41370,0.360887,0.31738,78466,48501,29806,0.0401384,0.0542173,0.5,1.0,6.0,3.0
17,92566,29405,43207,0.39057,0.344898,80010,48208,30790,0.0474441,0.0661416,0.5,1.0,6.0,3.0
18,91368,25930,43865,0.419124,0.360641,81471,48123,31025,0.0531048,0.0763739,0.5,1.0,6.0,3.0
19,89630,23114,42886,0.44108,0.374411,82696,48284,31086,0.0572458,0.0828669,0.5,1.0,6.0,3.0
20,87160,20675,41535,0.459316,0.382124,82677,48157,31847,0.0622362,0.0916727,0.5,1.0,6.0,3.0
21,84189,18587,40129,0.475935,0.391575,83276,48049,29802,0.0662736,0.0983323,0.5,1.0,6.0,3.0
22,80988,16610,38391,0.495419,0.397281,80885,46599,31233,0.0694566,0.105193,0.5,1.0,6.0,3.0
23,78002,14936,35978,0.513333,0.39873,80281,45856,32871,0.073087,0.107389,0.5,1.0,6.0,3.0
24,74555,13474,34515,0.527423,0.404592,81220,46011,33331,0.074132,0.115088,0.5,1.0,6.0,3.0
25,71493,12202,32007,0.543822,0.410035,82091,45763,33735,0.076738,0.117934,0.5,1.0,6.0,3.0
26,67964,10999,29893,0.558369,0.416368,82585,45887,33982,0.0786462,0.120005,0.5,1.0,6.0,3.0
27,64337,9804,28563,0.575353,0.422575,83091,45951,32907,0.0806164,0.12318,0.5,1.0,6.0,3.0
28,61649,8585,25851,0.594405,0.425071,82612,45846,34303,0.0814531,0.124085,0.5,1.0,6.0,3.0
29,58691,7580,23499,0.612428,0.428742,83042,45776,33591,0.0820609,0.125406,0.5,1.0,6.0,3.0
30,56014,6688,21502,0.632056,0.433099,82289,45409,33676,0.0828118,0.126529,0.5,1.0,6.0,3.0
31,53142,5858,19201,0.652554,0.437217,81766,45038,34354,0.0824854,0.127569,0.5,1.0,6.0,3.0
32,49915,5002,17063,0.674707,0.443709,81838,44885,33451,0.0845878,0.129996,0.5,1.0,6.0,3.0
33,47001,4259,14767,0.696304,0.44315,81533,44708,34961,0.0857015,0.125912,0.5,1.0,6.0,3.0
34,44261,3628,13301,0.721753,0.450267,82573,45137,34829,0.0835321,0.130107,0.5,1.0,6.0,3.0
35,41813,2988,11383,0.74545,0.450452,82570,45047,34486,0.0827116,0.132822,0.5,1.0,6.0,3.0
36,39551,2460,9479,0.769184,0.456377,82166,44808,34177,0.0832339,0.128742,0.5,1.0,6.0,3.0
37,37124,2015,8185,0.794473,0.465608,81774,44748,35177,0.0827586,0.12467,0.5,1.0,6.0,3.0
38,35199,1558,6071,0.822396,0.468374,82465,45216,34693,0.0806403,0.127836,0.5,1.0,6.0,3.0
39,33017,1187,5068,0.850138,0.468923,82488,45246,33435,0.0809087,0.125213,0.5,1.0,6.0,3.0
40,31237,861,4055,0.876509,0.470654,81550,44906,34973,0.0804047,0.12238,0.5,1.0,6.0,3.0
41,30031,637,2923,0.898155,0.479473,81767,45358,33708,0.0791884,0.122998,0.5,1.0,6.0,3.0
42,28785,451,2221,0.921626,0.479964,81407,44932,34056,0.0786235,0.121726,0.5,1.0,6.0,3.0
43,27673,298,1507,0.939978,0.489715,81483,44983,35408,0.0784397,0.121653,0.5,1.0,6.0,3.0
44,26773,197,987,0.956972,0.485816,82495,45305,34382,0.0778047,0.118201,0.5,1.0,6.0,3.0
45,26195,135,703,0.970204,0.495733,82470,45455,34030,0.0759003,0.118895,0.5,1.0,6.0,3.0
46,25902,77,454,0.980542,0.497797,82292,45491,34316,0.0760341,0.116374,0.5,1.0,6.0,3.0
47,25681,39,250,0.987111,0.5,82126,45736,33770,0.0743857,0.116168,0.5,1.0,6.0,3.0
48,25235,16,78,0.991896,0.5,82104,45809,33172,0.0746127,0.115986,0.5,1.0,6.0,3.0
49,25058,7,52,0.99577,0.5,80891,45295,33316,0.074279,0.112589,0.5,1.0,6.0,3.0
50,25101,4,29,0.997908,0.5,80356,45017,34440,0.0735228,0.108435,0.5,1.0,6.0,3.0
51,24979,1,19,0.998919,0.5,81414,45485,34602,0.0719041,0.110369,0.5,1.0,6.0,3.0
52,25008,0,10,0.99946,0.5,82508,45985,33655,0.0715022,0.114663,0.5,1.0,6.0,3.0
53,7947,0,0,0.998993,NAN,81304,45949,33427,0.060938,0.110809,0.5,1.0,6.0,3.0
