sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74669,46849,28436,0.0,0.0,81951,52003,28648,0.0,0.0,0.5,1.0,6.0,3.0
2,72405,45077,34380,0.0,0.0,84116,53727,24863,0.0,0.0,0.5,1.0,6.0,3.0
3,77028,47025,34392,0.0,0.0,81447,53146,23173,0.0,0.0,0.5,1.0,6.0,3.0
4,80652,48994,31044,0.0,0.0,77991,51726,24696,0.0,0.0,0.5,1.0,6.0,3.0
5,79722,48725,29494,0.0,0.0,77150,51067,26102,0.0,0.0,0.5,1.0,6.0,3.0
6,76895,47820,30957,0.0,0.0,78482,51522,27626,0.0,0.0,0.5,1.0,6.0,3.0
7,76625,47825,31412,0.0,0.0,80602,52338,27848,0.0,0.0,0.5,1.0,6.0,3.0
8,77072,47712,31829,0.0,0.0,82204,53424,24296,0.0,0.0,0.5,1.0,6.0,3.0
9,77834,47765,32084,0.0,0.0,80131,52599,23075,0.0,0.0,0.5,1.0,6.0,3.0
10,78519,48060,30237,0.0,0.0,76909,51162,25895,0.0,0.0,0.5,1.0,6.0,3.0
11,77228,47684,31536,0.0,0.0,77564,51241,27516,0.0,0.0,0.5,1.0,6.0,3.0
12,94085,48019,31378,0.177382,0.0831793,81422,52090,28074,0.0172926,0.0,0.5,1.0,6.0,3.0
13,99106,45413,30996,0.257129,0.170619,85327,53153,24887,0.0330845,0.012175,0.5,1.0,6.0,3.0
14,94316,40604,35699,0.292464,0.231771,82867,51756,23731,0.0366189,0.032152,0.5,1.0,6.0,3.0
15,92461,36420,40169,0.32869,0.278847,78971,49706,26797,0.0433324,0.0522447,0.5,1.0,6.0,3.0
16,92241,32461,41795,0.35952,0.314511,78440,48403,30290,0.0531808,0.0673159,0.5,1.0,6.0,3.0
17,91447,28809,43266,0.388531,0.349616,81062,48213,30205,0.0612741,0.085466,0.5,1.0,6.0,3.0
18,89562,25041,43706,0.418872,0.361095,82263,47718,30959,0.070068,0.0995187,0.5,1.0,6.0,3.0
19,87790,22383,42043,0.440631,0.376305,82545,47154,31186,0.0772851,0.107853,0.5,1.0,6.0,3.0
20,84774,19798,41407,0.463049,0.38479,82653,46810,32848,0.0819269,0.114025,0.5,1.0,6.0,3.0
21,81828,17637,39579,0.481321,0.39099,83712,46862,32345,0.0854656,0.123914,0.5,1.0,6.0,3.0
22,78238,15747,37271,0.499124,0.396394,83284,46038,31901,0.0891288,0.131861,0.5,1.0,6.0,3.0
23,74793,13992,34639,0.517355,0.399218,82153,44874,34079,0.0947135,0.13501,0.5,1.0,6.0,3.0
24,71104,12506,33167,0.532931,0.407182,83030,44969,34769,0.0982055,0.140973,0.5,1.0,6.0,3.0
25,68095,11296,30208,0.548117,0.410951,83761,44798,34989,0.100673,0.146375,0.5,1.0,6.0,3.0
26,64318,9985,28823,0.565495,0.415467,84223,44711,34353,0.101979,0.149507,0.5,1.0,6.0,3.0
27,61430,8941,26189,0.584641,0.419947,83472,44273,34767,0.103861,0.149308,0.5,1.0,6.0,3.0
28,58355,7878,24368,0.604421,0.423055,83243,44128,34980,0.103799,0.154131,0.5,1.0,6.0,3.0
29,55869,7075,21713,0.620997,0.431562,83159,43703,35616,0.10629,0.154242,0.5,1.0,6.0,3.0
30,52374,6055,20256,0.642981,0.437401,83216,43470,36027,0.105725,0.153552,0.5,1.0,6.0,3.0
31,49741,5113,17667,0.666442,0.440312,83469,43682,36156,0.105644,0.151759,0.5,1.0,6.0,3.0
