sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78547,49564,28321,0.0,0.0,78018,49046,28609,0.0,0.0,0.5,1.0,6.0,3.0
2,78212,49434,29604,0.0,0.0,78068,49017,30593,0.0,0.0,0.5,1.0,6.0,3.0
3,79131,49984,29590,0.0,0.0,80085,50348,29647,0.0,0.0,0.5,1.0,6.0,3.0
4,79904,50600,28261,0.0,0.0,80669,50967,27298,0.0,0.0,0.5,1.0,6.0,3.0
5,79458,50564,27540,0.0,0.0,78952,50316,27103,0.0,0.0,0.5,1.0,6.0,3.0
6,78216,50191,29072,0.0,0.0,77074,49467,28690,0.0,0.0,0.5,1.0,6.0,3.0
7,78924,50357,27272,0.0,0.0,77603,49703,29414,0.0,0.0,0.5,1.0,6.0,3.0
8,77544,49361,28732,0.0,0.0,78787,50168,28162,0.0,0.0,0.5,1.0,6.0,3.0
9,77845,49363,30250,0.0,0.0,78392,49790,27563,0.0,0.0,0.5,1.0,6.0,3.0
10,79325,50052,29413,0.0,0.0,77289,49057,30295,0.0,0.0,0.5,1.0,6.0,3.0
11,80143,50704,28010,0.0,0.0,79560,50467,29831,0.0,0.0,0.5,1.0,6.0,3.0
12,97301,50494,27208,0.185312,0.0785247,80912,51161,26504,0.0,0.0,0.5,1.0,6.0,3.0
13,102340,47611,28462,0.275059,0.155154,78069,49997,26774,0.0,0.0,0.5,1.0,6.0,3.0
14,98500,43711,33329,0.303487,0.223184,75977,49014,29947,0.0,0.0,0.5,1.0,6.0,3.0
15,97311,39760,36955,0.334155,0.273955,78107,49947,30956,0.0,0.0,0.5,1.0,6.0,3.0
16,96939,35592,40300,0.364915,0.31629,81319,51225,27883,0.0,0.0,0.5,1.0,6.0,3.0
17,96703,31762,42239,0.393457,0.352234,79845,50522,26054,0.0,0.0,0.5,1.0,6.0,3.0
18,95567,27854,43098,0.422353,0.371966,76646,49070,28406,0.0,0.0,0.5,1.0,6.0,3.0
19,93921,24680,43542,0.44794,0.378405,77006,49320,30896,0.0,0.0,0.5,1.0,6.0,3.0
20,91934,22186,42645,0.465116,0.386915,79880,50570,29795,0.0,0.0,0.5,1.0,6.0,3.0
21,90136,20062,40937,0.482621,0.389281,81006,51026,26232,0.0,0.0,0.5,1.0,6.0,3.0
22,87482,18281,39805,0.497988,0.398756,77529,49449,28050,0.0,0.0,0.5,1.0,6.0,3.0
23,84437,16626,37707,0.511287,0.40401,77238,49684,29587,0.0,0.0,0.5,1.0,6.0,3.0
24,81232,15157,36103,0.525058,0.404911,78893,50442,28849,0.0,0.0,0.5,1.0,6.0,3.0
25,78320,13822,35004,0.538956,0.409653,79327,50446,27712,0.0,0.0,0.5,1.0,6.0,3.0
26,75789,12735,32675,0.550786,0.412686,78385,49946,28034,0.0,0.0,0.5,1.0,6.0,3.0
27,72620,11696,30726,0.562951,0.41875,77558,49560,28229,0.0,0.0,0.5,1.0,6.0,3.0
28,69413,10535,29506,0.578371,0.421084,77624,49433,29402,0.0,0.0,0.5,1.0,6.0,3.0
29,66888,9544,27049,0.593373,0.419535,78918,50043,29244,0.0,0.0,0.5,1.0,6.0,3.0
30,64101,8749,25540,0.606317,0.423375,79562,50369,28826,0.0,0.0,0.5,1.0,6.0,3.0
31,61923,8028,23575,0.621514,0.43368,79702,50516,27468,0.0,0.0,0.5,1.0,6.0,3.0
32,59011,7109,22420,0.639169,0.431913,78057,49864,28621,0.0,0.0,0.5,1.0,6.0,3.0
33,56645,6408,20370,0.652723,0.437383,78050,49643,28985,0.0,0.0,0.5,1.0,6.0,3.0
34,54397,5690,18874,0.672179,0.442487,78592,49716,28617,0.0,0.0,0.5,1.0,6.0,3.0
35,52325,4976,17167,0.690301,0.44437,78637,50030,28794,0.0,0.0,0.5,1.0,6.0,3.0
36,49591,4301,14900,0.706983,0.449128,78971,50279,28268,0.0,0.0,0.5,1.0,6.0,3.0
37,47051,3609,12989,0.730133,0.448957,78466,50047,27566,0.0,0.0,0.5,1.0,6.0,3.0
38,44556,3105,11382,0.753378,0.455192,77473,49333,28416,0.0,0.0,0.5,1.0,6.0,3.0
39,41926,2584,9774,0.776296,0.458615,77575,49497,30141,0.0,0.0,0.5,1.0,6.0,3.0
40,40085,2136,8320,0.79889,0.454688,79361,50044,29359,0.0,0.0,0.5,1.0,6.0,3.0
41,38305,1793,7229,0.819488,0.462235,80204,50615,27566,0.0,0.0,0.5,1.0,6.0,3.0
42,36367,1457,6218,0.842426,0.469444,78649,50099,28270,0.0,0.0,0.5,1.0,6.0,3.0

