sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73398,45651,28187,0.0,0.0,83189,52549,28640,0.0,0.0,0.5,1.0,6.0,3.0
2,70210,43364,36540,0.0,0.0,85852,54912,22691,0.0,0.0,0.5,1.0,6.0,3.0
3,77088,46468,36058,0.0,0.0,81099,53351,19632,0.0,0.0,0.5,1.0,6.0,3.0
4,81751,49112,31801,0.0,0.0,74528,50279,26377,0.0,0.0,0.5,1.0,6.0,3.0
5,80610,48930,27694,0.0,0.0,77040,51322,29201,0.0,0.0,0.5,1.0,6.0,3.0
6,75153,46843,31270,0.0,0.0,82439,53621,25449,0.0,0.0,0.5,1.0,6.0,3.0
7,75028,46625,33485,0.0,0.0,82419,53537,23011,0.0,0.0,0.5,1.0,6.0,3.0
8,77239,47374,32720,0.0,0.0,78850,52038,23834,0.0,0.0,0.5,1.0,6.0,3.0
9,78159,47659,30917,0.0,0.0,77396,51403,25543,0.0,0.0,0.5,1.0,6.0,3.0
10,76731,47019,31813,0.0,0.0,78602,51698,26331,0.0,0.0,0.5,1.0,6.0,3.0
11,76759,47157,31902,0.0,0.0,80332,52430,26670,0.0,0.0,0.5,1.0,6.0,3.0
12,93039,47436,32180,0.1734,0.0883468,83811,53489,25240,0.0221451,0.0,0.5,1.0,6.0,3.0
13,98097,44772,31865,0.253657,0.171536,85031,53553,22906,0.0412085,0.0165022,0.5,1.0,6.0,3.0
14,93205,39678,36013,0.290628,0.238039,81637,51830,24630,0.0468293,0.0376979,0.5,1.0,6.0,3.0
15,90434,35141,40830,0.328521,0.283933,79821,50231,27109,0.0547287,0.059519,0.5,1.0,6.0,3.0
16,90870,31677,42857,0.360977,0.322888,79804,48729,29104,0.0638377,0.0826003,0.5,1.0,6.0,3.0
17,89729,27731,43354,0.390197,0.346519,81281,47778,30329,0.0745685,0.101471,0.5,1.0,6.0,3.0
18,87830,24104,42678,0.419282,0.365001,82569,46832,32788,0.0854861,0.115896,0.5,1.0,6.0,3.0
19,84925,21332,42485,0.444928,0.37585,84740,46915,32480,0.0924416,0.12714,0.5,1.0,6.0,3.0
20,82025,18963,40872,0.463279,0.383209,85067,46586,31850,0.0982108,0.134851,0.5,1.0,6.0,3.0
21,79244,16867,38565,0.482188,0.390004,84083,45689,32685,0.10341,0.145005,0.5,1.0,6.0,3.0
22,75591,14993,36826,0.50086,0.392033,83339,44829,34203,0.108305,0.152896,0.5,1.0,6.0,3.0
23,72401,13562,34288,0.514579,0.402911,83657,44213,34652,0.112633,0.158173,0.5,1.0,6.0,3.0
24,68665,12076,32022,0.533088,0.406564,84031,43796,35290,0.115695,0.162156,0.5,1.0,6.0,3.0
25,65433,10706,29586,0.551434,0.417596,84387,43460,35971,0.117779,0.16662,0.5,1.0,6.0,3.0
26,61894,9470,28024,0.571574,0.420996,84875,43391,35744,0.120878,0.170672,0.5,1.0,6.0,3.0
27,58909,8269,25135,0.589647,0.419574,84359,43043,36391,0.120965,0.172364,0.5,1.0,6.0,3.0
28,55737,7285,22516,0.610725,0.427985,84636,43098,36380,0.123039,0.17133,0.5,1.0,6.0,3.0
29,52448,6273,20357,0.633418,0.429091,84439,43011,36392,0.123752,0.172758,0.5,1.0,6.0,3.0
30,49211,5400,18105,0.653197,0.436316,84383,42916,36961,0.124699,0.17072,0.5,1.0,6.0,3.0
31,46336,4596,15887,0.678069,0.443413,84575,43038,36327,0.123317,0.173494,0.5,1.0,6.0,3.0
32,43489,3782,13866,0.705178,0.448976,84090,42695,36431,0.122518,0.172175,0.5,1.0,6.0,3.0
33,40680,3034,11598,0.732842,0.454518,83720,42577,37084,0.123489,0.171894,0.5,1.0,6.0,3.0
34,38008,2427,9417,0.761156,0.450037,83866,42645,36895,0.122791,0.17295,0.5,1.0,6.0,3.0
35,35426,1949,7862,0.788954,0.459425,83637,42436,37131,0.123277,0.171205,0.5,1.0,6.0,3.0
36,33319,1481,6087,0.819322,0.464597,83990,42685,36883,0.122306,0.170743,0.5,1.0,6.0,3.0
37,31399,1106,4792,0.849884,0.474019,84040,42864,36861,0.121847,0.166205,0.5,1.0,6.0,3.0
38,29807,821,3489,0.879693,0.471338,84060,42945,37067,0.119498,0.165079,0.5,1.0,6.0,3.0
39,28101,567,2852,0.905751,0.479488,83944,43115,36138,0.117721,0.161312,0.5,1.0,6.0,3.0
40,26974,376,1758,0.924372,0.482082,83223,42985,36613,0.115401,0.162975,0.5,1.0,6.0,3.0
41,26176,249,1254,0.944568,0.490032,83134,42768,36131,0.114279,0.161288,0.5,1.0,6.0,3.0
42,25436,133,841,0.962494,0.485731,82777,42909,37004,0.112743,0.158902,0.5,1.0,6.0,3.0
43,24617,87,461,0.97453,0.5,83640,43308,36950,0.112207,0.155372,0.5,1.0,6.0,3.0
44,24149,43,274,0.984554,0.5,84161,43707,35818,0.110978,0.154908,0.5,1.0,6.0,3.0
45,24138,22,179,0.990368,0.5,83490,43559,35658,0.110175,0.156164,0.5,1.0,6.0,3.0
46,23886,11,58,0.994495,0.5,82817,43439,36084,0.1111,0.157729,0.5,1.0,6.0,3.0
47,23616,4,47,0.997544,0.5,82888,43478,36220,0.110571,0.151574,0.5,1.0,6.0,3.0
48,23650,2,6,0.998668,0.5,83146,43734,36261,0.109506,0.151926,0.5,1.0,6.0,3.0
49,23472,0,9,0.999446,0.5,83763,43870,35250,0.10947,0.148582,0.5,1.0,6.0,3.0
50,7358,0,0,0.998981,NAN,81156,43670,35924,0.0874365,0.147979,0.5,1.0,6.0,3.0
51,2,0,0,0.5,NAN,79655,43906,35791,0.066311,0.14445,0.5,1.0,6.0,3.0
52,0,0,0,NAN,NAN,80022,44079,35852,0.0659069,0.130871,0.5,1.0,6.0,3.0
53,0,0,0,NAN,NAN,80844,44795,35132,0.062231,0.125256,0.5,1.0,6.0,3.0
54,0,0,0,NAN,NAN,81010,45477,34518,0.0572028,0.115433,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,80817,45970,33350,0.0516475,0.108006,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,79961,46110,33922,0.0480922,0.0998909,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80410,46750,33255,0.0437446,0.0955796,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80272,46989,32545,0.041104,0.0874328,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79736,46927,32733,0.0377872,0.0830507,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,80140,47301,32146,0.035282,0.0786101,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79863,47522,31619,0.0326309,0.0702426,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79659,47475,31347,0.0306431,0.065062,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79281,47702,31709,0.0274971,0.0596203,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79720,48131,31968,0.0251819,0.0569007,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,80254,48516,30939,0.0231203,0.0513268,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,80259,48437,29829,0.0215365,0.0461967,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79087,48244,31363,0.0197314,0.0451328,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,79598,48687,30303,0.0181286,0.042306,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79283,48671,30495,0.0171033,0.0402197,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79336,48790,29888,0.0161591,0.0376071,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,78791,48551,30406,0.0149319,0.034878,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,79262,48952,30066,0.0139159,0.034524,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,78922,48690,30650,0.01345,0.0297227,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,79596,49447,30585,0.0121363,0.0292627,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,80064,49602,28573,0.0116032,0.0271935,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,78569,48816,29499,0.0109267,0.0257127,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78147,48531,30183,0.0103587,0.0238545,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,78849,48895,30694,0.00968941,0.0216003,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,80166,49565,29658,0.00900631,0.0211916,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,79844,49655,28351,0.00812209,0.0202815,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78411,49092,29524,0.00799633,0.0184765,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,78673,49342,29716,0.00739135,0.0177346,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,78946,49545,29289,0.00686545,0.0145618,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,79083,49635,29412,0.00588622,0.0145009,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,78883,49639,29240,0.00542576,0.0127736,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,79080,49740,28543,0.00506449,0.0134709,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,78414,49460,29244,0.00489708,0.0118315,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,78651,49522,29502,0.00460897,0.0112704,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,79033,49737,28774,0.00413751,0.0100612,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,78791,49666,29485,0.00385831,0.00937765,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79211,49807,28890,0.00364217,0.00872274,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,79077,50053,29294,0.00326897,0.00971189,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,79360,50108,28335,0.00338332,0.00765837,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,78519,49576,28262,0.0031521,0.00739509,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,77949,49319,29877,0.00283519,0.00724638,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,79116,49755,29645,0.00274913,0.00629111,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,79764,50137,28717,0.00253874,0.00590243,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,79331,50166,28258,0.00222486,0.00672376,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,78290,49729,28290,0.00229276,0.00494875,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,77856,49465,28992,0.00201654,0.00577746,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,78378,49543,29413,0.00214984,0.00455581,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,78910,49780,29692,0.00191991,0.00420989,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,79817,50374,27979,0.00171016,0.00403874,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,78557,49826,27928,0.00157211,0.00429676,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,77781,49522,28696,0.00157493,0.00428631,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,78119,49524,29173,0.00158092,0.00385631,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,78398,49634,28410,0.0015179,0.00388948,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,78029,49665,29328,0.00143536,0.00426214,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,78655,49849,30030,0.00146208,0.0040959,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,80081,50627,28395,0.00141107,0.00369783,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,79485,50472,27148,0.00126439,0.00344408,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,77476,49303,28087,0.001252,0.0029017,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,76927,49061,29552,0.00112444,0.00296088,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,78158,49544,29698,0.00102996,0.00249175,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,79534,50197,28779,0.000955566,0.00213697,0.5,1.0,6.0,3.0
