sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75217,46787,28323,0.0,0.0,81266,51386,28789,0.0,0.0,0.5,1.0,6.0,3.0
2,73352,45399,35248,0.0,0.0,82982,52653,24273,0.0,0.0,0.5,1.0,6.0,3.0
3,79131,48087,33892,0.0,0.0,79549,51569,24469,0.0,0.0,0.5,1.0,6.0,3.0
4,82385,49983,29078,0.0,0.0,77227,50697,27656,0.0,0.0,0.5,1.0,6.0,3.0
5,79484,49102,28046,0.0,0.0,78754,51417,27670,0.0,0.0,0.5,1.0,6.0,3.0
6,76049,47855,31035,0.0,0.0,80318,52034,26426,0.0,0.0,0.5,1.0,6.0,3.0
7,77000,48328,31279,0.0,0.0,79755,51795,25382,0.0,0.0,0.5,1.0,6.0,3.0
8,77811,48501,30711,0.0,0.0,78352,51005,26332,0.0,0.0,0.5,1.0,6.0,3.0
9,78156,48433,30476,0.0,0.0,78218,50979,28861,0.0,0.0,0.5,1.0,6.0,3.0
10,77737,48407,30843,0.0,0.0,81049,52372,26040,0.0,0.0,0.5,1.0,6.0,3.0
11,78188,48984,30268,0.0,0.0,80165,51959,23967,0.0,0.0,0.5,1.0,6.0,3.0
12,94563,48529,29226,0.179055,0.0855232,78631,50896,26792,0.0146126,0.0,0.5,1.0,6.0,3.0
13,99035,45349,30795,0.266542,0.165335,80398,51576,27530,0.0268912,0.00957138,0.5,1.0,6.0,3.0
14,95151,41164,35948,0.298294,0.229582,81326,51747,26234,0.0277218,0.0258062,0.5,1.0,6.0,3.0
15,94011,37264,39183,0.329834,0.279445,80248,50305,25057,0.0340881,0.0404677,0.5,1.0,6.0,3.0
16,93713,33348,41688,0.360686,0.318713,77403,48041,30280,0.0413033,0.0526915,0.5,1.0,6.0,3.0
17,92709,29407,43339,0.388927,0.348231,79750,48559,31021,0.0461693,0.0695497,0.5,1.0,6.0,3.0
18,91406,25944,43016,0.418085,0.366073,81730,48523,30250,0.052857,0.0758347,0.5,1.0,6.0,3.0
19,88997,22896,42743,0.443313,0.374167,82402,48135,30965,0.0589913,0.0859357,0.5,1.0,6.0,3.0
20,86217,20392,41574,0.464491,0.38322,82220,47511,31211,0.0644612,0.0951748,0.5,1.0,6.0,3.0
21,83727,18383,40255,0.481028,0.39374,82049,47155,31724,0.0686907,0.0999243,0.5,1.0,6.0,3.0
22,80903,16508,37878,0.497095,0.396576,82262,46985,32515,0.0700566,0.107596,0.5,1.0,6.0,3.0
23,77406,14832,35788,0.514011,0.401405,82184,46426,31857,0.0729704,0.114276,0.5,1.0,6.0,3.0
24,73827,13269,34199,0.530368,0.407848,81433,45839,34069,0.0749819,0.117057,0.5,1.0,6.0,3.0
25,70529,11796,31851,0.546024,0.410348,82592,46129,33636,0.0782037,0.117597,0.5,1.0,6.0,3.0
26,67632,10613,29713,0.562049,0.412328,83133,46136,33664,0.079872,0.120396,0.5,1.0,6.0,3.0
27,64539,9679,27479,0.576217,0.421831,82954,45912,32404,0.0803277,0.12588,0.5,1.0,6.0,3.0
28,61202,8463,25789,0.597603,0.422932,81598,45233,34693,0.081062,0.126466,0.5,1.0,6.0,3.0
29,58340,7509,22569,0.613396,0.429062,82467,45133,34428,0.0835183,0.126336,0.5,1.0,6.0,3.0
30,54833,6482,20876,0.634518,0.431524,82447,45117,34203,0.0827744,0.126305,0.5,1.0,6.0,3.0
31,51915,5609,18553,0.655601,0.435374,82534,45094,34339,0.0836201,0.125207,0.5,1.0,6.0,3.0
32,49113,4840,16732,0.678191,0.439218,82697,45292,34732,0.0824818,0.128873,0.5,1.0,6.0,3.0
33,46635,4157,14921,0.699539,0.43928,82801,45569,33810,0.0830847,0.12693,0.5,1.0,6.0,3.0
34,43858,3660,12484,0.719812,0.448134,82439,45392,34410,0.0832373,0.127376,0.5,1.0,6.0,3.0
35,41370,3079,11598,0.746326,0.454044,82553,45332,33868,0.0839521,0.124395,0.5,1.0,6.0,3.0
36,39430,2514,9829,0.769528,0.458897,81859,45109,33933,0.0813594,0.125512,0.5,1.0,6.0,3.0
37,37381,1982,7765,0.794454,0.460206,81690,45226,34810,0.0806463,0.124361,0.5,1.0,6.0,3.0
38,35211,1615,6383,0.822016,0.465377,82236,45562,34016,0.0799285,0.123368,0.5,1.0,6.0,3.0
39,33247,1225,5510,0.848031,0.467967,82110,45521,34453,0.0792961,0.124358,0.5,1.0,6.0,3.0
40,31896,925,3801,0.87105,0.474875,82188,45669,33202,0.0799813,0.122011,0.5,1.0,6.0,3.0
41,30061,654,3089,0.897542,0.472483,81262,45214,33901,0.0802774,0.118669,0.5,1.0,6.0,3.0
42,28677,476,2256,0.91753,0.484707,81304,45082,34528,0.0781819,0.122292,0.5,1.0,6.0,3.0
43,27899,329,1586,0.937776,0.481715,81736,45121,34549,0.0772242,0.118701,0.5,1.0,6.0,3.0
44,26945,204,1027,0.955521,0.485394,82292,45508,34182,0.0768361,0.117884,0.5,1.0,6.0,3.0
45,26455,130,734,0.969514,0.491826,82343,45765,34687,0.0756227,0.116081,0.5,1.0,6.0,3.0
46,25843,79,455,0.979201,0.486813,82820,46118,33189,0.0752173,0.116771,0.5,1.0,6.0,3.0
47,25667,41,317,0.9865,0.487382,81844,45714,32683,0.0752774,0.112842,0.5,1.0,6.0,3.0
48,25490,29,137,0.990545,0.49635,80422,45412,33590,0.0736987,0.114096,0.5,1.0,6.0,3.0
49,25034,15,88,0.994268,0.5,80514,45370,34239,0.0738754,0.110882,0.5,1.0,6.0,3.0
50,24915,5,55,0.99717,0.5,81637,45820,34144,0.0726938,0.11081,0.5,1.0,6.0,3.0
